segmentnr	original	folio	stemmed
BO_TZ_Terdzo-AE-P1-C:2000	snying po don dbang mdor bsdus /	200	snying po don dbang mdor sdud 
BO_TZ_Terdzo-AE-P1-C:2001	tshhe dbang 'chi med rnga sgra sogs sbrel /	200	tshhe dbang chi med rnga sgra sogs sbrel 
BO_TZ_Terdzo-AE-P1-C:2002	rjes chog rigs bcas bya'o ///	200	rjes chog rigs cha byed 
BO_TZ_Terdzo-AE-P1-C:2003	/ ! stag sham bsam gtan gling pa'i thugs sgrub drag po gu ru rdo rje drag rtshal gyi spros bcas lha dbang chen mo mtshhams sbyor gyis brgyan pa drag rtshal thugs kyi bcud dril ltar dbang sgrub /	200	stag sham bsam gtan gling ba thugs sgrub drag po gu ru rdo rje drag rtshal gyi spros cha lha dbang chen mo mtshhams sbyor gyis rgyan ba drag rtshal thugs kyi bcud dril ltar dbang sgrub 
BO_TZ_Terdzo-AE-P1-C:2004	dngos gzhir dbang rgyas pa mthar chags su bskur ba'i dam tshhig bsgrag bzung rjes /	200	dngos gzhir dbang rgya ba mthar chags su skur ba dam tshhig sgrog bzung rjes 
BO_TZ_Terdzo-AE-P1-C:2005	snga ma'i gtang rag dang / phyi ma'i zhu yon gcig 'thus kyis man+dal 'bul bcug nas /	200	snga ma gtong rag dang phyi ma ju yon gcig thus kyis man+dal bul jug nas 
BO_TZ_Terdzo-AE-P1-C:2006	de'ang gangs can bod kyi skyabs gnas sogs drag rtshal thugs kyi thig le ltar smin byed rtsha ba'i dbang lnga dang gtor dbang sbyar ba bskur zhing /	200	de gangs can bod kyi skyob gnas sogs drag rtshal thugs kyi thig le ltar smin byed rtsha ba dbang lnga dang thor dbang sbyor ba skur zhing 
BO_TZ_Terdzo-AE-P1-C:2007	'di'i dbang sgrub gong gi rgyas pas 'thus /	200	di dbang sgrub gong gi rgya ba thus 
BO_TZ_Terdzo-AE-P1-C:2008	rjes chog bcas bya'o ///	200	rjes chog cha byed 
BO_TZ_Terdzo-AE-P1-C:2009	/ ! zhig gling rgyal ba 'dus pa dang chos gling thugs kyi nor bu thun mong gi drag sgrub me'i 'khor lo'i dbang bskur gyi yi ge dpa' bo gcig grub /	200	jig gling rgyal ba du ba dang chos gling thugs kyi nor bu thun mong gi drag sgrub me khor lo dbang skur gyi yi ge dpa bo gcig grub 
BO_TZ_Terdzo-AE-P1-C:2010	dbang dngos / rjes bcas bya'o ///	201	dbang dngos rjes cha byed 
BO_TZ_Terdzo-AE-P1-C:2011	/ ! chos rje gling pa'i bdud 'dul ma ha gu ru gsang mtshhan thugs sgrub drag por sgrub pa'i dbang bskur gyi cho ga lag len du bsdebs pa zab gsang 'dod 'jo ltar dbang sgrub /	201	chos rje gling ba bdud dul ma ha gu ru gsang mtshhan thugs sgrub drag por sgrub ba dbang skur gyi cho ga lag len du sdeb ba zab gsang dod jo ltar dbang sgrub 
BO_TZ_Terdzo-AE-P1-C:2012	dbang dngos gzhi'i 'phros su /	201	dbang dngos gzhi phro su 
BO_TZ_Terdzo-AE-P1-C:2013	gud du bkol ba'i sde brgyad srog dbang bskur skabs /	201	gud du khol ba sde brgyad srog dbang skur skabs 
