segmentnr	original	folio	stemmed
BO_TZ9_TA-028:0	drag khros gzhung nas phyung ba'i skyabs su 'gro ba'i rim pa ni /	0	drag khro gzhung nas byin ba skyob su gro ba rim ba ni 
BO_TZ9_TA-028:1	mdun gyi nam mkha' pad+ma ge sar gyi sdong po 'od du 'bar ba'i steng zla ba'i dkyil 'khor :	0	mdun gyi nam mkha pad+ma ge sar gyi sdong po d du bar ba steng zla ba dkyil khor 
BO_TZ9_TA-028:2	de'i steng du nyi ma'i dkyil 'khor :	0	de steng du nyi ma dkyil khor 
BO_TZ9_TA-028:3	de'i dbus su dus gsum gyi sangs rgyas thams cad 'dus pa'i bdag nyid rig 'dzin chen po pad+ma 'byung gnas sku mdog dkar la dmar ba'i mdangs chags pa :	0	de dbus su dus gsum gyi sangs rgya thams cad du ba bdag nyid rig dzin chen po pad+ma byung gnas sku mdog dkar la dmar ba mdangs chags ba 
BO_TZ9_TA-028:4	zhal gcig phyag gnyis thugs rje'i spyan gsum gyis phyogs dang mtha' thams cad la gzigs pa :	0	zhal gcig phyag gnyis thugs rje spyan gsum gyis phyogs dang mtha thams cad la gzigs ba 
BO_TZ9_TA-028:5	phyag g.yas pas gser gyi rdo rje rtshe lnga pa snang srid zil gnon gyi phyag rgyas nam mkhar phyar zhing :	0	phyag g.yas ba gser gyi rdo rje rtshe lnga ba snang srid zil gnon gyi phyag rgya nam mkhar phyar zhing 
BO_TZ9_TA-028:6	g.yon thod pa bdud rtshis gang ba lte ba'i thad kar mnyam gzhag gi phyag rgyas 'dzin pa :	0	g.yon thod ba bdud rtshis gang ba lte ba thad kar mnyam jog gi phyag rgya dzin ba 
BO_TZ9_TA-028:7	gru mo na kha t+wam ga yod pa :	0	gru mo na kha t+wam ga yod ba 
BO_TZ9_TA-028:8	dbu la dar sha ba ris kyi snyan zhu gsol ba'i rtshe la bya rgyal rgod kyi ldem 'phru btshugs pa :	0	dbu la dar sha ba ris kyi snyan ju gsol ba rtshe la byed rgyal rgod kyi ldem phru btshugs ba 
BO_TZ9_TA-028:9	sku la za 'og gi ber dang : chos gos dmar po 'cham thabs su gsol zhing gser gyi pa tra ris su yod pa :	0	sku la za g gi ber dang chos gos dmar po cham thabs su gsol zhing gser gyi ba tra ris su yod ba 
BO_TZ9_TA-028:10	zhabs g.yas bskum g.yon brkyang gis rgyal po rol stabs su bzhugs pa :	1	zhabs g.yas skum g.yon rkyong gis rgyal po rol stabs su bzhugs ba 
BO_TZ9_TA-028:11	'ja' 'od thig le thig phran gyi dbus na khams gsum dbang du sdud cing srid gsum zil gyis gnon pa :	1	ja d thig le thig phran gyi dbus na khams gsum dbang du sdud cing srid gsum zil gyis gnon ba 
BO_TZ9_TA-028:12	de la phyogs bcu'i sangs rgyas dang byang chub sems dpa' bla ma yi dam mkha' 'gro chos skyong dam can srung ma'i tshhogs dpag tu med pas bkra dpung nge 'od thibs se bskor nas bzhugs pa :	1	de la phyogs chu sangs rgya dang byang chub sems dpa bla ma yi dam mkha gro chos skyong dam can srung ma tshhogs dpog tu med ba bkra dpung nge d thibs se skor nas bzhugs ba 
BO_TZ9_TA-028:13	de dag gi spyan sngar bdag gzhan nam mkha'i mtha' dang mnyam pa'i sems can thams cad bla ma la skyabs su mchi'o :	1	de dag gi spyan sngar bdag gzhan nam mkha mtha dang mnyam ba sems can thams cad bla ma la skyob su mchi 
BO_TZ9_TA-028:14	sangs rgyas la skyabs su mchi'o :	1	sangs rgya la skyob su mchi 
BO_TZ9_TA-028:15	chos la skyabs su mchi'o :	1	chos la skyob su mchi 
BO_TZ9_TA-028:16	dge 'dun la skyabs su mchi'o :	1	dge dun la skyob su mchi 
BO_TZ9_TA-028:17	dpal chos sku snang ba mtha' yas la skyabs su mchi'o :	1	dpal chos sku snang ba mtha yas la skyob su mchi 
BO_TZ9_TA-028:18	longs sku thugs rje chen po la skyabs su mchi'o :	1	longs sku thugs rje chen po la skyob su mchi 
BO_TZ9_TA-028:19	sprul sku pad+ma 'byung gnas la skyabs su mchi'o :	1	sprul sku pad+ma byung gnas la skyob su mchi 
BO_TZ9_TA-028:20	mkha' 'gro ye shes mtshho rgyal la skyabs su mchi'o :	2	mkha gro ye shes mtshho rgyal la skyob su mchi 
BO_TZ9_TA-028:21	bskyab tu gsol :	2	bskyab tu gsol 
BO_TZ9_TA-028:22	skyabs 'og dam pa na chud par mdzad du gsol :	2	skyob g dam ba na chud ba mdzad du gsol 
BO_TZ9_TA-028:23	sems can thams cad bde dang ldan gyur cig :	2	sems can thams cad bde dang ldan gyur cig 
BO_TZ9_TA-028:24	ma rig 'khor ba'i sdug bsngal bral nas kyang :	2	ma rig khor ba sdug sngal bral nas kyang 
BO_TZ9_TA-028:25	sdug bsngal med pa'i bde dang mi 'bral zhing :	2	sdug sngal med ba bde dang mi bral zhing 
BO_TZ9_TA-028:26	nye ring chags sdang med pa'i btang snyoms shog :	2	nye ring chags sdang med ba gtong snyom shog 
BO_TZ9_TA-028:27	ces brjod cing skyabs yul gyi lha tshhogs rang la thim par bsam mo :	2	ces rjod cing skyob yul gyi lha tshhogs rang la thim ba bsam mo 
