segmentnr	original	stemmed
BO_K12_D0815_H0772:355a-7	gnod sbyin gyi sde dpon bde ba'i ri bo dang / gangs can dang / lngas rtsen dang / lnga len la sogs pa dang / nor bu bzang dang / rdzogs bzang gnyis dang / 'phrog ma bu lnga brgya'i 'khor dang bcas par /	gnod sbyin gyi sde dpon bde ba ri bo dang gangs can dang lngas rtsen dang lnga len la sogs ba dang nor bu bzang dang rdzogs bzang gnyis dang phrog ma bu lnga brgya khor dang cha ba 
BO_K12_D0815_H0772:355b-0	gzhan yang / bcom ldan 'das kyi bstan pa la mngon par dga' ba'i lha dang / klu dang / gnod sbyin dang / @355b lha ma yin dang / nam mkha' lding dang / dri za dang / mi'am ci dang / lto 'phye chen po dang /	gzhan yang joms ldan da kyi ston ba la mngon ba dga ba lha dang klu dang gnod sbyin dang lha ma yin dang nam mkha lding dang dri za dang mi ci dang lto phye chen po dang 
BO_K12_D0815_H0772:355b-1	sbyin bdag gi khyim 'di na gnas pa'i lha rnams dang / sbyin bdag gis bsten pa'i lha'i khyad par gyis de dag gzi sbyin dang / stobs dang / gzhal med khang rnams rgyas par gyur cig /	sbyin bdag gi khyim di na gnas ba lha rnams dang sbyin bdag gis sten ba lha khyad ba gyis de dag gzi sbyin dang stobs dang jal med khang rnams rgya ba gyur cig 
BO_K12_D0815_H0772:355b-2	de dag gzi byin dang ldan par gyur /	de dag gzi byin dang ldan ba gyur 
BO_K12_D0815_H0772:355b-3	stobs dang ldan par gyur /	stobs dang ldan ba gyur 
BO_K12_D0815_H0772:355b-4	gzhan gyis mi tshugs par gyur /	gzhan gyis mi tshugs ba gyur 
BO_K12_D0815_H0772:355b-5	che bar grags par gyur nas /	che ba grags ba gyur nas 
BO_K12_D0815_H0772:355b-6	sbyin bdag bdag nyid chen po 'di nyid kyi mdzod dang / bang ba dang / ba lang gi khyu dang / phyugs gdags sna tshogs kyi khyu dang / zhing gi rmo rko dang / lam gyi sgo rnams dang / bla 'og gi bya ba thams cad la chos bzhin du bsrung ba dang /	sbyin bdag bdag nyid chen po di nyid kyi mdzod dang bang ba dang ba lang gi khyu dang phyugs dogs sna tshogs kyi khyu dang zhing gi rmo rko dang lam gyi sgo rnams dang bla g gi byed ba thams cad la chos bzhin du bsrung ba dang 
BO_K12_D0815_H0772:355b-7	bskyab pa dang / sba ba byed par gyur cig /	bskyab ba dang sbed ba byed ba gyur cig 
BO_K12_D0815_H0772:355b-8	gnod pa rnams ni zlog par gyur cig /	gnod ba rnams ni zlog ba gyur cig 
BO_K12_D0815_H0772:355b-9	don du bsgrubs pa rnams ni snang bar gyur cig /	don du sgrub ba rnams ni snang ba gyur cig 
BO_K12_D0815_H0772:355b-10	de bzhin du sbyin bdag gi dad pa dang sbyar te dmyal bar skyes pa rnams kyis gnod pa'i sdug bsngal thams cad zhi bar gyur cig /	de bzhin du sbyin bdag gi dad ba dang sbyor te dmyal ba skye ba rnams kyis gnod ba sdug sngal thams cad zhi ba gyur cig 
BO_K12_D0815_H0772:355b-11	dud 'gro rnams gcig la gcig za ba rnams zlog par gyur cig /	dud gro rnams gcig la gcig za ba rnams zlog ba gyur cig 
BO_K12_D0815_H0772:355b-12	yi dvags kyi bkres shing skoms pa'i sdug bsngal thams cad zhi bar gyur cig /	yi dvags kyi bkres shing skoms ba sdug sngal thams cad zhi ba gyur cig 
BO_K12_D0815_H0772:355b-13	mi rnams tshol 'gros g-yen sbyor ba'i sdug bsngal thams cad zhi bar gyur cig /	mi rnams tshol gros g-yen sbyor ba sdug sngal thams cad zhi ba gyur cig 
BO_K12_D0815_H0772:355b-14	lha rnams kyi 'chi 'phob dang / ltung ba dang / rnam par 'thor ba dang / rnam par 'jig pa'i sdug bsngal thams cad zhi bar gyur cig /	lha rnams kyi chi phob dang ltung ba dang rnam ba thor ba dang rnam ba jig ba sdug sngal thams cad zhi ba gyur cig 
BO_K12_D0815_H0772:356a-0	mdor na khams gsum du skyes pa'i sems @356a *//	mdor na khams gsum du skye ba sems 
BO_K12_D0815_H0772:356a-1	can thams cad dang / srog chags thams cad kyis kyang mya ngan las 'das pa ma skyes ma byung ba /	can thams cad dang srog chags thams cad kyis kyang mya ngan las da ba ma skye ma byung ba 
BO_K12_D0815_H0772:356a-2	ma byas ma bcos pa /	ma byed ma chos ba 
BO_K12_D0815_H0772:356a-3	'chi 'pho med pa /	chi pho med ba 
BO_K12_D0815_H0772:356a-4	mi gnas pa /	mi gnas ba 
BO_K12_D0815_H0772:356a-5	dmigs su med pa /	dmigs su med ba 
BO_K12_D0815_H0772:356a-6	bde ba / zhi ba /	bde ba zhi ba 
BO_K12_D0815_H0772:356a-7	gya nom pa /	gyas mnam ba 
BO_K12_D0815_H0772:356a-8	bde legs can /	bde legs can 
BO_K12_D0815_H0772:356a-9	gnas dang / gling dang / skyob pa dang / skyabs dang / dpung gnyen dang / mi g-yo ba gang yin pa'i mya ngan las 'das pa'i chos kyi mchog de reg cing thob par gyur cig /	gnas dang gling dang skyob ba dang skyob dang dpung gnyen dang mi g-yo ba gang yin ba mya ngan las da ba chos kyi mchog de reg cing thob ba gyur cig 
BO_K12_D0815_H0772:356a-10	gnod sbyin gang dag bzhon pa mi zad dpung can lha rdzas gos gyon phreng ba thogs /	gnod sbyin gang dag bzhon ba mi zad dpung can lha rdzas gos gyon phreng ba thogs 
BO_K12_D0815_H0772:356a-11	gang dag 'jig rten gsum mchog mkhas pa rnams kyis brjod pa'i sangs rgyas skyabs song ba //	gang dag jig rten gsum mchog mkhas ba rnams kyis rjod ba sangs rgya skyob gro ba 
BO_K12_D0815_H0772:356a-12	lngas rtsen lag na rdo rje nor sbyin dpal can nor bu bzang sras las sogs pa //	lngas rtsen lag na rdo rje nor sbyin dpal can nor bu bzang sras las sogs ba 
BO_K12_D0815_H0772:356a-13	de dag thams cad lhan cig rtag tu khyod kyis khyim du chos bzhin srung bar shog /	de dag thams cad lhan cig rtag tu khyod kyis khyim du chos bzhin srung ba shog 
BO_K12_D0815_H0772:356a-14	lngas rtsen dang ni 'phrog ma bu sdug 'khor bcas nor bu bzang sras dbung dang bcas rnams dang // gnod sbyin dbang po lag na rdo rje rang gi sde tshan bcas dang rang gi sder bcas dang // gzhan yang gnod sbyin dbang po gang dag sde chen grags ldan bstan pa dag la dga' ba rnams //	lngas rtsen dang ni phrog ma bu sdug khor cha nor bu bzang sras dbung dang cha rnams dang gnod sbyin dbang po lag na rdo rje rang gi sde tshan cha dang rang gi sder cha dang gzhan yang gnod sbyin dbang po gang dag sde chen grags ldan ston ba dag la dga ba rnams 
BO_K12_D0815_H0772:356a-15	thams cad mthun par khyod kyi pha tshan dang ni gnyen sdug bcas la rtag tu skyong gyur cig /	thams cad mthun ba khyod kyi pha tshan dang ni gnyen sdug cha la rtag tu skyong gyur cig 
BO_K12_D0815_H0772:356b-0	mtshan mo dang ni nyi ma 'char ka nyi ma'i gung rnams dang // nyi ma nub kar rtag tu khyod la bkra @356b shis ldan par shog /	mtshan mo dang ni nyi ma char ka nyi ma gung rnams dang nyi ma nub kar rtag tu khyod la bkra shis ldan ba shog 
BO_K12_D0815_H0772:356b-1	dpal chen lag na rdo rje nor bu bzang dang 'phags skyes sogs //	dpal chen lag na rdo rje nor bu bzang dang phag skye sogs 
BO_K12_D0815_H0772:356b-2	khyod dang gnyen 'dun rnams dang bcas la yongs su skyong gyur cig gtong la dpa' ba rnams kyang khyim 'khor stobs dang 'byor pa grub cing mi nad med par shog /	khyod dang gnyen dun rnams dang cha la yongs su skyong gyur cig gtong la dpa ba rnams kyang khyim khor stobs dang byor ba grub cing mi nad med ba shog 
BO_K12_D0815_H0772:356b-3	yon gnas rnams kyang yon tan tshogs pas 'phel bar 'gyur zhing 'bru rnams rab tu rgyas par shog ;mchod rten rnams kyang mchod par 'gyur zhing bcom ldan 'das kyi bstan pa yun ring 'bar bar shog /	yon gnas rnams kyang yon tan tshogs ba phel ba gyur zhing bru rnams rab tu rgya ba shog ;mchod rten rnams kyang mchod ba gyur zhing joms ldan da kyi ston ba yun ring bar ba shog 
BO_K12_D0815_H0772:356b-4	rgyal po chos bzhin byed pas skyong gyur sems can mtha' dag rab zhi bde ba myong gyur cig /	rgyal po chos bzhin byed ba skyong gyur sems can mtha dag rab zhi bde ba myong gyur cig 
BO_K12_D0815_H0772:356b-5	sbyin pa'i rabs las byung ba'i smon lam rdzogs so ////	sbyin ba rabs las byung ba smon lam rdzogs so 
