segmentnr	original	folio	stemmed
BO_TZ42_NI-055:0	@#: slob dpon pad+ma'i phyogs bcu'i za yig shin tu zab pa'i yig chung bzhugs so :	0	slob dpon pad+ma phyogs chu za yig shin tu zab ba yig chung bzhugs so 
BO_TZ42_NI-055:1	slob dpon pad+ma 'byung gnas kyi :	0	slob dpon pad+ma byung gnas kyi 
BO_TZ42_NI-055:2	steng 'og phyogs mtshhams bcu nas ni :	0	steng g phyogs mtshhams chu nas ni 
BO_TZ42_NI-055:3	byung ba'i za yig shar nas byung ba'i yi ge b+ha :	0	byung ba za yig char nas byung ba yi ge b+ha 
BO_TZ42_NI-055:4	'di yis zhi rgyas 'grub par 'gyur :	0	di yis zhi rgya grub ba gyur 
BO_TZ42_NI-055:5	lho nas byung ba'i yi ge na :	0	lho nas byung ba yi ge na 
BO_TZ42_NI-055:6	'di yis tshhe yi bar chad zlog :	0	di yis tshhe yi ba chad zlog 
BO_TZ42_NI-055:7	'og nas byung ba'i yi ge d+ha :	0	g nas byung ba yi ge d+ha 
BO_TZ42_NI-055:8	'di yis rang gi nus stobs skyed par byed :	0	di yis rang gi nus stobs skyed ba byed 
BO_TZ42_NI-055:9	shar lho nas byung ba'i yi ge na :	0	char lho nas byung ba yi ge na 
BO_TZ42_NI-055:10	'di yis sde brgyad srung bar byed :	1	di yis sde brgyad srung ba byed 
BO_TZ42_NI-055:11	nub byang nas byung ba'i yi ge ku :	1	nub byang nas byung ba yi ge ku 
BO_TZ42_NI-055:12	'di yis dbang gi las rnams 'grub :	1	di yis dbang gi las rnams grub 
BO_TZ42_NI-055:13	steng nas byung ba'i yi ge d+ha :	1	steng nas byung ba yi ge d+ha 
BO_TZ42_NI-055:14	'di yis sngags kyi nus pa me ltar 'bar :	1	di yis sngags kyi nus ba me ltar bar 
BO_TZ42_NI-055:15	byang shar nas byung ba'i yi ge na :	1	byang char nas byung ba yi ge na 
BO_TZ42_NI-055:16	'di yis bya ba'i las rnams 'grub par 'gyur :	1	di yis byed ba las rnams grub ba gyur 
BO_TZ42_NI-055:17	lho nub nas byung ba'i yi ge ya :	1	lho nub nas byung ba yi ge ya 
