segmentnr	original	folio	stemmed
BO_TZ40_THI-008:0	brgyud 'debs ni /	0	brgyud debs ni 
BO_TZ40_THI-008:1	hrih ka dag spros dang bral ba'i zhing khams nas //	0	hrih ka dag spros dang bral ba zhing khams nas 
BO_TZ40_THI-008:2	bon sku kun tu bzang po la gsol ba 'debs //	0	bon sku kun tu bzang po la gsol ba debs 
BO_TZ40_THI-008:3	sna tshhogs 'gag med rol pa'i zhing khams nas //	0	sna tshhogs gag med rol ba zhing khams nas 
BO_TZ40_THI-008:4	longs sku rgyal ba 'dus pa la gsol ba 'debs //	0	longs sku rgyal ba du ba la gsol ba debs 
BO_TZ40_THI-008:5	gang 'dul thabs bstan ma nges zhing khams nas //	0	gang dul thabs ston ma nges zhing khams nas 
BO_TZ40_THI-008:6	sprul sku pad+ma 'byung gnas la gsol ba 'debs //	0	sprul sku pad+ma byung gnas la gsol ba debs 
BO_TZ40_THI-008:7	dbyings klong thabs shes zung 'brel zhing khams nas //	0	dbyings klong thabs shes zung brel zhing khams nas 
BO_TZ40_THI-008:8	dbyangs can ye shes mtshho rgyal la gsol ba 'debs //	0	dbyangs can ye shes mtshho rgyal la gsol ba debs 
BO_TZ40_THI-008:9	phyogs med dag snang 'char ba'i zhing khams nas //	0	phyogs med dag snang char ba zhing khams nas 
BO_TZ40_THI-008:10	lo chen bai ro tsha na la gsol ba 'debs //	1	lo chen bai ro tsha na la gsol ba debs 
BO_TZ40_THI-008:11	snyigs dus 'gro ba 'dul ba'i zhing khams nas //	1	snyigs dus gro ba dul ba zhing khams nas 
BO_TZ40_THI-008:12	o rgyan mchog gyur gling pa la gsol ba 'debs //	1	o rgyan mchog gyur gling ba la gsol ba debs 
BO_TZ40_THI-008:13	sngon bzang smon lam 'brel ba'i zhing khams nas //	1	sngon bzang smon lam brel ba zhing khams nas 
BO_TZ40_THI-008:14	zab don chos kyi bdag po la gsol ba 'debs //	1	zab don chos kyi bdag po la gsol ba debs 
BO_TZ40_THI-008:15	spyi gtshug 'gyur med bde ba'i zhing khams nas //	1	spyi gtshug gyur med bde ba zhing khams nas 
BO_TZ40_THI-008:16	drin chen rtsha ba'i bla ma la gsol ba 'debs //	1	drin chen rtsha ba bla ma la gsol ba debs 
BO_TZ40_THI-008:17	dbang bzhi lus la rdzogs par byin gyis rlobs //	1	dbang bzhi lus la rdzogs ba byin gyis rlobs 
BO_TZ40_THI-008:18	mchog thun dngos grub thob par byin gyis rlobs /	1	mchog thun dngos grub thob ba byin gyis rlobs 
BO_TZ40_THI-008:19	/skyabs yul 'od zhu rang la thim par bsam /	1	yul d ju rang la thim ba bsam 
BO_TZ40_THI-008:20	zhes dbang drag 'bar ba'i bla brgyud gsol 'debs 'di ni gter chen mchog gi bka' phebs ltar /	2	zhes dbang drag bar ba bla brgyud gsol debs di ni gter chen mchog gi bka phebs ltar 
BO_TZ40_THI-008:21	dngos slob rgyal ba g.yung drung bstan 'dzin pas bgyis pa dge legs 'phel bar gyur cig	2	dngos slob rgyal ba g.yung drung ston dzin ba bgyid ba dge legs phel ba gyur cig 
BO_TZ40_THI-008:22	/sarba mang+ga lam/// /	2	mang+ga 
