segmentnr	original	folio	stemmed
BO_TZ_DZOGCHEN-DESUM-P101-E:0	hri: rig 'dzin da ki'i 'khor los sgyur :	0	hri: rig dzin da ki khor los sgyur 
BO_TZ_DZOGCHEN-DESUM-P101-E:1	mkha' 'gro las kyi dbang mo ches :	0	mkha gro las kyi dbang mo ches 
BO_TZ_DZOGCHEN-DESUM-P101-E:2	rigs kyi bu la dbang bskur bas :	0	rigs kyi bu la dbang skur ba 
BO_TZ_DZOGCHEN-DESUM-P101-E:3	phyag rgya'i ye shes mngon gyur shog :	0	phyag rgya ye shes mngon gyur shog 
BO_TZ_DZOGCHEN-DESUM-P101-E:4	a+o~m gu ru karma in+d+ra ni a b+hi shiny+tsha a+o~m:	0	a+o~m gu ru karma in+d+ra ni a b+hi shiny+tsha a+o~m: 
BO_TZ_DZOGCHEN-DESUM-P101-E:5	hri: dregs pa zil gnon stobs kyi bdag :	0	hri: dregs ba zil gnon stobs kyi bdag 
BO_TZ_DZOGCHEN-DESUM-P101-E:6	slob dpon ram+bi gu h+ya yis :	0	slob dpon ram+bi gu h+ya yis 
BO_TZ_DZOGCHEN-DESUM-P101-E:7	rigs kyi bu la dbang bskur bas :	0	rigs kyi bu la dbang skur ba 
BO_TZ_DZOGCHEN-DESUM-P101-E:8	dbyings grol ye shes mngon gyur shog :	0	dbyings grol ye shes mngon gyur shog 
BO_TZ_DZOGCHEN-DESUM-P101-E:9	a+o~m gu ru ram+bi gu h+ya a b+hi shiny+tsha a+o~m:	0	a+o~m gu ru ram+bi gu h+ya a b+hi shiny+tsha a+o~m: 
BO_TZ_DZOGCHEN-DESUM-P101-E:10	hri: drag sngags dmod pa'i 'khor los sgyur :	1	hri: drag sngags dmod ba khor los sgyur 
BO_TZ_DZOGCHEN-DESUM-P101-E:11	slob dpon shan+tim gar+b+ha yis :	1	slob dpon shan+tim gar+b+ha yis 
BO_TZ_DZOGCHEN-DESUM-P101-E:12	rigs kyi bu la dbang bskur bas :	1	rigs kyi bu la dbang skur ba 
BO_TZ_DZOGCHEN-DESUM-P101-E:13	mtha' grol ye shes mngon gyur shog :	1	mtha grol ye shes mngon gyur shog 
BO_TZ_DZOGCHEN-DESUM-P101-E:14	a+o~m gu ru shan+tim gar+b+ha a b+hi shiny+tsha a+o~m:	1	a+o~m gu ru shan+tim gar+b+ha a b+hi shiny+tsha a+o~m: 
BO_TZ_DZOGCHEN-DESUM-P101-E:15	zhes bskur / lha dang dbyer med rig 'dzin rol pa'i sku phyag rgya'i dbang bskur pas :	1	zhes skur lha dang dbyer med rig dzin rol ba sku phyag rgya dbang skur ba 
BO_TZ_DZOGCHEN-DESUM-P101-E:16	deng phyin chad 'di ltar snang zhing btags pa'i chos thams cad sku rdo rje snang stong zung 'jug gi ye shes chen po rang shar du 'char bar gyur cig :	1	deng phyin chad di ltar snang zhing dogs ba chos thams cad sku rdo rje snang stong zung jug gi ye shes chen po rang char du char ba gyur cig 
BO_TZ_DZOGCHEN-DESUM-P101-E:17	gsung bzlas pa'i lung gi slad du /	1	gsung bzlas ba lung gi slad du 
BO_TZ_DZOGCHEN-DESUM-P101-E:18	khyed rang gi thugs kar ye shes sems pa'i thugs mchong gur smug po'i klong du nyi zla'i gwa'u'i dbus su hrihdmar po'i mthar sngags kyi phreng bas bskor ba dang / bla ma dkyil 'khor pa'i lha tshhogs kyi thugs ka nas sngags phreng gnyis pa 'phros /	1	khyed rang gi thugs kar ye shes sems ba thugs mchong gur smug po klong du nyi zla gwau dbus su hrihdmar po mthar sngags kyi phreng ba skor ba dang bla ma dkyil khor ba lha tshhogs kyi thugs ka nas sngags phreng gnyis ba phro 
BO_TZ_DZOGCHEN-DESUM-P101-E:19	zhal nas thon khyed rang gi zhal du zhugs thugs srog gi mthar 'khod pa dang / de las 'od zer 'phros rtsha gsum rgyal ba rab 'byams rig 'dzin bla ma rnams kyi thugs rgyud bskul /	1	zhal nas thon khyed rang gi zhal du jug thugs srog gi mthar khod ba dang de las d zer phro rtsha gsum rgyal ba rab byam rig dzin bla ma rnams kyi thugs brgyud skul 
BO_TZ_DZOGCHEN-DESUM-P101-E:20	gsang ba gsum gyi byin rlabs lha sngags phyag mtshhan 'od zer gyi rnam par bsdus te thugs ka'i sngags phreng la thim par mos la sngags 'di'i rjes zlos /	2	gsang ba gsum gyi byin rlabs lha sngags phyag mtshhan d zer gyi rnam ba sdud te thugs ka sngags phreng la thim ba mos la sngags di rjes zlos 
BO_TZ_DZOGCHEN-DESUM-P101-E:21	bsnyen sgrub las gsum gyi rtsha sngags lan gsum re rjes zlos bya /	2	snyen sgrub las gsum gyi rtsha sngags lan gsum re rjes zlos byed 
