segmentnr	original	folio	stemmed
BO_NK003_(ga)017:0	dri med rnam gnyis kyi mchod rten bzhengs skabs nyer mkho'i zin bris gzhan phan zla snang zhes bya ba bzhugs so //	0	dri med rnam gnyis kyi mchod rten bzhengs skabs nyer mkho zin bri gzhan phan zla snang zhes byed ba bzhugs so 
BO_NK003_(ga)017:1	swa sti / thugs rje'i zla zer gang du snang tsam gyis //	0	swa sti thugs rje zla zer gang du snang tsam gyis 
BO_NK003_(ga)017:2	snyigs dus rgud pa'i mun pa rab bsal nas //	0	snyigs dus rgud ba mun ba rab bsal nas 
BO_NK003_(ga)017:3	phan bde'i dbugs 'byin stsol mdzad bcom ldan 'das //	0	phan bde dbugs byin stsol mdzad joms ldan da 
BO_NK003_(ga)017:4	bla ma thub pa'i dbang pos dge legs stsol //	0	bla ma thub ba dbang pos dge legs stsol 
BO_NK003_(ga)017:5	ston pa thugs rje can gyis grol ba bzhi ldan gyi phrin las mngon gsum gzugs su snang ba dri med rnam gnyis kyi mchod rten bzhengs par 'dod pa'i lhag bsam can dag gis 'di ltar nges par bya ste /	0	ston ba thugs rje can gyis grol ba bzhi ldan gyi phrin las mngon gsum gzugs su snang ba dri med rnam gnyis kyi mchod rten bzhengs ba dod ba lhag bsam can dag gis di ltar nges ba byed ste 
BO_NK003_(ga)017:6	spyir mchod rten che chung gang yin yang dri med rnam gnyis kyi cho gas bsgrubs pa zhig byung na sa rdo las bcos kyang 'brel tshad don ldan byas pa don yod du 'gyur /	0	spyir mchod rten che chung gang yin yang dri med rnam gnyis kyi cho gas sgrub ba jig byung na sa rdo las chos kyang brel tshad don ldan byed ba don yod du gyur 
BO_NK003_(ga)017:7	de ltar ma yin na gser dngul las bcos pa'ang rten phal pa tsam las mi 'byung bas /	0	de ltar ma yin na gser dngul las chos ba rten phal ba tsam las mi byung ba 
BO_NK003_(ga)017:8	de'i sger chos lo chen rin po che'i cho ga sgrigs bklags pas grub pa ltar /	0	de sger chos lo chen rin po che cho ga sgrigs bklags ba grub ba ltar 
BO_NK003_(ga)017:9	thog mar slob dpon gyis bsnyen par bya dgos pas bsnyen tshad rab gzungs ring khri bzhi /	0	thogs mar slob dpon gyis snyen ba byed dgos ba snyen tshad rab gzungs ring khri bzhi 
BO_NK003_(ga)017:10	snying po 'bul phrag bzhi /	1	snying po bul phrag bzhi 
BO_NK003_(ga)017:11	de ltar ma grub na gzungs ring khri dang snying po 'bum bzlas /	1	de ltar ma grub na gzungs ring khri dang snying po bum bzlas 
