segmentnr	original	stemmed
BO_K10_D0263_H0265:291a-2	rigs kyi bu nyon mongs pa dang / rnyog pa lnga'i sangs rgyas kyi zhing na sems can mi dge ba'i rtsa ba dang lhan cig tu 'grogs pa rnams kyi nang na byang chub sems dpa' rnam pa de lta bus pha rol tu phyin pa drug spyad pa spyod pa'i tshe rnam pa de lta bu'i don	rigs kyi bu nyon mongs ba dang rnyog ba lnga sangs rgya kyi zhing na sems can mi dge ba rtsa ba dang lhan cig tu grogs ba rnams kyi nang na byang chub sems dpa rnam ba de lta bud pha rol tu phyin ba drug spyod ba spyod ba tshe rnam ba de lta bu don 
BO_K10_D0263_H0265:291a-3	bya ba bsdu ba'i dngos pos sems can rnams 'jig rten las 'das pa'i tshul khrims la sbyor bar byed /	byed ba sdud ba dngos pos sems can rnams jig rten las da ba tshul khrims la sbyor ba byed 
BO_K10_D0263_H0265:291a-4	'god par byed do //	god ba byed do 
BO_K10_D0263_H0265:291a-5	yon tan gyis sangs rgyas kyi yon tan don bya ba la sems can rnams 'god par byed pa 'di dag kyang byang chub sems dpa'i skyes bu chen po'i khur to //	yon tan gyis sangs rgya kyi yon tan don byed ba la sems can rnams god ba byed ba di dag kyang byang chub sems dpa skye bu chen po khur to 
BO_K10_D0263_H0265:291a-6	sems can gyi bsdu ba'o //	sems can gyi sdud ba 
BO_K10_D0263_H0265:291a-7	sems can gyi tshogs so //	sems can gyi tshogs so 
BO_K10_D0263_H0265:291a-8	sems can yongs su smin par byed pa'o //	sems can yongs su smin ba byed ba 
BO_K10_D0263_H0265:291a-9	gang sems can shin tu dbul po las yongs su thar bar byed pa'o //	gang sems can shin tu bul po las yongs su thar ba byed ba 
BO_K10_D0263_H0265:291a-10	rnam par thar pa'i sgo gsum la 'god par byed pa'o //	rnam ba thar ba sgo gsum la god ba byed ba 
BO_K10_D0263_H0265:291a-11	ji lta bur sangs rgyas kyi zhing rnam par ma dag par byang chub sems dpa' la la rnam pa de lta bu'i rtsal byed cing /	ji lta bur sangs rgya kyi zhing rnam ba ma dag ba byang chub sems dpa la la rnam ba de lta bu rtsal byed cing 
BO_K10_D0263_H0265:291a-12	byang chub sems dpa'i ba spu'i khung bu ji snyed pa de snyed kyi don bya bas sems can yongs su smin par 'gyur ro //	byang chub sems dpa ba spu khung bu ji snyed ba de snyed kyi don byed ba sems can yongs su smin ba gyur ro 
BO_K10_D0263_H0265:291a-13	rigs kyi bu gzhan yang byang chub sems dpa'i don mthun pa sems can yongs su smin pa'i rtsal chen po gang zhe na /	rigs kyi bu gzhan yang byang chub sems dpa don mthun ba sems can yongs su smin ba rtsal chen po gang zhe na 
BO_K10_D0263_H0265:291b-0	rigs kyi bu nyon mongs pa dang / rnyog pa lnga'i sangs rgyas kyi zhing 'dir byang chub sems dpa' pha rol tu phyin pa drug spyad pa spyod pa na gang gi tshe bdag @291b brtson par 'gyur pa /	rigs kyi bu nyon mongs ba dang rnyog ba lnga sangs rgya kyi zhing dir byang chub sems dpa pha rol tu phyin ba drug spyod ba spyod ba na gang gi tshe bdag brtson ba gyur ba 
BO_K10_D0263_H0265:291b-1	yang na ni sbyin pa'i pha rol tu phyin pa dang / yang na ni tshul khrims dang / bzod pa dang / brtson 'grus dang / bsam gtan dang / shes rab kyi pha rol tu phyin pa la brtson par 'gyur ba de dang der sems can rnams sbyor bar byed do //	yang na ni sbyin ba pha rol tu phyin ba dang yang na ni tshul khrims dang bzod ba dang brtson grus dang bsam gtan dang shes rab kyi pha rol tu phyin ba la brtson ba gyur ba de dang der sems can rnams sbyor ba byed do 
BO_K10_D0263_H0265:291b-2	gang byang chub sems dpa' sbyin pa byin pas zas sam /	gang byang chub sems dpa sbyin ba byin ba zas sam 
BO_K10_D0263_H0265:291b-3	skom nas yan lag gi dam pa mgo'i bar du gtong bar 'gyur ba de ltar sems can rnams la sbyin pa'i pha rol tu phyin pa'i yon tan ston pa de la sbyor bar byed do //	skom nas yan lag gi dam ba mgo ba du gtong ba gyur ba de ltar sems can rnams la sbyin ba pha rol tu phyin ba yon tan ston ba de la sbyor ba byed do 
BO_K10_D0263_H0265:291b-4	gang gi tshe byang chub sems dpa' srog gcod pa spangs shing sems can rnams la snying rje ba de de ltar srog gcod pa zlog par byed /	gang gi tshe byang chub sems dpa srog gcod ba spong shing sems can rnams la snying rje ba de de ltar srog gcod ba zlog ba byed 
BO_K10_D0263_H0265:291b-5	sems can thams cad la snying rje bar sbyor bar byed do //	sems can thams cad la snying rje ba sbyor ba byed do 
BO_K10_D0263_H0265:291b-6	'jig rten las 'das pa'i tshul khrims la 'god par byed pa nas yang dag par lta ba'i bar du smra bar bya'o //	jig rten las da ba tshul khrims la god ba byed ba nas yang dag ba lta ba ba du smra ba byed 
BO_K10_D0263_H0265:291b-7	ji ltar byang chub sems dpa' bdag bzod pa'i yon tan lnga dang ldan par 'gyur ba dang / bag la nyal ba spang ba'i phyir bzod pa sgom par byed pa nas mi skye ba'i chos kyi bzod pa thob pa'i bar du de la sems can rnams sbyor bar byed cing mi skye ba'i chos kyi bzod pa'i bar du 'god par byed do //	ji ltar byang chub sems dpa bdag bzod ba yon tan lnga dang ldan ba gyur ba dang bag la nyal ba spong ba phyir bzod ba sgom ba byed ba nas mi skye ba chos kyi bzod ba thob ba ba du de la sems can rnams sbyor ba byed cing mi skye ba chos kyi bzod ba ba du god ba byed do 
BO_K10_D0263_H0265:292a-0	ji ltar byang chub sems dpa' bdag brtson 'grus brtsams nas sems can yongs su smin par bya ba'i phyir dge ba'i lus kyi las byin gyis brlabs pa dang / dge ba'i ngag gi las dang / yid kyi las byin gyis brlabs pa @292a *//	ji ltar byang chub sems dpa bdag brtson grus brtsams nas sems can yongs su smin ba byed ba phyir dge ba lus kyi las byin gyis brlabs ba dang dge ba ngag gi las dang yid kyi las byin gyis brlabs ba 
BO_K10_D0263_H0265:292a-1	nas dge ba'i rgyur 'du shes pa dang / zhi ba dang / snying rje chen po'i rgyur 'dus byas rnams rnam par mi spong ba de la sems can rnams sbyor bar byed /	nas dge ba rgyur du shes ba dang zhi ba dang snying rje chen po rgyur du byed rnams rnam ba mi spong ba de la sems can rnams sbyor ba byed 
BO_K10_D0263_H0265:292a-2	'god par byed do; ;ji ltar byang chub sems dpa' nyan thos dang / rang rgyal ba 'dul ba'i phyir nyan thos dang / rang sangs rgyas kyi theg pa la gnas te bsam gtan la bsam gtan du byed do; ;de bzhin gshegs pa'i ting nge 'dzin yongs su rdzogs par bya ba'i phyir nyan thos dang /	god ba byed do; ;ji ltar byang chub sems dpa nyan thos dang rang rgyal ba dul ba phyir nyan thos dang rang sangs rgya kyi theg ba la gnas te bsam gtan la bsam gtan du byed do; ;de bzhin gshegs ba ting nge dzin yongs su rdzogs ba byed ba phyir nyan thos dang 
BO_K10_D0263_H0265:292a-3	rang rgyal ba dang bral ba'i bsam gtan la bsam gtan du byed do //	rang rgyal ba dang bral ba bsam gtan la bsam gtan du byed do 
BO_K10_D0263_H0265:292a-4	byang chub sems dpa' bdag med pa'i bsam gtan la bsam gtan du byed pa nas 'khyil ba dang / ldog pa'i bsam gtan thob pa'i bar du de la sems can rnams de dang de dag gi yon tan la sbyor bar byed /	byang chub sems dpa bdag med ba bsam gtan la bsam gtan du byed ba nas khyil ba dang ldog ba bsam gtan thob ba ba du de la sems can rnams de dang de dag gi yon tan la sbyor ba byed 
BO_K10_D0263_H0265:292a-5	'god par byed do //	god ba byed do 
BO_K10_D0263_H0265:292a-6	ji lta bur byang chub sems dpa' bdag shes rab kyi pha rol tu phyin pa la mngon par brtson pa na thabs sna tshogs kyis shes rab kun 'byung bar byed do; ;ji ltar bdag mngon sum du 'gyur ba de ltar sems can rnams sbyor bar byed do //	ji lta bur byang chub sems dpa bdag shes rab kyi pha rol tu phyin ba la mngon ba brtson ba na thabs sna tshogs kyis shes rab kun byung ba byed do; ;ji ltar bdag mngon sum du gyur ba de ltar sems can rnams sbyor ba byed do 
BO_K10_D0263_H0265:292a-7	ji lta bur chos thams cad la ye shes thob cing pha rol ma yin pa'i rkyen mngon par shes pa de ltar sems can gyi rgyu'i phyir chos 'di dag 'byung ba 'di ni /	ji lta bur chos thams cad la ye shes thob cing pha rol ma yin ba rkyen mngon ba shes ba de ltar sems can gyi rgyu phyir chos di dag byung ba di ni 
BO_K10_D0263_H0265:292a-8	sems can yongs su smin par sbyor ba'i thabs la mkhas pa'i ye shes te /	sems can yongs su smin ba sbyor ba thabs la mkhas ba ye shes te 
BO_K10_D0263_H0265:292b-0	gang gi las kyis sems can rnams @292b dge ba'i rtsa ba bskyed par nus pa de'i bar du sbyor ba'i byin gyis brlabs pa'i phyir chags pa med do //	gang gi las kyis sems can rnams dge ba rtsa ba skyed ba nus ba de ba du sbyor ba byin gyis brlabs ba phyir chags ba med do 
BO_K10_D0263_H0265:292b-1	sems can nyan thos kyi theg pa ba rnams nyan thos kyi theg pa la sbyor bar byed do; ;sems can rang sangs rgyas kyi theg pa pa rnams rang sangs rgyas kyi theg pa la sbyor bar byed do //	sems can nyan thos kyi theg ba ba rnams nyan thos kyi theg ba la sbyor ba byed do; ;sems can rang sangs rgya kyi theg ba ba rnams rang sangs rgya kyi theg ba la sbyor ba byed do 
BO_K10_D0263_H0265:292b-2	sems can rnams ji lta bur phra ba'i chos las ye shes mngon sum du 'byung bar 'gyur ba de ltar byang chub kyi spyod pa zab mo la sbyor bar byed do //	sems can rnams ji lta bur phra ba chos las ye shes mngon sum du byung ba gyur ba de ltar byang chub kyi spyod ba zab mo la sbyor ba byed do 
BO_K10_D0263_H0265:292b-3	las kyi rnam par smin pa la mkhas pa'i ye shes dang ldan pa'i dran pa rnam par mi spong ba 'di'ang byang chub sems dpa' thabs la mkhas pas rab tu 'byed pa'i ye shes mngon par bsgrubs pa'o //	las kyi rnam ba smin ba la mkhas ba ye shes dang ldan ba dran ba rnam ba mi spong ba di byang chub sems dpa thabs la mkhas ba rab tu byed ba ye shes mngon ba sgrub ba 
BO_K10_D0263_H0265:292b-4	gang byang chub sems dpa' chos dang sems la dbang byed par rab tu shes shing skad cig mar 'jig pa'i mtshan nyid la'ang rtog pa dang / sems can la snying rje chen po rnam par spong ba 'di'ang byang chub sems dpa'i thabs la mkhas pas sems can yongs su smin pa mngon par bsgrubs pa'o //	gang byang chub sems dpa chos dang sems la dbang byed ba rab tu shes shing skad cig mar jig ba mtshan nyid la rtogs ba dang sems can la snying rje chen po rnam ba spong ba di byang chub sems dpa thabs la mkhas ba sems can yongs su smin ba mngon ba sgrub ba 
BO_K10_D0263_H0265:292b-5	gang byang chub sems dpa' sems can stong pa nyid dang / don dam pa stong pa nyid la spyod pa thams cad kyi mtshan nyid du dmigs pa'ang med cing sems can rnams theg pa gsum la sbyor bar byed pa dang / sems can yongs su smin par sbyor ba'i rgyun ma bcad pa 'di'ang byang chub sems dpa'i thabs la mkhas pas sems can yongs su smin pa mngon par bsgrubs pa'o //	gang byang chub sems dpa sems can stong ba nyid dang don dam ba stong ba nyid la spyod ba thams cad kyi mtshan nyid du dmigs ba med cing sems can rnams theg ba gsum la sbyor ba byed ba dang sems can yongs su smin ba sbyor ba rgyun ma gcod ba di byang chub sems dpa thabs la mkhas ba sems can yongs su smin ba mngon ba sgrub ba 
BO_K10_D0263_H0265:293a-0	gang @293a *// byang chub sems dpa' lus dang / ngag dang / yid kyi 'du byed bdag med pa dang ldan pas chos ston pa la dmigs pa med pa dang / nyan pa dang / sgra dang / dbyangs la dmigs pa med pa dang / las kyi 'bras bu rnam par smin pa la dmigs pa med pa dang /	gang byang chub sems dpa lus dang ngag dang yid kyi du byed bdag med ba dang ldan ba chos ston ba la dmigs ba med ba dang nyan ba dang sgra dang dbyangs la dmigs ba med ba dang las kyi bras bu rnam ba smin ba la dmigs ba med ba dang 
BO_K10_D0263_H0265:293a-1	sems can rnams snying rje ba'i phyir yang sems can phyin ci log la yang dag par 'du ba med pa rnams la sems can gyi mtshan nyid kyi rjes su 'brel pa ston pa 'di'ang byang chub sems dpa'i thabs la mkhas pas sems can yongs su sbyang ba mngon	sems can rnams snying rje ba phyir yang sems can phyin ci log la yang dag ba du ba med ba rnams la sems can gyi mtshan nyid kyi rjes su brel ba ston ba di byang chub sems dpa thabs la mkhas ba sems can yongs su sbyong ba mngon 
BO_K10_D0263_H0265:293a-2	par bsgrubs pa'o; ;byang chub sems dpa' rang bzhin gyis 'du byed par mi dmigs shing gtong bar mi dmigs pa dang / len pa dang / rnam par smin pa'i 'bras bu'ang ma yin la /	ba sgrub pa; ;byang chub sems dpa rang bzhin gyis du byed ba mi dmigs shing gtong ba mi dmigs ba dang len ba dang rnam ba smin ba bras bu ma yin la 
BO_K10_D0263_H0265:293a-3	sems can la snying rje ba'i phyir yang sbyin pa byin par 'gyur la sems can rnams la sbyin pa'i 'bras bu rnam par smin par yang ston par byed pa dang / sbyin pa po bsod nams bya ba'i dngos po la sbyor bar byed pa 'di'ang byang chub sems dpa'i thabs la mkhas pas sems can yongs su smin pa mngon par bsgrubs pa'o //	sems can la snying rje ba phyir yang sbyin ba byin ba gyur la sems can rnams la sbyin ba bras bu rnam ba smin ba yang ston ba byed ba dang sbyin ba po bsod nams byed ba dngos po la sbyor ba byed ba di byang chub sems dpa thabs la mkhas ba sems can yongs su smin ba mngon ba sgrub ba 
BO_K10_D0263_H0265:293b-0	yang byang chub sems dpa' ji ltar sems can gyi lus spyod pa med pa dang / 'gyur ba med pa dang / mi gtsang ba'i gzugs brnyan lta bur rab tu shes pa dang / sems brag ca lta bur brtag pa dang / 'du byed sgyu ma'i rang bzhin lta @293b bur rab tu shes pa dang /	yang byang chub sems dpa ji ltar sems can gyi lus spyod ba med ba dang gyur ba med ba dang mi gtsang ba gzugs rnyan lta bur rab tu shes ba dang sems brag ca lta bur rtog ba dang du byed sgyu ma rang bzhin lta bur rab tu shes ba dang 
BO_K10_D0263_H0265:293b-1	sems can rnams la snying rje chen po rab tu sbyor ba rnam par mi spong ba dang / sems can rnams lus dang / ngag dang / yid kyi 'du byed la sbyor bar byed pa dang / rgyu dang 'bras bu yang dag par ston par byed pa 'di'ang byang chub sems dpa'i thabs la mkhas pas sems can yongs su smin pa mngon par bsgrubs pa'o //	sems can rnams la snying rje chen po rab tu sbyor ba rnam ba mi spong ba dang sems can rnams lus dang ngag dang yid kyi du byed la sbyor ba byed ba dang rgyu dang bras bu yang dag ba ston ba byed ba di byang chub sems dpa thabs la mkhas ba sems can yongs su smin ba mngon ba sgrub ba 
BO_K10_D0263_H0265:293b-2	yang byang chub sems dpa' ji lta bur bdag med cing mngon par 'du mi byed pa'i tshul khrims la rtog par byed pa dang / spyod pa'i mtshan nyid kyang rab tu shes pa dang / 'di la sems can gyi btang snyoms su rab tu sbyor bar mi 'gyur ba dang /	yang byang chub sems dpa ji lta bur bdag med cing mngon ba du mi byed ba tshul khrims la rtogs ba byed ba dang spyod ba mtshan nyid kyang rab tu shes ba dang di la sems can gyi gtong snyom su rab tu sbyor ba mi gyur ba dang 
BO_K10_D0263_H0265:293b-3	sems can rnams dang phung po gsum la sbyor bar byed pa 'di ni /	sems can rnams dang phung po gsum la sbyor ba byed ba di ni 
BO_K10_D0263_H0265:293b-4	lhag pa'i tshul khrims su slob pa dang / lhag pa'i sems dang / lhag pa'i shes rab la sbyor bar byed pa 'di'ang byang chub sems dpa'i thabs la mkhas pa'i sems can yongs su smin pa bsgrubs pa'o //	lhag ba tshul khrims su slob ba dang lhag ba sems dang lhag ba shes rab la sbyor ba byed ba di byang chub sems dpa thabs la mkhas ba sems can yongs su smin ba sgrub ba 
BO_K10_D0263_H0265:293b-5	yang byang chub sems dpa' 'di ltar lus dang ngag dang yid kyi 'du byed skad cig tu 'jig pa'i mtshan nyid du shes te /	yang byang chub sems dpa di ltar lus dang ngag dang yid kyi du byed skad cig tu jig ba mtshan nyid du shes te 
BO_K10_D0263_H0265:293b-6	'dus ma byas kyi gnas dang bral par yang dag par rjes su mthong zhing sems can rnams la ting nge 'dzin dang / bzod pa'i rgyu dang / 'bras bu mtshungs par ston pa de la sems can rnams sbyor bar byed pa 'di'ang byang chub sems dpa'i thabs la mkhas pas sems can yongs su smin pa mngon par bsgrubs pa'o //	du ma byed kyi gnas dang bral ba yang dag ba rjes su mthong zhing sems can rnams la ting nge dzin dang bzod ba rgyu dang bras bu mtshungs ba ston ba de la sems can rnams sbyor ba byed ba di byang chub sems dpa thabs la mkhas ba sems can yongs su smin ba mngon ba sgrub ba 
BO_K10_D0263_H0265:294a-0	byang chub @294a *//	byang chub 
BO_K10_D0263_H0265:294a-1	sems dpa' ji ltar yang blang ba med pa dang dor ba med pa'i 'du byed thams cad shes shing rgyu dang 'bras bur yang rtog pa dang / chos thams cad skye ba dang / 'gog par dmigs pa med pa dang / rgyu dang rkyen gyi 'bras bu rnam par smin pa dang bral bar rab tu mi shes pa dang /	sems dpa ji ltar yang blang ba med ba dang dor ba med ba du byed thams cad shes shing rgyu dang bras bur yang rtogs ba dang chos thams cad skye ba dang gog ba dmigs ba med ba dang rgyu dang rkyen gyi bras bu rnam ba smin ba dang bral ba rab tu mi shes ba dang 
BO_K10_D0263_H0265:294a-2	sems can rnams yongs su smin pa med pa dang / snying rje chen po'i rgyun mi gcod pa dang / yang sems can rnams kyi nyon mongs pa rab tu spang pa dang / phung po yongs su shes pa dang / ye shes mngon sum du bya ba'i phyir brtson 'grus brtsam pa dang /	sems can rnams yongs su smin ba med ba dang snying rje chen po rgyun mi gcod ba dang yang sems can rnams kyi nyon mongs ba rab tu spong ba dang phung po yongs su shes ba dang ye shes mngon sum du byed ba phyir brtson grus brtsam ba dang 
BO_K10_D0263_H0265:294a-3	rgyu'i 'bras bu ston par byed pa dang / sems can le lo can rnams brtson 'grus la dmigs pa'i sdug bsngal 'dzin pa la sbyor ba 'di'ang byang chub sems dpa'i thabs la mkhas pas sems can yongs su smin pa mngon par bsgrubs pa'o //	rgyu bras bu ston ba byed ba dang sems can le lo can rnams brtson grus la dmigs ba sdug sngal dzin ba la sbyor ba di byang chub sems dpa thabs la mkhas ba sems can yongs su smin ba mngon ba sgrub ba 
BO_K10_D0263_H0265:294a-4	byang chub sems dpa' ji ltar yang bsam gtan la bsam gtan du byed cing 'du byed thams cad mi rtag par yang dag par rjes su mthong ba dang / sdug bsngal ba dang / bdag med pa dang / myong ba med pa dang / byas pa med pa dang /	byang chub sems dpa ji ltar yang bsam gtan la bsam gtan du byed cing du byed thams cad mi rtag ba yang dag ba rjes su mthong ba dang sdug sngal ba dang bdag med ba dang myong ba med ba dang byed ba med ba dang 
BO_K10_D0263_H0265:294b-0	bya ba med pa dang / kun nas ldang ba med pa dang / skad cig tu zad pa med pa'i ye shes la mkhas pa'i 'du byed rnams yang dag par rjes su mthong ba dang / sems can rnams la'ang phung po la brten pa'i @294b bsam gtan la tshangs par spyod pa mngon par shes pa thob pa'i rgyu dang 'bras bu ston pa dang /	byed ba med ba dang kun nas ldang ba med ba dang skad cig tu zad ba med ba ye shes la mkhas ba du byed rnams yang dag ba rjes su mthong ba dang sems can rnams la phung po la rten ba bsam gtan la tshangs ba spyod ba mngon ba shes ba thob ba rgyu dang bras bu ston ba dang 
BO_K10_D0263_H0265:294b-1	bsam gtan gyis nyon mongs pa spang bar byos shig /	bsam gtan gyis nyon mongs ba spong ba byos shig 
BO_K10_D0263_H0265:294b-2	ces de ltar las gzhan ma yin pas sems can rnams bsam gtan la sbyor bar byed pa dang / thob pa chen po thob par byos shig /	ces de ltar las gzhan ma yin ba sems can rnams bsam gtan la sbyor ba byed ba dang thob ba chen po thob ba byos shig 
BO_K10_D0263_H0265:294b-3	ces bsam gtan la sems sbyor bar byed pa 'di'ang byang chub sems dpa' thabs la mkhas pas sems can yongs su smin pa mngon par bsgrubs pa'o //	ces bsam gtan la sems sbyor ba byed ba di byang chub sems dpa thabs la mkhas ba sems can yongs su smin ba mngon ba sgrub ba 
BO_K10_D0263_H0265:294b-4	yang byang chub sems dpa' ji ltar blang ba med cing dor ba med pa dang / chags pa dang / khong khro ba gnyis ka dang bral bas thams cad btang snyoms thob pa dang / nan tan dang / bdag shes pa dang / mi skye ba'i chos kyi bzod pa dang /	yang byang chub sems dpa ji ltar blang ba med cing dor ba med ba dang chags ba dang khong khro ba gnyis ka dang bral ba thams cad gtong snyom thob ba dang nan tan dang bdag shes ba dang mi skye ba chos kyi bzod ba dang 
BO_K10_D0263_H0265:294b-5	bsam gtan gyi dbang po la yid kyi 'du byed rnams rtog par mi byed /	bsam gtan gyi dbang po la yid kyi du byed rnams rtogs ba mi byed 
BO_K10_D0263_H0265:294b-6	rnam par rtog par mi byed pa dang / sems can rnams la snying rje chen po rab tu sbyor ba yongs su 'grub pa rab tu mi spong ba dang / shes rab sgom pa la brtson pas sems can rnams 'khor ba'i btson ra las rab tu thar par ston pa dang /	rnam ba rtogs ba mi byed ba dang sems can rnams la snying rje chen po rab tu sbyor ba yongs su grub ba rab tu mi spong ba dang shes rab sgom ba la brtson ba sems can rnams khor ba btson ra las rab tu thar ba ston ba dang 
BO_K10_D0263_H0265:294b-7	sems can rnams thos pa dang bsam gtan la brtson zhing tshol ba sgom pa la sbyor bar byed pa dang / yang byang chub sems dpa' ji lta ji lta bur dge ba'i chos kyi khyad par khong du chud pas 'khor ba'i 'dam las rgal bar 'gyur ba de lta de lta bur sems can rnams chos de dang de dag la yang dag par gzhog par byed /	sems can rnams thos ba dang bsam gtan la brtson zhing tshol ba sgom ba la sbyor ba byed ba dang yang byang chub sems dpa ji lta ji lta bur dge ba chos kyi khyad ba khong du chud ba khor ba dam las rgal ba gyur ba de lta de lta bur sems can rnams chos de dang de dag la yang dag ba gzhog ba byed 
BO_K10_D0263_H0265:294b-8	sbyor bar byed /	sbyor ba byed 
BO_K10_D0263_H0265:295a-0	@295a *// 'god par byed pa 'di'ang byang chub sems dpa'i ye shes kyi thabs la mkhas pas sems can rnams yongs su smin par bya ba'i phyir don mthun pa'i bsdu ba'i dngos po mngon par bsgrubs pa'o //	god ba byed ba di byang chub sems dpa ye shes kyi thabs la mkhas ba sems can rnams yongs su smin ba byed ba phyir don mthun ba sdud ba dngos po mngon ba sgrub ba 
BO_K10_D0263_H0265:295a-1	rigs kyi bu /	rigs kyi bu 
BO_K10_D0263_H0265:295a-2	byang chub sems dpa'i ba spu'i khung bu ji snyed pa de snyed kyi sems can yongs su smin pa don mthun pa'i bsdu ba'i dngos po'o //	byang chub sems dpa ba spu khung bu ji snyed ba de snyed kyi sems can yongs su smin ba don mthun ba sdud ba dngos po 
BO_K10_D0263_H0265:295a-3	gzhan yang nyon mongs pa rnyog pa lnga'i sangs rgyas kyi zhing du ngan song gsum dang / ngan song du spyod pa'i nyes pa dang / sems can nyon mongs pa dang / tshe dang / lta ba dang / bskal pa'i rnyog pas byang chub sems dpa' rnyog pa lnga'i sangs rgyas kyi zhing 'di las smon lam gyi rgyun mi gcod cing sangs rgyas kyi zhing gi yon tan gyi tshogs la mngon par mi 'dod pa dang /	gzhan yang nyon mongs ba rnyog ba lnga sangs rgya kyi zhing du ngan gro gsum dang ngan gro du spyod ba nyes ba dang sems can nyon mongs ba dang tshe dang lta ba dang bskal ba rnyog ba byang chub sems dpa rnyog ba lnga sangs rgya kyi zhing di las smon lam gyi rgyun mi gcod cing sangs rgya kyi zhing gi yon tan gyi tshogs la mngon ba mi dod ba dang 
BO_K10_D0263_H0265:295a-4	sangs rgyas kyi zhing yongs su dag par smon lam mi byed do //	sangs rgya kyi zhing yongs su dag ba smon lam mi byed do 
BO_K10_D0263_H0265:295a-5	yang nyon mongs pa dang / rnyog pa lnga'i sangs rgyas kyi zhing du pha rol tu phyin pa drug gis byang chub kyi spyad pa spyod pa na sems can mtshams med pa byed pa dang / dam pa'i chos spong ba dang / 'phags pa la skur ba 'debs pa dang /	yang nyon mongs ba dang rnyog ba lnga sangs rgya kyi zhing du pha rol tu phyin ba drug gis byang chub kyi spyod ba spyod ba na sems can mtshams med ba byed ba dang dam ba chos spong ba dang phag ba la skur ba debs ba dang 
BO_K10_D0263_H0265:295a-6	mi dge ba'i rtsa ba dang lhan cig tu 'grogs pa rnams bsdu ba'i dngos po rnam pa bzhi po 'di dag gis sems can rnams yongs su smin pa skyed par byed do //	mi dge ba rtsa ba dang lhan cig tu grogs ba rnams sdud ba dngos po rnam ba bzhi po di dag gis sems can rnams yongs su smin ba skyed ba byed do 
BO_K10_D0263_H0265:295a-7	theg pa gsum la sbyor bar byed do //	theg ba gsum la sbyor ba byed do 
BO_K10_D0263_H0265:295a-8	pha rol tu phyin pa drug la dgod par byed do //	pha rol tu phyin ba drug la god ba byed do 
BO_K10_D0263_H0265:295b-0	de'ang 'dir de tsam gyis @295b byang chub kyi spyad pa spyod cing sems can yongs su smin par byed do //	de dir de tsam gyis byang chub kyi spyod ba spyod cing sems can yongs su smin ba byed do 
BO_K10_D0263_H0265:295b-1	'dir yang 'dul ba 'dzin pa nas bla na med pa yang dag par rdzogs pa'i byang chub tu mngon par 'tshang rgya ba'i bar du'o //	dir yang dul ba dzin ba nas bla na med ba yang dag ba rdzogs ba byang chub tu mngon ba tshang rgya ba ba du 
