segmentnr	original	folio	stemmed
BO_NK087_(shu)001:0	// gsang sngags bla na med pa'i tan+t+ra'i don gyi rnam dbye gsal byed bzhugs so //	0	gsang sngags bla na med ba tan+t+ra don gyi rnam byed gsal byed bzhugs so 
BO_NK087_(shu)001:1	o rgyan rdo rje 'chang la phyag 'tshal lo //	0	o rgyan rdo rje chang la phyag tshal lo 
BO_NK087_(shu)001:2	gsang sngags bla na med pa'i tan+t+ra'i don gyi go ba 'di ltar shes par bya ste /	0	gsang sngags bla na med ba tan+t+ra don gyi go ba di ltar shes ba byed ste 
BO_NK087_(shu)001:3	spyir rgyu'i theg pa las 'bras bu'i theg pa ni thabs mang ba dang myur ba dang shes rab zab pa dag gis phye la /	0	spyir rgyu theg ba las bras bu theg ba ni thabs mang ba dang myur ba dang shes rab zab ba dag gis byed la 
BO_NK087_(shu)001:4	khyad par sngags phyi ba las nang pa ni lta ba dang ting nge 'dzin dang spyod pas phye bar shes dgos /	0	khyad ba sngags phyi ba las nang ba ni lta ba dang ting nge dzin dang spyod ba byed ba shes dgos 
BO_NK087_(shu)001:5	sngags nang pa la yang pha ma gnyis med kyi rgyud gsum du dbye ba'ang /	0	sngags nang ba la yang pha ma gnyis med kyi brgyud gsum du byed ba 
BO_NK087_(shu)001:6	gtso bor rdzogs rim gyi khyad par las 'jog la /	0	gtso bor rdzogs rim gyi khyad ba las jog la 
BO_NK087_(shu)001:7	de yang thabs rang lus la brten pa dang / shes rab gzhan lus la brten pa dang / thabs shes gnyis med kyi 'bras bu lhan skyes gtso bor ston pa'i sgo nas 'jog /gtso bor ston lugs kyang /	0	de yang thabs rang lus la rten ba dang shes rab gzhan lus la rten ba dang thabs shes gnyis med kyi bras bu lhan skye gtso bor ston ba sgo nas jog bor ston lugs kyang 
BO_NK087_(shu)001:8	ston pas rgyud de dang der dngos bstan rgya che chung dang / rjes 'jug lam pas mos pa dang dbang po'i khyad par gyis nyams len gyi gzhung shing gang la byed pa dag gi sgo nas 'byed pa las /	0	ston ba brgyud de dang der dngos ston rgya che chung dang rjes jug lam ba mos ba dang dbang po khyad ba gyis nyams len gyi gzhung shing gang la byed ba dag gi sgo nas byed ba las 
BO_NK087_(shu)001:9	don la gang zag gcig gi nyams len du gsum kha rgyu 'bras kyi tshul du tshang dgos pa las gang rung gcig ya bral bas 'grub pa ma yin no //	0	don la gang zag gcig gi nyams len du gsum kha rgyu bras kyi tshul du tshang dgos ba las gang rung gcig ya bral ba grub ba ma yin no 
BO_NK087_(shu)001:10	bskyed rim rgyas bsdus kyi sgo nas phye ba ni rag pa tsam las zhib par ni min te /	1	skyed rim rgya sdud kyi sgo nas byed ba ni rag ba tsam las zhib ba ni min te 
