segmentnr	original	stemmed
BO_K12_D0741=D1006_H0686:110b-18	'od chen ma /	d chen ma 
BO_K12_D0741=D1006_H0686:110b-19	byed pa mo /	byed ba mo 
BO_K12_D0741=D1006_H0686:110b-20	zas sbyin ma /	zas sbyin ma 
BO_K12_D0741=D1006_H0686:110b-21	rin chen 'od ldan ma /	rin chen d ldan ma 
BO_K12_D0741=D1006_H0686:110b-22	dpal chen mo ma /	dpal chen mo ma 
BO_K12_D0741=D1006_H0686:110b-23	sangs rgyas thams cad la phyag 'tshal lo //	sangs rgya thams cad la phyag tshal lo 
BO_K12_D0741=D1006_H0686:110b-24	spyan ras gzigs dbang phyug la phyag 'tshal lo //	spyan ras gzigs dbang phyug la phyag tshal lo 
BO_K12_D0741=D1006_H0686:110b-25	dpal chen mo la phyag 'tshal lo //	dpal chen mo la phyag tshal lo 
BO_K12_D0741=D1006_H0686:110b-26	'di lta ste /	di lta ste 
BO_K12_D0741=D1006_H0686:110b-27	dzi ni / ghri ni /	dzi ni ghri ni 
BO_K12_D0741=D1006_H0686:110b-28	dgos pa thams cad sgrub par mdzad ma /	dgos ba thams cad sgrub ba mdzad ma 
BO_K12_D0741=D1006_H0686:110b-29	si mi si mi /	si mi si mi 
BO_K12_D0741=D1006_H0686:110b-30	ni mi ni mi /	ni mi ni mi 
BO_K12_D0741=D1006_H0686:111a-0	bdag gi mi @111a *//	bdag gi mi 
BO_K12_D0741=D1006_H0686:111a-1	shes pa thams cad bsal bar mdzod cig sv'ah'a /	shes ba thams cad bsal ba mdzod cig svaha 
BO_K12_D0741=D1006_H0686:111a-2	bcom ldan 'das kyis de skad ces bka' stsal pa dang / byang chub sems dpa' sems dpa' chen po spyan ras gzigs dbang phyug bcom ldan 'das kyis bka' stsal pa la mngon par dga'o //	joms ldan da kyis de skad ces bka stsal ba dang byang chub sems dpa sems dpa chen po spyan ras gzigs dbang phyug joms ldan da kyis bka stsal ba la mngon ba dga 
BO_K12_D0741=D1006_H0686:111a-3	dpal gyi lha mo'i mtshan bcu gnyis rdzogs so ////	dpal gyi lha mo mtshan chu gnyis rdzogs so 
BO_K12_D0741=D1006_H0686:111a-4	rgya gar gyi mkhan po dzi na mi tra dang / zhu chen gyi lotstsha ba bandhe ye shes sdes bsgyur cing zhus te gtan la phab pa /	rgya gar gyi mkhan po dzi na mi tra dang ju chen gyi lotstsha ba bandhe ye shes sdes sgyur cing zhus te gtan la bebs ba 
