segmentnr	original	folio	stemmed
BO_TZ22_ZA-017:0	thugs rje chen po yid bzhin nor bu 'gro ba kun sgrol gyi mngon rtogs yid bzhin nor bu bzhugs so :	0	thugs rje chen po yid bzhin nor bu gro ba kun sgrol gyi mngon rtogs yid bzhin nor bu bzhugs so 
BO_TZ22_ZA-017:1	'phags pa spyan ras gzigs la phyag 'tshhal lo :	0	phag ba spyan ras gzigs la phyag tshhal lo 
BO_TZ22_ZA-017:2	hri: rang nyid skad cig dran pa'i ting 'dzin gyis :	0	hri: rang nyid skad cig dran ba ting dzin gyis 
BO_TZ22_ZA-017:3	stong pa'i ngang las pad+ma zla ba'i gdan :	0	stong ba ngang las pad+ma zla ba gdan 
BO_TZ22_ZA-017:4	pad dkar hrihsa mtshhan yongs su gyur pa las :	0	pad dkar hrihsa mtshhan yongs su gyur ba las 
BO_TZ22_ZA-017:5	thugs rje'i mnga' bdag 'phags pa spyan ras gzigs :	0	thugs rje mnga bdag phag ba spyan ras gzigs 
BO_TZ22_ZA-017:6	zhal gcig phyag bzhi sku mdog dkar la 'tshher :	0	zhal gcig phyag bzhi sku mdog dkar la tshher 
BO_TZ22_ZA-017:7	dang po'i phyag gnyis thugs kar thal mo sbyar :	0	dang po phyag gnyis thugs kar thal mo sbyor 
BO_TZ22_ZA-017:8	phyag g.yas 'og ma rin chen shel phreng bsnams :	0	phyag g.yas g ma rin chen shel phreng snom 
BO_TZ22_ZA-017:9	phyag g.yon pad dkar 'dab brgyad yu ba 'dzin :	0	phyag g.yon pad dkar dab brgyad yu ba dzin 
BO_TZ22_ZA-017:10	zhal 'dzum spyan gdangs shangs kyi dbyibs mtho zhing :	1	zhal dzum spyan gdang shangs kyi dbyibs mtho zhing 
BO_TZ22_ZA-017:11	dbu skra'i lcang lo mthon mthing gyen du 'khyil :	1	dbu skra lcang lo mthon mthing gyen du khyil 
BO_TZ22_ZA-017:12	spyi gtshug sangs rgyas snang ba mtha' yas bzhugs :	1	spyi gtshug sangs rgya snang ba mtha yas bzhugs 
BO_TZ22_ZA-017:13	rang nyid de ltar gsal ba'i thugs ka ru :	1	rang nyid de ltar gsal ba thugs ka ru 
BO_TZ22_ZA-017:14	pad+ma dkar po 'dab drug gyes pa'i dbus :	1	pad+ma dkar po dab drug gyes ba dbus 
BO_TZ22_ZA-017:15	yi ge hrihsa mtshhan 'bru drug 'dab steng na :	1	yi ge hrihsa mtshhan bru drug dab steng na 
BO_TZ22_ZA-017:16	om ma ni pad+me hu~m hri:	1	om ma ni pad+me hu~m hri: 
BO_TZ22_ZA-017:17	de ltar gsal ba'i sku las 'od 'phros pas :	1	de ltar gsal ba sku las d phro ba 
BO_TZ22_ZA-017:18	snang ba thams cad snang stong lha yi sku :	1	snang ba thams cad snang stong lha yi sku 
BO_TZ22_ZA-017:19	'phags pa'i rgyal po thugs rje chen por dmigs :	1	phag ba rgyal po thugs rje chen por dmigs 
BO_TZ22_ZA-017:20	sngags las 'od byung 'byung ba'i sgra la sogs :	2	sngags las d byung byung ba sgra la sogs 
BO_TZ22_ZA-017:21	grags pa thams cad grags stong sngags kyi sgra :	2	grags ba thams cad grags stong sngags kyi sgra 
BO_TZ22_ZA-017:22	dran rtog skye 'gag gnas gsum mtha' bral ngang :	2	dran rtogs skye gag gnas gsum mtha bral ngang 
BO_TZ22_ZA-017:23	smra bsam brjod 'das dgongs pa'i ngang la bzhag :	2	smra bsam rjod da dgongs ba ngang la jog 
BO_TZ22_ZA-017:24	de ltar gsal bas rig sngags 'bru drug po :	2	de ltar gsal ba rig sngags bru drug po 
BO_TZ22_ZA-017:25	grwa zur ma nyams brgya stong khri 'bum bzla :	2	grwa zur ma nyams brgya stong khri bum bzla 
BO_TZ22_ZA-017:26	om ma ni pad+me hu~m hri:	2	om ma ni pad+me hu~m hri: 
BO_TZ22_ZA-017:27	de ltar rgyun du sgom bzlas bya :	2	de ltar rgyun du sgom bzlas byed 
BO_TZ22_ZA-017:28	skabs su mchod bstod phrin las bcol :	2	skabs su mchod bstod phrin las chol 
BO_TZ22_ZA-017:29	dge ba byang chub chen por bsngo :	2	dge ba byang chub chen por sngo 
BO_TZ22_ZA-017:30	'phags pa thugs rje chen po'i mngon rtogs yid bzhin nor bu zhes bya ba rdzogs so :	3	phag ba thugs rje chen po mngon rtogs yid bzhin nor bu zhes byed ba rdzogs so 
BO_TZ22_ZA-017:31	sa ma ya :	3	sa ma ya 
BO_TZ22_ZA-017:32	rgya rgya rgya :	3	rgya rgya rgya 
BO_TZ22_ZA-017:33	nub zangs mdzod dmar po nas /	3	nub zangs mdzod dmar po nas 
BO_TZ22_ZA-017:34	sprul sku rig 'dzin chen pos gter nas spyan drangs pa'o //	3	sprul sku rig dzin chen pos gter nas spyan drangs ba 
