segmentnr	original	folio	stemmed
BO_NK010_(tha)034:0	phur pa'i gtor 'bul bar chad kun sel bzhugs so //	0	phur ba thor bul ba chad kun sel bzhugs so 
BO_NK010_(tha)034:1	h'u khro rgyal dpal chen rdo rje gzhon nu bzhengs //	0	hu khro rgyal dpal chen rdo rje gzhon nu bzhengs 
BO_NK010_(tha)034:2	thugs kyi sras mchog badz+ra k+ai la ya //	0	thugs kyi sras mchog badz+ra k+ai la ya 
BO_NK010_(tha)034:3	'jigs byed khro bo khro mo khra thabs dang // sprul pa yang sprul sum sprul pho nya'i tshogs gdug pa'i dgra bgegs khug la phur pas rgyob //	0	jigs byed khro bo khro mo khra thabs dang sprul ba yang sprul sum sprul pho nya tshogs gdug ba dgra bgegs khug la phur ba rgyag 
BO_NK010_(tha)034:4	bar chad dam sri thal ba'i rdul du rlog /	0	ba chad dam sri thal ba rdul du rlog 
BO_NK010_(tha)034:5	'di rdzong 'phrang las so //	0	di rdzong phrangs las so 
BO_NK010_(tha)034:6	dam nyams dgra bgegs bsgral ba las byung ba'i //	0	dam nyams dgra bgegs bsgral ba las byung ba 
BO_NK010_(tha)034:7	sha ri khrag mtsho 'dod rgu'i ba ling+ta //	0	sha ri khrag mtsho dod rgu ba ling+ta 
BO_NK010_(tha)034:8	ye shes bdud rtsi'i rang bzhin 'di bzhes la //	0	ye shes bdud rtsi rang bzhin di bzhes la 
BO_NK010_(tha)034:9	rnal 'byor 'dod pa'i phrin las 'grub par mdzod //	0	rnal byor dod ba phrin las grub ba mdzod 
BO_NK010_(tha)034:10	badz+ra k+ai li k+ai la ya sarba big nam bam h'u phata dzahmh'u +aah sa pa ri w+aa ra i dam ba ling+ta kha kha kh+aa hi kh+aa hi /	1	badz+ra k+ai li k+ai la ya sarba big nam bam hu phata dzahmhu +aah sa ba ri w+aa ra i dam ba ling+ta kha kha kh+aa hi kh+aa hi 
BO_NK010_(tha)034:11	zhes bka' brgyad rdzong 'phrang las gsungs pa'i rdo rje'i tshig la rjes kyi sho lo ka gcig bsnan te mi pham pas sbyar ba mang+ga lam //	1	zhes bka brgyad rdzong phrangs las gsungs ba rdo rje tshig la rjes kyi sho lo ka gcig snon te mi pham ba sbyor ba mang+ga lam 
