segmentnr	original	folio	stemmed
BO_NK041_(di)010:0	rten gsar bzhengs kyi a rga'i cho ga /	0	rten gsar bzhengs kyi a rga cho ga 
BO_NK041_(di)010:1	gzhi der sa chog bya /	0	gzhi der sa chog byed 
BO_NK041_(di)010:2	man+dala la tshom bu bkod /	0	man+dala la tshom bu bkod 
BO_NK041_(di)010:3	mchod pa bshams sangs rgyas dang byang sems thams cad der spyan drangs /	0	mchod ba bshams sangs rgya dang byang sems thams cad der spyan drangs 
BO_NK041_(di)010:4	rten gsum gang 'dod pa rgya cher 'byung ba'i gsol ba btab /	0	rten gsum gang dod ba rgya cher byung ba gsol ba debs 
BO_NK041_(di)010:5	pu sti'i gzhi shog skya ras gazhi'am /	0	pu sti gzhi shog skya ras gazhi 
BO_NK041_(di)010:6	zangs sogs rgyu rnams kyi mdun du mchod pa bshams /	0	zangs sogs rgyu rnams kyi mdun du mchod ba bshams 
BO_NK041_(di)010:7	rang lha'i nga rgyal gyis /	0	rang lha nga rgyal gyis 
BO_NK041_(di)010:8	gzhi de dag gi steng du sangs rgyas byang sems thams cad spyan drangs mchod pa phul rten 'di lta bu byin gyis rlob par gsol ba btab /	0	gzhi de dag gi steng du sangs rgya byang sems thams cad spyan drangs mchod ba bul rten di lta bu byin gyis rlob ba gsol ba debs 
BO_NK041_(di)010:9	mchod pa dang gtor ma btang /	0	mchod ba dang thor ma gtong 
BO_NK041_(di)010:10	sku thams cad byin gyis brlab par bsam /	1	sku thams cad byin gyis brlab ba bsam 
BO_NK041_(di)010:11	lha'i sngags cung zad bzlas /	1	lha sngags cung zad bzlas 
BO_NK041_(di)010:12	bzo bo bdud rtsi 'khyil ba'i skur bsgom /	1	bzo bo bdud rtsi khyil ba skur bsgom 
BO_NK041_(di)010:13	sku gsung thugs su byin rlabs byas la gzhag pa mdor bsdus pa'o //	1	sku gsung thugs su byin rlabs byed la jog ba mdor sdud ba 
BO_NK041_(di)010:14	rgyas par tshon sogs byin rlabs so sor bya'o //	1	rgya ba tshon sogs byin rlabs so sor byed 
