segmentnr	original	folio	stemmed
BO_TZ10_THA-034:0	bla ma'i thugs sgrub yid bzhin nor bu las /	0	bla ma thugs sgrub yid bzhin nor bu las 
BO_TZ10_THA-034:1	gter srung mchod pa'i phrin las mdor bsdus snying por dril ba bzhugs so //	0	gter srung mchod ba phrin las mdor sdud snying por dril ba bzhugs so 
BO_TZ10_THA-034:2	na mahshri gu ru ma ha su kha ya /	0	na mahshri gu ru ma ha su kha ya 
BO_TZ10_THA-034:3	'dir bla ma'i thugs sgrub yid bzhin nor bu'i gter srung klu btshan 'bar ba spun bdun mchod pa'i phrin las mdor bsdus pa ni /	0	dir bla ma thugs sgrub yid bzhin nor bu gter srung klu btshan bar ba spun bdun mchod ba phrin las mdor sdud ba ni 
BO_TZ10_THA-034:4	snod gtshang mar bshos bu dmar po zur gsum pa gtsho 'khor bdun gyi mthar mtheb kyu zas sna btung ba sogs ci 'byor pas gtams par dar zab sna tshhogs kyis brgyan pa bsham /	0	snod gtshang mar bshos bu dmar po zur gsum ba gtsho khor bdun gyi mthar mtheb kyu zas sna thung ba sogs ci byor ba gtams ba dar zab sna tshhogs kyis rgyan ba bsham 
BO_TZ10_THA-034:5	ram yam kham gis bsang /	0	ram yam kham gis bsang 
BO_TZ10_THA-034:6	om ahhu~m hohsa byin brlabs /	0	om ahhu~m hohsa byin brlabs 
BO_TZ10_THA-034:7	rang yi dam du gsal ba'i mdun du klu btshan 'bar ba spun bdun 'khor dang bcas pa skad cig gis gsal ba'i thugs ka'i sa bon las byung ba'i 'od zer gyis rang bzhin gar bzhugs kyi gnas nas spyan drangs par bsams la /	0	rang yi dam du gsal ba mdun du klu btshan bar ba spun bdun khor dang cha ba skad cig gis gsal ba thugs ka sa bon las byung ba d zer gyis rang bzhin gar bzhugs kyi gnas nas spyan drangs ba bsams la 
BO_TZ10_THA-034:8	kyai : slob dpon pad+ma thod phreng gi :	0	kyai slob dpon pad+ma thod phreng gi 
BO_TZ10_THA-034:9	bka' nyan dam tshhig skyong ba yi :	0	bka nyan dam tshhig skyong ba yi 
BO_TZ10_THA-034:10	klu btshan 'bar ba spun bdun rnams :	1	klu btshan bar ba spun bdun rnams 
BO_TZ10_THA-034:11	tshhur gshegs tshhur gshegs rten la bzhugs :	1	tshhur gshegs tshhur gshegs rten la bzhugs 
BO_TZ10_THA-034:12	khas blangs bzhin du phrin las mdzod :	1	khas blangs bzhin du phrin las mdzod 
BO_TZ10_THA-034:13	om na ga tshan+t+ri tsha ra ra tri ging+ka ra yak+sha yak+sha sa ma ya tshit+ta hrim hrim dzahdza :	1	om na ga tshan+t+ri tsha ra ra tri ging+ka ra yak+sha yak+sha sa ma ya tshit+ta hrim hrim dzahdza 
BO_TZ10_THA-034:14	dzahhu~m bam ho :	1	dzahhu~m bam ho 
BO_TZ10_THA-034:15	sa ma ya a sa na tish+than+tu :	1	sa ma ya a sa na tish+than+tu 
BO_TZ10_THA-034:16	me tog bdug spos mar me dang : dri chab zhal zas mthun pa'i rdzas :	1	me tog bdug spros mar me dang dri chab zhal zas mthun ba rdzas 
BO_TZ10_THA-034:17	gtor ma 'dod yon mkho dgu'i tshhogs :	1	thor ma dod yon mkho dgu tshhogs 
BO_TZ10_THA-034:18	ma lus dgyes par bzhes nas kyang :	1	ma lus dgyes ba bzhes nas kyang 
BO_TZ10_THA-034:19	rnal 'byor bdag cag 'khor bcas kyi :	1	rnal byor bdag cag khor cha kyi 
BO_TZ10_THA-034:20	ci bsam don rnams 'grub pa dang : phyi nang dgra bgegs chom la phobs :	2	ci bsam don rnams grub ba dang phyi nang dgra bgegs chom la phobs 
BO_TZ10_THA-034:21	sangs rgyas bstan pa srung ba dang : bcol pa'i phrin las 'grub par mdzod :	2	sangs rgya ston ba srung ba dang chol ba phrin las grub ba mdzod 
BO_TZ10_THA-034:22	om badzra ar+g+ham sogs kyis mchod /	2	om badzra ar+g+ham sogs kyis mchod 
BO_TZ10_THA-034:23	om na ga tshan+t+ri tsha ra ra tri ging ka ra yak+sha yak+sha sa ma ya tshit+ta hrim hrim dzahdza :	2	om na ga tshan+t+ri tsha ra ra tri ging ka ra yak+sha yak+sha sa ma ya tshit+ta hrim hrim dzahdza 
BO_TZ10_THA-034:24	sa pa ri wa ra i dam b+ha ling+ta kha kha kha hi kha hi :	2	sa ba ri wa ra i dam b+ha ling+ta kha kha kha hi kha hi 
BO_TZ10_THA-034:25	zhes lan gsum gyis gtor ma 'bul /	2	zhes lan gsum gyis thor ma bul 
BO_TZ10_THA-034:26	klu btshan 'bar ba spun bdun 'khor dang bcas pa rnams kyis mchod sbyin gyi gtor ma rgya chen po 'di bzhes la /	2	klu btshan bar ba spun bdun khor dang cha ba rnams kyis mchod sbyin gyi thor ma rgya chen po di bzhes la 
BO_TZ10_THA-034:27	sangs rgyas kyi bstan pa srungs /	2	sangs rgya kyi ston ba srungs 
BO_TZ10_THA-034:28	dkon mchog gi dbu 'phang bstod /	2	dkon(d) mchog gi dbu phen bstod 
