segmentnr	original	stemmed
BO_K10_D0141=D0526=D0916_H0143:464b-3	yongs su byed pa bla na med pas yongs su mi shes par ma gyur cig /	yongs su byed ba bla na med ba yongs su mi shes ba ma gyur cig 
BO_K10_D0141=D0526=D0916_H0143:464b-4	bdag gis pha rol tu phyin pa dang ldan pa'i dge ba'i rtsa ba 'jig rten pa dang / 'jig rten las 'das pa'ang rung gang ci yod pa de thams cad bla na med pa'i ye shes kyi 'bras bur gyur cig /	bdag gis pha rol tu phyin ba dang ldan ba dge ba rtsa ba jig rten ba dang jig rten las da ba rung gang ci yod ba de thams cad bla na med ba ye shes kyi bras bur gyur cig 
BO_K10_D0141=D0526=D0916_H0143:464b-5	bdag gi rnam par grol ba gang ci yod pa des sems can thams cad rnam par thar par gyur cig /	bdag gi rnam ba grol ba gang ci yod ba des sems can thams cad rnam ba thar ba gyur cig 
BO_K10_D0141=D0526=D0916_H0143:464b-6	'khor ba dang mya ngan las 'das pa la gnas par ma gyur cig /	khor ba dang mya ngan las da ba la gnas ba ma gyur cig 
BO_K10_D0141=D0526=D0916_H0143:464b-7	tadya th'a / aom ksha me ksha me /	tadya tha aom ksha me ksha me 
BO_K10_D0141=D0526=D0916_H0143:464b-8	ksh'ante ksh'ante / da me da me /	kshante kshante da me da me 
BO_K10_D0141=D0526=D0916_H0143:464b-9	d'ante d'ante / bha dre bha dre /	dante dante bha dre bha dre 
BO_K10_D0141=D0526=D0916_H0143:464b-10	su bha dre su bha dre /	su bha dre su bha dre 
BO_K10_D0141=D0526=D0916_H0143:464b-11	tsandre tsandre / su tsandre su tsandre /	tsandre tsandre su tsandre su tsandre 
BO_K10_D0141=D0526=D0916_H0143:464b-12	tsandra ki ra ne; tsandra ba ti /	tsandra ki ra ne; tsandra ba ti 
BO_K10_D0141=D0526=D0916_H0143:464b-13	te dzo ba ti /	te dzo ba ti 
BO_K10_D0141=D0526=D0916_H0143:464b-14	ya sho ba ti /	ya sho ba ti 
BO_K10_D0141=D0526=D0916_H0143:464b-15	dharma ba ti /	dharma ba ti 
BO_K10_D0141=D0526=D0916_H0143:464b-16	bra ma ba ti /	bra ma ba ti 
BO_K10_D0141=D0526=D0916_H0143:464b-17	sarba kla sha bi sho dha ni /	sarba kla sha bi sho dha ni 
BO_K10_D0141=D0526=D0916_H0143:464b-18	sarba aartha s'a dha ni /	sarba aartha sa dha ni 
BO_K10_D0141=D0526=D0916_H0143:464b-19	sarba aartha pra sha ma ne /	sarba aartha pra sha ma ne 
BO_K10_D0141=D0526=D0916_H0143:464b-20	pa ra m'artha s'a dha ni /	ba ra martha sa dha ni 
BO_K10_D0141=D0526=D0916_H0143:464b-21	k'a ya bi sho dha ni; b'a ka bi sho dha ni /	ka ya bi sho dha ni; ba ka bi sho dha ni 
BO_K10_D0141=D0526=D0916_H0143:464b-22	ma na: sam sho dha ni sv'ah'a /	ma na: sam sho dha ni svaha 
BO_K10_D0141=D0526=D0916_H0143:464b-23	rigs kyi bu dag /	rigs kyi bu dag 
BO_K10_D0141=D0526=D0916_H0143:464b-24	de ltar na /	de ltar na 
BO_K10_D0141=D0526=D0916_H0143:464b-25	rigs kyi bu dang / rigs kyi bu mo gang la zhig gis sgo drug pa zhes bya ba'i gzungs 'di nyin lan gsum mtshan lan gsum bklags na /	rigs kyi bu dang rigs kyi bu mo gang la jig gis sgo drug ba zhes byed ba gzungs di nyin lan gsum mtshan lan gsum bklags na 
BO_K10_D0141=D0526=D0916_H0143:464b-26	de'i las kyi sgrib pa thams cad byang nas skye ba bdun gyi bar du de skye ba dran par 'gyur ro //	de las kyi sgrib ba thams cad byang nas skye ba bdun gyi ba du de skye ba dran ba gyur ro 
BO_K10_D0141=D0526=D0916_H0143:465a-0	bla na med pa yang dag par rdzogs @465a *//	bla na med ba yang dag ba rdzogs 
BO_K10_D0141=D0526=D0916_H0143:465a-1	pa'i byang chub mngon par rdzogs par 'tshang rgya bar 'gyur ro //	ba byang chub mngon ba rdzogs ba tshang rgya ba gyur ro 
BO_K10_D0141=D0526=D0916_H0143:465a-2	bcom ldan 'das dgyes shing de skad ces bka' stsal nas byang chub sems dpa'i tshogs de dag dang / lha dang / mi dang / lha ma yin dang / dri zar bcas pa'i 'jig rten yi rang ste bcom ldan 'das kyis gsungs pa la mngon par bstod do //	joms ldan da dgyes shing de skad ces bka stsal nas byang chub sems dpa tshogs de dag dang lha dang mi dang lha ma yin dang dri zar cha ba jig rten yi rang ste joms ldan da kyis gsungs ba la mngon ba bstod do 
BO_K10_D0141=D0526=D0916_H0143:465a-3	'phags pa sgo drug pa zhes bya ba'i gzungs rdzogs so ////	phag ba sgo drug ba zhes byed ba gzungs rdzogs so 
