segmentnr	original	folio	stemmed
BO_TZ_Terdzo-DA-065-1:0	\u0f01\u0f83: sku gsum rigs 'dus zab tig las :	0	\u0f01\u0f83: sku gsum rigs du zab tig las 
BO_TZ_Terdzo-DA-065-1:1	dbang chog bde chen bum bzang bzhugs :	0	dbang chog bde chen bum bzang bzhugs 
BO_TZ_Terdzo-DA-065-1:2	: sku gsum rigs 'dus bla mar 'dud :	0	sku gsum rigs du bla mar dud 
BO_TZ_Terdzo-DA-065-1:3	sngags kyi rtsha ba dbang bskur te :	0	sngags kyi rtsha ba dbang skur te 
BO_TZ_Terdzo-DA-065-1:4	srog ni dam tshhig sdom pas bzung :	0	srog ni dam tshhig sdom ba bzung 
BO_TZ_Terdzo-DA-065-1:5	rim gnyis lam gyis gsos btab pas :	0	rim gnyis lam gyis gsos debs ba 
BO_TZ_Terdzo-DA-065-1:6	sku bzhi'i 'bras bu mngon du 'gyur :	0	sku bzhi bras bu mngon du gyur 
BO_TZ_Terdzo-DA-065-1:7	sa ma ya :	0	sa ma ya 
BO_TZ_Terdzo-DA-065-1:8	de la thog mar rtsha ba'i dbang :	0	de la thogs mar rtsha ba dbang 
BO_TZ_Terdzo-DA-065-1:9	rgyas par bskur ba'i rim pa ni :	0	rgya ba skur ba rim ba ni 
BO_TZ_Terdzo-DA-065-1:10	dben pa'i gnas su stegs bu'i dbus :	1	dben ba gnas su stegs bu dbus 
BO_TZ_Terdzo-DA-065-1:11	dkyil 'khor mtshhan nyid rdzogs pa dang : dbang rdzas mchod tshhogs 'du byas la :	1	dkyil khor mtshhan nyid rdzogs ba dang dbang rdzas mchod tshhogs du byed la 
BO_TZ_Terdzo-DA-065-1:12	bdag mdun dbyer med bskyed cing bzla :	1	bdag mdun dbyer med skyed cing bzla 
BO_TZ_Terdzo-DA-065-1:13	tshhogs kyi 'khor lo rgyas par bskor :	1	tshhogs kyi khor lo rgya ba skor 
BO_TZ_Terdzo-DA-065-1:14	slob dpon bdag nyid 'jug pa dang : slob ma 'jug par gnang ba nod :	1	slob dpon bdag nyid jug ba dang slob ma jug ba gnang ba nod 
BO_TZ_Terdzo-DA-065-1:15	snod ldan khrus byas bgegs phral la :	1	snod ldan khru byed bgegs phral la 
BO_TZ_Terdzo-DA-065-1:16	srung 'khor bsgom zhing nges shes bskyed :	1	srung khor bsgom zhing nges shes skyed 
BO_TZ_Terdzo-DA-065-1:17	man+dal phul la chas su gzhug :	1	man+dal bul la cha su jug 
BO_TZ_Terdzo-DA-065-1:18	me tog dang bcas gsol gsum gdab :	1	me tog dang cha gsol gsum gdab 
BO_TZ_Terdzo-DA-065-1:19	ho : rigs 'dus bla ma rdo rje 'dzin pa dgongs :	1	ho rigs du bla ma rdo rje dzin ba dgongs 
BO_TZ_Terdzo-DA-065-1:20	bdag cag gsang ba mchog gi dkyil 'khor du :	2	bdag cag gsang ba mchog gi dkyil khor du 
BO_TZ_Terdzo-DA-065-1:21	smin grol dbang mchog zab mo don gnyer na :	2	smin grol dbang mchog zab mo don gnyer na 
BO_TZ_Terdzo-DA-065-1:22	thugs rje chen pos rjes su bzung du gsol :	2	thugs rje chen pos rjes su bzung du gsol 
BO_TZ_Terdzo-DA-065-1:23	zhes gsol de la lan sbyin pa :	2	zhes gsol de la lan sbyin ba 
BO_TZ_Terdzo-DA-065-1:24	ho : bla med gsang ba mchog gi dkyil 'khor 'dir :	2	ho bla med gsang ba mchog gi dkyil khor dir 
BO_TZ_Terdzo-DA-065-1:25	zhugs pa legs kyang dam tshhig bsrung dka' bas :	2	jug ba legs kyang dam tshhig bsrung dka ba 
BO_TZ_Terdzo-DA-065-1:26	thun mong khyad par bslab las mi 'da' na :	2	thun mong khyad ba bslab las mi da na 
BO_TZ_Terdzo-DA-065-1:27	ye shes mchog gi dbang bskur sbyin par bya :	2	ye shes mchog gi dbang skur sbyin ba byed 
BO_TZ_Terdzo-DA-065-1:28	slar yang nan tan gsol ba gdab :	2	slar yang nan tan gsol ba gdab 
BO_TZ_Terdzo-DA-065-1:29	bla mas gnang ba'i dam tshhig srog bzhin bsrung :	2	bla mas gnang ba dam tshhig srog bzhin bsrung 
BO_TZ_Terdzo-DA-065-1:30	mtha' yas 'gro ba kun gyi don bgyid phyir :	3	mtha yas gro ba kun gyi don bgyid phyir 
BO_TZ_Terdzo-DA-065-1:31	rigs 'dus rnal 'byor rtshe gcig sgrub lags na :	3	rigs du rnal byor rtshe gcig sgrub lags na 
BO_TZ_Terdzo-DA-065-1:32	thugs rjes dgongs te nges par gnang du gsol :	3	thugs rjes dgongs te nges ba gnang du gsol 
BO_TZ_Terdzo-DA-065-1:33	rgyud sbyang slad du 'di ltar gdams :	3	brgyud sbyong slad du di ltar doms 
BO_TZ_Terdzo-DA-065-1:34	de ltar yin na rigs 'dus bla ma yi :	3	de ltar yin na rigs du bla ma yi 
BO_TZ_Terdzo-DA-065-1:35	dkyil 'khor chen por 'jug cing smin par bya :	3	dkyil khor chen por jug cing smin ba byed 
BO_TZ_Terdzo-DA-065-1:36	nges 'byung lhag pa'i bsam pa rtshe gcig pas :	3	nges byung lhag ba bsam ba rtshe gcig ba 
BO_TZ_Terdzo-DA-065-1:37	rang rgyud dag pa'i thabs la 'jug par 'tshhal :	3	rang brgyud dag ba thabs la jug ba tshhal 
BO_TZ_Terdzo-DA-065-1:38	zhes gdams skyabs sems tshhogs gsag bya :	3	zhes doms skyob sems tshhogs gsag byed 
BO_TZ_Terdzo-DA-065-1:39	khyad par sdom pa bzung ba ni :	3	khyad ba sdom ba bzung ba ni 
BO_TZ_Terdzo-DA-065-1:40	ho : rigs 'dus bla ma'i lha tshhogs dgongs su gsol :	4	ho rigs du bla ma lha tshhogs dgongs su gsol 
BO_TZ_Terdzo-DA-065-1:41	bdag gis deng bzung byang chub snying po'i bar :	4	bdag gis deng bzung byang chub snying po ba 
BO_TZ_Terdzo-DA-065-1:42	mkha' mnyam 'gro kun yongs su sgrol ba'i phyir :	4	mkha mnyam gro kun yongs su sgrol ba phyir 
BO_TZ_Terdzo-DA-065-1:43	rtsha gsum rab 'byams skyabs kyi mchog tu bzung :	4	rtsha gsum rab byam skyob kyi mchog tu bzung 
BO_TZ_Terdzo-DA-065-1:44	lus ngag yid gsum gzhan gnod gzhir bcas spang :	4	lus ngag yid gsum gzhan gnod gzhir cha spong 
BO_TZ_Terdzo-DA-065-1:45	gzhan phan smon 'jug byang chub sems gnyis bskyed :	4	gzhan phan smon jug byang chub sems gnyis skyed 
BO_TZ_Terdzo-DA-065-1:46	mnyam pa chen po'i thabs kyis lam bsgrub pa'i :	4	mnyam ba chen po thabs kyis lam sgrub ba 
BO_TZ_Terdzo-DA-065-1:47	spyi dang khyad par lhag pa'i dam tshhig rnams :	4	spyi dang khyad ba lhag ba dam tshhig rnams 
