segmentnr	original	stemmed
BO_K03_D0009_H0010:66a-3	tshangs ris kyi lha rnams yod pa yin /	tshangs ris kyi lha rnams yod ba yin 
BO_K03_D0009_H0010:66a-4	tshangs lha nye phan gyi lha rnams dang / tshangs pa kun 'khor gyi lha rnams dang / tshangs chen gyi lha rnams dang / snang ba'i lha rnams dang / chung snang gi lha rnams dang / tshad med snang ba'i lha rnams dang / kun snang dang ba'i lha rnams dang /	tshangs lha nye phan gyi lha rnams dang tshangs ba kun khor gyi lha rnams dang tshangs chen gyi lha rnams dang snang ba lha rnams dang chung snang gi lha rnams dang tshad med snang ba lha rnams dang kun snang dang ba lha rnams dang 
BO_K03_D0009_H0010:66a-5	dge ba'i lha rnams dang / chung dge'i lha rnams dang / tshad med dge ba'i lha rnams dang / dge rgyas kyi lha rnams dang / che ba'i lha rnams dang / chung che'i lha rnams dang / tshad med che ba'i lha rnams dang / 'bras bu che ba'i lha rnams dang; mi che ba'i lha rnams dang /	dge ba lha rnams dang chung dge lha rnams dang tshad med dge ba lha rnams dang dge rgya kyi lha rnams dang che ba lha rnams dang chung che lha rnams dang tshad med che ba lha rnams dang bras bu che ba lha rnams dang; mi che ba lha rnams dang 
BO_K03_D0009_H0010:66a-6	mi gdung ba'i lha rnams dang / shin tu mthong ba'i lha rnams dang / gya nom snang ba'i lha rnams dang / 'og min gyi lha rnams yod pa yin /	mi gdung ba lha rnams dang shin tu mthong ba lha rnams dang gyas mnam snang ba lha rnams dang g min gyi lha rnams yod ba yin 
BO_K03_D0009_H0010:66a-7	nam mkha' mtha' yas skye mched kyi lha rnams dang / rnam shes mtha' yas skye mched kyi lha rnams dang / cung zad med pa'i skye mched kyi lha rnams dang / 'du shes med 'du shes med min skye mched kyi lha rnams yod pa yin /	nam mkha mtha yas skye mched kyi lha rnams dang rnam shes mtha yas skye mched kyi lha rnams dang cung zad med ba skye mched kyi lha rnams dang du shes med du shes med min skye mched kyi lha rnams yod ba yin 
BO_K03_D0009_H0010:66b-0	rgyun du zhugs pa dang / lan gcig phyir 'ong ba dang / phyir mi 'ong ba dang / dgra bcom pa dang / rang sangs rgyas dang / byang chub sems dpa' sems dpa' @66b chen po dang / de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas rnams 'jig rten na yod pa yin no //	rgyun du jug ba dang lan gcig phyir ng ba dang phyir mi ng ba dang dgra joms ba dang rang sangs rgya dang byang chub sems dpa sems dpa chen po dang de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya rnams jig rten na yod ba yin no 
BO_K03_D0009_H0010:66b-1	gsol pa / bcom ldan 'das /	gsol ba joms ldan da 
BO_K03_D0009_H0010:66b-2	de lta lags na byang chub sems dpa' sems dpa' chen po rnams sbyin pa yongs su sbyong ba lags sam /	de lta lags na byang chub sems dpa sems dpa chen po rnams sbyin ba yongs su sbyong ba lags sam 
BO_K03_D0009_H0010:66b-3	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K03_D0009_H0010:66b-4	sh'a radva ti'i bu /	sha radva ti bu 
BO_K03_D0009_H0010:66b-5	byang chub sems dpa' sems dpa' chen po rnams ni sbyin pa rnam grangs kyis yongs su sbyong ste /	byang chub sems dpa sems dpa chen po rnams ni sbyin ba rnam grangs kyis yongs su sbyong ste 
