segmentnr	original	stemmed
BO_K10_D0333_H0337:403a-0	@403a / /'phags pa gnas 'jog gi mdo zhes bya ba /	ba gnas jog gi mdo zhes byed ba 
BO_K10_D0333_H0337:403a-1	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0333_H0337:403a-2	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0333_H0337:403a-3	bcom ldan 'das ser skya'i gnas na shing n+ya gro dha'i kun dga' ra ba na bzhugs so //	joms ldan da ser skya gnas na shing n+ya gro dha kun dga ra ba na bzhugs so 
BO_K10_D0333_H0337:403a-4	de nas drang srong chen po ser skya nyin re zhing rkang pas 'gro la 'chag cing rjes su 'chag pa bcom ldan 'das ga la ba der ched du song ste /	de nas dren srong chen po ser skya nyin re zhing rkang ba gro la chag cing rjes su chag ba joms ldan da ga la ba der ched du gro ste 
BO_K10_D0333_H0337:403a-5	bcom ldan 'das dang yang dag par dga' ba dang / yang dag par bsnyen pa'i gtam rnam pa sna tshogs dag byas nas phyogs gcig tu 'dug go /	joms ldan da dang yang dag ba dga ba dang yang dag ba snyen ba dam rnam ba sna tshogs dag byed nas phyogs gcig tu dug go 
BO_K10_D0333_H0337:403a-6	bram ze gnas 'jog phyogs gcig tu 'dug par bcom ldan 'das kyis mkhyen nas de la 'di skad ces bka' stsal to //	bram ze gnas jog phyogs gcig tu dug ba joms ldan da kyis mkhyen nas de la di skad ces bka stsal to 
BO_K10_D0333_H0337:403a-7	gnas 'jog / khyod ci'i phyir 'di ltar skem zhing mdog mi sdug /	gnas jog khyod ci phyir di ltar skem zhing mdog mi sdug 
BO_K10_D0333_H0337:403a-8	aag tshom dang / skra dang / sen mo dang / spu ring zhing lus rtsub la gcom chung ngur smra /	aag tshom dang skra dang sen mo dang spu ring zhing lus rtsub la gcom chung ngur smra 
BO_K10_D0333_H0337:403a-9	gnas 'jog gis gsol pa /	gnas jog gis gsol ba 
BO_K10_D0333_H0337:403a-10	goo ta ma /	goo ta ma 
BO_K10_D0333_H0337:403b-0	bdag ni dgung zlar smyung ba bgyid pas 'di ltar skem zhing @403b mdog ngan /	bdag ni dgung zlar smyung ba bgyid ba di ltar skem zhing mdog ngan 
BO_K10_D0333_H0337:403b-1	aag tshem dang / skra dang / sen mo dang / spu ring zhing lus rtsub la gcom chung ngur smra ba lags so /	aag tshem dang skra dang sen mo dang spu ring zhing lus rtsub la gcom chung ngur smra ba lags so 
BO_K10_D0333_H0337:403b-2	d /e nas bcom ldan 'das kyis mkhyen bzhin du drang srong gnas 'jog la smra ba /	d nas joms ldan da kyis mkhyen bzhin du dren srong gnas jog la smra ba 
BO_K10_D0333_H0337:403b-3	gnas 'jog / khyod 'phags pa'i yan lag brgyad dang ldan pa'i bsnyen gnas la gnas shing cho 'phrul gyi phyogs la yang nan tan gyis sgrub bam /	gnas jog khyod phag ba yan lag brgyad dang ldan ba snyen gnas la gnas shing cho phrul gyi phyogs la yang nan tan gyis sgrub bam 
BO_K10_D0333_H0337:403b-4	gnas 'jog gis gsol pa /	gnas jog gis gsol ba 
BO_K10_D0333_H0337:403b-5	kye goo ta ma /	kye goo ta ma 
BO_K10_D0333_H0337:403b-6	gang 'phags pa'i yan lag brgyad dang ldan pa'i bsnyen gnas la gnas pa dang / cho 'phrul gyi phyogs la nan tan gyis sgrub pa de cir 'gyur /	gang phag ba yan lag brgyad dang ldan ba snyen gnas la gnas ba dang cho phrul gyi phyogs la nan tan gyis sgrub ba de cir gyur 
BO_K10_D0333_H0337:403b-7	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K10_D0333_H0337:403b-8	bram ze / de ni lha dang / mi rnams kyi 'dod pa la spyod par 'gyur ro //	bram ze de ni lha dang mi rnams kyi dod ba la spyod ba gyur ro 
BO_K10_D0333_H0337:403b-9	gnas 'jog gis gsol pa /	gnas jog gis gsol ba 
BO_K10_D0333_H0337:403b-10	goo ta ma /	goo ta ma 
BO_K10_D0333_H0337:403b-11	'phags pa'i yan lag brgyad dang ldan pa'i bsnyen gnas zhes bgyi ba de gang lags /	phag ba yan lag brgyad dang ldan ba snyen gnas zhes bgyid ba de gang lags 
BO_K10_D0333_H0337:403b-12	goo ta ma /	goo ta ma 
BO_K10_D0333_H0337:403b-13	ji ltar na 'phags pa'i yan lag brgyad dang ldan pa la bsnyen pas lha dang / mi rnams kyi 'dod pa la nye bar spyod par 'gyur /	ji ltar na phag ba yan lag brgyad dang ldan ba la snyen ba lha dang mi rnams kyi dod ba la nye ba spyod ba gyur 
BO_K10_D0333_H0337:403b-14	gnas 'jog / rigs kyi bu'am /	gnas jog rigs kyi bu 
BO_K10_D0333_H0337:403b-15	rigs kyi bu mo dad pa dang ldan pa 'phags pa'i yan lag brgyad dang ldan pa'i bsnyen gnas la gnas par 'dod pas nang par langs nas dge slong ngam /	rigs kyi bu mo dad ba dang ldan ba phag ba yan lag brgyad dang ldan ba snyen gnas la gnas ba dod ba nang ba ldang nas dge slong ngam 
BO_K10_D0333_H0337:403b-16	bram ze'am / gzhan gang yang rung ba shes pa zhig gi drung du song ste /	bram ze gzhan gang yang rung ba shes ba jig gi drung du gro ste 
BO_K10_D0333_H0337:403b-17	bla gos phrag pa gcig tu byas la pus mo g-yas pa'i lha ngas la btsugs te /	bla gos phrag ba gcig tu byed la pus mo g-yas ba lha ngas la btsugs te 
BO_K10_D0333_H0337:404a-0	thal mo sbyar @404a *//	thal mo sbyor 
BO_K10_D0333_H0337:404a-1	nas tshig 'di skad ces brjod par bya ste /	nas tshig di skad ces rjod ba byed ste 
BO_K10_D0333_H0337:404a-2	bdag ming che ge mo zhes bgyi ba 'di dus 'di nas bzung ste /	bdag ming che ge mo zhes bgyid ba di dus di nas bzung ste 
BO_K10_D0333_H0337:404a-3	gang do nub kyi mtshan mo 'di dang / sang nyi ma shar gyi bar du srog gcod pa spong zhing srog gcod pa las slar log ste /	gang do nub kyi mtshan mo di dang sang nyi ma char gyi ba du srog gcod ba spong zhing srog gcod ba las slar log ste 
BO_K10_D0333_H0337:404a-4	dbyug pa spangs shing mtshon cha spangs te ngo tsha dang ldan zhing snying rje dang ldan par bgyis la /	dbyug ba spong shing mtshon cha spong te ngo tsha dang ldan zhing snying rje dang ldan ba bgyid la 
BO_K10_D0333_H0337:404a-5	sems can dang / srog chags 'byung po thams cad las chung du na srog chags phra mo grog sbur yan chad kyi srog gcod pa spangs te /	sems can dang srog chags byung po thams cad las chung du na srog chags phra mo grog sbur yan chad kyi srog gcod ba spong te 
BO_K10_D0333_H0337:404a-6	srog gcod pa las slar ldog par bgyi'o //	srog gcod ba las slar ldog ba bgyid 
BO_K10_D0333_H0337:404a-7	ji ltar 'phags pa dgra bcom pa de dag ji srid 'tsho'i bar du srog gcod pa spangs te /	ji ltar phag ba dgra joms ba de dag ji srid tsho ba du srog gcod ba spong te 
BO_K10_D0333_H0337:404a-8	srog gcod pa las slar log nas dbyug pa spangs shing mtshon cha spangs te /	srog gcod ba las slar log nas dbyug ba spong shing mtshon cha spong te 
BO_K10_D0333_H0337:404a-9	sems can dang / srog chags 'byung po thams cad las chung ngu ni srog chags phra mo grog spur yan chad kyi srog gcod pa'ang spangs te /	sems can dang srog chags byung po thams cad las chung ngu ni srog chags phra mo grog spur yan chad kyi srog gcod ba spong te 
BO_K10_D0333_H0337:404a-10	srog gcod pa las slar log pa de bzhin du bdag che ge mo'ang dus 'di nas bzung ste /	srog gcod ba las slar log ba de bzhin du bdag che ge mo dus di nas bzung ste 
BO_K10_D0333_H0337:404a-11	do nub kyi mtshan mo 'di dang / sang nyi ma shar gyi bar du srog gcod pa spang zhing srog gcod pa las slar ldog ste /	do nub kyi mtshan mo di dang sang nyi ma char gyi ba du srog gcod ba spong zhing srog gcod ba las slar ldog ste 
BO_K10_D0333_H0337:404a-12	dbyug pa spangs shing mtshon cha spangs te /	dbyug ba spong shing mtshon cha spong te 
BO_K10_D0333_H0337:404b-0	ngo tsha dang ldan pa zhing snying rje dang ldan par bgyis la sems can dang / srog chags 'byung po thams cad las chung du na srog chags phra mo grog spur yan chad @404b kyi srog gcod pa'ang spangs te /	ngo tsha dang ldan ba zhing snying rje dang ldan ba bgyid la sems can dang srog chags byung po thams cad las chung du na srog chags phra mo grog spur yan chad kyi srog gcod ba spong te 
BO_K10_D0333_H0337:404b-1	srog gcod pa las slar ldog par bgyi'o //	srog gcod ba las slar ldog ba bgyid 
BO_K10_D0333_H0337:404b-2	yan lag dang po 'dis bdag 'phags pa dgra bcom pa de dag gi bslab pa la rjes su slob bo //	yan lag dang po dis bdag phag ba dgra joms ba de dag gi bslab ba la rjes su slob bo 
BO_K10_D0333_H0337:404b-3	rjes su sgrub bo /	rjes su sgrub bo 
BO_K10_D0333_H0337:404b-4	rjes su bgyid do //	rjes su bgyid do 
BO_K10_D0333_H0337:404b-5	ji ltar srog gcod pa las slar log pa de bzhin du ma byin par len pa dang / mi tshangs par spyod pa dang / brdzun du smra ba dang / 'bru'i chang dang / bcos pa'i chang myos par 'gyur ba bag med pa'i gnas dang /	ji ltar srog gcod ba las slar log ba de bzhin du ma byin ba len ba dang mi tshangs ba spyod ba dang brdzun du smra ba dang bru chang dang chos ba chang myos ba gyur ba bag med ba gnas dang 
BO_K10_D0333_H0337:404b-6	glu gar dang / rol mo'i sgra dang / phreng ba dang / spos nyug pa dang / rgyan dang / kha dog 'chang ba dang / khri stan mthon po dang / khri stan chen po dang / dus ma yin pa'i kha zas spangs te /	glu gar dang rol mo sgra dang phreng ba dang spros nyug ba dang rgyan dang kha dog chang ba dang khri stan mthon po dang khri stan chen po dang dus ma yin ba kha zas spong te 
BO_K10_D0333_H0337:404b-7	dus ma yin pa'i kha zas las slar ldog par bgyi'o //	dus ma yin ba kha zas las slar ldog ba bgyid 
BO_K10_D0333_H0337:404b-8	ji ltar 'phags pa dgra bcom pa de dag ji srid 'tsho'i bar du dus ma yin pa'i kha zas spangs te /	ji ltar phag ba dgra joms ba de dag ji srid tsho ba du dus ma yin ba kha zas spong te 
BO_K10_D0333_H0337:404b-9	dus ma yin pa'i kha zas las slar log pa de bzhin du bdag che ge mo'ang dus 'di nas bzung ste /	dus ma yin ba kha zas las slar log ba de bzhin du bdag che ge mo dus di nas bzung ste 
BO_K10_D0333_H0337:404b-10	gang do nub kyi mtshan mo 'di dang / sang nyi ma shar gyi bar du dus ma yin pa'i kha zas spangs te /	gang do nub kyi mtshan mo di dang sang nyi ma char gyi ba du dus ma yin ba kha zas spong te 
BO_K10_D0333_H0337:404b-11	dus ma yin pa'i kha zas las slar ldog par bgyi'o //	dus ma yin ba kha zas las slar ldog ba bgyid 
