segmentnr	original	folio	stemmed
BO_NK057_(shi)001:6000	de ltar thabs dang shes rab zung du 'brel ba ji srid de srid bar du gnyis su med pa'i byang chub kyi sems bde ba chen po dang rang bzhin gyis ldan te /	600	de ltar thabs dang shes rab zung du brel ba ji srid de srid ba du gnyis su med ba byang chub kyi sems bde ba chen po dang rang bzhin gyis ldan te 
BO_NK057_(shi)001:6001	de ltar na khams gsum gyi sems can thams cad dang / dus gsum gyi 'phags pa thams cad kyang gnyis su med pa'i byang chub kyi sems bde ba chen po'i ngang la rtag tu mi gnas pa med pas bde ba nyams su myong ba zhes bya ba'i yan lag dang ldan pa ma yin no //	600	de ltar na khams gsum gyi sems can thams cad dang dus gsum gyi phag ba thams cad kyang gnyis su med ba byang chub kyi sems bde ba chen po ngang la rtag tu mi gnas ba med ba bde ba nyams su myong ba zhes byed ba yan lag dang ldan ba ma yin no 
BO_NK057_(shi)001:6002	de dag ltar na mi tshangs par spyad pa med pas tshul khrims dang sdom pa rnams dngos su 'dus shing tshang ba yin no //	600	de dag ltar na mi tshangs ba spyod ba med ba tshul khrims dang sdom ba rnams dngos su du shing tshang ba yin no 
BO_NK057_(shi)001:6003	zhes gsung ngo //	600	zhes gsung ngo 
BO_NK057_(shi)001:6004	kha cig ni sdig pas mi gos pa dag yon tan dang 'bras bu thob par 'dra bas tshang zhing 'dus par bshad do zhes zer ro //	600	kha cig ni sdig ba mi gos ba dag yon tan dang bras bu thob ba dra ba tshang zhing du ba chad do zhes zer ro 
BO_NK057_(shi)001:6005	gnas 'gyur ba'i tshul gyis rnam par dag par bshad pa ni rtsod pa'i gzhi med do //	600	gnas gyur ba tshul gyis rnam ba dag ba chad ba ni rtsod ba gzhi med do 
BO_NK057_(shi)001:6006	gong ma gong ma'i sdom pa ma nyams par gyur na /	600	gong ma gong ma sdom ba ma nyams ba gyur na 
BO_NK057_(shi)001:6007	'og ma 'og ma'i sdom pa'i dngos po dang 'gal ba 'du bar gyur kyang 'og ma'i nyes pas gos par mi 'gyur bas /	600	g ma g ma sdom ba dngos po dang gal ba du ba gyur kyang g ma nyes ba gos ba mi gyur ba 
BO_NK057_(shi)001:6008	gong ma'i sdom par gnas gyur pa yin la /	600	gong ma sdom ba gnas gyur ba yin la 
BO_NK057_(shi)001:6009	sdom pa dag par gyur pa yang yin no //	600	sdom ba dag ba gyur ba yang yin no 
BO_NK057_(shi)001:6010	de dag ni dam tshig gi che ba bstan pa ste /	601	de dag ni dam tshig gi che ba ston ba ste 
BO_NK057_(shi)001:6011	che ba'i yon tan gyi phyogs mtha' dag ni /	601	che ba yon tan gyi phyogs mtha dag ni 
BO_NK057_(shi)001:6012	'og nas yon tan bstan pa'i skabs nas 'chad do //	601	g nas yon tan ston ba skabs nas chad do 
BO_NK057_(shi)001:6013	de ltar dam tshig dang sdom pa thams cad ni phun sum tshogs par gyur pa /	601	de ltar dam tshig dang sdom ba thams cad ni phun sum tshogs ba gyur ba 
BO_NK057_(shi)001:6014	nyon mongs pa dang las kyi skyon gyis ma gos shing ci spyad kyang tshogs chen por 'gyur ba'i dam tshig gi dngos gzhi nyid gang zhe na /	601	nyon mongs ba dang las kyi skyon gyis ma gos shing ci spyod kyang tshogs chen por gyur ba dam tshig gi dngos gzhi nyid gang zhe na 
BO_NK057_(shi)001:6015	bla med mi spang bla ma bkur //	601	bla med mi spong bla ma bkur 
BO_NK057_(shi)001:6016	sngags dang phyag rgya rgyun mi gcad //	601	sngags dang phyag rgya rgyun mi gcod 
BO_NK057_(shi)001:6017	yang dag lam du zhugs la byams //	601	yang dag lam du jug la byams 
BO_NK057_(shi)001:6018	gsang ba'i don phyir smra mi bya //	601	gsang ba don phyir smra mi byed 
BO_NK057_(shi)001:6019	zhes bya ba la sogs pa gsungs te /	601	zhes byed ba la sogs ba gsungs te 
BO_NK057_(shi)001:6020	de la theg chen spyi'i gzhung las /	602	de la theg chen spyi gzhung las 
BO_NK057_(shi)001:6021	byang chub kyi sems mi btang ba dang / dkon cog gsum la rtag tu mchod par gsungs la /	602	byang chub kyi sems mi gtong ba dang dkon(d) cog gsum la rtag tu mchod ba gsungs la 
BO_NK057_(shi)001:6022	gsang sngags phyi pa'i tshul kha cig las kyang de dag gi steng du rang gi lhag pa'i lha mchod cing sgoms par gsungs so //	602	gsang sngags phyi ba tshul kha cig las kyang de dag gi steng du rang gi lhag ba lha mchod cing sgoms ba gsungs so 
BO_NK057_(shi)001:6023	'dir ni de dag thams cad lhar sgom pa gcig pur 'dus par gsungs te /	602	dir ni de dag thams cad lhar sgom ba gcig pur du ba gsungs te 
BO_NK057_(shi)001:6024	ji ltar zhes na /	602	ji ltar zhes na 
BO_NK057_(shi)001:6025	dkon cog gsum la yang 'di nyid kyi dbur bshad pa bzhin du /	602	dkon(d) cog gsum la yang di nyid kyi dbur chad ba bzhin du 
BO_NK057_(shi)001:6026	tshul tha dad du bstan pa'i dkon cog dang / tshul gcig tu bstan pa'i dkon cog kyang yod de /	602	tshul tha dad du ston ba dkon(d) cog dang tshul gcig tu ston ba dkon(d) cog kyang yod de 
BO_NK057_(shi)001:6027	de yang tshul gcig tu bstan pa'i dkon cog tu 'dus par shes par bya ste /	602	de yang tshul gcig tu ston ba dkon(d) cog tu du ba shes ba byed ste 
BO_NK057_(shi)001:6028	'di ltar sangs rgyas dang dge 'dun ni ye shes kyi bye brag yin la /	602	di ltar sangs rgya dang dge dun ni ye shes kyi bye brag yin la 
BO_NK057_(shi)001:6029	chos ni de'i chos nyid yin la /	602	chos ni de chos nyid yin la 
BO_NK057_(shi)001:6030	de bas na ye shes dang chos nyid ni kun rdzob tsam du chos dang chos can bdag nyid gcig pa yin pa dang / don dam par spros pa zhi ba'i phyir gnyis su med de /	603	de ba na ye shes dang chos nyid ni kun rdzob tsam du chos dang chos can bdag nyid gcig ba yin ba dang don dam ba spros ba zhi ba phyir gnyis su med de 
BO_NK057_(shi)001:6031	de lta bu'i don gyis byang chub kyi sems yin no //	603	de lta bu don gyis byang chub kyi sems yin no 
BO_NK057_(shi)001:6032	de'i rtags kyi phyag rgya ni lha'i sku ste /	603	de rtags kyi phyag rgya ni lha sku ste 
BO_NK057_(shi)001:6033	de bas na lha'i sku gcig pu bsgoms pas gzhung las gsungs pa'i /	603	de ba na lha sku gcig pu sgom ba gzhung las gsungs ba 
BO_NK057_(shi)001:6034	dkon cog gsum dang byang chub sems //	603	dkon(d) cog gsum dang byang chub sems 
BO_NK057_(shi)001:6035	lha dang bla ma de bzhin te //	603	lha dang bla ma de bzhin te 
BO_NK057_(shi)001:6036	zhes gang gsungs pa'i bla ma ma gtogs pa gsum 'dus par gyur pa yin no //	603	zhes gang gsungs ba bla ma ma gtogs ba gsum du ba gyur ba yin no 
