segmentnr	original	stemmed
BO_K12_D0773=D0969_H0715:127a-2	mgul du btags te 'chang ba der rlung las gyur pa dang / mkhris pa las gyur ba dang / bad kan las gyur pa dang / 'dus pa las gyur pa'i bro nad rnams 'byung bar mi 'gyur par bdag gi deng slan chad de bzhin gshegs pa'i spyan sngar yi dam 'tshal lags so //	mgul du dogs te chang ba der rlung las gyur ba dang mkhris ba las gyur ba dang bad kan las gyur ba dang du ba las gyur ba bro nad rnams byung ba mi gyur ba bdag gi deng slan chad de bzhin gshegs ba spyan sngar yi dam tshal lags so 
BO_K12_D0773=D0969_H0715:127a-3	tadya th'a / da ra da ra /	tadya tha da ra da ra 
BO_K12_D0773=D0969_H0715:127a-4	da da ra /	da da ra 
BO_K12_D0773=D0969_H0715:127a-5	da da ra /	da da ra 
BO_K12_D0773=D0969_H0715:127a-6	tha ra tha ra /	tha ra tha ra 
BO_K12_D0773=D0969_H0715:127a-7	tha tha ra tha tha ra /	tha tha ra tha tha ra 
BO_K12_D0773=D0969_H0715:127a-8	ma ra ma ra /	ma ra ma ra 
BO_K12_D0773=D0969_H0715:127a-9	ma ma ra /	ma ma ra 
BO_K12_D0773=D0969_H0715:127a-10	ma ma ra /	ma ma ra 
BO_K12_D0773=D0969_H0715:127a-11	hu dhu hu /	hu dhu hu 
BO_K12_D0773=D0969_H0715:127a-12	ha ha ha /	ha ha ha 
BO_K12_D0773=D0969_H0715:127a-13	sa ra sa ra sa ra /	sa ra sa ra sa ra 
BO_K12_D0773=D0969_H0715:127a-14	tsu tsu tsu /	tsu tsu tsu 
BO_K12_D0773=D0969_H0715:127a-15	bu bu bu /	bu bu bu 
BO_K12_D0773=D0969_H0715:127a-16	ki li ki li ki li /	ki li ki li ki li 
BO_K12_D0773=D0969_H0715:127a-17	sarba bhu ta aa dhi pa te /	sarba bhu ta aa dhi ba te 
BO_K12_D0773=D0969_H0715:127a-18	dra dra dra /	dra dra dra 
BO_K12_D0773=D0969_H0715:127a-19	bra bra bra /	bra bra bra 
BO_K12_D0773=D0969_H0715:127a-20	khu khu khu /	khu khu khu 
BO_K12_D0773=D0969_H0715:127a-21	kra kra kra /	kra kra kra 
BO_K12_D0773=D0969_H0715:127a-22	ya sa ya sa ya sa /	ya sa ya sa ya sa 
BO_K12_D0773=D0969_H0715:127a-23	p'anda re / panda re /	panda re panda re 
BO_K12_D0773=D0969_H0715:127a-24	panda re / hu lu hu lu hu lu /	panda re hu lu hu lu hu lu 
BO_K12_D0773=D0969_H0715:127a-25	hu hu hu /	hu hu hu 
BO_K12_D0773=D0969_H0715:127a-26	bdag la srungs shig /	bdag la srungs shig 
BO_K12_D0773=D0969_H0715:127a-27	srungs shig / tsi li tsi li tsi li /	srungs shig tsi li tsi li tsi li 
BO_K12_D0773=D0969_H0715:127a-28	mi li mi li mi li /	mi li mi li mi li 
BO_K12_D0773=D0969_H0715:127a-29	khsho khsho khsho /	khsho khsho khsho 
BO_K12_D0773=D0969_H0715:127a-30	goo r'i goo r'i goo r'i /	goo r goo r goo r 
BO_K12_D0773=D0969_H0715:127a-31	bdag gi nad thams cad rab tu zhi bar gyur cig sv'ah'a /	bdag gi nad thams cad rab tu zhi ba gyur cig svaha 
BO_K12_D0773=D0969_H0715:127a-32	mah'a shv'a h'a ya sv'ah'a /	maha shva ha ya svaha 
BO_K12_D0773=D0969_H0715:127a-33	mah'a bhu ta aa bhi pa ta ye sv'ah'a /	maha bhu ta aa bhi ba ta ye svaha 
BO_K12_D0773=D0969_H0715:127a-34	goo r'e ye sv'ah'a /	goo re ye svaha 
BO_K12_D0773=D0969_H0715:127a-35	au gr'a ya sv'ah'a /	au gra ya svaha 
BO_K12_D0773=D0969_H0715:127a-36	bdag bde legs su gyur cig /	bdag bde legs su gyur cig 
BO_K12_D0773=D0969_H0715:127a-37	dashtri ka r'a la pidga la a'adzny'a ba ya ti sv'ah'a /	dashtri ka ra la pidga la aadznya ba ya ti svaha 
BO_K12_D0773=D0969_H0715:127a-38	'phags pa rig sngags kyi rgyal po dbugs chen po zhes bya ba rdzogs so ////	phag ba rig sngags kyi rgyal po dbugs chen po zhes byed ba rdzogs so 
BO_K12_D0773=D0969_H0715:127b-0	rgya gar gyi mkhan po pradzny'a wa rma dang / zhus chen gyi lotstsha ba bande ye shes @127b sdes bsgyur cing zhus te gtan la phab pa'o ////	rgya gar gyi mkhan po pradznya wa rma dang zhus chen gyi lotstsha ba bande ye shes sdes sgyur cing zhus te gtan la bebs ba 
