segmentnr	original	folio	stemmed
BO_K10_D0242_H0765=H0243:467b-0	@467b / /rgya gar gyi mkhan po sh'i la dharma dang / bande rnam par mi rtog pas rgya las bsgyur ba /	467b	gar gyi mkhan po sh la dharma dang bande rnam ba mi rtogs ba rgya las sgyur ba 
BO_K10_D0242_H0765=H0243:467b-1	rgya gar skad du /	467b	rgya gar skad du 
BO_K10_D0242_H0765=H0243:467b-2	a'arya pa ri na ta tsakra n'a ma mah'a y'a na s'u tra /	467b	aarya ba ri na ta tsakra na ma maha ya na su tra 
BO_K10_D0242_H0765=H0243:467b-3	bod skad du /	467b	bod skad du 
BO_K10_D0242_H0765=H0243:467b-4	'phags pa yongs su bsngo ba'i 'khor lo zhes bya ba theg pa chen po'i mdo /	467b	phag ba yongs su sngo ba khor lo zhes byed ba theg ba chen po mdo 
BO_K10_D0242_H0765=H0243:467b-5	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	467b	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0242_H0765=H0243:467b-6	'di skad bdag gis thos pa dus gcig na /	467b	di skad bdag gis thos ba dus gcig na 
BO_K10_D0242_H0765=H0243:467b-7	bcom ldan 'das nor bu rin po che rdo rje'i ri'i zom la byang chub sems dpa' sems dpa' chen po'i 'khor mang po dang thabs gcig tu bzhugs so; ;de nas bcom ldan 'das kyis byang chub sems dpa' rdo rje rin po che la bka' stsal pa /	467b	joms ldan da nor bu rin po che rdo rje ri zom la byang chub sems dpa sems dpa chen po khor mang po dang thabs gcig tu bzhugs so; ;de nas joms ldan da kyis byang chub sems dpa rdo rje rin po che la bka stsal ba 
BO_K10_D0242_H0765=H0243:467b-8	rigs kyi bu /	467b	rigs kyi bu 
BO_K10_D0242_H0765=H0243:467b-9	gang byang chub sems dpa' byang chub chen po don du gnyer bar 'dod pa dang / sems can thams cad sgrol bar 'dod cing byang chub sems dpa'i sdom pa 'dzin par 'dod pa dang / byang chub chen por sems bskyed cing snying rje chen po dang ldan pas de bzhin gshegs pa thams cad la rim gro dang /	467b	gang byang chub sems dpa byang chub chen po don du gnyer ba dod ba dang sems can thams cad sgrol ba dod cing byang chub sems dpa sdom ba dzin ba dod ba dang byang chub chen por sems skyed cing snying rje chen po dang ldan ba de bzhin gshegs ba thams cad la rim gro dang 
BO_K10_D0242_H0765=H0243:467b-10	bkur sti byed 'dod pa dang / byang chub sems dpa' rnams kyi bsod nams kyi tshogs yangs shing rgya che ba gsog par 'dod pa dang / sangs rgyas kyi ye shes bsgrub par 'dod pa dang / thogs pa med pa'i gzungs dang / ting nge 'dzin dang /	467b	bkur sti byed dod ba dang byang chub sems dpa rnams kyi bsod nams kyi tshogs yangs shing rgya che ba gsog ba dod ba dang sangs rgya kyi ye shes sgrub ba dod ba dang thogs ba med ba gzungs dang ting nge dzin dang 
BO_K10_D0242_H0765=H0243:468a-0	rnam par thar pa'i sgo dang / rdzu 'phrul dang / mngon par shes pas rnam par rol par 'dod pa dang / nam mkha' la bang ba dang / @468a *//	468a	rnam ba thar ba sgo dang rdzu phrul dang mngon ba shes ba rnam ba rol ba dod ba dang nam mkha la bang ba dang 
BO_K10_D0242_H0765=H0243:468a-1	mdzod chen po bsgrub par 'dod pa dang / rang gi lag nas yid bzhin gyi nor bu bzhin du gtor zhing 'bul bar 'dod pas /	468a	mdzod chen po sgrub ba dod ba dang rang gi lag nas yid bzhin gyi nor bu bzhin du thor zhing bul ba dod ba 
BO_K10_D0242_H0765=H0243:468a-2	'di skad ces brjod par bya ste /	468a	di skad ces rjod ba byed ste 
BO_K10_D0242_H0765=H0243:468a-3	phyogs bcu na bzhugs pa'i sangs rgyas bcom ldan 'das thams cad dang / sa bcu la rab tu gnas pa'i byang chub sems dpa' chen po rnams dang / rdo rje 'dzin pa rnams bdag la dgongs su gsol /	468a	phyogs chu na bzhugs ba sangs rgya joms ldan da thams cad dang sa chu la rab tu gnas ba byang chub sems dpa chen po rnams dang rdo rje dzin ba rnams bdag la dgongs su gsol 
BO_K10_D0242_H0765=H0243:468a-4	bdag ming 'di zhes bgyi ba yang dag pa'i lam la bde bar gnas pa ma thob bas deng byang chub tu sems bskyed de /	468a	bdag ming di zhes bgyid ba yang dag ba lam la bde ba gnas ba ma thob ba deng byang chub tu sems skyed de 
BO_K10_D0242_H0765=H0243:468a-5	bdag gi lus dang / sems 'di dus thams cad dang / rnam pa thams cad du dus gsum gyi de bzhin gshegs pa dang / byang chub sems dpa' thams cad la bdag lus 'bul gyi /	468a	bdag gi lus dang sems di dus thams cad dang rnam ba thams cad du dus gsum gyi de bzhin gshegs ba dang byang chub sems dpa thams cad la bdag lus bul gyi 
BO_K10_D0242_H0765=H0243:468a-6	mthu chen po mnga' ba'i de bzhin gshegs pa rnams dang / sa chen po la rab tu gnas pa'i byang chub sems dpa' thams cad kyis bdag bzhes su gsol /	468a	mthu chen po mnga ba de bzhin gshegs ba rnams dang sa chen po la rab tu gnas ba byang chub sems dpa thams cad kyis bdag bzhes su gsol 
BO_K10_D0242_H0765=H0243:468a-7	bdag gi bsod nams dang / ye shes kyi tshogs chen po dang / brtson 'grus brtsams pa dang / sems kyi rgya bskyed pa dang / rab tu zhi zhing dul ba dang / dbang dang / mngon par shes pa dang / pha rol tu phyin pa la sogs pa myur du yongs su rdzogs par gyur cig /	468a	bdag gi bsod nams dang ye shes kyi tshogs chen po dang brtson grus brtsams ba dang sems kyi rgya skyed ba dang rab tu zhi zhing dul ba dang dbang dang mngon ba shes ba dang pha rol tu phyin ba la sogs ba myur du yongs su rdzogs ba gyur cig 
BO_K10_D0242_H0765=H0243:468a-8	yang bcom ldan 'das thugs rje chen po dang ldan pa rnams bdag la dgongs su gsol /	468a	yang joms ldan da thugs rje chen po dang ldan ba rnams bdag la dgongs su gsol 
BO_K10_D0242_H0765=H0243:468b-0	bdag ming 'di zhes bgyi ba 'khor @468b ba na 'khor zhing bcing pa chen pos bcings par gyur pa /	468b	bdag ming di zhes bgyid ba khor ba na khor zhing ching ba chen pos ching ba gyur ba 
BO_K10_D0242_H0765=H0243:468b-1	btson ra na gnas pa /	468b	btson ra na gnas ba 
BO_K10_D0242_H0765=H0243:468b-2	yang dag pa'i lam dang bral pa /	468b	yang dag ba lam dang bral ba 
BO_K10_D0242_H0765=H0243:468b-3	nyon mongs pa'i dgra'i dbang du gyur pa /	468b	nyon mongs ba dgra dbang du gyur ba 
BO_K10_D0242_H0765=H0243:468b-4	mgon med pa /	468b	mgon med ba 
BO_K10_D0242_H0765=H0243:468b-5	skyabs med pa /	468b	skyob med ba 
BO_K10_D0242_H0765=H0243:468b-6	mig med pa /	468b	mig med ba 
BO_K10_D0242_H0765=H0243:468b-7	rten med pa /	468b	rten med ba 
BO_K10_D0242_H0765=H0243:468b-8	gtso bo med pa /	468b	gtso bo med ba 
BO_K10_D0242_H0765=H0243:468b-9	'dren pa med par gyur pa /	468b	bgrang ba med ba gyur ba 
BO_K10_D0242_H0765=H0243:468b-10	lam gol bar song ba /	468b	lam gol ba gro ba 
BO_K10_D0242_H0765=H0243:468b-11	'khor ba la gzhol ba /	468b	khor ba la gzhol ba 
BO_K10_D0242_H0765=H0243:468b-12	mya ngan las 'das pa chen po la rgyab kyis phyogs pa; ngan 'gro la phyogs pa /	468b	mya ngan las da ba chen po la rgyab kyis phyogs pa; ngan gro la phyogs ba 
BO_K10_D0242_H0765=H0243:468b-13	lam ngan pa la bsten pa /	468b	lam ngan ba la sten ba 
BO_K10_D0242_H0765=H0243:468b-14	lam ngan par lhung bar gyur pa /	468b	lam ngan ba lhung ba gyur ba 
BO_K10_D0242_H0765=H0243:468b-15	rtag tu bshes gnyen ngan pas zin cing dge ba'i bshes gnyen dang bral ba /	468b	rtag tu bshes gnyen ngan ba zin cing dge ba bshes gnyen dang bral ba 
BO_K10_D0242_H0765=H0243:468b-16	yang dag pa dang; yang dag pa ma yin pa dang / phan par 'gyur ba dang / phan pa med pa dang / don yod pa dang / don med pa la rmongs bar gyur pa /	468b	yang dag ba dang; yang dag ba ma yin ba dang phan ba gyur ba dang phan ba med ba dang don yod ba dang don med ba la rmongs ba gyur ba 
