segmentnr	original	folio	stemmed
BO_TZ48_TSHI-037:0	thugs sgrub dzapa? kyi bkol byang ltar rigs drug dong sprug gi dmigs pa zur phyung ni /	0	thugs sgrub dzapa? kyi khol byang ltar rigs drug dong sprug gi dmigs ba zur byin ni 
BO_TZ48_TSHI-037:1	'gro 'dul 'phags pa la bsten nas :	0	gro dul phag ba la sten nas 
BO_TZ48_TSHI-037:2	gzhan don rigs drug dong sprug gi :	0	gzhan don rigs drug dong sprug gi 
BO_TZ48_TSHI-037:3	ting 'dzin rim pa 'di ltar brtag :	0	ting dzin rim ba di ltar rtog 
BO_TZ48_TSHI-037:4	'gro 'dul 'phags pa'i thugs kar pad zla'i steng :	0	gro dul phag ba thugs kar pad zla steng 
BO_TZ48_TSHI-037:5	dbus su hrihyig dkar 'tshher 'od 'bar zhing :	0	dbus su hrihyig dkar tshher d bar zhing 
BO_TZ48_TSHI-037:6	'dab ma drug la yig drug sngags kyis mtshhan :	0	dab ma drug la yig drug sngags kyis mtshhan 
BO_TZ48_TSHI-037:7	rdo rje'i sgra dbyangs dzapa? kyis bskul ba'i mthus :	0	rdo rje sgra dbyangs dzapa? kyis skul ba mthus 
BO_TZ48_TSHI-037:8	hu~m las me long ye shes ngo bo nyid :	0	hu~m las me long ye shes ngo bo nyid 
BO_TZ48_TSHI-037:9	'od zer mthing nag dmyal ba'i yul du 'phros :	0	d zer mthing nag dmyal ba yul du phro 
BO_TZ48_TSHI-037:10	zhe sdang las byung tshha grang sdug bsngal sbyangs :	1	zhe sdang las byung tshha grang sdug sngal sbyong 
BO_TZ48_TSHI-037:11	snod bcud rdo rje 'phags pa'i zhing du gyur :	1	snod bcud rdo rje phag ba zhing du gyur 
BO_TZ48_TSHI-037:12	om ma ni pad+me hu~m hri:	1	om ma ni pad+me hu~m hri: 
BO_TZ48_TSHI-037:13	me las mnyam nyid ye shes ngo bo nyid :	1	me las mnyam nyid ye shes ngo bo nyid 
BO_TZ48_TSHI-037:14	'od zer ser po yi dwags yul du 'phros :	1	d zer ser po yi dwags yul du phro 
BO_TZ48_TSHI-037:15	ser sna las gyur bkres skom sdug bsngal sbyangs :	1	ser sna las gyur bkres skom sdug sngal sbyong 
BO_TZ48_TSHI-037:16	snod bcud rin chen 'phags pa'i zhing du gyur :	1	snod bcud rin chen phag ba zhing du gyur 
BO_TZ48_TSHI-037:17	om ma ni pad+me hu~m hri:	1	om ma ni pad+me hu~m hri: 
