segmentnr	original	stemmed
BO_K12_D0718=D1037_H0608:473a-0	@473a rgya gar skad du /	rgya gar skad du 
BO_K12_D0718=D1037_H0608:473a-1	pradzny'a bardha ni n'a ma dh'a ra n'i /	pradznya bardha ni na ma dha ra n 
BO_K12_D0718=D1037_H0608:473a-2	bod skad du /	bod skad du 
BO_K12_D0718=D1037_H0608:473a-3	shes rab bskyed pa zhes bya ba'i gzungs /	shes rab skyed ba zhes byed ba gzungs 
BO_K12_D0718=D1037_H0608:473a-4	thams cad mkhyen pa la phyag 'tshal lo //	thams cad mkhyen ba la phyag tshal lo 
BO_K12_D0718=D1037_H0608:473a-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K12_D0718=D1037_H0608:473b-0	bcom ldan 'das byang chub sems dpa'i blo ldan zhes @473b bya ba /	joms ldan da byang chub sems dpa blo ldan zhes byed ba 
BO_K12_D0718=D1037_H0608:473b-1	ri rab kyi ngos la bzhugs te /	ri rab kyi ngos la bzhugs te 
BO_K12_D0718=D1037_H0608:473b-2	ri rab la gnas pa'i lha'i bu thams cad kyis bskor nas /	ri rab la gnas ba lha bu thams cad kyis skor nas 
BO_K12_D0718=D1037_H0608:473b-3	mdun du byas te chos ston to //	mdun du byed te chos ston to 
BO_K12_D0718=D1037_H0608:473b-4	de nas byang chub sems dpa' sems dpa' chen po gzhon nu'i gzugs can gyis thal mo sbyar te /	de nas byang chub sems dpa sems dpa chen po gzhon nu gzugs can gyis thal mo sbyor te 
BO_K12_D0718=D1037_H0608:473b-5	byang chub sems dpa' blo ldan la gsol ba btab pa /	byang chub sems dpa blo ldan la gsol ba debs ba 
BO_K12_D0718=D1037_H0608:473b-6	bcom ldan 'das sems can shes rab rtul ba /	joms ldan da sems can shes rab rtul ba 
BO_K12_D0718=D1037_H0608:473b-7	blo dang mi ldan pa /	blo dang mi ldan ba 
BO_K12_D0718=D1037_H0608:473b-8	yid mi gzhungs pa rnams kyi slad du shes rab bskyed pa zhas bya ba'i gzungs bshad du gsol bshad pa /	yid mi gzhungs ba rnams kyi slad du shes rab skyed ba zhas byed ba gzungs chad du gsol chad ba 
BO_K12_D0718=D1037_H0608:473b-9	h'um pi tsu pi tsu pra dzny'a bardha ni /	hum pi tsu pi tsu pra dznya bardha ni 
BO_K12_D0718=D1037_H0608:473b-10	dzva la dzva la me dha bardha ni /	dzva la dzva la me dha bardha ni 
BO_K12_D0718=D1037_H0608:473b-11	dhi ri dhi ri /	dhi ri dhi ri 
BO_K12_D0718=D1037_H0608:473b-12	buddhi bardha ni sv'ah'a /	buddhi bardha ni svaha 
BO_K12_D0718=D1037_H0608:473b-13	gang zhig gzungs 'di klog pa dang / 'dri ba dang / 'drir 'jug pa dang / kun chub par byed pa dang / chung ngu yang yi ge 'bru gcig tsam thos na yang /	gang jig gzungs di klog ba dang bri ba dang drir jug ba dang kun chub ba byed ba dang chung ngu yang yi ge bru gcig tsam thos na yang 
BO_K12_D0718=D1037_H0608:473b-14	tshe 'di nyid la shes rab chen por 'gyur ro //	tshe di nyid la shes rab chen por gyur ro 
BO_K12_D0718=D1037_H0608:473b-15	gang gis zla ba drug gi bar du nyin re zhing rtsabs khyor gang la rigs pa 'di lan bdun btab ste /	gang gis zla ba drug gi ba du nyin re zhing rtsabs khyor gang la rigs ba di lan bdun debs ste 
BO_K12_D0718=D1037_H0608:473b-16	nyi ma shar ba'i tshe 'thungs na tshigs su bcad pa stong 'dzin par 'gyur ro //	nyi ma char ba tshe thung na tshigs su gcod ba stong dzin ba gyur ro 
BO_K12_D0718=D1037_H0608:473b-17	lan gcig 'thungs na lnga brgya 'dzin te /	lan gcig thung na lnga brgya dzin te 
BO_K12_D0718=D1037_H0608:473b-18	nyin gcig bzhin du shes rab 'phel bar 'gyur ro //	nyin gcig bzhin du shes rab phel ba gyur ro 
BO_K12_D0718=D1037_H0608:473b-19	nyin re bzhin du brjod pa tsam gyis dran pa dang / yid gzhungs par 'gyur ro //	nyin re bzhin du rjod ba tsam gyis dran ba dang yid gzhungs ba gyur ro 
BO_K12_D0718=D1037_H0608:473b-20	shes rab bskyed pa'i gzungs rdzogs so ////	shes rab skyed ba gzungs rdzogs so 
