segmentnr	original	stemmed
BO_K10_D0187_H0188:248b-0	@248b / /rgya gar skad du /	gar skad du 
BO_K10_D0187_H0188:248b-1	a'arya buddha dharma aa tsi na tya ni rde sh'a /	aarya buddha dharma aa tsi na tya ni rde sha 
BO_K10_D0187_H0188:248b-2	bod skad du /	bod skad du 
BO_K10_D0187_H0188:248b-3	'phags pa sangs rgyas kyi chos bsam gyis mi khyab pa bstan pa /	phag ba sangs rgya kyi chos bsam gyis mi khyab ba ston ba 
BO_K10_D0187_H0188:248b-4	bam po dang po /	bam po dang po 
BO_K10_D0187_H0188:248b-5	sangs rgyas dang / byang chub sems dpa' mang po 'dus pa la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa mang po du ba la phyag tshal lo 
BO_K10_D0187_H0188:248b-6	de nas de na byang chub sems dpa' mang po 'dus pa'i nang nas byang chub sems dpa' kha cig 'di snyam du gyur te /	de nas de na byang chub sems dpa mang po du ba nang nas byang chub sems dpa kha cig di snyam du gyur te 
BO_K10_D0187_H0188:249a-0	kha cig ni sangs rgyas bcom ldan 'das rnams ni sangs rgyas kyi zhing @249a *//	kha cig ni sangs rgya joms ldan da rnams ni sangs rgya kyi zhing 
BO_K10_D0187_H0188:249a-1	bsam gyis mi khyab snyam /	bsam gyis mi khyab snyam 
BO_K10_D0187_H0188:249a-2	kha cig ni sangs rgyas bcom ldan 'das rnams kyi sngon gyi smon lam las byung ba rnam par dag pa bsam gyis mi khyab snyam; kha cig ni sangs rgyas bcom ldan 'das rnams kyi de bzhin gshegs pa'i rigs bsam gyis mi khyab snyam /	kha cig ni sangs rgya joms ldan da rnams kyi sngon gyi smon lam las byung ba rnam ba dag ba bsam gyis mi khyab snyam; kha cig ni sangs rgya joms ldan da rnams kyi de bzhin gshegs ba rigs bsam gyis mi khyab snyam 
BO_K10_D0187_H0188:249a-3	kha cig ni sangs rgyas bcom ldan 'das rnams kyi sangs rgyas 'byung ba bsam gyis mi khyab snyam /	kha cig ni sangs rgya joms ldan da rnams kyi sangs rgya byung ba bsam gyis mi khyab snyam 
BO_K10_D0187_H0188:249a-4	kha cig ni sangs rgyas bcom ldan 'das rnams kyi de bzhin gshegs pa'i sku bsam gyis mi khyab snyam /	kha cig ni sangs rgya joms ldan da rnams kyi de bzhin gshegs ba sku bsam gyis mi khyab snyam 
BO_K10_D0187_H0188:249a-5	kha cig ni sangs rgyas bcom ldan 'das rnams kyi de bzhin gshegs pa'i dbyangs bsam gyis mi khyab snyam /	kha cig ni sangs rgya joms ldan da rnams kyi de bzhin gshegs ba dbyangs bsam gyis mi khyab snyam 
BO_K10_D0187_H0188:249a-6	kha cig ni sangs rgyas bcom ldan 'das rnams kyi de bzhin gshegs pa'i ye shes bsam gyis mi khyab snyam /	kha cig ni sangs rgya joms ldan da rnams kyi de bzhin gshegs ba ye shes bsam gyis mi khyab snyam 
BO_K10_D0187_H0188:249a-7	kha cig ni sangs rgyas bcom ldan 'das rnams kyi de bzhin gshegs pa'i rnam par sprul pa bsam gyis mi khyab snyam /	kha cig ni sangs rgya joms ldan da rnams kyi de bzhin gshegs ba rnam ba sprul ba bsam gyis mi khyab snyam 
BO_K10_D0187_H0188:249a-8	kha cig ni sangs rgyas bcom ldan 'das rnams kyi mi chags par spyod pa bsam gyis mi khyab snyam /	kha cig ni sangs rgya joms ldan da rnams kyi mi chags ba spyod ba bsam gyis mi khyab snyam 
BO_K10_D0187_H0188:249a-9	kha cig ni sangs rgyas bcom ldan 'das rnams kyi sangs rgyas kyi rnam par thar pa bsam gyis mi khyab snyam mo //	kha cig ni sangs rgya joms ldan da rnams kyi sangs rgya kyi rnam ba thar ba bsam gyis mi khyab snyam mo 
BO_K10_D0187_H0188:249b-0	de nas bcom ldan 'das kyis byang chub sems dpa' de dag gi sems kyi rtog pa sems kyis mkhyen pas byang chub sems @249b dpa' autpa la'i snying po la sangs rgyas kyi byin gyi rlabs kyis byin gyis brlabs nas sangs rgyas kyi ye shes kyi shugs su gyur	de nas joms ldan da kyis byang chub sems dpa de dag gi sems kyi rtogs ba sems kyis mkhyen ba byang chub sems dpa autpa la snying po la sangs rgya kyi byin gyi rlabs kyis byin gyis brlabs nas sangs rgya kyi ye shes kyi shugs su gyur 
BO_K10_D0187_H0188:249b-1	/ de bzhin gshegs pa'i snang bas snang bar gyur /	de bzhin gshegs ba snang ba snang ba gyur 
BO_K10_D0187_H0188:249b-2	sangs rgyas kyi gzi brjid kyis kun tu khyab par gyur /	sangs rgya kyi gzi brjid kyis kun tu khyab ba gyur 
BO_K10_D0187_H0188:249b-3	sangs rgyas kyi mi 'jigs pa la gnas par gyur /	sangs rgya kyi mi jigs ba la gnas ba gyur 
BO_K10_D0187_H0188:249b-4	sangs rgyas kyi chos kyi dbyings su 'jug cing 'bab pa dang ldan par gyur /	sangs rgya kyi chos kyi dbyings su jug cing bab ba dang ldan ba gyur 
BO_K10_D0187_H0188:249b-5	sangs rgyas kyi che ba dang rdzu 'phrul gyis yul la zhugs par gyur /	sangs rgya kyi che ba dang rdzu phrul gyis yul la jug ba gyur 
BO_K10_D0187_H0188:249b-6	chags pa med pa'i rnam par spyod pa med pa bcu rdul yab la gnas par gyur /	chags ba med ba rnam ba spyod ba med ba chu rdul yab la gnas ba gyur 
BO_K10_D0187_H0188:249b-7	sangs rgyas thams cad kyi gdung gcig nas gcig tu 'ba' zhig shes par gyur /	sangs rgya thams cad kyi gdung gcig nas gcig tu ba jig shes ba gyur 
BO_K10_D0187_H0188:249b-8	sangs rgyas kyi chos kyi tshul brjod du med pa la spyod cing bsgrub par gyur to //	sangs rgya kyi chos kyi tshul rjod du med ba la spyod cing sgrub ba gyur to 
BO_K10_D0187_H0188:249b-9	de nas autpa la'i snying po byang chub sems dpa' chos kyi dbyings su 'jug pa rtogs shing shes nas /	de nas autpa la snying po byang chub sems dpa chos kyi dbyings su jug ba rtogs shing shes nas 
BO_K10_D0187_H0188:249b-10	yid la chags pa med pa'i dbyings su bsgrubs te /	yid la chags ba med ba dbyings su sgrub te 
