segmentnr	original	folio	stemmed
BO_NK087_(shu)006:0	// mdo dbang gi lag len zab mo bzhugs /	0	mdo dbang gi lag len zab mo bzhugs 
BO_NK087_(shu)006:1	lam rim phreng ba'i dabu'o //	0	lam rim phreng ba dabu 
BO_NK087_(shu)006:2	gu ru na mo //	0	gu ru na mo 
BO_NK087_(shu)006:3	lha dang mi yi theg pa'i skabs su rnam par snang mdzad bsgom /	0	lha dang mi yi theg ba skabs su rnam ba snang mdzad bsgom 
BO_NK087_(shu)006:4	na mo b+ha ga wa te bzlas /	0	na mo b+ha ga wa te bzlas 
BO_NK087_(shu)006:5	mi rtag pa bsgom /	0	mi rtag ba bsgom 
BO_NK087_(shu)006:6	ka smad kyi dbang bskur /	0	ka smad kyi dbang skur 
BO_NK087_(shu)006:7	bsnyen gnas kyi sdom pa dbog /nyan thos kyi skabs su sh+aakya thub pa bskyed /	0	snyen gnas kyi sdom ba bogs thos kyi skabs su sh+aakya thub ba skyed 
BO_NK087_(shu)006:8	gang zag gi bdag med bsgom /	0	gang zag gi bdag med bsgom 
BO_NK087_(shu)006:9	kang ka ni bgrang /	0	kang ka ni bgrong 
BO_NK087_(shu)006:10	gseg shang par bu'i dbang bskur /	1	gseg shang ba bu dbang skur 
BO_NK087_(shu)006:11	nyan thos kyi sdom pa dbog /rang rgyal gyi skabs su sh+aakya thub pa dang / mchog chen po bcu gnyis bsgom /	1	nyan thos kyi sdom ba bogs rgyal gyi skabs su sh+aakya thub ba dang mchog chen po chu gnyis bsgom 
BO_NK087_(shu)006:12	ye d+harma bgrang /	1	ye d+harma bgrong 
BO_NK087_(shu)006:13	rten 'brel bcu gnyis kyi dbang bskur /	1	rten brel chu gnyis kyi dbang skur 
BO_NK087_(shu)006:14	rang rgyal ba'i sdom pa 'bog /byang chub sems dpa'i skabs su yum chen mo bskyed /	1	rang rgyal ba sdom ba bog chub sems dpa skabs su yum chen mo skyed 
BO_NK087_(shu)006:15	ga te ga te bzlas /	1	ga te ga te bzlas 
BO_NK087_(shu)006:16	byams snying rje bsgom /	1	byams snying rje bsgom 
BO_NK087_(shu)006:17	mdzad pa nyi shu'i dbang bskur /	1	mdzad ba nyi shu dbang skur 
BO_NK087_(shu)006:18	byang chub sems dpa'i sdom pa dbog /kri ya'i skabs su rigs gsum gang rung bskyed /	1	byang chub sems dpa sdom ba bogs ya skabs su rigs gsum gang rung skyed 
BO_NK087_(shu)006:19	rigs gsum gyi snying po gang rung bzlas /	1	rigs gsum gyi snying po gang rung bzlas 
BO_NK087_(shu)006:20	kri ya'i dbang nyi shu rtsa drug bskur /	2	kri ya dbang nyi shu rtsa drug skur 
BO_NK087_(shu)006:21	khrus dang gtsang sgra'i sdom pa dbog /yo ga'i skabs su rigs lnga gang rung bskyed /	2	khru dang gtsang sgra sdom ba bogs ga skabs su rigs lnga gang rung skyed 
BO_NK087_(shu)006:22	bud+d+ha bee ro tsa na /	2	bud+d+ha bee ro tsa na 
BO_NK087_(shu)006:23	badz+ra ak+sho b+h+ya h+aum /	2	badz+ra ak+sho b+h+ya h+aum 
BO_NK087_(shu)006:24	rat+na sam b+ha wa tram /	2	rat+na sam b+ha wa tram 
BO_NK087_(shu)006:25	a mi de wa hri /	2	a mi de wa hri 
BO_NK087_(shu)006:26	a a mo sid+d+hi a /	2	a a mo sid+d+hi a 
BO_NK087_(shu)006:27	bkra shis drug cu rtsa gnyis kyi dbang bskur /	2	bkra shis drug cu rtsa gnyis kyi dbang skur 
BO_NK087_(shu)006:28	yo ga'i sdom pa dbog /lha snang la rang bzhin med par sgom du gzhug /ma h+aa yo ga'i skabs su zhi khro gnyis las /	2	yo ga sdom ba bogs snang la rang bzhin med ba sgom du jug h+aa yo ga skabs su zhi khro gnyis las 
BO_NK087_(shu)006:29	zhi ba'i skabs su rdo rje sems dpa' bsgom /	2	zhi ba skabs su rdo rje sems dpa bsgom 
BO_NK087_(shu)006:30	snying po / a +aa /	3	snying po a +aa 
BO_NK087_(shu)006:31	i +au / a +au /	3	i +au a +au 
BO_NK087_(shu)006:32	e ee / o oo /	3	e ee o oo 
BO_NK087_(shu)006:33	am +aah bo d+hi tsit+ta dz+ny+aa na d+ha tu sa t+wa kod+ha a zhes bzlas /	3	am +aah bo d+hi tsit+ta dz+ny+aa na d+ha tu sa t+wa kod+ha a zhes bzlas 
