segmentnr	original	stemmed
BO_K06_D0011-2_H0013-2:230a-21	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:230b-0	rab 'byor / de bzhin nyid dang / chos kyi dbyings dang / yang dag pa'i mtha' dang / chos mnyam pa nyid dang / @230b bsam gyis mi khyab pa'i dbyings gtan med cing mi dmigs na /	rab byor de bzhin nyid dang chos kyi dbyings dang yang dag ba mtha dang chos mnyam ba nyid dang bsam gyis mi khyab ba dbyings gtan med cing mi dmigs na 
BO_K06_D0011-2_H0013-2:230b-1	de dag gi 'gro ba'am /	de dag gi gro ba 
BO_K06_D0011-2_H0013-2:230b-2	'ong ba lta ga la yod pa'i phyir ro //	ng ba lta ga la yod ba phyir ro 
BO_K06_D0011-2_H0013-2:230b-3	rab 'byor / chos thams cad ni g-yo ba med pa'i tshul can te /	rab byor chos thams cad ni g-yo ba med ba tshul can te 
BO_K06_D0011-2_H0013-2:230b-4	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:230b-5	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:230b-6	rab 'byor / gang 'gro ba'am /	rab byor gang gro ba 
BO_K06_D0011-2_H0013-2:230b-7	'ong bar 'gyur ba'i g-yo ba nyid gang yang med cing mi dmigs pa'i phyir ro //	ng ba gyur ba g-yo ba nyid gang yang med cing mi dmigs ba phyir ro 
BO_K06_D0011-2_H0013-2:230b-8	rab 'byor / chos thams cad ni gzugs kyi tshul can no //	rab byor chos thams cad ni gzugs kyi tshul can no 
BO_K06_D0011-2_H0013-2:230b-9	rab 'byor / de bzhin du chos thams cad ni tshor ba'i tshul can dang / 'du shes kyi tshul can dang / 'du byed rnams kyi tshul can dang / rnam par shes pa'i tshul can te /	rab byor de bzhin du chos thams cad ni tshor ba tshul can dang du shes kyi tshul can dang du byed rnams kyi tshul can dang rnam ba shes ba tshul can te 
BO_K06_D0011-2_H0013-2:230b-10	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:230b-11	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:230b-12	rab 'byor / gzugs med cing mi dmigs pa dang / de bzhin du tshor ba dang / 'du shes dang / 'du byed rnams dang / rnam par shes pa med cing mi dmigs na /	rab byor gzugs med cing mi dmigs ba dang de bzhin du tshor ba dang du shes dang du byed rnams dang rnam ba shes ba med cing mi dmigs na 
BO_K06_D0011-2_H0013-2:230b-13	de dag gi 'gro ba'am /	de dag gi gro ba 
BO_K06_D0011-2_H0013-2:230b-14	'ong pa lta ga la yod pa'i phyir ro //	ng ba lta ga la yod ba phyir ro 
BO_K06_D0011-2_H0013-2:230b-15	rab 'byor / de bzhin du chos thams cad ni sbyin pa'i tshul can te /	rab byor de bzhin du chos thams cad ni sbyin ba tshul can te 
BO_K06_D0011-2_H0013-2:230b-16	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:230b-17	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:230b-18	rab 'byor / sbyin pa gtan med cing mi dmigs na /	rab byor sbyin ba gtan med cing mi dmigs na 
BO_K06_D0011-2_H0013-2:230b-19	de'i sbyin pa'i pha rol tu phyin pa lta ga la yod /	de sbyin ba pha rol tu phyin ba lta ga la yod 
BO_K06_D0011-2_H0013-2:230b-20	rab 'byor / de bzhin du chos thams cad ni tshul khrims kyi tshul can dang / bzod pa'i tshul can dang / brtson 'grus kyi tshul can dang / bsam gtan gyi tshul can dang / shes rab kyi tshul can te /	rab byor de bzhin du chos thams cad ni tshul khrims kyi tshul can dang bzod ba tshul can dang brtson grus kyi tshul can dang bsam gtan gyi tshul can dang shes rab kyi tshul can te 
BO_K06_D0011-2_H0013-2:230b-21	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:230b-22	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:231a-0	rab 'byor / tshul khrims dang / @231a *//	rab byor tshul khrims dang 
BO_K06_D0011-2_H0013-2:231a-1	bzod pa dang / brtson 'grus dang / bsam gtan dang / shes rab gtan med cing mi dmigs na /	bzod ba dang brtson grus dang bsam gtan dang shes rab gtan med cing mi dmigs na 
BO_K06_D0011-2_H0013-2:231a-2	de dag gi tshul khrims kyi pha rol tu phyin pa dang / bzod pa'i pha rol tu phyin pa dang / brtson 'grus kyi pha rol tu phyin pa dang / bsam gtan gyi pha rol tu phyin pa dang / shes rab kyi pha rol tu phyin pa lta ga la yod pa'i phyir ro //	de dag gi tshul khrims kyi pha rol tu phyin ba dang bzod ba pha rol tu phyin ba dang brtson grus kyi pha rol tu phyin ba dang bsam gtan gyi pha rol tu phyin ba dang shes rab kyi pha rol tu phyin ba lta ga la yod ba phyir ro 
BO_K06_D0011-2_H0013-2:231a-3	rab 'byor / de bzhin du chos thams cad ni nang stong pa nyid kyi tshul can te /	rab byor de bzhin du chos thams cad ni nang stong ba nyid kyi tshul can te 
BO_K06_D0011-2_H0013-2:231a-4	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:231a-5	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:231a-6	rab 'byor / nang stong pa nyid gtan med cing mi dmigs na /	rab byor nang stong ba nyid gtan med cing mi dmigs na 
BO_K06_D0011-2_H0013-2:231a-7	de dag gi 'gro pa'am /	de dag gi gro ba 
BO_K06_D0011-2_H0013-2:231a-8	'ong ba lta ga la yod pa'i phyir ro //	ng ba lta ga la yod ba phyir ro 
BO_K06_D0011-2_H0013-2:231a-9	rab 'byor / de bzhin du chos thams cad ni phyi stong pa nyid kyi tshul can dang / de bzhin du dngos po med pa'i ngo bo nyid stong pa nyid kyi bar gyi tshul can te /	rab byor de bzhin du chos thams cad ni phyi stong ba nyid kyi tshul can dang de bzhin du dngos po med ba ngo bo nyid stong ba nyid kyi ba gyi tshul can te 
BO_K06_D0011-2_H0013-2:231a-10	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:231a-11	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:231a-12	rab 'byor / dngos po med pa'i ngo bo nyid stong pa nyid ni gtan med cing mi dmigs na /	rab byor dngos po med ba ngo bo nyid stong ba nyid ni gtan med cing mi dmigs na 
BO_K06_D0011-2_H0013-2:231a-13	de dag gi 'gro ba'am /	de dag gi gro ba 
BO_K06_D0011-2_H0013-2:231a-14	'ong ba lta ga la yod pa'i phyir ro //	ng ba lta ga la yod ba phyir ro 
BO_K06_D0011-2_H0013-2:231a-15	rab 'byor / chos thams cad ni dran pa nye bar bzhag pa'i tshul can no //	rab byor chos thams cad ni dran ba nye ba jog ba tshul can no 
BO_K06_D0011-2_H0013-2:231a-16	rab 'byor / de bzhin du sbyar te /	rab byor de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:231a-17	chos thams cad ni 'phags pa'i lam yan lag brgyad pa'i bar gyi tshul can te /	chos thams cad ni phag ba lam yan lag brgyad ba ba gyi tshul can te 
BO_K06_D0011-2_H0013-2:231a-18	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:231a-19	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:231b-0	rab 'byor / 'phags pa'i lam yan lag brgyad pa gtan med cing mi dmigs na de dag @231b gi 'gro ba'am /	rab byor phag ba lam yan lag brgyad ba gtan med cing mi dmigs na de dag gi gro ba 
BO_K06_D0011-2_H0013-2:231b-1	'ong ba lta ga la yod pa'i phyir ro //	ng ba lta ga la yod ba phyir ro 
BO_K06_D0011-2_H0013-2:231b-2	rab 'byor / de bzhin du chos thams cad ni de bzhin gshegs pa'i stobs bcu'i tshul can no //	rab byor de bzhin du chos thams cad ni de bzhin gshegs ba stobs chu tshul can no 
BO_K06_D0011-2_H0013-2:231b-3	rab 'byor / de bzhin du sbyar te /	rab byor de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:231b-4	chos thams cad ni sangs rgyas kyi chos ma 'dres pa bco brgyad kyi bar gyi tshul can te /	chos thams cad ni sangs rgya kyi chos ma dre ba chos brgyad kyi ba gyi tshul can te 
BO_K06_D0011-2_H0013-2:231b-5	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:231b-6	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:231b-7	sangs rgyas kyi chos ma 'dres pa bco brgyad kyi bar du gtan med cing mi dmigs na /	sangs rgya kyi chos ma dre ba chos brgyad kyi ba du gtan med cing mi dmigs na 
BO_K06_D0011-2_H0013-2:231b-8	de dag gi 'gro ba'am /	de dag gi gro ba 
BO_K06_D0011-2_H0013-2:231b-9	'ong ba lta ga la yod pa'i phyir ro //	ng ba lta ga la yod ba phyir ro 
BO_K06_D0011-2_H0013-2:231b-10	rab 'byor / chos thams cad ni rgyun du zhugs pa'i 'bras bu'i tshul can no //	rab byor chos thams cad ni rgyun du jug ba bras bu tshul can no 
BO_K06_D0011-2_H0013-2:231b-11	rab 'byor / de bzhin du chos thams cad ni lan gcig phyir 'ong ba'i 'bras bu dang / phyir mi 'ong ba'i 'bras bu dang / dgra bcom pa nyid dang / rang sangs rgyas kyi tshul can te /	rab byor de bzhin du chos thams cad ni lan gcig phyir ng ba bras bu dang phyir mi ng ba bras bu dang dgra joms ba nyid dang rang sangs rgya kyi tshul can te 
BO_K06_D0011-2_H0013-2:231b-12	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:231b-13	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:231b-14	rab 'byor / rgyun du zhugs pa'i 'bras bu gtan med cing mi dmigs pa dang / de bzhin du lan gcig phyir 'ong ba'i 'bras bu dang / phyir mi 'ong ba'i 'bras bu dang / dgra bcom pa nyid dang / rang sangs rgyas nyid med cing mi dmigs na /	rab byor rgyun du jug ba bras bu gtan med cing mi dmigs ba dang de bzhin du lan gcig phyir ng ba bras bu dang phyir mi ng ba bras bu dang dgra joms ba nyid dang rang sangs rgya nyid med cing mi dmigs na 
BO_K06_D0011-2_H0013-2:231b-15	de dag gi 'gro ba'am /	de dag gi gro ba 
BO_K06_D0011-2_H0013-2:231b-16	'ong ba lta ga la yod pa'i phyir ro //	ng ba lta ga la yod ba phyir ro 
BO_K06_D0011-2_H0013-2:231b-17	rab 'byor / sangs rgyas kyi chos thams cad ni /	rab byor sangs rgya kyi chos thams cad ni 
BO_K06_D0011-2_H0013-2:231b-18	bla na med pa yang dag par rdzogs pa'i byang chub kyi tshul can te /	bla na med ba yang dag ba rdzogs ba byang chub kyi tshul can te 
BO_K06_D0011-2_H0013-2:231b-19	tshul de las mi 'da'o //	tshul de las mi da 
BO_K06_D0011-2_H0013-2:231b-20	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:231b-21	rab 'byor / bla na med pa yang dag par rdzogs pa'i byang chub gtan med cing mi dmigs na /	rab byor bla na med ba yang dag ba rdzogs ba byang chub gtan med cing mi dmigs na 
BO_K06_D0011-2_H0013-2:231b-22	de dag gi 'gro ba'am /	de dag gi gro ba 
BO_K06_D0011-2_H0013-2:232a-0	@232a *// 'ong ba lta ga la yod pa'i phyir ro //	ng ba lta ga la yod ba phyir ro 
BO_K06_D0011-2_H0013-2:232a-1	de skad ces bka' stsal pa dang / bcom ldan 'das la tshe dang ldan pa rab 'byor gyis 'di skad ces gsol to //	de skad ces bka stsal ba dang joms ldan da la tshe dang ldan ba rab byor gyis di skad ces gsol to 
BO_K06_D0011-2_H0013-2:232a-2	btsun pa bcom ldan 'das /	btsun ba joms ldan da 
BO_K06_D0011-2_H0013-2:232a-3	shes rab kyi pha rol tu phyin pa 'di ltar zab mo 'di la su dag mngon par yid ches shing mos par 'gyur lags /	shes rab kyi pha rol tu phyin ba di ltar zab mo di la su dag mngon ba yid ches shing mos ba gyur lags 
BO_K06_D0011-2_H0013-2:232a-4	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K06_D0011-2_H0013-2:232a-5	rab 'byor; byang chub sems dpa' sems dpa' chen po gang dag sngon bla na med pa yang dag par rdzogs pa'i byang chub tu spyod pa spyad pa dag dang / sngon gyi yang dag par rdzogs pa'i sangs rgyas dag gi drung du tshangs par spyod pa spyad pa dag dang /	rab byor; byang chub sems dpa sems dpa chen po gang dag sngon bla na med ba yang dag ba rdzogs ba byang chub tu spyod ba spyod ba dag dang sngon gyi yang dag ba rdzogs ba sangs rgya dag gi drung du tshangs ba spyod ba spyod ba dag dang 
