segmentnr	original	stemmed
BO_T17_O2MS163914CZ189761:16	yab 'dra'i mdog can gtsho mo'i tshhul/_/dkar ser dmar dang ljang khu yi/	yab dra mdog can gtsho mo ser dmar dang ljang khu 
BO_T17_O2MS163914CZ189761:17	tshhogs bdag steng du rol par bzhugs/_/zhi rgyas dbang dang mngon spyod 'grub//	tshhogs bdag steng du rol ba rgya dbang dang mngon spyod 
BO_T17_O2MS163914CZ189761:18	gra phyogs sgeg bdug sogs brgyad dam/_/bcu drug sna tshhogs mchod sprin can/_/	gra phyogs sgeg bdug sogs brgyad drug sna tshhogs mchod sprin 
BO_T17_O2MS163914CZ189761:19	sgo bzhir pad nyi ro yi steng /_/k+she tra pa la gri thod 'dzin/_/dzi na mi tra beng	sgo bzhir pad nyi ro yi steng tra ba la gri thod na mi tra beng 
BO_T17_O2MS163914CZ189761:20	dang thod/_/ta ki ra dza lcags kyu thod/_/gtum po trag shad mdung zhags	dang ki ra dza lcags kyu po trag shad mdung zhags 
BO_T17_O2MS163914CZ189761:21	'dzin/_/khyams la phyogs skyong rgyal chen te/_/bcu bzhi nang gi rim pa las/	la phyogs skyong rgyal chen bzhi nang gi rim ba 
BO_T17_O2MS163914CZ189761:22	de phyir lha chen 'jigs byed dgu/_/klu dang gza' ste so gsum mo/_/de'i phyir	de phyir lha chen jigs byed dang gza ste so gsum phyir 
BO_T17_O2MS163914CZ189761:23	rgyu skar nyi shu brgyad/_/gtshang rigs mgon po bdun bcu lnga/_/sna tshhogs	rgyu skar nyi shu rigs mgon po bdun chu tshhogs 
BO_T17_O2MS163914CZ189761:24	mdzes pa'i rgyan gyis spras/_/phyi rol khor yug dur khrod brgyad/_/sku gsung	mdzes ba rgyan gyis rol khor yug dur khrod gsung 
BO_T17_O2MS163914CZ189761:25	thugs dang yon tan dang /_/'phrin las sprul pa mkha' 'gro'i tshhogs/_/'thing	thugs dang yon tan dang las sprul ba mkha gro 
BO_T17_O2MS163914CZ189761:26	dkar ser dmar ljang ba yi/_/dam can rgya mtshho 'jigs gzugs can/_/lha sku	dkar ser dmar ljang ba can rgya mtshho jigs gzugs sku 
BO_T17_O2MS163914CZ189761:27	sgrib bral 'od gzugs kyi /_/dpral mgrin snying lte gsang ba'i gnas/_o	sgrib bral d gzugs kyi mgrin snying lte gsang ba 
BO_T17_O2MS163914CZ189761:28	dkar sku dang a dmar gsung /_/hum 'thing thugs sogs yon tan ser/_/ha ljang	dkar sku dang a dmar gsung thing thugs sogs yon tan ljang 
BO_T17_O2MS163914CZ189761:29	'phrin las lnga yig ni/_/mdun rgyab nges pa'i rtags rgya'o/_/'phro 'du'i 'od	phrin las lnga yig rgyab nges ba rtags du d 
BO_T17_O2MS163914CZ189761:30	zer mtha' yas kyis/_/ye shes spyan drangs gnyis med pa'i/_/spyi bor mi spyod la	zer mtha yas shes spyan drangs gnyis med bor mi spyod la 
BO_T17_O2MS163914CZ189761:31	sogs lnga/_/thugs kar pad nyi zla hum mthar/_/om badzra ma ha ka la k+shi k+she tra pa la	sogs kar pad nyi zla hum badzra ma ha ka la k+shi k+she tra ba la 
BO_T17_O2MS163914CZ189761:32	b+hig nan bi na ya ka hu~m hu~m phat phat swa ha/_om k+she tra pa la b+hig nan hum phat/_bud	b+hig nan bi na ya ka hu~m hu~m phat phat swa k+she tra ba la b+hig nan hum 
BO_T17_O2MS163914CZ189761:33	d+ha rad na pad+ma dang /_/badzra karma rus bstan bzhin/_/thabs sgyur sngags dang shes	d+ha rad na pad+ma dang karma rus ston sgyur sngags dang shes 
BO_T17_O2MS163914CZ189761:34	rab sgyur/_/zhal shes rig 'dzin rnal 'byor pa/_/sprul sgyur sngags sham ldan	rab shes rig dzin rnal byor sgyur sngags sham ldan 
BO_T17_O2MS163914CZ189761:35	pa yis/_/sangs rgyas bstan pa dar rgyas spel/_/dkon mchog dbu 'phangs	ba rgya ston ba dar rgya mchog dbu phen 
BO_T17_O2MS163914CZ189761:36	bstod pa dang /_/sems can phan bde 'god la sogs/_/sngags kyi 'od zer	bstod ba dang can phan bde god la kyi d zer 
BO_T17_O2MS163914CZ189761:37	'phreng ba can/_/zhi rgyas dbang drag sna tshhogs las/_/gang dgos yid bzhin myur	phreng ba rgya dbang drag sna tshhogs dgos yid bzhin myur 
BO_T17_O2MS163914CZ189761:38	du 'grub/_/log lta the tshhom rab spangs nas/_/dad mos rab gus brtshon 'grus	du lta the tshhom rab spong mos rab gus brtshon grus 
BO_T17_O2MS163914CZ189761:39	ldan/_/bsnyen bsgrub dam tshhig la gnas shing /_/byang chub sems dang ldan pa de//	sgrub dam tshhig la gnas shing chub sems dang ldan ba 
BO_T17_O2MS163914CZ189761:40	bkra shis bde legs ldan par 'gyur/_/gsang bsgrub rim pa dam pa'o/_/sha ba	bkra shis bde legs ldan ba sgrub rim ba dam ba 
BO_T17_O2MS163914CZ189761:41	ris mdzad pa rdzogs sto//_//	ris mdzad ba rdzogs 
