segmentnr	original	stemmed
BO_K10_D0239_H0240:370b-12	de'i lus dang / ngag la gnod pa thams cad las bsrungs te med par bya ba dang / 'phya ba dang / skur pa thams cad las bsrungs te med par bya ba dang / tshul khrims dang / spyod pa thams cad nyams par mi 'gyur bar bsrung ba dang /	de lus dang ngag la gnod ba thams cad las bsrungs te med ba byed ba dang phya ba dang skur ba thams cad las bsrungs te med ba byed ba dang tshul khrims dang spyod ba thams cad nyams ba mi gyur ba bsrung ba dang 
BO_K10_D0239_H0240:370b-13	de la mi ma yin pa thams cad dang / 'byung ba chen po 'khrugs pa dang / dus ma yin pa'i nad dang / mi dge ba thams cad yongs su sel bar srung ba dang / de la dus ma yin pa /	de la mi ma yin ba thams cad dang byung ba chen po khrugs ba dang dus ma yin ba nad dang mi dge ba thams cad yongs su sel ba srung ba dang de la dus ma yin ba 
BO_K10_D0239_H0240:371a-0	tshul ma yin @371a *//	tshul ma yin 
BO_K10_D0239_H0240:371a-1	pa; ltas ngan dang / rims thams cad mi 'byung bar srung ba dang / de la 'chi ba'i dus byed pa na'ang sangs rgyas thams cad mthong bar srung ba dang / de tshe 'phos nas kyang bde 'gror skye ba dang / phan pa dang / bde ba'i don thob par yongs su srung bar byed do //	pa; ltas ngan dang rims thams cad mi byung ba srung ba dang de la chi ba dus byed ba na sangs rgya thams cad mthong ba srung ba dang de tshe pho nas kyang bde gror skye ba dang phan ba dang bde ba don thob ba yongs su srung ba byed do 
BO_K10_D0239_H0240:371a-2	rigs kyi bu /	rigs kyi bu 
BO_K10_D0239_H0240:371a-3	sems can gang chos kyi rnam grangs 'di klog pa dang / 'don pa dang / don yid la byed pa dang / gzhan la rgya cher 'chad dam /	sems can gang chos kyi rnam grangs di klog ba dang don ba dang don yid la byed ba dang gzhan la rgya cher chad dam 
BO_K10_D0239_H0240:371a-4	yang dag pa'i spyod pa la gnas pa dag la khyod kyis chos rnam pa 'di bcu shin tu bsrungs shing /	yang dag ba spyod ba la gnas ba dag la khyod kyis chos rnam ba di chu shin tu bsrungs shing 
BO_K10_D0239_H0240:371a-5	byin gyis brlabs te /	byin gyis brlabs te 
BO_K10_D0239_H0240:371a-6	chos rnam pa 'di bcus yun ring por phan pa dang / bde bar gyis shig /	chos rnam ba di chu yun ring por phan ba dang bde ba gyis shig 
BO_K10_D0239_H0240:371a-7	de nas byang chub sems dpa' sems dpa' chen po nam mkha'i snying pos bcom ldan 'das la 'di skad ces gsol to //	de nas byang chub sems dpa sems dpa chen po nam mkha snying pos joms ldan da la di skad ces gsol to 
BO_K10_D0239_H0240:371a-8	de de bzhin no //	de de bzhin no 
BO_K10_D0239_H0240:371a-9	bcom ldan 'das /	joms ldan da 
BO_K10_D0239_H0240:371a-10	bdag gis chos kyi rnam grangs gzungs su 'dzin cing shin tu rgyas par bgyi'o //	bdag gis chos kyi rnam grangs gzungs su dzin cing shin tu rgya ba bgyid 
BO_K10_D0239_H0240:371a-11	sems can gang chos kyi rnam grangs 'di la klog pa dang / 'don pa dang / don yid la bgyid pa dang / pha rol po la rgya cher ston pa dang / yang dag pa'i spyod pa la gnas pa dag la bdag gis chos rnam pa 'di bcus shin tu bsrungs te yun ring por phan pa dang /	sems can gang chos kyi rnam grangs di la klog ba dang don ba dang don yid la bgyid ba dang pha rol po la rgya cher ston ba dang yang dag ba spyod ba la gnas ba dag la bdag gis chos rnam ba di chu shin tu bsrungs te yun ring por phan ba dang 
