segmentnr	original	stemmed
BO_K12_D0686_H0689:349b-14	grub pa don yod pa rig sngags kyi rgyal po 'di bshad ma thag tu 'byung po'i tshogs dang / gnod sbyin dang / srin po dang / bgegs dang / log 'dren de dag thams cad kha bub tu 'gyel te gcig tu 'bar bar gyur cing /	grub ba don yod ba rig sngags kyi rgyal po di chad ma thag tu byung po tshogs dang gnod sbyin dang srin po dang bgegs dang log bgrang de dag thams cad kha bub tu gyel te gcig tu bar ba gyur cing 
BO_K12_D0686_H0689:349b-15	gnas kyang 'bar bar gyur pa dang / de nas gnod sbyin gyi sde dpon chen po phyag na rdo rje dga' bas ba spu langs te skrag par gyur pa'i lha'i tshogs thams cad dang / brgya byin dang / tshangs pa dang / khyab 'jug dang /	gnas kyang bar ba gyur ba dang de nas gnod sbyin gyi sde dpon chen po phyag na rdo rje dga ba ba spu ldang te skrag ba gyur ba lha tshogs thams cad dang brgya byin dang tshangs ba dang khyab jug dang 
BO_K12_D0686_H0689:349b-16	dbang phyug chen po dang / rgyal po chen po bzhi dang / skrag par gyur pa'i lha dang / lha ma yin dang / drang srongs pa gong ba thams cad dang / rgya mtsho na gnas pa'i klu'i rgyal po thams cad dang / chu bran thams cad dang /	dbang phyug chen po dang rgyal po chen po bzhi dang skrag ba gyur ba lha dang lha ma yin dang dren srongs ba gong ba thams cad dang rgya mtsho na gnas ba klu rgyal po thams cad dang chu bran thams cad dang 
BO_K12_D0686_H0689:349b-17	lha dang / klu gang dag chu na gnas pa thams cad dang / rgya mtsho chen po'i lha dang / lha gang dag langka'i grong khyer na gnas pa thams cad dang / rig sngags 'chang 'khor los bsgyur ba thams cad dang / gang dag gnas gtsang ma'i ris kyi lha rnams dang /	lha dang klu gang dag chu na gnas ba thams cad dang rgya mtsho chen po lha dang lha gang dag langka grong khyer na gnas ba thams cad dang rig sngags chang khor los sgyur ba thams cad dang gang dag gnas gtsang ma ris kyi lha rnams dang 
BO_K12_D0686_H0689:350a-0	nam @350a *// mkha'i lha thams cad dang 'khrugs par gyur nas nam mkha' las babs te bcom ldan 'das la mchod pa'i las dang / byang chub sems dpa' 'phags pa spyan ras gzigs dbang phyug de la yang mchod pa'i phyir lha'i me tog rnam pa sna tshogs padma dang /	nam mkha lha thams cad dang khrugs ba gyur nas nam mkha las bab te joms ldan da la mchod ba las dang byang chub sems dpa phag ba spyan ras gzigs dbang phyug de la yang mchod ba phyir lha me tog rnam ba sna tshogs padma dang 
BO_K12_D0686_H0689:350a-1	ku mu da dang / autpal dang / pu nda r'i ka dang / mand'a ra ba dang / mand'a ra ba chen po'i char dang / lha'i rgyan dang / lhab lhub kyi char pus mo nub tsam ri bo po ta lar phab ste lha'i sil snyan dang /	ku mu da dang autpal dang pu nda r ka dang manda ra ba dang manda ra ba chen po char dang lha rgyan dang lhab lhub kyi char pus mo nub tsam ri bo po ta lar bebs ste lha sil snyan dang 
BO_K12_D0686_H0689:350a-2	glu dbyangs len cing /	glu dbyangs len cing 
BO_K12_D0686_H0689:350a-3	ha ha zhes ca co dang ga zhi'i sgra bton nas bcom ldan 'das 'phags pa spyan ras gzigs dbang phyug gis sems can thams cad kyi don du rig sngags chen po 'di bshad do //	ha ha zhes ca co dang ga zhi sgra don nas joms ldan da phag ba spyan ras gzigs dbang phyug gis sems can thams cad kyi don du rig sngags chen po di chad do 
BO_K12_D0686_H0689:350a-4	zhes ched du brjod pa chen po ched du brjod do //	zhes ched du rjod ba chen po ched du rjod do 
BO_K12_D0686_H0689:350a-5	de nas gnod sbyin gyi sde dpon chen po phyag na rdo rje byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug gang na ba der song ste lan gsum bskor ba byas nas mchod pa'i phyir mu tig gi do shal brgya stong ri	de nas gnod sbyin gyi sde dpon chen po phyag na rdo rje byang chub sems dpa sems dpa chen po phag ba spyan ras gzigs dbang phyug gang na ba der gro ste lan gsum skor ba byed nas mchod ba phyir mu tig gi do shal brgya stong ri 
BO_K12_D0686_H0689:350a-6	ba phul te bcom ldan 'das kyis rig sngags chen po'i cho ga zhib mo thams cad kyi mchog bshad do //	ba bul te joms ldan da kyis rig sngags chen po cho ga zhib mo thams cad kyi mchog chad do 
BO_K12_D0686_H0689:350a-7	don yod pa'i zhags pa'i rgyal po rig sngags chen po'i snying po 'jig rten mgon po thub pa chen pos bshad du gsol /	don yod ba zhags ba rgyal po rig sngags chen po snying po jig rten mgon po thub ba chen pos chad du gsol 
BO_K12_D0686_H0689:350b-0	@350b bcom ldan 'das /	joms ldan da 
BO_K12_D0686_H0689:350b-1	cho ga zhib mo mtha' dag don yod pa'i zhags pa'i rgyal po grub pa'i mchog las thams cad grub pa bshad du gsol //	cho ga zhib mo mtha dag don yod ba zhags ba rgyal po grub ba mchog las thams cad grub ba chad du gsol 
BO_K12_D0686_H0689:350b-2	de nas de'i don du 'phags pa spyan ras gzigs dbang phyug gis don yod pa'i zhags pa'i snying po cho ga zhib mo grub pa don yod pa'i rig sngags kyi rgyal po ras kyi sku gzugs sgrub pa'i mchog cho ga dang yo byad du bcas pa bshad pa	de nas de don du phag ba spyan ras gzigs dbang phyug gis don yod ba zhags ba snying po cho ga zhib mo grub ba don yod ba rig sngags kyi rgyal po ras kyi sku gzugs sgrub ba mchog cho ga dang yo byad du cha ba chad ba 
BO_K12_D0686_H0689:350b-3	/ sras gru bzhi pa /	sras gru bzhi ba 
BO_K12_D0686_H0689:350b-4	kun nas cha legs par phye ba /	kun nas cha legs ba byed ba 
BO_K12_D0686_H0689:350b-5	kha tshar ma bcad pa /	kha tshar ma gcod ba 
BO_K12_D0686_H0689:350b-6	skra med pa /	skra med ba 
BO_K12_D0686_H0689:350b-7	ri mo mkhan gtsang ma khrus byas pas gos gtsang ma bgos la gso sbyong dang ldan par byas pas tshon lhag ma ma yin pa snod gsar bar bzhag la bri bar bya ste /	ri mo mkhan gtsang ma khru byed ba gos gtsang ma bgod la gso sbyong dang ldan ba byed ba tshon lhag ma ma yin ba snod gsar ba jog la bri ba byed ste 
BO_K12_D0686_H0689:350b-8	dbus su 'phags pa spyan ras gzigs dbang phyug ral ba'i thor tshugs kyis bzhugs shing rgyal ba 'od dpag med kyis brgyan pa /	dbus su phag ba spyan ras gzigs dbang phyug ral ba thor tshugs kyis bzhugs shing rgyal ba d dpog med kyis rgyan ba 
BO_K12_D0686_H0689:350b-9	thor tshugs kyi g-yas su zla tshes kyis brgyan pa /	thor tshugs kyi g-yas su zla tshes kyis rgyan ba 
BO_K12_D0686_H0689:350b-10	ri dvags ae na ya'i phags pa gyon pa /	ri dvags ae na ya phags ba gyon ba 
BO_K12_D0686_H0689:350b-11	phyugs bdag gi cha lugs 'chang ba /	phyugs bdag gi cha lugs chang ba 
BO_K12_D0686_H0689:350b-12	rgyan thams cad kyis brgyan pa /	rgyan thams cad kyis rgyan ba 
BO_K12_D0686_H0689:350b-13	dbu gsum spyan gsum phyag bzhi pa /	dbu gsum spyan gsum phyag bzhi ba 
BO_K12_D0686_H0689:350b-14	ri'i steng na padma'i gdan la bzhugs pa /	ri steng na padma gdan la bzhugs ba 
BO_K12_D0686_H0689:350b-15	zhal dbus ma zhi ba'i zhal bzhin 'dzum pa /	zhal dbus ma zhi ba zhal bzhin dzum ba 
BO_K12_D0686_H0689:350b-16	zhal g-yas pa 'jigs su rung ba khro gnyer can /	zhal g-yas ba jigs su rung ba khro gnyer can 
BO_K12_D0686_H0689:350b-17	thor tshugs 'od dpag med kyis brgyan pa /	thor tshugs d dpog med kyis rgyan ba 
BO_K12_D0686_H0689:350b-18	dbu zla tshes kyis brgyan pa /	dbu zla tshes kyis rgyan ba 
BO_K12_D0686_H0689:350b-19	zhal g-yon pa 'jigs su rung ba /	zhal g-yon ba jigs su rung ba 
BO_K12_D0686_H0689:351a-0	bzhin sgyur @351a *//	bzhin sgyur 
BO_K12_D0686_H0689:351a-1	cing mche ba gtsigs pa /	cing mche ba gtsigs ba 
BO_K12_D0686_H0689:351a-2	rgyal ba 'od dpag med dbu la bzhugs pa /	rgyal ba d dpog med dbu la bzhugs ba 
BO_K12_D0686_H0689:351a-3	phyag gcig na padma thogs pa /	phyag gcig na padma thogs ba 
BO_K12_D0686_H0689:351a-4	gnyis pa rtse gsum thogs pa /	gnyis ba rtse gsum thogs ba 
BO_K12_D0686_H0689:351a-5	gsum pa don yod zhags pa sku'i phyed na 'dzin pa la bcom ldan 'das zhal khro gnyer can don yod zhags pa'i phyag rgya bcings pa'i phyag la spyan gtod par bya zhing /	gsum ba don yod zhags ba sku phyed na dzin ba la joms ldan da zhal khro gnyer can don yod zhags ba phyag rgya ching ba phyag la spyan gtod ba byed zhing 
BO_K12_D0686_H0689:351a-6	bzhi pa dbugs 'byin pa'i phyag tu bya zhing /	bzhi ba dbugs byin ba phyag tu byed zhing 
BO_K12_D0686_H0689:351a-7	'od 'dom gang ba khor yug 'bar ba dang ldan par bya'o //	d dom gang ba khor yug bar ba dang ldan ba byed 
BO_K12_D0686_H0689:351a-8	g-yas phyogs na lha mo sgrol ma 'gying bag dang bcas shing lus btung par mchog sbyin pa'i phyag la mig gtod par bya'o //	g-yas phyogs na lha mo sgrol ma gying bag dang cha shing lus thung ba mchog sbyin ba phyag la mig gtod ba byed 
BO_K12_D0686_H0689:351a-9	g-yon du padma'i rigs mdzes ma 'dzem bag dang bcas pa gsang sngags kyi tshul dang rjes su mthun zhing don yod pa'i zhags pa la mig gtod pa bya'o //	g-yon du padma rigs mdzes ma dzem bag dang cha ba gsang sngags kyi tshul dang rjes su mthun zhing don yod ba zhags ba la mig gtod ba byed 
BO_K12_D0686_H0689:351a-10	lha mo sgrol ma'i bar du gnod sbyin mo ral pa gcig ma bya'o //	lha mo sgrol ma ba du gnod sbyin mo ral ba gcig ma byed 
BO_K12_D0686_H0689:351a-11	padma'i rigs mdzes ma'i bar du khro gnyer can bya'o //	padma rigs mdzes ma ba du khro gnyer can byed 
BO_K12_D0686_H0689:351a-12	phyogs gnyis par lha mo dkar mo lag na padma thogs pa bya'o //	phyogs gnyis ba lha mo dkar mo lag na padma thogs ba byed 
BO_K12_D0686_H0689:351a-13	padma'i rigs mdzes ma'i 'og tu pho nya mo gsang sngags kyi rjes su 'brang ba bya'o //	padma rigs mdzes ma g tu pho nya mo gsang sngags kyi rjes su brang ba byed 
BO_K12_D0686_H0689:351a-14	ral pa gcig ma'i 'og tu lha mo chen mo 'jigs byed ma bya'o //	ral ba gcig ma g tu lha mo chen mo jigs byed ma byed 
BO_K12_D0686_H0689:351b-0	gong du gnas gtsang ma'i ris kyi lha'i bu dang / brgya byin dang / tshangs pa dang / khyab 'jug dang / dbang phyug chen po me tog sna @351b tshogs thogs te bcom ldan 'das la mchod pa byed pa bya'o //	gong du gnas gtsang ma ris kyi lha bu dang brgya byin dang tshangs ba dang khyab jug dang dbang phyug chen po me tog sna tshogs thogs te joms ldan da la mchod ba byed ba byed 
BO_K12_D0686_H0689:351b-1	'og tu rgyal po chen po bzhi bya'o //	g tu rgyal po chen po bzhi byed 
BO_K12_D0686_H0689:351b-2	'phags pa spyan ras gzigs dbang phyug gi 'og tu 'phags pa phyag na rdo rje 'jigs su rung ba gad rgyangs can khro bo don yod pa'i rgyal po dang smra ba bya'o //	phag ba spyan ras gzigs dbang phyug gi g tu phag ba phyag na rdo rje jigs su rung ba gad rgyangs can khro bo don yod ba rgyal po dang smra ba byed 
BO_K12_D0686_H0689:351b-3	ras kyi sku gzugs 'di mthong ba tsam gyis 'phags pa spyan ras gzigs dbang phyug ri bo po ta la na gzhal med khang dang bcas pa mngon sum du mthong bar rig par bya'o //	ras kyi sku gzugs di mthong ba tsam gyis phag ba spyan ras gzigs dbang phyug ri bo po ta la na jal med khang dang cha ba mngon sum du mthong ba rig ba byed 
BO_K12_D0686_H0689:351b-4	'phags pa don yod pa'i zhags pa'i cho ga zhib mo'i rgyal po /	phag ba don yod ba zhags ba cho ga zhib mo rgyal po 
BO_K12_D0686_H0689:351b-5	bam po bcu pa /	bam po chu ba 
BO_K12_D0686_H0689:351b-6	mthong ba tsam gyis sems can dmyal ba chen po brgyad las thar par 'gyur /	mthong ba tsam gyis sems can dmyal ba chen po brgyad las thar ba gyur 
BO_K12_D0686_H0689:351b-7	'jigs pa chen po brgyad las yongs su grol bar 'gyur /	jigs ba chen po brgyad las yongs su grol ba gyur 
BO_K12_D0686_H0689:351b-8	mtshams med pa lnga byed pa yongs su thar par 'gyur /	mtshams med ba lnga byed ba yongs su thar ba gyur 
BO_K12_D0686_H0689:351b-9	dam pa'i chos spong ba dang / sangs rgyas dang byang chub sems dpa' thams cad spong bas mthong ba tsam gyi mod la rnam par dag par 'gyur /	dam ba chos spong ba dang sangs rgya dang byang chub sems dpa thams cad spong ba mthong ba tsam gyi mod la rnam ba dag ba gyur 
BO_K12_D0686_H0689:351b-10	mnar med pa la gzhol ba'i mthar thug pa yang yongs su grol bar 'gyur ro //	mnar med ba la gzhol ba mthar thug ba yang yongs su grol ba gyur ro 
BO_K12_D0686_H0689:351b-11	tshangs pa chen po'i bsod nams brgya stong gi dge ba'i rtsa ba bskyed par 'gyur /	tshangs ba chen po bsod nams brgya stong gi dge ba rtsa ba skyed ba gyur 
BO_K12_D0686_H0689:351b-12	'jig rten pa thams cad kyi dge ba'i rtsa ba mchog thob par 'gyur /	jig rten ba thams cad kyi dge ba rtsa ba mchog thob ba gyur 
BO_K12_D0686_H0689:351b-13	'chi ba'i dus na 'phags pa spyan ras gzigs dbang phyug mngon sum du ston par 'gyur zhing dbugs 'byin par 'gyur /	chi ba dus na phag ba spyan ras gzigs dbang phyug mngon sum du ston ba gyur zhing dbugs byin ba gyur 
BO_K12_D0686_H0689:352a-0	shi @352a *// nas bde ba can gyi 'jig rten gyi khams su skye bar 'gyur /	chi nas bde ba can gyi jig rten gyi khams su skye ba gyur 
BO_K12_D0686_H0689:352a-1	sgrib pa thams cad dang bral nas tshe rabs brgya stong phrag lnga bcu rjes su dran par 'gyur ro //	sgrib ba thams cad dang bral nas tshe rabs brgya stong phrag lnga chu rjes su dran ba gyur ro 
BO_K12_D0686_H0689:352a-2	byang chub kyi snying po'i mthar thug gi bar du skye ba 'di tha ma yin te /	byang chub kyi snying po mthar thug gi ba du skye ba di tha ma yin te 
BO_K12_D0686_H0689:352a-3	'di mthong ba tsam gyis bsod nams kyi phung po dang ldan par 'gyur na /	di mthong ba tsam gyis bsod nams kyi phung po dang ldan ba gyur na 
BO_K12_D0686_H0689:352a-4	lhag par mang du byed pa lta ci smos te /	lhag ba mang du byed ba lta ci smos te 
BO_K12_D0686_H0689:352a-5	de ni / phyir mi ldog par 'gyur /	de ni phyir mi ldog ba gyur 
BO_K12_D0686_H0689:352a-6	bla na med pa'i byang chub tu mngon par rdzogs par 'tshang rgya bar 'gyur ro //	bla na med ba byang chub tu mngon ba rdzogs ba tshang rgya ba gyur ro 
BO_K12_D0686_H0689:352a-7	gal te rigs kyi bu'am /	gal te rigs kyi bu 
BO_K12_D0686_H0689:352a-8	rigs kyi bu mo'am /	rigs kyi bu mo 
BO_K12_D0686_H0689:352a-9	dge slong ngam /	dge slong ngam 
BO_K12_D0686_H0689:352a-10	dge slong ma'am /	dge slong ma 
BO_K12_D0686_H0689:352a-11	dge bsnyen nam /	dge snyen nam 
BO_K12_D0686_H0689:352a-12	dge bsnyen ma'am /	dge snyen ma 
BO_K12_D0686_H0689:352a-13	rgyal po dang / blon po dang / btsun mo'i 'khor dang bcas pa'am /	rgyal po dang blon po dang btsun mo khor dang cha ba 
BO_K12_D0686_H0689:352a-14	btsun mo dam pa gang la la zhig gis ras kyi sku gzugs bsgrub par bya ba de'i spyan sngar don yod pa'i zhags pa'i snying po dran par byed cing /	btsun mo dam ba gang la la jig gis ras kyi sku gzugs sgrub ba byed ba de spyan sngar don yod ba zhags ba snying po dran ba byed cing 
BO_K12_D0686_H0689:352a-15	'phags pa spyan ras gzigs dbang phyug de la yang mchod na; des na khyod kyis 'di ltar rig par bya ste /	phag ba spyan ras gzigs dbang phyug de la yang mchod na; des na khyod kyis di ltar rig ba byed ste 
BO_K12_D0686_H0689:352a-16	don yod pa'i zhags pa'i snying po stong phrag brgya 'gyur du bzlas brjod kyi cho ga chen po byas pa yin no //	don yod ba zhags ba snying po stong phrag brgya gyur du bzlas rjod kyi cho ga chen po byed ba yin no 
BO_K12_D0686_H0689:352a-17	gang zhig khro bo don yod pa'i zhags pa bcom ldan 'das kyi spyan sngar mi smra bar lan gsum bzlas brjod byas te chus dbang bskur na /	gang jig khro bo don yod ba zhags ba joms ldan da kyi spyan sngar mi smra ba lan gsum bzlas rjod byed te chus dbang skur na 
BO_K12_D0686_H0689:352b-0	des na khyod kyis de bzhin gshegs pa thams @352b cad dang / byang chub sems dpa' thams cad kyis bdag byang chub kyi snying po la thug gi bar du dbang bskur bar 'gyur ro snyam du de ltar shas par bya'o //	des na khyod kyis de bzhin gshegs ba thams cad dang byang chub sems dpa thams cad kyis bdag byang chub kyi snying po la thug gi ba du dbang skur ba gyur ro snyam du de ltar shas ba byed 
BO_K12_D0686_H0689:352b-1	gang gis don yod par grub pa'i cho ga zhib mo chen po'i gzungs 'phags pa spyan ras gzigs dbang phyug ras kyi sku gzugs kyi spyan sngar mngon sum du thal mo sbyar te 'dug nas lan gsum bzlas te bskor ba lan bdun byas la /	gang gis don yod ba grub ba cho ga zhib mo chen po gzungs phag ba spyan ras gzigs dbang phyug ras kyi sku gzugs kyi spyan sngar mngon sum du thal mo sbyor te dug nas lan gsum bzlas te skor ba lan bdun byed la 
BO_K12_D0686_H0689:352b-2	chu'i mchod yon dang / lha bshos dang / bdug spos dang / me tog phul nas phyag 'tshal lo //	chu mchod yon dang lha bshos dang bdug spros dang me tog bul nas phyag tshal lo 
BO_K12_D0686_H0689:352b-3	zhes smras na /	zhes smras na 
BO_K12_D0686_H0689:352b-4	des khyod kyis 'di ltar shes par bya ste /	des khyod kyis di ltar shes ba byed ste 
BO_K12_D0686_H0689:352b-5	gzungs thams cad so sor lan stong phrag brgya bzlas par 'gyur zhing /	gzungs thams cad so sor lan stong phrag brgya bzlas ba gyur zhing 
BO_K12_D0686_H0689:352b-6	don yod pa'i zhags pa'i snying po rnam par grol ba'i dkyil 'khor gyi chos kyi rnam grangs chen po 'di lan stong phrag brgya bzlas par 'gyur ro //	don yod ba zhags ba snying po rnam ba grol ba dkyil khor gyi chos kyi rnam grangs chen po di lan stong phrag brgya bzlas ba gyur ro 
BO_K12_D0686_H0689:352b-7	don yod pa'i zhags pa'i phyag rgya byas la 'phags pa spyan ras gzigs dbang phyug gi zhal la mig gtad de lag pa g-yas g-yon gnyis sbyar la snying gar bzhag cing /	don yod ba zhags ba phyag rgya byed la phag ba spyan ras gzigs dbang phyug gi zhal la mig gtod de lag ba g-yas g-yon gnyis sbyor la snying gar jog cing 
BO_K12_D0686_H0689:352b-8	tshul 'dis phyag rgya re re nas lan stong phrag brgya byas par 'gyur ro //	tshul dis phyag rgya re re nas lan stong phrag brgya byed ba gyur ro 
BO_K12_D0686_H0689:352b-9	bcom ldan 'das /	joms ldan da 
BO_K12_D0686_H0689:352b-10	rigs kyi bu'am /	rigs kyi bu 
BO_K12_D0686_H0689:352b-11	rigs kyi bu mo'am /	rigs kyi bu mo 
BO_K12_D0686_H0689:352b-12	dge slong ngam /	dge slong ngam 
BO_K12_D0686_H0689:352b-13	dge slong ma'am /	dge slong ma 
BO_K12_D0686_H0689:352b-14	dge bsnyen nam /	dge snyen nam 
BO_K12_D0686_H0689:352b-15	dge bsnyen ma'am /	dge snyen ma 
BO_K12_D0686_H0689:353a-0	rgyal po dang / rgyal po'i btsun mo dam pa gang la la zhig 'phags pa spyan @353a *//	rgyal po dang rgyal po btsun mo dam ba gang la la jig phag ba spyan 
BO_K12_D0686_H0689:353a-1	ras gzigs dbang phyug don yod pa'i zhags pa'i snying po 'di brgya stong phrag khri bzlas brjod bya bar 'dod pa dang / de bzhin gshegs pa brgya stong phrag khris dbang bskur bar 'dod pa dang / rnam par grol ba'i dkyil 'khor mtha' dag gi cho ga zhib mo 'di rdzogs par lan brgya stong khri bzlas par 'dod pa dang /	ras gzigs dbang phyug don yod ba zhags ba snying po di brgya stong phrag khri bzlas rjod byed ba dod ba dang de bzhin gshegs ba brgya stong phrag khris dbang skur ba dod ba dang rnam ba grol ba dkyil khor mtha dag gi cho ga zhib mo di rdzogs ba lan brgya stong khri bzlas ba dod ba dang 
BO_K12_D0686_H0689:353a-2	don yod pa'i zhags pa'i phyag rgya 'di lan brgya stong phrag khri bya bar 'dod pa des ras kyi sku gzugs la brtson par bya ste /	don yod ba zhags ba phyag rgya di lan brgya stong phrag khri byed ba dod ba des ras kyi sku gzugs la brtson ba byed ste 
BO_K12_D0686_H0689:353a-3	ras kyi sku gzugs mngon du bzhag nas gnas gtsang zhing dben pa /	ras kyi sku gzugs mngon du jog nas gnas gtsang zhing dben ba 
BO_K12_D0686_H0689:353a-4	dben par gnas sam /	dben ba gnas sam 
BO_K12_D0686_H0689:353a-5	'chag sa'am / dgon pa'i gnas sam /	chag sa dgon ba gnas sam 
BO_K12_D0686_H0689:353a-6	phug gam / ri'i rtse mo'am /	bugs gam ri rtse mo 
BO_K12_D0686_H0689:353a-7	gtsug lag khang ngam /	gtsug lag khang ngam 
BO_K12_D0686_H0689:353a-8	khang par gtsang sbra dang byi dor byas te ba ser mo'i lci ba legs par mnyes la /	khang ba gtsang sbra dang byi dor byed te ba ser mo lci ba legs ba mnyes la 
BO_K12_D0686_H0689:353a-9	ba las byung ba lnga dang bsres te bskus la spos sna tshogs kyi byug pas byugs nas ras kyi sku gzugs kyi spyan sngar tsandan dkar po'i dkyil 'khor byas te gur gum gyis khru do'i tshad tsam bris la gla rtsi dang / ga pur gyis mchod par bya'o //	ba las byung ba lnga dang bsres te skud la spros sna tshogs kyi byug ba byug nas ras kyi sku gzugs kyi spyan sngar tsandan dkar po dkyil khor byed te gur gum gyis khru do tshad tsam bri la gla rtsi dang ga pur gyis mchod ba byed 
BO_K12_D0686_H0689:353a-10	dri chab kyi bum pa dri rnam pa sna tshogs kyis bkang ste ras kyi mgul chings kyis bcings la dkyil 'khor gyi dbus su gzhag par bya /	dri chab kyi bum ba dri rnam ba sna tshogs kyis geng ste ras kyi mgul ching kyis ching la dkyil khor gyi dbus su jog ba byed 
BO_K12_D0686_H0689:353b-0	me tog dang / bdug spos dri zhim po dang / gtor ma dang / me tog gi @353b phreng ba nyid shu rtsa gcig gzhag par bya /	me tog dang bdug spros dri zhim po dang thor ma dang me tog gi phreng ba nyid shu rtsa gcig jog ba byed 
BO_K12_D0686_H0689:353b-1	dri chab kyis bkang ba brgyad phyogs bzhir gzhag par bya /	dri chab kyis geng ba brgyad phyogs bzhir jog ba byed 
BO_K12_D0686_H0689:353b-2	'o mas bkang ba'i snod brgyad gzhag par bya /	mang mas geng ba snod brgyad jog ba byed 
BO_K12_D0686_H0689:353b-3	stegs bu'i drung du 'o mas bkang ba'i snod gzhag par bya /	stegs bu drung du mang mas geng ba snod jog ba byed 
BO_K12_D0686_H0689:353b-4	'o thug dang / sbyar thug dang / khanda kha dya dang / 'bras chan dang / lag pan dang / bu ram dang / sha kha ra dang / zhun mar gyis bkang ba'i snod gzhag par bya; aa ga ru nag po dang / tsandan dkar po dang /	mang thug dang sbyor thug dang khanda kha dya dang bras chan dang lag pan dang bu ram dang sha kha ra dang zhun mar gyis geng ba snod jog ba bya; aa ga ru nag po dang tsandan dkar po dang 
BO_K12_D0686_H0689:353b-5	ga pur dang / kun tu ru dang / shi ri p'a sa ka dang / cung peng rnams snod du bzhag nas aa ga ru'i yam sreg shing gis sbyin sreg bya /	ga pur dang kun tu ru dang chi ri pa sa ka dang cung peng rnams snod du jog nas aa ga ru yam sreg shing gis sbyin sreg byed 
BO_K12_D0686_H0689:353b-6	me tog sna tshogs kyis brgyan par mar gyi mar me sum cu rtsa gnyis kyis bltam par bya'o //	me tog sna tshogs kyis rgyan ba mar gyi mar me sum cu rtsa gnyis kyis ltems ba byed 
