segmentnr	original	folio	stemmed
BO_NK009_(ta)004:0	mtsho rgyal snyan brgyud phur pa'i brgyud 'debs bzhugs /	0	mtsho rgyal snyan brgyud phur ba brgyud debs bzhugs 
BO_NK009_(ta)004:1	kun tu bzang po che mchog he ru ka /	0	kun tu bzang po che mchog he ru ka 
BO_NK009_(ta)004:2	rdo rje chos dang mkha' 'gro las kyi dbang //	0	rdo rje chos dang mkha gro las kyi dbang 
BO_NK009_(ta)004:3	pra b+ha ha sti bde ba'i 'khor lo ma //	0	pra b+ha ha sti bde ba khor lo ma 
BO_NK009_(ta)004:4	pad+ma 'byung gnas pan chen bi ma la //	0	pad+ma byung gnas pan chen bi ma la 
BO_NK009_(ta)004:5	sh+ai la many+dzu ye shes mtsho rgyal dang // a tsar sa le pad+ma las 'brel rtsal //	0	sh+ai la many+dzu ye shes mtsho rgyal dang a tsar sa le pad+ma las brel rtsal 
BO_NK009_(ta)004:6	brgyud gsum rig 'dzin rnams la gsol ba 'debs //	0	brgyud gsum rig dzin rnams la gsol ba debs 
BO_NK009_(ta)004:7	mthing nag gru gsum 'bar ba'i gzhal yas su //	0	mthing nag gru gsum bar ba jal yas su 
BO_NK009_(ta)004:8	rdo rje gzhon nu yab yum sras dang bcas //	0	rdo rje gzhon nu yab yum sras dang cha 
BO_NK009_(ta)004:9	dam can ma mo ging dang lcam dral la //	0	dam can ma mo ging dang lcam dral la 
BO_NK009_(ta)004:10	gsol ba 'debs so mchog thun dngos grub stsol //	1	gsol ba debs so mchog thun dngos grub stsol 
BO_NK009_(ta)004:11	bskyed pa'i rim pas snang srid lha skur dag /	1	skyed ba rim ba snang srid lha skur dag 
BO_NK009_(ta)004:12	rdzogs rim rtsa rlung sems la dbang thob pas //	1	rdzogs rim rtsa rlung sems la dbang thob ba 
BO_NK009_(ta)004:13	bde chen dga' bzhi'i ye shes mthar phyin nas //	1	bde chen dga bzhi ye shes mthar phyin nas 
BO_NK009_(ta)004:14	zung 'jug sku bzhi'o go 'phang thob par shog /	1	zung jug sku bzhi go phen thob ba shog 
BO_NK009_(ta)004:15	ces pa'ang pad+ma las 'brel rtsal gyis so //	1	ces ba pad+ma las brel rtsal gyis so 
