segmentnr	original	stemmed
BO_K06_D0042_H0043:441a-0	@441a / /rgya gar skad du /	gar skad du 
BO_K06_D0042_H0043:441a-1	tsandra s'u tra /	tsandra su tra 
BO_K06_D0042_H0043:441a-2	bod skad du /	bod skad du 
BO_K06_D0042_H0043:441a-3	zla ba'i mdo /	zla ba mdo 
BO_K06_D0042_H0043:441a-4	'phrags pa dkon mchog gsum la gus pas phyag 'tshal lo //	phrags ba dkon(d) mchog gsum la gus ba phyag tshal lo 
BO_K06_D0042_H0043:441a-5	'di skad bdag gis thos pa'i dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K06_D0042_H0043:441a-6	bcom ldan 'das mnyan yod rgyal byed tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs so //	joms ldan da nyan yod rgyal byed tshal mgon med zas sbyin gyi kun dga ra ba na bzhugs so 
BO_K06_D0042_H0043:441a-7	de nas de'i tshe lha'i bu zla ba lha ma yin gyi dbang po sgra gcan 'dzin gyis bzung nas /	de nas de tshe lha bu zla ba lha ma yin gyi dbang po sgra gcan dzin gyis bzung nas 
BO_K06_D0042_H0043:441a-8	de nas lha'i bu zla bas bcom ldan 'das rjes su dran pa yid la byas te /	de nas lha bu zla ba joms ldan da rjes su dran ba yid la byed te 
BO_K06_D0042_H0043:441a-9	de'i dus su tshigs su bcad pa 'di gsol to //	de dus su tshigs su gcod ba di gsol to 
BO_K06_D0042_H0043:441a-10	sangs rgyas dpa' bo de la 'dud //	sangs rgya dpa bo de la dud 
BO_K06_D0042_H0043:441a-11	thams cad myur du grol bar gyis //	thams cad myur du grol ba gyis 
BO_K06_D0042_H0043:441a-12	bdag 'di'i kha ru bcug pas na //	bdag di kha ru jug ba na 
BO_K06_D0042_H0043:441a-13	bdag ni khyed la skyabs su 'gro /	bdag ni khyed la skyob su gro 
BO_K06_D0042_H0043:441a-14	de nas bcom ldan 'das kyis lha'i bu zla ba'i ched du /	de nas joms ldan da kyis lha bu zla ba ched du 
BO_K06_D0042_H0043:441a-15	lha ma yin gyi dbang po sgra gcan 'dzin la tshigs su bcad pa bka' stsal pa /	lha ma yin gyi dbang po sgra gcan dzin la tshigs su gcod ba bka stsal ba 
BO_K06_D0042_H0043:441a-16	sangs rgyas 'jig rten la brtse bas //	sangs rgya jig rten la brtse ba 
BO_K06_D0042_H0043:441a-17	dgra bcom bzhin gshegs pa la //	dgra joms bzhin gshegs ba la 
BO_K06_D0042_H0043:441a-18	zla ba skyabs su song bas na //	zla ba skyob su gro ba na 
BO_K06_D0042_H0043:441a-19	sgra gcan 'dzin gyis zla ba thongs //	sgra gcan dzin gyis zla ba thongs 
BO_K06_D0042_H0043:441a-20	de nas lha ma yin gyi dbang po sgra gcan 'dzin gyis /	de nas lha ma yin gyi dbang po sgra gcan dzin gyis 
BO_K06_D0042_H0043:441b-0	lha'i bu zla @441b ba grol bar byas nas /	lha bu zla ba grol ba byed nas 
BO_K06_D0042_H0043:441b-1	sngar gyi gzugs bzhin du gang su zhig gis lha ma yin gyi dbang po thags bzang ris kyis drung du song zhing song nas /	sngar gyi gzugs bzhin du gang su jig gis lha ma yin gyi dbang po thags bzang ris kyis drung du gro zhing gro nas 
BO_K06_D0042_H0043:441b-2	sems mi dga' zhing yi mug pas ba spu langs par gyur pas phyogs gcig tu 'dug go /	sems mi dga zhing yi mug ba ba spu ldang ba gyur ba phyogs gcig tu dug go 
BO_K06_D0042_H0043:441b-3	phyogs gcig tu 'dug nas yang lha ma yin gyi dbang po sgra gcan 'dzin la /	phyogs gcig tu dug nas yang lha ma yin gyi dbang po sgra gcan dzin la 
BO_K06_D0042_H0043:441b-4	lha ma yin gyi dbang po thags bzang ris kyis tshigs su bcad pa smras pa /	lha ma yin gyi dbang po thags bzang ris kyis tshigs su gcod ba smras ba 
BO_K06_D0042_H0043:441b-5	ci phyir yid ni skrag par gyur //	ci phyir yid ni skrag ba gyur 
BO_K06_D0042_H0043:441b-6	sgra gcan 'dzin gyis zla ba thongs //	sgra gcan dzin gyis zla ba thongs 
BO_K06_D0042_H0043:441b-7	gzugs kyi rnam 'gyur kun tu ngan //	gzugs kyi rnam gyur kun tu ngan 
BO_K06_D0042_H0043:441b-8	ci phyir 'jigs pas 'di du lhags //	ci phyir jigs ba di du lhags 
BO_K06_D0042_H0043:441b-9	sgra gcan 'dzin gyis smras pa /	sgra gcan dzin gyis smras ba 
BO_K06_D0042_H0043:441b-10	sangs rgyas tshigs bcad thos nas ni //	sangs rgya tshigs gcod thos nas ni 
BO_K06_D0042_H0043:441b-11	zla ba bdag gis ma btang na //	zla ba bdag gis ma gtong na 
BO_K06_D0042_H0043:441b-12	mgo bo tshal pa bdun 'gas shing //	mgo bo tshal ba bdun gas shing 
BO_K06_D0042_H0043:441b-13	'tsho ba la ni bde ba med //	tsho ba la ni bde ba med 
BO_K06_D0042_H0043:441b-14	zla ba'i mdo rdzogs so;; ;;pandi ta chen po a'a nanda shr'i'i zhal snga nas /	zla ba mdo rdzogs so;; ;;pandi ta chen po aa nanda shr zhal snga nas 
BO_K06_D0042_H0043:441b-15	mang du thos pa'i lo ts'a ba sh'a kya'i dge slong nyi ma rgyal mtshan dpal bzang pos skad gnyis smra ba rnams kyi gdan sa /	mang du thos ba lo tsa ba sha kya dge slong nyi ma rgyal mtshan dpal bzang pos skad gnyis smra ba rnams kyi gdan sa 
BO_K06_D0042_H0043:441b-16	gtsug lag khang chen po dpal thar pa gling du bsgyur cing zhus te gtan la phab pa'o //	gtsug lag khang chen po dpal thar ba gling du sgyur cing zhus te gtan la bebs ba 
