segmentnr	original	folio	stemmed
BO_NK061_(ku)001:6000	zhes pa der gda' zhing /	600	zhes ba der gda zhing 
BO_NK061_(ku)001:6001	gsang ba'i zhes rtogs dka' ba/	600	gsang ba zhes rtogs dka 
BO_NK061_(ku)001:6002	snying po bcud 'dus pas/	600	snying po bcud du 
BO_NK061_(ku)001:6003	de kho na nyid gzhan sel ba/	600	de kho na nyid gzhan sel 
BO_NK061_(ku)001:6004	nges pa the tshom dang bral ba/	600	nges ba the tshom dang bral 
BO_NK061_(ku)001:6005	las zhes pa mtshan gyi gzhir gda'/	600	las zhes ba mtshan gyi gzhir 
BO_NK061_(ku)001:6006	yi ge phreng ba'i 'khor lo bkod pa'i le'u ste bzhi pa'o zhes pas/	600	yi ge phreng ba khor lo bkod ba leu ste bzhi ba zhes 
BO_NK061_(ku)001:6007	don mtshon par byed pa'i yi ge rgyun ma chad pas phreng ba gsung gi 'khor lo yi ge'i las dang yon tan dang mtshan nyid dang rang bzhin rnams ma 'dres par bkod pa'i gzhung gi tshig don rnams tshoms dang ris su gcod cing mtshams 'dzin par byed pa'i	600	don mtshon ba byed ba yi ge rgyun ma chad ba phreng ba gsung gi khor lo yi ge las dang yon tan dang mtshan nyid dang rang bzhin rnams ma dre ba bkod ba gzhung gi tshig don rnams tshoms dang ris su gcod cing mtshams dzin ba byed ba 
BO_NK061_(ku)001:6008	don gyis na le'u ste de'i grangs nyi shu gnyis su yod pa las yas bgrang bzhi pa'i don du gda' 'o //	600	don gyis na leu ste de grangs nyi shu gnyis su yod ba las yas bgrong bzhi ba don du gda mang 
BO_NK061_(ku)001:6009	gsang ba'i snying po de kho na nyid nges pa'i rgyud kyi 'grel bshad rgyud don gsal bar byed pa'i sgron me yid bzhin gyi nor bu zhes bya ba las le'u bzhi pa'i gzhung don rnam par bshad pa'o////da ni le'u lnga pa 'chad par byed de/	600	gsang ba snying po de kho na nyid nges ba brgyud kyi grel chad brgyud don gsal ba byed ba sgron me yid bzhin gyi nor bu zhes byed ba las leu bzhi ba gzhung don rnam ba chad ni leu lnga ba chad ba byed 
BO_NK061_(ku)001:6010	spyir gyi rgyud gzhung rdo rje'i tshig 'di lta bu 'chad par byed pa la dgongs pa can gyi bshad pa dang / dgongs pa can ma yin pa'i/	601	spyir gyi brgyud gzhung rdo rje tshig di lta bu chad ba byed ba la dgongs ba can gyi chad ba dang dgongs ba can ma yin 
BO_NK061_(ku)001:6011	sgra ji bzhin pa'i/	601	sgra ji bzhin 
BO_NK061_(ku)001:6012	sgra ji bzhin pa ma yin pa'i/	601	sgra ji bzhin ba ma yin 
BO_NK061_(ku)001:6013	drang ba'i don du/	601	dren ba don 
BO_NK061_(ku)001:6014	nges pa'i don du bshad pa ste/	601	nges ba don du chad ba 
BO_NK061_(ku)001:6015	bshad pa'i mtha' drug yod mod kyang de dag dgongs don phyin ci ma log par byed pa la 'brel ba bzhi dang ldan pa'i sgo nas 'chad dgos te/	601	chad ba mtha drug yod mod kyang de dag dgongs don phyin ci ma log ba byed ba la brel ba bzhi dang ldan ba sgo nas chad dgos 
BO_NK061_(ku)001:6016	rgyud sgrub thabs dang 'brel ba/	601	brgyud sgrub thabs dang brel 
BO_NK061_(ku)001:6017	sgrub thabs chog bsgrigs dang 'brel ba/	601	sgrub thabs chog sgrig dang brel 
BO_NK061_(ku)001:6018	chog bsgrigs phyag bzhes dang 'brel ba/	601	chog sgrig phyag bzhes dang brel 
BO_NK061_(ku)001:6019	phyag bzhes bla ma brgyud pa'i gdams ngag dang 'brel ba'o //	601	phyag bzhes bla ma brgyud ba doms ngag dang brel ba 
BO_NK061_(ku)001:6020	de yang rgyud gzhung gcig dbu zhabs su dril nas gang zag gcig gis nyams su len par byed pa la/	602	de yang brgyud gzhung gcig dbu zhabs su dril nas gang zag gcig gis nyams su len ba byed ba 
BO_NK061_(ku)001:6021	gang nyams su len na rgyud gzhung 'di nyid nyams su len/	602	gang nyams su len na brgyud gzhung di nyid nyams su 
BO_NK061_(ku)001:6022	tshul ji ltar du nyams su len na rje sgro phug pa'i gsung sgros rgya cher 'grel gyis bshad lugs 'di nyid nyams su len/	602	tshul ji ltar du nyams su len na rje sgro bugs ba gsung sgros rgya cher grel gyis chad lugs di nyid nyams su 
BO_NK061_(ku)001:6023	de ji ltar nyams su len zhe na spyir gyi rgyud 'grel pas bshad pa/	602	de ji ltar nyams su len zhe na spyir gyi brgyud grel ba chad 
BO_NK061_(ku)001:6024	rgyud sgrub thabs kyis bshad pa/	602	brgyud sgrub thabs kyis chad 
BO_NK061_(ku)001:6025	rgyud gdams ngag gis bshad pa/	602	brgyud doms ngag gis chad 
BO_NK061_(ku)001:6026	rgyud bdag nyid kyis bdag nyid bshad pa dang bshad lugs bzhi yin pa las/	602	brgyud bdag nyid kyis bdag nyid chad ba dang chad lugs bzhi yin ba 
BO_NK061_(ku)001:6027	'dir bshad thabs bzhi po skabs dang sbyar nas gang la gang dgos kyis 'chad par byed pa ni rgya cher 'grel gyi bshad lugs yin zhes rjes drings pa nye'u ston chos kyi seng ge gsung ngo //	602	dir chad thabs bzhi po skabs dang sbyor nas gang la gang dgos kyis chad ba byed ba ni rgya cher grel gyi chad lugs yin zhes rjes drings ba nyeu ston chos kyi seng ge gsung ngo 
BO_NK061_(ku)001:6028	rgyud 'di'i nang nas le'u gcig nyams su len par byed pa la/	602	brgyud di nang nas leu gcig nyams su len ba byed ba 
BO_NK061_(ku)001:6029	gang nyams su len na le'u lnga pa 'di nyams su len/	602	gang nyams su len na leu lnga ba di nyams su 
BO_NK061_(ku)001:6030	tshul ji ltar nyams su len na mtshan nyid gsum du dril nas nyams su len pa'o //	603	tshul ji ltar nyams su len na mtshan nyid gsum du dril nas nyams su len ba 
BO_NK061_(ku)001:6031	tshig bzhi tshigs su bcad pa gcig nyams su len pa la/	603	tshig bzhi tshigs su gcod ba gcig nyams su len ba 
BO_NK061_(ku)001:6032	gang nyams su len na le'u drug pa'i ting nge 'dzin gyi dkyil 'khor bstan pa/	603	gang nyams su len na leu drug ba ting nge dzin gyi dkyil khor ston 
BO_NK061_(ku)001:6033	ye shes phyogs bzhi dbus chen por spyod/	603	ye shes phyogs bzhi dbus chen por 
BO_NK061_(ku)001:6034	ces pa de nyams su len/	603	ces ba de nyams su 
BO_NK061_(ku)001:6035	tshul ji ltar nyams su len na lam cig car ba'i bshad lugs ltar nyams su len no //	603	tshul ji ltar nyams su len na lam cig car ba chad lugs ltar nyams su len no 
BO_NK061_(ku)001:6036	tshig gcig nyams su len par byed pa la/	603	tshig gcig nyams su len ba byed ba 
BO_NK061_(ku)001:6037	gang nyams su len na le'u gsum pa'i bsdu ba'i nang nas/	603	gang nyams su len na leu gsum ba sdud ba nang 
BO_NK061_(ku)001:6038	stong nyid bdag med ye mkhyen rang rig thugs //	603	stong nyid bdag med ye mkhyen rang rig thugs 
BO_NK061_(ku)001:6039	zhes pa de nyams su len/	603	zhes ba de nyams su 
BO_NK061_(ku)001:6040	tshul ji ltar nyams su len na gzhung rgyas pa'i skabs su rtogs pa bzhi dang / dag pa gsum dang / mnyam pa gnyis kyi gtan tshigs kyis gtan la phab pa ltar nyams su len no //	604	tshul ji ltar nyams su len na gzhung rgya ba skabs su rtogs ba bzhi dang dag ba gsum dang mnyam ba gnyis kyi gtan tshigs kyis gtan la bebs ba ltar nyams su len no 
BO_NK061_(ku)001:6041	yi ge 'bru gcig nyams su len par byed pa la/	604	yi ge bru gcig nyams su len ba byed ba 
BO_NK061_(ku)001:6042	gang nyams su len na yi ge a nyams su len/	604	gang nyams su len na yi ge a nyams su 
BO_NK061_(ku)001:6043	tshul ji ltar nyams su len na/	604	tshul ji ltar nyams su len 
BO_NK061_(ku)001:6044	le'u bzhi par yi ge a la sems sbyangs pa ltar nyams su len par byed pa'o //	604	leu bzhi ba yi ge a la sems sbyong ba ltar nyams su len ba byed ba 
BO_NK061_(ku)001:6045	gzhan yang rgyud 'di nyid la mda' ltar rtse mo nas bzung ste bshad pa dang / mdung ltar sked pa nas bzung ste bshad pa dang / ral gri ltar yu ba nas bzung ste bshad pa dang bshad thabs gsum yod pa las/	604	gzhan yang brgyud di nyid la mda ltar rtse mo nas bzung ste chad ba dang mdung ltar sked ba nas bzung ste chad ba dang ral gri ltar yu ba nas bzung ste chad ba dang chad thabs gsum yod ba 
BO_NK061_(ku)001:6046	rtse mo nas bzung ste bshad pa ni/	604	rtse mo nas bzung ste chad ba 
BO_NK061_(ku)001:6047	le'u dang por mtshan gyi bshad pa'i skabs su chos thams cad gzhi lam 'bras bu gsum du dril nas 'chad par byed pa yin cing /	604	leu dang por mtshan gyi chad ba skabs su chos thams cad gzhi lam bras bu gsum du dril nas chad ba byed ba yin cing 
BO_NK061_(ku)001:6048	sked pa nas bzung ste bshad pa ni le'u lnga pa 'dir chos thams cad mtshan nyid gsum du dril nas 'chad par byed pa yin la/	604	sked ba nas bzung ste chad ba ni leu lnga ba dir chos thams cad mtshan nyid gsum du dril nas chad ba byed ba yin 
BO_NK061_(ku)001:6049	yu ba bzung ste bshad pa ni le'u tha mar chos thams cad snang ba bzhir dril nas 'chad par byed pa lags so //	604	yu ba bzung ste chad ba ni leu tha mar chos thams cad snang ba bzhir dril nas chad ba byed ba lags so 
BO_NK061_(ku)001:6050	de la le'u lnga pa 'chad par byed pa 'di la chos tshoms ngos bzung ba'i dbang du byas na/	605	de la leu lnga ba chad ba byed ba di la chos tshoms ngos bzung ba dbang du byed 
BO_NK061_(ku)001:6051	blo rab kyi chos tshoms gzhi lam 'bras bu gsum las lam gtso che bar ston cing 'bras bu'ang zur tsam ston/	605	blo rab kyi chos tshoms gzhi lam bras bu gsum las lam gtso che ba ston cing bras bu zur tsam 
BO_NK061_(ku)001:6052	lam la thabs lam grol lam gnyis las gnyis ka ston/	605	lam la thabs lam grol lam gnyis las gnyis ka 
BO_NK061_(ku)001:6053	mtshan nyid gsum las rkyen 'jug pa'i mtshan nyid ting nge 'dzin gtso che bar ston/	605	mtshan nyid gsum las rkyen jug ba mtshan nyid ting nge dzin gtso che ba 
BO_NK061_(ku)001:6054	rim cig car gnyis las rim gyis pa ston/	605	rim cig car gnyis las rim gyis ba 
BO_NK061_(ku)001:6055	snang ba bzhi las lam snang gtso che zhing gzhi 'bras kyang zur tsam ston/	605	snang ba bzhi las lam snang gtso che zhing gzhi bras kyang zur tsam 
