segmentnr	original	folio	stemmed
BO_NK036_(chi)019:0	bsam gtan mig gi sgron ma bzhugs so h+aum rag rig rdo rje sems dpa' lu gu rgyud kyi sku la phyag 'tshal lo e ma sangs rgyas 'bras bu tshe 'dir bsgrub pa yis skal ldan snying po don du gnyer ba des chos nyid mngon sum gnad la 'bebs	0	bsam gtan mig gi sgron ma bzhugs so h+aum rag rig rdo rje sems dpa lu gu brgyud kyi sku la phyag tshal lo e ma sangs rgya bras bu tshe dir sgrub ba yis skal ldan snying po don du gnyer ba des chos nyid mngon sum gnad la bebs 
BO_NK036_(chi)019:1	pa'i phyir spyod pa'i gnad du 'khor 'das ru shan dbye dur khrod lung stong dag tu rgyu bar bya bsgom pa'i gnad du 'dug stangs rnam gsum bstan lus ngag yid gsum dal bar rab tu gces lta ba'i gnad du mi 'gul gzer gsum gdab lu gu rgyud la	0	ba phyir spyod ba gnad du khor da ru shan byed dur khrod lung stong dag tu rgyu ba byed bsgom ba gnad du dug stangs rnam gsum ston lus ngag yid gsum dal ba rab tu gces lta ba gnad du mi gul gzer gsum gdab lu gu brgyud la 
BO_NK036_(chi)019:2	rtag tu 'dris par bya mig gi gsal byed sman sbyar sngags pu dzahh+aum nyid bsgrang chos nyag gcig kyi sku dang dbang po mig zhal mjal bas rig pa tshad phebs 'khrul snang sangs rgyas te phung po lhag med stong gsum 'jas bkang nas mthong thos thams cad 'khor	0	rtag tu dris ba byed mig gi gsal byed sman sbyor sngags pu dzahh+aum nyid bsgrang chos nyag gcig kyi sku dang dbang po mig zhal mjal ba rig ba tshad phebs khrul snang sangs rgya te phung po lhag med stong gsum jas geng nas mthong thos thams cad khor 
BO_NK036_(chi)019:3	ba phyir bsnyil cing lhun grub sa la kun tu bzang por gyur bdag 'dra bye ma mu tra nyid kyis kyang phyi nang gsang ba bla med mchog nyid kyis yang gsang snying gi thabs mchog rnams la 'bad rig 'dzin chen por 'gyur ro phyi rabs snying bu rnams	0	ba phyir snyil cing lhun grub sa la kun tu bzang por gyur bdag dra bye ma mu tra nyid kyis kyang phyi nang gsang ba bla med mchog nyid kyis yang gsang snying gi thabs mchog rnams la bad rig dzin chen por gyur ro phyi rabs snying bu rnams 
BO_NK036_(chi)019:4	de la dang po nas yo gi'i mig gsal bar bya ba'i phyir mig bsro zhing bku mnye bya mig shed bskyed cing gsal ba la a ru ra rgya gar ma go snyod r+ts+aa a wa dang sngo rtag tu ngu sbrul sha rnams rtsi bzhin btags te sbrang rtsi	0	de la dang po nas yo gi mig gsal ba byed ba phyir mig bsro zhing khus mnyed byed mig shed skyed cing gsal ba la a ru ra rgya gar ma go snyod r+ts+aa a wa dang sngo rtag tu ngu sbrul sha rnams rtsi bzhin dogs te sbrang rtsi 
BO_NK036_(chi)019:5	dang sbyar nas lto stong la dum re zos nas mig shed che zhing rig pa lu gu rgyud gsal bar 'gyur ro yang 'o ma dang skyer pa'i bar shun gyi khan+da dang gzi nag khra rnying pa brdungs pa'i phye ma dang bya nag mo'i sgo nga'i ser mo	0	dang sbyor nas lto stong la dum re zos nas mig shed che zhing rig ba lu gu brgyud gsal ba gyur ro yang mang ma dang skyer ba ba shun gyi khan+da dang gzi nag khra rnying ba rdung ba byed ma dang byed nag mo sgo nga ser mo 
BO_NK036_(chi)019:6	dang bzhi sbyar te tshes gcig dang gnam stong dang nya'i nyin par tho rangs kha sngon du chu grang mos mig dang gdong dag par bkrus te de nas de kun lde gus mig la bkus nas de nangs par bzhin ba ser mo'i 'o ma bkol ba'i nang du	0	dang bzhi sbyor te tshes gcig dang gnam stong dang nya nyin ba tho rangs kha sngon du chu grang mos mig dang gdong dag ba khrud te de nas de kun lde gus mig la khus nas de nangs ba bzhin ba ser mo mang ma khol ba nang du 
BO_NK036_(chi)019:7	shing mngar btab ste 'a thung na mig 'grib par mi 'gyur zhing rig pa la lu gu rgyud gsal lo rdo sbur len rtsi bzhin btags la sbrang dkar dang sbyar nas mig la byugs na skya rib sel bar 'gyur ro yang shel dang thod le kor dang ga	0	shing mngar debs ste a thung na mig grib ba mi gyur zhing rig ba la lu gu brgyud gsal lo rdo sbur len rtsi bzhin dogs la sbrang dkar dang sbyor nas mig la byug na skya rib sel ba gyur ro yang shel dang thod le kor dang ga 
BO_NK036_(chi)019:8	pur dang gla rtsi rnams rtsi bzhin sbyangs la bu khye'u 'thung ba'i 'o ma dang sbyar la mig la byugs na rig pa lu gu rgyud gsal bar 'gyur ro yang snan smug po sbal rgyab dang ram rtsa skam po dang zhun thig le dang sag ram tsi dang	0	pur dang gla rtsi rnams rtsi bzhin sbyong la bu khyeu thung ba mang ma dang sbyor la mig la byug na rig ba lu gu brgyud gsal ba gyur ro yang snan smug po sbal rgyab dang ram rtsa skam po dang zhun thig le dang sag ram tsi dang 
BO_NK036_(chi)019:9	de rnams rtsi bzhin btags te bu 'thung ba'i 'o ma dang sbyar la mig la yang yang byugs na zhag bdun na mig 'grib pa phyed de rig pa rdo rje lu gu rgyud gsal lo yang rag thal dang thod le kor dang gnyis zhib par byas te 'o	0	de rnams rtsi bzhin dogs te bu thung ba mang ma dang sbyor la mig la yang yang byug na zhag bdun na mig grib ba phyed de rig ba rdo rje lu gu brgyud gsal lo yang rag thal dang thod le kor dang gnyis zhib ba byed te mang 
