segmentnr	original	folio	stemmed
BO_T16_D4420b:80a-36	ain so sor bsdu ba sogs sa shar 'gro ba'i rgyu mtshan yod na de gnyis kyi bar na num a'a gam dang rnam bcad yod kyang shar pha rol la shar 'gyur te /	80a	ain so sor sdud ba sogs sa char gro ba rgyu mtshan yod na de gnyis kyi ba na num aa gam dang rnam gcod yod kyang char pha rol la char gyur te 
BO_T16_D4420b:80a-37	sa sha / pi pa th'i:shu /	80a	sa sha pi ba th:shu 
BO_T16_D4420b:80a-38	bod tshig rnams la /	80a	bod tshig rnams la 
BO_T16_D4420b:80a-39	he pi pa th'i:/	80a	he pi ba 
BO_T16_D4420b:80a-40	he pi pa thi shoo /	80a	he pi ba thi shoo 
BO_T16_D4420b:80a-41	he pi pa thi sha:/	80a	he pi ba thi 
BO_T16_D4420b:80a-42	` sa yig mtha' can /	80a	sa yig mtha can 
BO_T16_D4420b:80a-43	tsi k'irsa la /	80a	tsi krsa la 
BO_T16_D4420b:80a-44	su / hal sogs kyis su phyis /	80a	su hal sogs kyis su byid 
BO_T16_D4420b:80a-45	yang dag par sbyor ba'i mtha' dbyi 'os /	80a	yang dag ba sbyor ba mtha byid s 
BO_T16_D4420b:80a-46	sa phyis / ra rnam bcad /	80a	sa byid ra rnam gcod 
BO_T16_D4420b:80a-47	tsi k'i:/ aoo dang dzas la /	80a	tsi aoo dang dzas la 
BO_T16_D4420b:80a-48	kun nas bsgyur ba sogs kyis /	80a	kun nas sgyur ba sogs kyis 
BO_T16_D4420b:80a-49	sa sha / tsi k'irshoo /	80a	sa sha tsi krshoo 
BO_T16_D4420b:80a-50	tsi k'irsha:/ gnyis pa rnams la /	80a	tsi gnyis ba rnams la 
BO_T16_D4420b:80a-51	tsi k'irsham / tsi k'irshoo /	80a	tsi krsham tsi krshoo 
BO_T16_D4420b:80a-52	tsi k'irsha:/ t'a la /	80a	tsi ta la 
BO_T16_D4420b:80a-53	tsi k'irsh'a / bhy'am bhis la /	80a	tsi krsha bhy bhis la 
BO_T16_D4420b:80a-54	yang dag par sbyor (byed 'dod/) ba'i mtha' dbyi 'os /	80a	yang dag ba sbyor (byed ba mtha byid s 
BO_T16_D4420b:80a-55	sa phyis / tsi k'irbhy'am /	80a	sa byid tsi krbhy 
BO_T16_D4420b:80a-56	tsi k'irbhi: nge la /	80a	tsi krbhi: nge la 
BO_T16_D4420b:80a-57	tsi k'irshe / bhy'am bhyas 'dra /	80a	tsi krshe bhy bhyas dra 
BO_T16_D4420b:80a-58	nga si la /	80a	nga si la 
BO_T16_D4420b:80a-59	tsi k'irsha:/ bhy'am bhyas 'dra /	80a	tsi bhy bhyas dra 
BO_T16_D4420b:80a-60	drug pa rnams la /	80a	drug ba rnams la 
BO_T16_D4420b:80a-61	tsi k'irsha:/ tsi k'irsho:/	80a	tsi tsi 
BO_T16_D4420b:80a-62	tsi k'irsh'am / bdun pa rnams la /	80a	tsi krsh bdun ba rnams la 
BO_T16_D4420b:80a-63	tsi k'irshi / tsi k'irsho:/	80a	tsi krshi tsi 
BO_T16_D4420b:80a-64	tsi k'irshu / bod tshig rnams la /	80a	tsi krshu bod tshig rnams la 
BO_T16_D4420b:80a-65	he tsi k'i:/ he tsi k'irsho /	80a	he tsi he tsi krsho 
BO_T16_D4420b:80a-66	he tsi k'irsha:/ ` sa yig mtha' can /	80a	he tsi sa yig mtha can 
BO_T16_D4420b:80a-67	dos la su /	80a	dos la su 
BO_T16_D4420b:80a-68	su phyis / sa sa dzusha'i ru /	80a	su byid sa sa dzusha ru 
BO_T16_D4420b:80a-69	ngo:/ aoo dang dzas la /	80a	aoo dang dzas la 
BO_T16_D4420b:80a-70	kun nas bsgyur ba sogs kyis /	80a	kun nas sgyur ba sogs kyis 
BO_T16_D4420b:80a-71	sa sha / do shoo /	80a	sa sha do shoo 
BO_T16_D4420b:80a-72	do sha: aam la /	80a	do sha: aam la 
BO_T16_D4420b:80a-73	do sham / aoo la /	80a	do sham aoo la 
BO_T16_D4420b:80a-74	do shoo / shas la /	80a	do shoo shas la 
BO_T16_D4420b:80a-75	shas la sogs pa rnams la /	80a	shas la sogs ba rnams la 
BO_T16_D4420b:80a-76	pad / data nas /	80a	pad data nas 
BO_T16_D4420b:80a-77	m'as sogs kyis /	80a	mas sogs kyis 
BO_T16_D4420b:80a-78	do sha / do shan du 'gyur /	80a	do sha do shan du gyur 
BO_T16_D4420b:80a-79	na'i aata dbyi 'os /	80a	na aata byid s 
BO_T16_D4420b:80a-80	au pa dh'a'i aa phyis /	80a	au ba dha aa byid 
BO_T16_D4420b:80a-81	ra sha sogs kyi mdos na na /	80a	ra sha sogs kyi mdos na na 
BO_T16_D4420b:80a-82	doshna:/ yang na /	80a	yang na 
BO_T16_D4420b:80a-83	do sha:/ t'a la /	80a	do ta la 
BO_T16_D4420b:80a-84	doshn'a / do sh'a /	80a	doshna do sha 
BO_T16_D4420b:80a-85	bhy'am bhis la /	80a	bhy bhis la 
BO_T16_D4420b:80b-0	do sha na du bsgyur ba dang ma bsgyur ba gnyis ka @80b gzugs gcig pas /	80b	do sha na du sgyur ba dang ma sgyur ba gnyis ka gzugs gcig ba 
