segmentnr	original	folio	stemmed
BO_NK024_(ya)001:6000	bzhi pa dang lnga par bri char 'dab ma bcu drug bya /	600	bzhi ba dang lnga ba bri char dab ma chu drug byed 
BO_NK024_(ya)001:6001	gnyis so // zhes gsungs pa'i bcu drug pa dang po mchog bcu drug /	600	gnyis so zhes gsungs ba chu drug ba dang po mchog chu drug 
BO_NK024_(ya)001:6002	gnyis par gnas brtan bcu drug rnams yin par 'khrul pa med /	600	gnyis ba gnas brtan chu drug rnams yin ba khrul ba med 
BO_NK024_(ya)001:6003	'dir ni rang lugs gtso bor bgyis na /	600	dir ni rang lugs gtso bor bgyid na 
BO_NK024_(ya)001:6004	zur thams cad mkhyen pa sh+aakya 'byung gnas kyi lhan thems su /	600	zur thams cad mkhyen ba sh+aakya byung gnas kyi lhan thems su 
BO_NK024_(ya)001:6005	nyan thos la yang gtso bo ni //	600	nyan thos la yang gtso bo ni 
BO_NK024_(ya)001:6006	spyir na dus gsum sangs rgyas dang // khyad par bskal bzang sangs rgyas stong //	600	spyir na dus gsum sangs rgya dang khyad ba bskal bzang sangs rgya stong 
BO_NK024_(ya)001:6007	zhes dkyil 'khor dang po gtso bo ston pa la dus chen po lha gsum dang dus bzang gi lha gsum ste drug la sangs rgyas stong gis bskor ba /	600	zhes dkyil khor dang po gtso bo ston ba la dus chen po lha gsum dang dus bzang gi lha gsum ste drug la sangs rgya stong gis skor ba 
BO_NK024_(ya)001:6008	gnyis pa bde bzhi'i dkyil 'khor ni /	600	gnyis ba bde bzhi dkyil khor ni 
BO_NK024_(ya)001:6009	dge slong dge bsnyen pho mo bshad /	600	dge slong dge snyen pho mo chad 
BO_NK024_(ya)001:6010	gsum pa dge 'dun mchog bcu drug /	601	gsum ba dge dun mchog chu drug 
BO_NK024_(ya)001:6011	bzhi pa 'khor brgyad sprul rang rgyud //	601	bzhi ba khor brgyad sprul rang brgyud 
BO_NK024_(ya)001:6012	lnga pa mchod dang gnas brtan sbrags //	601	lnga ba mchod dang gnas brtan sbrag 
BO_NK024_(ya)001:6013	zhes gsungs pa'i dang po go sla la /	601	zhes gsungs ba dang po go sla la 
BO_NK024_(ya)001:6014	gnyis pa la 'dab bzhi dbus su thub dbang dang / phyogs bzhir dge slong pha ma dang dge bsnyen pha ma ste bzhis bskor ba'i dkyil 'khor /	601	gnyis ba la dab bzhi dbus su thub dbang dang phyogs bzhir dge slong pha ma dang dge snyen pha ma ste bzhis skor ba dkyil khor 
BO_NK024_(ya)001:6015	gsum pa mchog bcu drug ni thub dbang la mang du thos pa'i mchog kun dga' bo /	601	gsum ba mchog chu drug ni thub dbang la mang du thos ba mchog kun dga bo 
BO_NK024_(ya)001:6016	shes rab can gyi mchog sh+aa ri'i bu /	601	shes rab can gyi mchog sh+aa ri bu 
BO_NK024_(ya)001:6017	rdzu 'phrul can gyi mchog mood+gala gyi bu /	601	rdzu phrul can gyi mchog mood+gala gyi bu 
BO_NK024_(ya)001:6018	'dri zhing lan 'don pa rnams kyi mchog rab 'byor /	601	bri zhing lan don ba rnams kyi mchog rab byor 
BO_NK024_(ya)001:6019	lha'i mig dang ldan pa'i mchog ma 'gags pa /	601	lha mig dang ldan ba mchog ma gag ba 
BO_NK024_(ya)001:6020	bslab pa la gus pa'i mchog 'char ka /	602	bslab ba la gus ba mchog char ka 
BO_NK024_(ya)001:6021	mtha' 'khob 'dul ba'i mchog kon+di n+ya /	602	mtha khob dul ba mchog kon+di n+ya 
BO_NK024_(ya)001:6022	khyim pa dad par byed pa'i mchog rta thul te mchog brgyad dang / 'dul ba 'dzin pa'i mchog nye bar 'khor /	602	khyim ba dad ba byed ba mchog rta thul te mchog brgyad dang dul ba dzin ba mchog nye ba khor 
BO_NK024_(ya)001:6023	'gog pa'i ting nge 'dzin gyi mchog ba lang bdag /	602	gog ba ting nge dzin gyi mchog ba lang bdag 
BO_NK024_(ya)001:6024	sbyangs pa'i yon tan la gnas pa rnams kyi mchog 'od srungs /	602	sbyong ba yon tan la gnas ba rnams kyi mchog d srungs 
BO_NK024_(ya)001:6025	bslab pa la gus pa'i mchog sgra gcan 'dzin /	602	bslab ba la gus ba mchog sgra gcan dzin 
BO_NK024_(ya)001:6026	mtshan dper ldan pa'i mchog gcung dga' bo //	602	mtshan dper ldan ba mchog gcung dga bo 
BO_NK024_(ya)001:6027	rgyal ba'i bka' la gus pa'i mchog ming chen /	602	rgyal ba bka la gus ba mchog ming chen 
BO_NK024_(ya)001:6028	dbul ba sel ba'i mchog nor sbyin /	602	bul ba sel ba mchog nor sbyin 
BO_NK024_(ya)001:6029	chos smra ba rnams kyi mchog gam yon sbyong ba'i mchog gang po sogs rang rgyud pa brgyad bsdoms pas mchog bcu drug gis bskor ba'i dkyil 'khor yin kyang /	602	chos smra ba rnams kyi mchog gam yon sbyong ba mchog gang po sogs rang brgyud ba brgyad sdom ba mchog chu drug gis skor ba dkyil khor yin kyang 
BO_NK024_(ya)001:6030	deng sang phyag bzhes su dkyil 'khor gsum pa 'di la 'dab bzhi'i dbus su ston pa dang 'dab bzhir dgra bcom pa /	603	deng sang phyag bzhes su dkyil khor gsum ba di la dab bzhi dbus su ston ba dang dab bzhir dgra joms ba 
BO_NK024_(ya)001:6031	phyir mi 'ong /	603	phyir mi ng 
BO_NK024_(ya)001:6032	phyir 'ong / rgyun zhugs bzhis bskor ba'i dkyil 'khor du mdzad pas 'og tu rgyas par 'chad /	603	phyir ng rgyun jug bzhis skor ba dkyil khor du mdzad ba g tu rgya ba chad 
BO_NK024_(ya)001:6033	bzhi pa la 'khor brgyad ni zung bzhi ya brgyad ces grags pa'i zung bzhi ni gong gi mchog brgyad dang / ya brgyad ni rang rgyud pa brgyad yin zhing /	603	bzhi ba la khor brgyad ni zung bzhi ya brgyad ces grags ba zung bzhi ni gong gi mchog brgyad dang ya brgyad ni rang brgyud ba brgyad yin zhing 
BO_NK024_(ya)001:6034	de dag la sprul pa dang rang rgyud kyi khyad par yod pas na /	603	de dag la sprul ba dang rang brgyud kyi khyad ba yod ba na 
BO_NK024_(ya)001:6035	bzhi pa 'khor brgyad sprul rang rgyud //	603	bzhi ba khor brgyad sprul rang brgyud 
BO_NK024_(ya)001:6036	ces bshad la /	603	ces chad la 
BO_NK024_(ya)001:6037	'on kyang skyes bu zung bzhi ya brgyad po spyi ltar na /	603	n kyang skye bu zung bzhi ya brgyad po spyi ltar na 
BO_NK024_(ya)001:6038	rgyun zhugs / phyir 'ong /	603	rgyun jug phyir ng 
BO_NK024_(ya)001:6039	phyir mi 'ong /	603	phyir mi ng 
BO_NK024_(ya)001:6040	dgra bcom pa bzhi la zung bzhi dang / ya brgyad ni de la nang gses phye ba'i rgyun zhugs la zhugs pa dang gnas pa gnyis /	604	dgra joms ba bzhi la zung bzhi dang ya brgyad ni de la nang gses byed ba rgyun jug la jug ba dang gnas ba gnyis 
BO_NK024_(ya)001:6041	phyir 'ong la zhugs pa dang gnas pa gnyis /	604	phyir ng la jug ba dang gnas ba gnyis 
BO_NK024_(ya)001:6042	phyir mi 'ong la zhugs pa dang gnas pa gnyis /	604	phyir mi ng la jug ba dang gnas ba gnyis 
BO_NK024_(ya)001:6043	dgra bcom pa la zhugs pa dang gnas pa gnyis su bshad pas /	604	dgra joms ba la jug ba dang gnas ba gnyis su chad ba 
BO_NK024_(ya)001:6044	'dir dgra bcom pa 'ba' zhig la zung bzhi ya brgyad du btags 'dug pa yang dpyad par bya zhing mchog brgyad kyang spyi dang mi mthun par byung ngo //	604	dir dgra joms ba ba jig la zung bzhi ya brgyad du dogs dug ba yang dpyod ba byed zhing mchog brgyad kyang spyi dang mi mthun ba byung ngo 
BO_NK024_(ya)001:6045	bri char phyag len du 'dab brgyad nyis sprag gi nang ma la sprul pa brgyad /	604	bri char phyag len du dab brgyad nyis sprag gi nang ma la sprul ba brgyad 
BO_NK024_(ya)001:6046	phyi ma la rang rgyud pa brgyad mdzad srol yod /	604	phyi ma la rang brgyud ba brgyad mdzad srol yod 
BO_NK024_(ya)001:6047	lnga pa ni thub dbang la gong gi nyan thos bcu drug gi steng gnas brtan bcu drug kyang bkod pas 'khor sum cu so gnyis kyis bskor ba'i dkyil 'khor du bshad /	604	lnga ba ni thub dbang la gong gi nyan thos chu drug gi steng gnas brtan chu drug kyang bkod ba khor sum cu so gnyis kyis skor ba dkyil khor du chad 
BO_NK024_(ya)001:6048	de lta bu'i gnas brtan yang /	604	de lta bu gnas brtan yang 
BO_NK024_(ya)001:6049	lha thems las /	604	lha thems las 
BO_NK024_(ya)001:6050	gnas brtan bcu drug rnying ma ltar //	605	gnas brtan chu drug rnying ma ltar 
BO_NK024_(ya)001:6051	thams cad 'khar gsil lhung bzed mthun //	605	thams cad khar gsil lhung bzed mthun 
BO_NK024_(ya)001:6052	gsar ma jo bo rje ltar dang // mtshan bzhi mi 'dra bcu gsum mthun //	605	gsar ma jo bo rje ltar dang mtshan bzhi mi dra chu gsum mthun 
BO_NK024_(ya)001:6053	zhes gsungs pa'i 'grel bshad du /	605	zhes gsungs ba grel chad du 
BO_NK024_(ya)001:6054	gnas brtan b+ha ra d+h+wa tsha bsod snyoms len dang gcig /	605	gnas brtan b+ha ra d+h+wa tsha bsod snyom len dang gcig 
BO_NK024_(ya)001:6055	gser be'u dang gnyis /	605	gser beu dang gnyis 
BO_NK024_(ya)001:6056	mi phyed pa dang gsum /	605	mi phyed ba dang gsum 
BO_NK024_(ya)001:6057	bzang po dang bzhi /	605	bzang po dang bzhi 
BO_NK024_(ya)001:6058	'das pa zhes bya ste dus ldan dang lnga /	605	da ba zhes byed ste dus ldan dang lnga 
