segmentnr	original	folio	stemmed
BO_TZ8_NYA-010-4:0	sku gsum rigs 'dus dpe'u ris /	0	sku gsum rigs du dpeu ris 
BO_TZ8_NYA-010-4:1	nyi zla'i ga'u 'di la gzhung nas bshad pa'i tshha rdzas grang rdzas sogs	0	nyi zla gau di la gzhung nas chad ba tshha rdzas grang rdzas sogs 
BO_TZ8_NYA-010-4:2	nges par 'debs dgos lags /	0	nges ba debs dgos lags 
BO_TZ8_NYA-010-4:3	! bum rdzas nyer lnga sogs dri bzang /	0	bum rdzas nyer lnga sogs dri bzang 
BO_TZ8_NYA-010-4:4	chu khye'u pha ma nye 'brel	0	chu khyeu pha ma nye brel 
BO_TZ8_NYA-010-4:5	'dzom zhing ming bkra legs pa zhig gis chu rgyun mi chad pa'i chu gtshang blangs nas sum gnyis khengasapar bya /	0	dzom zhing ming bkra legs ba jig gis chu rgyun mi chad ba chu gtshang blangs nas sum gnyis khengasapar byed 
BO_TZ8_NYA-010-4:6	gzungs rdor gyis brgyan /	0	gzungs rdar gyis rgyan 
BO_TZ8_NYA-010-4:7	zhi rgyan dkyil du tshhe dpag med kyi skus mtshhan pa de min rgyas bsdus gang bde	0	zhi rgyan dkyil du tshhe dpog med kyi skus mtshhan ba de min rgya sdud gang bde 
BO_TZ8_NYA-010-4:8	bya /	0	byed 
BO_TZ8_NYA-010-4:9	tshhe 'brang la tshaka li 'dzug dgos lags /	0	tshhe brang la tshaka li dzug dgos lags 
BO_TZ8_NYA-010-4:10	tshhe 'gugs skabs su tshhe 'brang slob dpon gyis phyag	1	tshhe gugs skabs su tshhe brang slob dpon gyis phyag 
BO_TZ8_NYA-010-4:11	gis 'dzin dus bum par kha rgyan bzhag dgos lags /	1	gis dzin dus bum ba kha rgyan jog dgos lags 
