segmentnr	original	folio	stemmed
BO_T02_D3661b:265b-0	@265b // yang na sgrub thabs ras ris kyi cho ga las bsgom par 'dod na /	265b	yang na sgrub thabs ras ris kyi cho ga las bsgom ba dod na 
BO_T02_D3661b:265b-1	sngar shad pa'i cho ga dang / de bzhin du rang gi snying gar zla ba'i dkyil 'khor /	265b	sngar shad ba cho ga dang de bzhin du rang gi snying gar zla ba dkyil khor 
BO_T02_D3661b:265b-2	de'i steng du yi ge mam zhes bya ba /	265b	de steng du yi ge mam zhes byed ba 
BO_T02_D3661b:265b-3	yi ge aa dang thig le dang ldan pa'i snying po'i mchog bsams la ;	265b	yi ge aa dang thig le dang ldan ba snying po mchog bsams la 
BO_T02_D3661b:265b-4	de nas 'od zer sna tshogs pa spros pa las byung ba des /	265b	de nas d zer sna tshogs ba spros ba las byung ba des 
BO_T02_D3661b:265b-5	bla ma dang yang dag par rdzogs pa'i sangs rgyas dang byang chub sems dpar bsams la /	265b	bla ma dang yang dag ba rdzogs ba sangs rgya dang byang chub sems dpar bsams la 
BO_T02_D3661b:265b-6	mchod pa lnga la sogs pa byas nas /	265b	mchod ba lnga la sogs ba byed nas 
BO_T02_D3661b:265b-7	chos bdag med par bsgom par bya ste /	265b	chos bdag med ba bsgom ba byed ste 
BO_T02_D3661b:265b-8	aom sva bha wa shuddha:sarba dharm'a:sva bh'a wa shuddho&amp; ham /	265b	aom sva bha wa shuddha:sarba dharma:sva bha wa shuddho&amp; ham 
BO_T02_D3661b:266a-0	zhes bya ba'i sngags kyis de ltar @266a * //	266a	zhes byed ba sngags kyis de ltar 
BO_T02_D3661b:266a-1	lhag par mos par byas pas /	266a	lhag ba mos ba byed ba 
BO_T02_D3661b:266a-2	khams gsum pa 'di dag mig yor tsam du shes par byas la /	266a	khams gsum ba di dag mig yor tsam du shes ba byed la 
BO_T02_D3661b:266a-3	de'i sa bon las byung ba'i aa shva ka'i yal ga / de'i steng du yi ge mam de thams cad yongs su gyur pa las rje btsun lha mo de'i skur bdag nyid bsam pa ni /	266a	de sa bon las byung ba aa shva ka yal ga de steng du yi ge mam de thams cad yongs su gyur ba las rje btsun lha mo de skur bdag nyid bsam ba ni 
BO_T02_D3661b:266a-4	yum lha mo 'od zer can sku mdog 'dzam bu chu bo'i gser ltar shin tu ser ba /	266a	yum lha mo d zer can sku mdog dzam bu chu bo gser ltar shin tu ser ba 
BO_T02_D3661b:266a-5	sku'i 'od zer nyi ma ltar 'bar ba /	266a	sku d zer nyi ma ltar bar ba 
BO_T02_D3661b:266a-6	spyi bor mchod rten gyis brgyan pa /	266a	spyi bor mchod rten gyis rgyan ba 
BO_T02_D3661b:266a-7	na bza' dmar po dang / sku stod tshig gu can gyi zhing chung du bsnams pa /	266a	na bza dmar po dang sku stod tshig gu can gyi zhing chung du snom ba 
