segmentnr	original	folio	stemmed
BO_TZ28_SA-014:0	phyag rdor gtum po me lce phreng ba chos dbang lugs kyi bla ma brgyud pa'i gsol 'debs bzhugs so //	0	phyag rdar thum po me lce phreng ba chos dbang lugs kyi bla ma brgyud ba gsol debs bzhugs so 
BO_TZ28_SA-014:1	kun bzang gsang bdag pad+ma 'byung gnas zhabs //	0	kun bzang gsang bdag pad+ma byung gnas zhabs 
BO_TZ28_SA-014:2	ye shes mtshho rgyal gter ston chos dbang dang // mi bskyod rdo rje dwags ston gnyan ston rje //	0	ye shes mtshho rgyal gter ston chos dbang dang mi skyod rdo rje dwags ston gnyan ston rje 
BO_TZ28_SA-014:3	se sdings yab sras rnams la gsol ba 'debs //	0	se sdings yab sras rnams la gsol ba debs 
BO_TZ28_SA-014:4	gu ru chos 'od d+harma badzra dang // shes rab dbang phyug dran mchog chos kyi dbang //	0	gu ru chos d d+harma badzra dang shes rab dbang phyug dran mchog chos kyi dbang 
BO_TZ28_SA-014:5	karma gu ru karma dbang 'byor mtshhan //	0	karma gu ru karma dbang byor mtshhan 
BO_TZ28_SA-014:6	kun bzang rdo rje rnams la gsol ba 'debs //	0	kun bzang rdo rje rnams la gsol ba debs 
BO_TZ28_SA-014:7	blo mchog rdo rje 'jam dbyangs legs bshad zhabs //	0	blo mchog rdo rje jam dbyangs legs chad zhabs 
BO_TZ28_SA-014:8	pad+ma rang shar pad+ma dbang 'byor gnyis //	0	pad+ma rang char pad+ma dbang byor gnyis 
BO_TZ28_SA-014:9	gsang bdag rdo rje ye shes lhun grub dang // chos kyi rgyal mtshhan mkhyen brtshe'i dbang po sogs //	0	gsang bdag rdo rje ye shes lhun grub dang chos kyi rgyal mtshhan mkhyen brtshe dbang po sogs 
BO_TZ28_SA-014:10	dngos brgyud bla ma rnams la gsol ba 'debs //	1	dngos brgyud bla ma rnams la gsol ba debs 
BO_TZ28_SA-014:11	bskyed rim gsal bas gang snang lha skur shar //	1	skyed rim gsal ba gang snang lha skur char 
BO_TZ28_SA-014:12	bzlas brjod sngags kyis thogs med nus pa grub //	1	bzlas rjod sngags kyis thogs med nus ba grub 
BO_TZ28_SA-014:13	rdzogs rim 'od gsal zab mo'i rnal 'byor gyis //	1	rdzogs rim d gsal zab mo rnal byor gyis 
BO_TZ28_SA-014:14	lhan skyes ye shes rjen par rtogs par shog	1	lhan skye ye shes rjen ba rtogs ba shog 
BO_TZ28_SA-014:15	/pha rol rig sngags bzlog dang klu nad srung //	1	rol rig sngags bzlog dang klu nad srung 
BO_TZ28_SA-014:16	ser ba srung 'bebs chu char dbab dang bcad //	1	ser ba srung bebs chu char bebs dang gcod 
BO_TZ28_SA-014:17	zhi rgyas dbang drag phrin las sbyor ba kun //	1	zhi rgya dbang drag phrin las sbyor ba kun 
BO_TZ28_SA-014:18	gang brtsham myur du 'grub par byin gyis rlobs //	1	gang brtsham myur du grub ba byin gyis rlobs 
BO_TZ28_SA-014:19	'gro kun rgyud la gdod nas nyer bzhugs pa'i //	1	gro kun brgyud la gdod nas nyer bzhugs ba 
BO_TZ28_SA-014:20	thugs kyi rdo rje gsang bdag seng ge'i sgra	2	thugs kyi rdo rje gsang bdag seng ge sgra 
BO_TZ28_SA-014:21	/ma nor ma bcos rang zhal mngon gyur nas //	2	nor ma chos rang zhal mngon gyur nas 
BO_TZ28_SA-014:22	'khor ba dong nas sprugs pa'i mthu thob shog	2	khor ba dong nas sprug ba mthu thob shog 
BO_TZ28_SA-014:23	/chos dbang gtum po'i brgyud pa'i bla ma rnams la gsol ba 'debs pa'i tshhigs su bcad pa 'di yang khyab bdag pad+ma dbang chen snying ri zhabs drung rin po che'i bka' bzhin bstan 'dzin ye shes lhun grub kyis yud tsham la smras pa yi ge'i srad bur 'gyur	2	dbang thum po brgyud ba bla ma rnams la gsol ba debs ba tshhigs su gcod ba di yang khyab bdag pad+ma dbang chen snying ri zhabs drung rin po che bka bzhin ston dzin ye shes lhun grub kyis yud tsham la smras ba yi ge srad bur gyur 
BO_TZ28_SA-014:24	med tshhul khrims kyis spel ba'o //	2	med tshhul khrims kyis spel ba 
BO_TZ28_SA-014:25	mang+ga lam//  //	2	mang+ga 
