segmentnr	original	stemmed
BO_K10_D0304_H0307:197a-0	@197a / /rgya gar skad du /	gar skad du 
BO_K10_D0304_H0307:197a-1	panytsa patti ni k'a ya shu bh'a shubha pha la pa r'iksha s'u tra /	panytsa patti ni ka ya shu bha shubha pha la ba rksha su tra 
BO_K10_D0304_H0307:197a-2	bod skad du /	bod skad du 
BO_K10_D0304_H0307:197a-3	ltung ba sde lnga'i dge ba dang / mi dge ba'i 'bras bu brtag pa'i mdo /	ltung ba sde lnga dge ba dang mi dge ba bras bu rtog ba mdo 
BO_K10_D0304_H0307:197a-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0304_H0307:197a-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0304_H0307:197b-0	@197b bcom ldan 'das mnyan yod na rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na bzhugs te /	joms ldan da nyan yod na rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga ra ba na bzhugs te 
BO_K10_D0304_H0307:197b-1	de nas bcom ldan 'das kyis dge slong rnams la bka' stsal pa; dge slong dag /	de nas joms ldan da kyis dge slong rnams la bka stsal pa; dge slong dag 
BO_K10_D0304_H0307:197b-2	dzambu'i gling pa'i mi rnams kyi lo lnga bcu gang yin pa de ni rgyal chen bzhi'i ris kyi lha rnams kyi nyin zhag gcig go /	dzambu gling ba mi rnams kyi lo lnga chu gang yin ba de ni rgyal chen bzhi ris kyi lha rnams kyi nyin zhag gcig go 
BO_K10_D0304_H0307:197b-3	nyin zhag de sum cu la zla ba gcig /	nyin zhag de sum cu la zla ba gcig 
BO_K10_D0304_H0307:197b-4	zla ba bcu gnyis la lo gcig tu brtsis pa'i lo lnga brgya ni rgyal chen bzhi'i ris kyi lha rnams kyi tshe'i tshad do //	zla ba chu gnyis la lo gcig tu brtsis ba lo lnga brgya ni rgyal chen bzhi ris kyi lha rnams kyi tshe tshad do 
BO_K10_D0304_H0307:197b-5	dge slong dag /	dge slong dag 
BO_K10_D0304_H0307:197b-6	bslab pa'i chos gang dag bsrung ba dang / sbed pa dang / yongs su skyong ba dang / 'da' bar mi byed pa dang / de dag las 'das pa ston pa dang / rab tu ston pa ni lus zhig nas bde 'gro rgyal chen bzhi pa'i ris kyi lha rnams su skye bar 'gyur te /	bslab ba chos gang dag bsrung ba dang sbed ba dang yongs su skyong ba dang da ba mi byed ba dang de dag las da ba ston ba dang rab tu ston ba ni lus jig nas bde gro rgyal chen bzhi ba ris kyi lha rnams su skye ba gyur te 
BO_K10_D0304_H0307:197b-7	de dag der yang lha'i tshe dang / lha'i kha dog dang / lha'i stobs dang / lha'i bde ba dang / lha'i dbang phyug la dbang byed cing /	de dag der yang lha tshe dang lha kha dog dang lha stobs dang lha bde ba dang lha dbang phyug la dbang byed cing 
BO_K10_D0304_H0307:197b-8	lha'i gzugs dang / sgra dang / dri dang / ro dang / reg bya dang / lha'i g-yog 'khor dang ldan par 'gyur ro //	lha gzugs dang sgra dang dri dang ro dang reg byed dang lha g-yog khor dang ldan ba gyur ro 
BO_K10_D0304_H0307:197b-9	dge slong dag /	dge slong dag 
BO_K10_D0304_H0307:197b-10	rgyal chen bzhi'i ris kyi lha rnams kyi lo lnga brgya gang yin pa de ni dmyal ba chen po yang sos kyi nyin zhag gcig go /	rgyal chen bzhi ris kyi lha rnams kyi lo lnga brgya gang yin ba de ni dmyal ba chen po yang sos kyi nyin zhag gcig go 
BO_K10_D0304_H0307:197b-11	nyin zhag de sum cu la zla ba gcig /	nyin zhag de sum cu la zla ba gcig 
BO_K10_D0304_H0307:197b-12	zla ba bcu gnyis la lo gcig tu brtsis pa'i lo lnga brgya ni dmyal ba chen po yang sos kyi tshe'i tshad do //	zla ba chu gnyis la lo gcig tu brtsis ba lo lnga brgya ni dmyal ba chen po yang sos kyi tshe tshad do 
BO_K10_D0304_H0307:197b-13	dge slong dag /	dge slong dag 
BO_K10_D0304_H0307:198a-0	bslab pa'i chos gang @198a *//	bslab ba chos gang 
BO_K10_D0304_H0307:198a-1	dag mi srung ba dang / mi sbed pa dang / yongs su mi skyong ba dang / de dag las 'da' bar byed pa dang / 'das pa de dag mi ston pa dang / rab tu mi ston pa de ni lus zhig nas shi ba'i 'og tu dmyal ba chen po yang sos su skye bar 'gyur te /	dag mi srung ba dang mi sbed ba dang yongs su mi skyong ba dang de dag las da ba byed ba dang da ba de dag mi ston ba dang rab tu mi ston ba de ni lus jig nas chi ba g tu dmyal ba chen po yang sos su skye ba gyur te 
BO_K10_D0304_H0307:198a-2	de dag der yang sdug bsngal drag pa dang / rtsub pa dang / tsha ba dang / yid du ma 'ong ba'i tshor ba myong bar 'gyur ro //	de dag der yang sdug sngal drag ba dang rtsub ba dang tsha ba dang yid du ma ng ba tshor ba myong ba gyur ro 
BO_K10_D0304_H0307:198a-3	dge slong dag /	dge slong dag 
BO_K10_D0304_H0307:198a-4	dzambu'i gling pa'i mi rnams kyi lo brgya gang yin pa de ni sum cu rtsa gsum gyi lha rnams kyi nyin zhag gcig go /	dzambu gling ba mi rnams kyi lo brgya gang yin ba de ni sum cu rtsa gsum gyi lha rnams kyi nyin zhag gcig go 
BO_K10_D0304_H0307:198a-5	nyin zhag de sum cu la zla ba gcig /	nyin zhag de sum cu la zla ba gcig 
BO_K10_D0304_H0307:198a-6	zla ba bcu gnyis la lo gcig tu brtsis pa'i lo stong ni sum cu rtsa gsum pa'i lha rnams kyi tshe'i tshad do //	zla ba chu gnyis la lo gcig tu brtsis ba lo stong ni sum cu rtsa gsum ba lha rnams kyi tshe tshad do 
BO_K10_D0304_H0307:198a-7	dge slong dag /	dge slong dag 
BO_K10_D0304_H0307:198a-8	so sor bshags pa'i chos gang dag srung ba dang / sbed pa dang / yongs su skyong ba dang / 'da' bar mi byed pa dang / de dag las 'das pa ston pa dang / rab tu ston pa de ni lus zhig nas bde 'gro sum cu rtsa gsum gyi lha rnams su skye bar 'gyur te /	so sor chags ba chos gang dag srung ba dang sbed ba dang yongs su skyong ba dang da ba mi byed ba dang de dag las da ba ston ba dang rab tu ston ba de ni lus jig nas bde gro sum cu rtsa gsum gyi lha rnams su skye ba gyur te 
BO_K10_D0304_H0307:198a-9	de dag der yang lha'i tshe dang / lha'i kha dog dang / lha'i stobs dang / lha'i bde ba dang / lha'i dbang phyug la dbang byed cing /	de dag der yang lha tshe dang lha kha dog dang lha stobs dang lha bde ba dang lha dbang phyug la dbang byed cing 
BO_K10_D0304_H0307:198a-10	lha'i gzugs dang / sgra dang / dri dang / ro dang / reg bya dang / lha'i g-yog 'khor dang ldan par 'gyur ro //	lha gzugs dang sgra dang dri dang ro dang reg byed dang lha g-yog khor dang ldan ba gyur ro 
BO_K10_D0304_H0307:198a-11	dge slong dag /	dge slong dag 
BO_K10_D0304_H0307:198b-0	sum cu rtsa gsum gyi lha rnams kyi lo stong gang yin pa de ni dmyal @198b pa chen po thig nag gi nyin zhag gcig go /	sum cu rtsa gsum gyi lha rnams kyi lo stong gang yin ba de ni dmyal ba chen po thig nag gi nyin zhag gcig go 
BO_K10_D0304_H0307:198b-1	nyin zhag de sum cu la zla ba gcig /	nyin zhag de sum cu la zla ba gcig 
BO_K10_D0304_H0307:198b-2	zla ba bcu gnyis la lo gcig tu brtsis pa'i lo stong ni dmyal ba chen po thig nag gi tshe'i tshad do //	zla ba chu gnyis la lo gcig tu brtsis ba lo stong ni dmyal ba chen po thig nag gi tshe tshad do 
BO_K10_D0304_H0307:198b-3	dge slong dag /	dge slong dag 
