segmentnr	original	stemmed
BO_K12_D0743=D1009_H0690:361b-7	de ngan song du skyes pa yang zhag bdun gyis gdon mi za bar thar te bde 'gro mtho ris kyi 'jig rten du skye bar 'gyur ba'am /	de ngan gro du skye ba yang zhag bdun gyis don mi za ba thar te bde gro mtho ris kyi jig rten du skye ba gyur ba 
BO_K12_D0743=D1009_H0690:361b-8	yang na rang gi smon lam gyi dbang gis skye bar 'gyur ro //	yang na rang gi smon lam gyi dbang gis skye ba gyur ro 
BO_K12_D0743=D1009_H0690:361b-9	gang zhig zla ba nya ba'i tshe khrus byas la gtsang mar byas te dus gsum du gos brje zhing kha zas mi za ba'am /	gang jig zla ba nya ba tshe khru byed la gtsang mar byed te dus gsum du gos rje zhing kha zas mi za ba 
BO_K12_D0743=D1009_H0690:361b-10	yang na kha zas dkar bag bza' zhing /	yang na kha zas dkar bag bza zhing 
BO_K12_D0743=D1009_H0690:361b-11	sku gdung dang ldan pa'i mchod rten bskor bzhin du gang gi ming dang ldan pas lan 'bum bzlas brjod byas na /	sku gdung dang ldan ba mchod rten skor bzhin du gang gi ming dang ldan ba lan bum bzlas rjod byed na 
BO_K12_D0743=D1009_H0690:361b-12	de ngan song nas thar te gnas gtsang ma'i lha'i ris su skyes nas sgrub pa po'i thad du 'ongs te mchod par byed cing lus kyang ston la /	de ngan gro nas thar te gnas gtsang ma lha ris su skye nas sgrub ba po thad du ngs te mchod ba byed cing lus kyang ston la 
BO_K12_D0743=D1009_H0690:361b-13	legs so zhes bya ba yang byin nas lan gsum bskor ba byas te mi snang bar 'gyur ro //	legs so zhes byed ba yang byin nas lan gsum skor ba byed te mi snang ba gyur ro 
BO_K12_D0743=D1009_H0690:361b-14	de'i ming bris la gzungs sngags bzlas brjod byed cing mchod rten 'bum byas la /	de ming bri la gzungs sngags bzlas rjod byed cing mchod rten bum byed la 
BO_K12_D0743=D1009_H0690:362a-0	gdugs dang / rgyal mtshan dang / ba dan la sogs pas legs par mchod nas rgya mtsho chen po dang / @362a *//	gdugs dang rgyal mtshan dang ba dan la sogs ba legs ba mchod nas rgya mtsho chen po dang 
BO_K12_D0743=D1009_H0690:362a-1	yang na chu klung du btang na /	yang na chu klung du gtong na 
BO_K12_D0743=D1009_H0690:362a-2	des sems can dmyal ba la sogs pa nas thar par 'gyur ro //	des sems can dmyal ba la sogs ba nas thar ba gyur ro 
BO_K12_D0743=D1009_H0690:362a-3	yang na de ltar mchod pa byas nas mjug tu lam gyi bzhi mdor mchod rten chen po byas te gdugs dang / rgyal mtshan dang / ba dan la sogs pas legs par mchod la /	yang na de ltar mchod ba byed nas mjug tu lam gyi bzhi mdor mchod rten chen po byed te gdugs dang rgyal mtshan dang ba dan la sogs ba legs ba mchod la 
BO_K12_D0743=D1009_H0690:362a-4	'phags pa'i dge 'dun la yang mchod ston gsol nas yon yang phul te legs par mchod nas che ge mo zhig gi dge ba'i rtsa bar gyur cig /	phag ba dge dun la yang mchod ston gsol nas yon yang bul te legs ba mchod nas che ge mo jig gi dge ba rtsa ba gyur cig 
BO_K12_D0743=D1009_H0690:362a-5	'di kho nas bde 'gro mtho ris kyi 'jig rten du skye bar gyur cig /	di kho nas bde gro mtho ris kyi jig rten du skye ba gyur cig 
BO_K12_D0743=D1009_H0690:362a-6	ces kyang shes par byas na /	ces kyang shes ba byed na 
BO_K12_D0743=D1009_H0690:362a-7	de kho na bzhin du skyes nas lus kyang ston cing legs so zhes bya ba yang byin nas mi snang bar 'gyur ro //	de kho na bzhin du skye nas lus kyang ston cing legs so zhes byed ba yang byin nas mi snang ba gyur ro 
BO_K12_D0743=D1009_H0690:362a-8	mtshams med pa lnga byed byed pa'am /	mtshams med ba lnga byed byed ba 
BO_K12_D0743=D1009_H0690:362a-9	dam pa'i chos spong ba'am /	dam ba chos spong ba 
BO_K12_D0743=D1009_H0690:362a-10	'phags pa la skur pa btab pa yang rung ste 'chi gar rtsig pa la gzungs sngags 'di bris pa mthong na yang de'i las kyi sgrib pa thams cad zad par 'gyur na /	phag ba la skur ba debs ba yang rung ste chi gar rtsig ba la gzungs sngags di bri ba mthong na yang de las kyi sgrib ba thams cad zad ba gyur na 
BO_K12_D0743=D1009_H0690:362a-11	'don pa dang / bzlas brjod byas pa lta ci smos /	don ba dang bzlas rjod byed ba lta ci smos 
BO_K12_D0743=D1009_H0690:362a-12	de bzhin gshegs pa de nyid byon nas 'di skad du rigs kyi bu tshur nga'i gan du shog ces kyang gsung bar 'gyur ro //	de bzhin gshegs ba de nyid byon nas di skad du rigs kyi bu tshur nga gan du shog ces kyang gsung ba gyur ro 
BO_K12_D0743=D1009_H0690:362a-13	'phags pa las kyi sgrib pa thams cad rnam par sbyong ba zhes bya ba'i gzungs rdzogs so ////	phag ba las kyi sgrib ba thams cad rnam ba sbyong ba zhes byed ba gzungs rdzogs so 
