segmentnr	original	stemmed
BO_K12_D0823=D1106_H0780:364b-0	@364b dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0823=D1106_H0780:364b-1	rigs gsum gyi bkra shis /	rigs gsum gyi bkra shis 
BO_K12_D0823=D1106_H0780:364b-2	bcom ldan gser mdog ri yi rgyal po 'dra //	joms ldan gser mdog ri yi rgyal po dra 
BO_K12_D0823=D1106_H0780:364b-3	'jig rten gsum mgon 'jam dpal gzhon nu'i sku //	jig rten gsum mgon jam dpal gzhon nu sku 
BO_K12_D0823=D1106_H0780:364b-4	bde gshegs sku yi bkra shis gang yod pa //	bde gshegs sku yi bkra shis gang yod ba 
BO_K12_D0823=D1106_H0780:364b-5	bkra shis des ni deng 'dir bde legs shog /	bkra shis des ni deng dir bde legs shog 
BO_K12_D0823=D1106_H0780:364b-6	bcom ldan dung mdog ri yi rgyal po 'dra //	joms ldan dung mdog ri yi rgyal po dra 
BO_K12_D0823=D1106_H0780:364b-7	'jig rten gsum mgon spyan ras gzigs kyi dbang //	jig rten gsum mgon spyan ras gzigs kyi dbang 
BO_K12_D0823=D1106_H0780:364b-8	bde gshegs gsung gi bkra shis gang yin pa //	bde gshegs gsung gi bkra shis gang yin ba 
BO_K12_D0823=D1106_H0780:364b-9	bkra shis des ni deng 'dir bde legs shog /	bkra shis des ni deng dir bde legs shog 
BO_K12_D0823=D1106_H0780:364b-10	bcom ldan ljang ser ri yi rgyal po 'dra //	joms ldan ljang ser ri yi rgyal po dra 
BO_K12_D0823=D1106_H0780:364b-11	'jig rten gsum mgon phyag na rdo rje ste //	jig rten gsum mgon phyag na rdo rje ste 
BO_K12_D0823=D1106_H0780:364b-12	bde gshegs thugs kyi bkra shis gang yin pa //	bde gshegs thugs kyi bkra shis gang yin ba 
BO_K12_D0823=D1106_H0780:364b-13	bkra shis des kyang deng 'dir bde legs shog /	bkra shis des kyang deng dir bde legs shog 
BO_K12_D0823=D1106_H0780:364b-14	dpal rigs gsum gyi bkra shis rdzogs so ////	dpal rigs gsum gyi bkra shis rdzogs so 
