segmentnr	original	folio	stemmed
BO_NK031_(ki)008:0	// rjes smon lam gdab pa ni /	0	rjes smon lam gdab ba ni 
BO_NK031_(ki)008:1	chos nyid dngos po med pa'i ye stong 'di //	0	chos nyid dngos po med ba ye stong di 
BO_NK031_(ki)008:2	lta ba 'di dang mi 'bral 'grogs par shog /	0	lta ba di dang mi bral grogs ba shog 
BO_NK031_(ki)008:3	chos nyid nyams myong med pa'i bde stong 'di //	0	chos nyid nyams myong med ba bde stong di 
BO_NK031_(ki)008:4	bsgom pa 'di dang mi 'bral 'grogs par shog /	0	bsgom ba di dang mi bral grogs ba shog 
BO_NK031_(ki)008:5	sems nyid 'chos pa med pa'i rang stong 'di //	0	sems nyid chos ba med ba rang stong di 
BO_NK031_(ki)008:6	spyod pa 'di dang mi 'bral 'grogs par shog /	0	spyod ba di dang mi bral grogs ba shog 
BO_NK031_(ki)008:7	chos nyid 'gyur ba med pa'i ye stong 'di //	0	chos nyid gyur ba med ba ye stong di 
BO_NK031_(ki)008:8	'bras bu 'di dang mi 'bral 'grogs par shog /	0	bras bu di dang mi bral grogs ba shog 
BO_NK031_(ki)008:9	ji ltar smon pa'i 'bras bu 'grub par gyur cig /	0	ji ltar smon ba bras bu grub ba gyur cig 
BO_NK031_(ki)008:10	smon lam gyi mthu btsan par gyur cig /	1	smon lam gyi mthu btsan ba gyur cig 
BO_NK031_(ki)008:11	de kho na nyid kyi don la blo gnas par gyur cig /	1	de kho na nyid kyi don la blo gnas ba gyur cig 
BO_NK031_(ki)008:12	ces brjod cing bla mas bum pa slob ma'i mgo la bzhag /	1	ces rjod cing bla mas bum ba slob ma mgo la jog 
BO_NK031_(ki)008:13	spyi bor chu gtigs shing /	1	spyi bor chu gtig shing 
BO_NK031_(ki)008:14	bum chu 'thung ba dang khrus byed du bcug la /	1	bum chu thung ba dang khru byed du jug la 
BO_NK031_(ki)008:15	dbang brtan par bya zhing /	1	dbang brtan ba byed zhing 
BO_NK031_(ki)008:16	su pra tish+thasa me tog 'thor /	1	su pra tish+thasa me tog thor 
BO_NK031_(ki)008:17	mchod mkhan rnams kyis spos dang rol mo sbyar ro ////	1	mchod mkhan rnams kyis spros dang rol mo sbyor ro 
