segmentnr	original	folio	stemmed
BO_NK054_(yi)001:6000	e ni rdul snyed yi dwags rnams //	600	e ni rdul snyed yi dwags rnams 
BO_NK054_(yi)001:6001	zhes pa kun gzhi la nyon mongs pa 'dod chags ltar snang yang /	600	zhes ba kun gzhi la nyon mongs ba dod chags ltar snang yang 
BO_NK054_(yi)001:6002	de gnas su dag pa yi dwags kyi thub pa gdul bya grangs med pas 'dul byed kyang de snyed do //	600	de gnas su dag ba yi dwags kyi thub ba gdul byed grangs med ba dul byed kyang de snyed do 
BO_NK054_(yi)001:6003	+ai ni rdul snyed dmyal ba rnams //	600	+ai ni rdul snyed dmyal ba rnams 
BO_NK054_(yi)001:6004	zhes pa is mtshon pa'i zhe sdang ma 'gag par snang yang kun gzhi las ma g.yos /	600	zhes ba is mtshon ba zhe sdang ma gag ba snang yang kun gzhi las ma g.yos 
BO_NK054_(yi)001:6005	zhe sdang gnas su dag pa'i rig pa rang snang ba dmyal ba'i thub pa gdul bya grangs med pas rdul snyed do //	600	zhe sdang gnas su dag ba rig ba rang snang ba dmyal ba thub ba gdul byed grangs med ba rdul snyed do 
BO_NK054_(yi)001:6006	o ni thams cad 'jig par byed //	600	o ni thams cad jig ba byed 
BO_NK054_(yi)001:6007	ces pa os mtshon pa'i gsang ba'i khams gsum 'dus pa'i byang chub sems reg shes kyi ngo bo lhan cig skyes pa'i ye shes cha bcu drug rdzogs pa'i skad cig ma gcig la khams bco brgyad dang / rtag lta la sogs pa bzhi 'du shes kyi 'dzin pa thams cad mthu nyams par byed pas na thams cad 'jig pa zhes bya la /	600	ces ba os mtshon ba gsang ba khams gsum du ba byang chub sems reg shes kyi ngo bo lhan cig skye ba ye shes cha chu drug rdzogs ba skad cig ma gcig la khams chos brgyad dang rtag lta la sogs ba bzhi du shes kyi dzin ba thams cad mthu nyams ba byed ba na thams cad jig ba zhes byed la 
BO_NK054_(yi)001:6008	oo ni thams cad zhig pa yin //	600	oo ni thams cad jig ba yin 
BO_NK054_(yi)001:6009	zhes pa de'i myong ba lhun gyis grub pa'i dus na bde 'dzin gyi rtog pa nyid kyang 'das te /	600	zhes ba de myong ba lhun gyis grub ba dus na bde dzin gyi rtogs ba nyid kyang da te 
BO_NK054_(yi)001:6010	brjod pa las 'das pa nyid la ni thams cad zhig pa zhes bya ste /	601	rjod ba las da ba nyid la ni thams cad jig ba zhes byed ste 
BO_NK054_(yi)001:6011	don la khams gsum gyi log rtog dang / lam pas ched byas kyi rtog pa phra ba'i phra ba dag ste rig pa rang byung gi ye shes kho nar lhun gyis grub pa nyid la +ao dang +ao sbyor ba dang 'byor pa mngon du byas pa ste /	601	don la khams gsum gyi log rtogs dang lam ba ched byed kyi rtogs ba phra ba phra ba dag ste rig ba rang byung gi ye shes kho nar lhun gyis grub ba nyid la +ao dang +ao sbyor ba dang byor ba mngon du byed ba ste 
BO_NK054_(yi)001:6012	don la +amo cha lnga pa ye shes lnga'i ngo bo khro bo bdud rtsi 'khyil ba don dang ldan pa'i mtshan byang phyogs kyi sgo ba'o //	601	don la +amo cha lnga ba ye shes lnga ngo bo khro bo bdud rtsi khyil ba don dang ldan ba mtshan byang phyogs kyi sgo ba 
BO_NK054_(yi)001:6013	de'i mthu bstan pa ni /	601	de mthu ston ba ni 
BO_NK054_(yi)001:6014	yi ge 'khor lo tshogs chen 'dis //	601	yi ge khor lo tshogs chen dis 
BO_NK054_(yi)001:6015	zhes pa la sogs te /	601	zhes ba la sogs te 
BO_NK054_(yi)001:6016	yi ge na yi ge'i 'khor lo bzhi bcu rtsa gnyis /	601	yi ge na yi ge khor lo bzhi chu rtsa gnyis 
BO_NK054_(yi)001:6017	rtog pa na phung po lngas sogs pa rtog pa'i 'khor lo bzhi bcu rtsa gnyis /	601	rtogs ba na phung po lngas sogs ba rtogs ba khor lo bzhi chu rtsa gnyis 
BO_NK054_(yi)001:6018	gnas su dag pa na lha'i 'khor lo bzhi bcu rtsa gnyis /	601	gnas su dag ba na lha khor lo bzhi chu rtsa gnyis 
BO_NK054_(yi)001:6019	tshogs chen po ni rtog pa na rtog pa'i grangs mthar thug pa med pa /	601	tshogs chen po ni rtogs ba na rtogs ba grangs mthar thug ba med ba 
BO_NK054_(yi)001:6020	de nyid gnas su dag pa lha'i grangs mthar thug pa med pa'o //	602	de nyid gnas su dag ba lha grangs mthar thug ba med ba 
BO_NK054_(yi)001:6021	'di zhes pa /	602	di zhes ba 
BO_NK054_(yi)001:6022	dngos po'i tshogs nye bar ston pa ste /	602	dngos po tshogs nye ba ston ba ste 
BO_NK054_(yi)001:6023	brjod bya mthar thug pa med pa rjod byed kyi tshig mthar thug pa med pa rgyud 'di nyid do //	602	rjod byed mthar thug ba med ba rjod byed kyi tshig mthar thug ba med ba brgyud di nyid do 
BO_NK054_(yi)001:6024	sku gsung thugs kyi phreng bas bsdus //	602	sku gsung thugs kyi phreng ba sdud 
BO_NK054_(yi)001:6025	zhes pa yi ge dang rtog pa lha gsum ma 'gag par rang snang ba sku'i dkyil 'khor /	602	zhes ba yi ge dang rtogs ba lha gsum ma gag ba rang snang ba sku dkyil khor 
BO_NK054_(yi)001:6026	rang bzhin ma dmigs pa spros pa dang bral ba gsung gi dkyil 'khor /	602	rang bzhin ma dmigs ba spros ba dang bral ba gsung gi dkyil khor 
BO_NK054_(yi)001:6027	de gnyis dbyer med pa mi phyed pa thugs kyi dkyil 'khor te /	602	de gnyis dbyer med ba mi phyed ba thugs kyi dkyil khor te 
BO_NK054_(yi)001:6028	thams cad des bsdus zhes so //	602	thams cad des sdud zhes so 
BO_NK054_(yi)001:6029	zhes brjod do zhes pa /	602	zhes rjod do zhes ba 
