segmentnr	original	folio	stemmed
BO_NK008_(nya)007:0	gnubs lugs gshin rje gshed dmar po'i rgyun khyer bzhugs /	0	gnubs lugs gshin rje gshed dmar po rgyun khyer bzhugs 
BO_NK008_(nya)007:1	bla ma 'jam dpal rdo rje la phyag 'tshal lo //	0	bla ma jam dpal rdo rje la phyag tshal lo 
BO_NK008_(nya)007:2	bla ma mchog gsum 'jam dpal lhar //	0	bla ma mchog gsum jam dpal lhar 
BO_NK008_(nya)007:3	gus bas skyabs mchi mkha' mnyam 'gro //	0	gus ba skyob mchi mkha mnyam gro 
BO_NK008_(nya)007:4	bla med byang chub mchog thob phyir //	0	bla med byang chub mchog thob phyir 
BO_NK008_(nya)007:5	'jam dpal dmar po bsgrub par bgyi //	0	jam dpal dmar po sgrub ba bgyid 
BO_NK008_(nya)007:6	zhes skyabs sems bya /	0	zhes skyob sems byed 
BO_NK008_(nya)007:7	bdag nyid skad cig gis 'jam dpal gshin rje'i gshed du gsal bas /	0	bdag nyid skad cig gis jam dpal gshin rje gshed du gsal ba 
BO_NK008_(nya)007:8	+amo b+h+au h'u b+h+au t+r+aam b+h+au h+r+aihb+h+au h+aa b+h+au /	0	+amo b+h+au hu b+h+au t+r+aam b+h+au h+r+aihb+h+au h+aa b+h+au 
BO_NK008_(nya)007:9	zhes brjod pas mtshon cha rnam pa lnga dang me yi gur khang gis phyogs kun khyab par gyur /	0	zhes rjod ba mtshon cha rnam ba lnga dang me yi gur khang gis phyogs kun khyab ba gyur 
BO_NK008_(nya)007:10	rang rig snang stong dbyer med kyi rang bzhin yi ge h'u dmar por gsal ba las /	1	rang rig snang stong dbyer med kyi rang bzhin yi ge hu dmar por gsal ba las 
BO_NK008_(nya)007:11	'byung snga rim brtsegs /	1	byung snga rim brtsegs 
BO_NK008_(nya)007:12	dur khrod 'bar ba'i gzhal yas khang chen po'i dbus su /	1	dur khrod bar ba jal yas khang chen po dbus su 
BO_NK008_(nya)007:13	ma he chu glang pad+ma nyi zla bsnol ba'i gdan la /	1	ma he chu glang pad+ma nyi zla snol ba gdan la 
BO_NK008_(nya)007:14	+amo sh+r+ai many+dzu ma ru tse be ta li h'u phata /	1	+amo sh+r+ai many+dzu ma ru tse be ta li hu phata 
BO_NK008_(nya)007:15	ces brjod pas /	1	ces rjod ba 
BO_NK008_(nya)007:16	rang nyid skad cig gis 'jam dpal gshin rje'i gshed sku mdog dmar po zhal gcig phyag gnyis pa /	1	rang nyid skad cig gis jam dpal gshin rje gshed sku mdog dmar po zhal gcig phyag gnyis ba 
BO_NK008_(nya)007:17	phyag g.yas na me'i 'khor lo rtsibs brgyad bsnams pa /	1	phyag g.yas na me khor lo rtsibs brgyad snom ba 
BO_NK008_(nya)007:18	g.yon pa rlung gi 'khor lo bskor ba /	1	g.yon ba rlung gi khor lo skor ba 
BO_NK008_(nya)007:19	smin ma ag tshom las me stag gi tsh+wa tsh+wa 'phro ba /	1	smin ma ag tshom las me stag gi tsh+wa tsh+wa phro ba 
BO_NK008_(nya)007:20	zhal bgrad cing mche ba gtsigs pa /	2	zhal bgrad cing mche ba gtsigs ba 
BO_NK008_(nya)007:21	mche ba g.yas nas rak+ta 'bab cing /	2	mche ba g.yas nas rak+ta bab cing 
BO_NK008_(nya)007:22	g.yon pa'i 'od zer gyis dgra bgegs 'gugs pa /	2	g.yon ba d zer gyis dgra bgegs gugs ba 
BO_NK008_(nya)007:23	ral pa'i gseb nas khro chung spro ba /	2	ral ba gseb nas khro chung spro ba 
BO_NK008_(nya)007:24	thod skam gyi dbu rgyan /	2	thod skam gyi dbu rgyan 
BO_NK008_(nya)007:25	zhing glang gi stod g.yogs /	2	zhing glang gi stod g.yogs 
BO_NK008_(nya)007:26	stag sham / thod rlon gyi do shal /	2	stag sham thod rlon gyi do shal 
BO_NK008_(nya)007:27	sbrul rigs lnga yi chun po /	2	sbrul rigs lnga yi chun po 
BO_NK008_(nya)007:28	zhal nas h'u phata kyi sgra sgrog pa /	2	zhal nas hu phata kyi sgra sgrog ba 
BO_NK008_(nya)007:29	zhabs gnyis brkyang bskums kyis me dpung dmar nag 'bar ba'i dbus na /	2	zhabs gnyis rkyong skum kyis me dpung dmar nag bar ba dbus na 
BO_NK008_(nya)007:30	yum e ka dz+aa ti dmar smug kha t+w+aam rtse gsum dang thod khrag stob pas 'khyud cing bde stong zung 'jug gi ngo bor bzhugs pa'o //	3	yum e ka dz+aa ti dmar smug kha t+w+aam rtse gsum dang thod khrag stob ba khyud cing bde stong zung jug gi ngo bor bzhugs ba 
BO_NK008_(nya)007:31	de yi spyi bor +amo /	3	de yi spyi bor +amo 
BO_NK008_(nya)007:32	mgrin par +aah snying gar h'u /	3	mgrin ba +aah snying gar hu 
BO_NK008_(nya)007:33	de las 'od zer 'phros rang 'dra'i ye shes pa badz+ra sa m+aa dzah zhes snyan brnan /	3	de las d zer phro rang dra ye shes ba badz+ra sa m+aa dzah zhes snyan rnon 
BO_NK008_(nya)007:34	h'u / gru gsum dmar nag 'bar ba nas //	3	hu gru gsum dmar nag bar ba nas 
BO_NK008_(nya)007:35	'jam dpal sku mchog dmar po che //	3	jam dpal sku mchog dmar po che 
BO_NK008_(nya)007:36	dgra bgegs 'dul phyir spyan 'dren no //	3	dgra bgegs dul phyir spyan bgrang no 
BO_NK008_(nya)007:37	gnas 'dir brtse phyir gshegs su gsol //	3	gnas dir brtse phyir gshegs su gsol 
BO_NK008_(nya)007:38	e h+ye hi dzahmh'u ba hoh zhes spyan drangs shing bstim la /	3	e h+ye hi dzahmhu ba hoh zhes spyan drangs shing stim la 
BO_NK008_(nya)007:39	rmad du byung ba'i gtor ma dang // dam rdzas bdud rtsi'i mchod pa dang // sbyor sgrol rak+ta'i mchod pas mchod //	3	rmad du byung ba thor ma dang dam rdzas bdud rtsi mchod ba dang sbyor sgrol rak+ta mchod ba mchod 
BO_NK008_(nya)007:40	thugs rjes dgongs la bzhes su gsol //	4	thugs rjes dgongs la bzhes su gsol 
BO_NK008_(nya)007:41	sarba ma h+aa p+au dza kh+aa hi /	4	sarba ma h+aa p+au dza kh+aa hi 
BO_NK008_(nya)007:42	zhes mchod la /	4	zhes mchod la 
BO_NK008_(nya)007:43	gdug pa 'dul mdzad gshin rje'i gshed //	4	gdug ba dul mdzad gshin rje gshed 
BO_NK008_(nya)007:44	yab gcig sku mchog dmar po la //	4	yab gcig sku mchog dmar po la 
BO_NK008_(nya)007:45	dang ba'i yid kyis phyag tshal bstod //	4	dang ba yid kyis phyag tshal bstod 
BO_NK008_(nya)007:46	phrin las rnam bzhi sgrub par mdzod //	4	phrin las rnam bzhi sgrub ba mdzod 
BO_NK008_(nya)007:47	ces bstod / snang grags 'gyu gsum lha sngags kyi rol par bltas la /	4	ces bstod snang grags gyu gsum lha sngags kyi rol ba lta la 
