segmentnr	original	folio	stemmed
BO_NK100_(the)018:0	// chos gos rnam gsum byin brlab bla ma'i zhal las shes pa bzhugs /	0	chos gos rnam gsum byin brlab bla ma zhal las shes ba bzhugs 
BO_NK100_(the)018:1	chos gos rnam gsum byin gyis brlab pa /	0	chos gos rnam gsum byin gyis brlab ba 
BO_NK100_(the)018:2	bla ma'i zhal las shes pa ni /	0	bla ma zhal las shes ba ni 
BO_NK100_(the)018:3	don gnyis te /	0	don gnyis te 
BO_NK100_(the)018:4	chos gos rnam gsum byin gyis brlab pa dang / rnam gsum sbyin pa'o //	0	chos gos rnam gsum byin gyis brlab ba dang rnam gsum sbyin ba 
BO_NK100_(the)018:5	dang po la gnyis /	0	dang po la gnyis 
BO_NK100_(the)018:6	mtshan mo'i chos gos byin gyis brlab pa dang / nyin mo'i chos gos brlab pa'o //	0	mtshan mo chos gos byin gyis brlab ba dang nyin mo chos gos brlab ba 
BO_NK100_(the)018:7	dang po ni /	0	dang po ni 
BO_NK100_(the)018:8	mtshan mo'i dus su rang he ru kar bsgoms la /	0	mtshan mo dus su rang he ru kar sgom la 
BO_NK100_(the)018:9	rang gi stan dang / sham thabs dang / steng gos gsum po de rim pa bzhin du me las grub pa'i mi lpags kyi g.yang gzhi dang / stag lpags kyi sham thabs dang / glang chen gyi rko rlon gsum du byin gyis brlabs la bsgom mo //	0	rang gi stan dang sham thabs dang steng gos gsum po de rim ba bzhin du me las grub ba mi lpags kyi g.yang gzhi dang stag lpags kyi sham thabs dang glang chen gyi rko rlon gsum du byin gyis brlabs la bsgom mo 
BO_NK100_(the)018:10	nyin mo'i chos gos byin gyis brlab pa ni /	1	nyin mo chos gos byin gyis brlab ba ni 
BO_NK100_(the)018:11	nyin mo sh+aakya thub par bsgoms la /	1	nyin mo sh+aakya thub ba sgom la 
BO_NK100_(the)018:12	rang gi stan dang sham thabs dang steng gos gsum rim bzhin du me las grub pa'i reg bya shin tu tsha ba'i gdan gding ba dang thang sham dang steng gos gsum du bsgom /	1	rang gi stan dang sham thabs dang steng gos gsum rim bzhin du me las grub ba reg byed shin tu tsha ba gdan ding ba dang thang sham dang steng gos gsum du bsgom 
BO_NK100_(the)018:13	gnyis pa chos gos rnam gsum sbyin pa ni /	1	gnyis ba chos gos rnam gsum sbyin ba ni 
BO_NK100_(the)018:14	rang dge sbyor gyi gtso bo 'di la byed na /	1	rang dge sbyor gyi gtso bo di la byed na 
BO_NK100_(the)018:15	sngar bsgoms pa rnams thun bzhir bsgom zhing /	1	sngar sgom ba rnams thun bzhir bsgom zhing 
BO_NK100_(the)018:16	dmigs pa 'od zer gyi spro bsdu la yun ring du gtad de /	1	dmigs ba d zer gyi spro sdud la yun ring du gtod de 
BO_NK100_(the)018:17	de nyid la sems zin nas rnam par mi rtog pa'i ting nge 'dzin skye'o //	1	de nyid la sems zin nas rnam ba mi rtogs ba ting nge dzin skye 
BO_NK100_(the)018:18	'di nyid la gtso bo mi byed na /	1	di nyid la gtso bo mi byed na 
BO_NK100_(the)018:19	nyin gos mtshan gos sbyin pa ni /	1	nyin gos mtshan gos sbyin ba ni 
BO_NK100_(the)018:20	bla ma byin brlabs kyi gtum mo nas /	2	bla ma byin brlabs kyi thum mo nas 
BO_NK100_(the)018:21	stong chen mo'i gtum mo yan chad nyi ma re la rlung re re'am /	2	stong chen mo thum mo yan chad nyi ma re la rlung re re 
BO_NK100_(the)018:22	nyi shu rtsa gcig gam /	2	nyi shu rtsa gcig gam 
BO_NK100_(the)018:23	bdun las mi nyung pa dmigs pa thams cad yongs su rdzogs par byas la /	2	bdun las mi nyung ba dmigs ba thams cad yongs su rdzogs ba byed la 
BO_NK100_(the)018:24	mtshan mo longs sku'i chos gos rnam gsum byin gyis brlabs la nyal nyin mo sprul sku'i chos gos rnams gsum gyis brlabs la nyin mo'i spyod lam bskyang ngo //	2	mtshan mo longs sku chos gos rnam gsum byin gyis brlabs la nyal nyin mo sprul sku chos gos rnams gsum gyis brlabs la nyin mo spyod lam skyong ngo 
BO_NK100_(the)018:25	dus rgyun du nyin mtshan spel mar bsgoms nas /	2	dus rgyun du nyin mtshan spel mar sgom nas 
BO_NK100_(the)018:26	nyin mtshan gnyis kyi chos gos ster pa ni /	2	nyin mtshan gnyis kyi chos gos ster ba ni 
BO_NK100_(the)018:27	chos gos rnam gsum sbyin pa zhes bya'o ////iti //	2	chos gos rnam gsum sbyin ba zhes byed 
