segmentnr	original	folio	stemmed
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:0	@#// gurosh+tshit+tasad+hakabadzrakrod+hatra / sukhopadeshapathathakramadz+nyanagar+b+has+yati	0	gurosh+tshit+tasad+hakabadzrakrod+hatra sukhopadeshapathathakramadz+nyanagar+b+has+yati 
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:1	kadz+nyanab+hasapraphal+lanamabiharatismi / @#// bla ma'i thugs sgrub rdo rje drag rtshal las /	0	kadz+nyanab+hasapraphal+lanamabiharatismi bla ma thugs sgrub rdo rje drag rtshal las 
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:2	zhal gdams lam rim ye shes snying po'i 'grel pa ye shes snang ba rab tu rgyas pa zhes bya ba bzhugs so //	0	zhal doms lam rim ye shes snying po grel ba ye shes snang ba rab tu rgya ba zhes byed ba bzhugs so 
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:3	bla ma'i thugs sgrub rdo rje drag rtshal las /	0	bla ma thugs sgrub rdo rje drag rtshal las 
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:4	zhal gdams lam rim ye shes snying po'i 'grel pa ye shes snang ba rab tu rgyas pa zhes bya ba /	0	zhal doms lam rim ye shes snying po grel ba ye shes snang ba rab tu rgya ba zhes byed ba 
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:5	dus gsum sangs rgyas thams cad kyi ngo bo dpal bde ba chen po pad+ma sam b+ha ba'i zhabs la sgo gsum gus pa chen pos phyag 'tshhal zhing skyabs su mchi'o //	0	dus gsum sangs rgya thams cad kyi ngo bo dpal bde ba chen po pad+ma sam b+ha ba zhabs la sgo gsum gus ba chen pos phyag tshhal zhing skyob su mchi 
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:6	dus dang rnam pa thams cad du brtshe ba chen pos rjes su bzung zhing byin gyis brlab tu gsol //	0	dus dang rnam ba thams cad du brtshe ba chen pos rjes su bzung zhing byin gyis brlab tu gsol 
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:7	bsam gyis mi khyab nam mkha'i rang bzhin bsam yas rnam thar 'byung ba'i gnas //	0	bsam gyis mi khyab nam mkha rang bzhin bsam yas rnam thar byung ba gnas 
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:8	'chi med rdo rje bde chen rol pas nam mkha' ji srid gzhan don mdzad //	0	chi med rdo rje bde chen rol ba nam mkha ji srid gzhan don mdzad 
BO_TZ_LAMRIM-YISHE-NYINGPO-P2:9	bka' drin zla med gu ru yab yum lha dang da ki chos skyong bcas //	0	bka drin zla med gu ru yab yum lha dang da ki chos skyong cha 
