segmentnr	original	folio	stemmed
BO_NK088_(su)001:6000	des log g.yo dang ldan pas don nor bar bsgyur nas gsang sngags yin zhes ston pas sgro skur med pa'i gsang ba'i chos rnams gzhung dkrugs shing log pas bka' bslad sel byas nas ma nor ba'i lugs gzhung bor bzhag ste /	600	des log g.yo dang ldan ba don nor ba sgyur nas gsang sngags yin zhes ston ba sgro skur med ba gsang ba chos rnams gzhung dkrug shing log ba bka bslad sel byed nas ma nor ba lugs gzhung bor jog ste 
BO_NK088_(su)001:6001	nor ba'i don med log par chos 'phel ba'i rgyu yang gzhan ma yin te /	600	nor ba don med log ba chos phel ba rgyu yang gzhan ma yin te 
BO_NK088_(su)001:6002	gsang sngags rtsa ba nyid las gyur bar zad nyid gnad khong du ma chud pa las gyur to //	600	gsang sngags rtsa ba nyid las gyur ba zad nyid gnad khong du ma chud ba las gyur to 
BO_NK088_(su)001:6003	de yang ji lta bu zhe na //	600	de yang ji lta bu zhe na 
BO_NK088_(su)001:6004	zhes pa la sogs pa /	600	zhes ba la sogs ba 
BO_NK088_(su)001:6005	sngon bskal pa grangs med pa'i sngon du gsang sngags ma nor ba'i phyogs ma 'di bar ma gyur yin pa /	600	sngon bskal ba grangs med ba sngon du gsang sngags ma nor ba phyogs ma di ba ma gyur yin ba 
BO_NK088_(su)001:6006	log pa'i bslad pa can sel dang ldan pa'i shes rgyud smad pas rang gis rang bslad de rgyud ngan pas de nyid bslad pa'o //	600	log ba bslad ba can sel dang ldan ba shes brgyud smad ba rang gis rang bslad de brgyud ngan ba de nyid bslad ba 
BO_NK088_(su)001:6007	nga yi yid bzhin nor bu 'di //	600	nga yi yid bzhin nor bu di 
BO_NK088_(su)001:6008	zhes pa dag ston pa'i bka' yon tan gyi 'byung gnas gsang sngags zab mo thabs kyi sgo ji lta bur yang 'grel ba'i don zab mo blos rtogs dpag dka' ba'i gtan tshigs des na /	600	zhes ba dag ston ba bka yon tan gyi byung gnas gsang sngags zab mo thabs kyi sgo ji lta bur yang grel ba don zab mo blos rtogs dpog dka ba gtan tshigs des na 
BO_NK088_(su)001:6009	phyis kyang ma 'ongs dus kyi log spyod kyis /	600	byid kyang ma ngs dus kyi log spyod kyis 
BO_NK088_(su)001:6010	nor bar zhen pas de'i gzhung 'dzin pa mang po sder langs pa 'byung ste /	601	nor ba zhen ba de gzhung dzin ba mang po sder ldang ba byung ste 
BO_NK088_(su)001:6011	dus de tsam gyi phyi dus yin no //	601	dus de tsam gyi phyi dus yin no 
BO_NK088_(su)001:6012	de kho na so so'i sde ma 'dres par bstan pa gang zhe na /	601	de kho na so so sde ma dre ba ston ba gang zhe na 
BO_NK088_(su)001:6013	'das pa'i dus na sngon byung ba //	601	da ba dus na sngon byung ba 
BO_NK088_(su)001:6014	zhes pa dag dus der gsang ba dam pa'i lam rlag pa gol ba /	601	zhes ba dag dus der gsang ba dam ba lam rlag ba gol ba 
BO_NK088_(su)001:6015	shin tu log pa mu stegs kyi rigs can phyin ci log la chags pa'i sde pa phyogs mthun pa tshan pa gcig la'ang drug ste /	601	shin tu log ba mu stegs kyi rigs can phyin ci log la chags ba sde ba phyogs mthun ba tshan ba gcig la drug ste 
BO_NK088_(su)001:6016	rgya byed tsha la gnas sde dang / 'jigs byed rig gnas sde dang / gtsug lag khang chen sde dang / mthar sgrogs rig byed sde dang / sa srung ba'i sde dang / gnas ma bu'i sde dang drug go //	601	rgya byed tsha la gnas sde dang jigs byed rig gnas sde dang gtsug lag khang chen sde dang mthar sgrogs rig byed sde dang sa srung ba sde dang gnas ma bu sde dang drug go 
BO_NK088_(su)001:6017	phyogs log par gyur pa la drug ste /	601	phyogs log ba gyur ba la drug ste 
BO_NK088_(su)001:6018	so so tha dad rgyur lta la spyad pas /	601	so so tha dad rgyur lta la spyod ba 
BO_NK088_(su)001:6019	dag par lta ba la sogs pa'i sde drug ste log sde phrag gcig go //	601	dag ba lta ba la sogs ba sde drug ste log sde phrag gcig go 
BO_NK088_(su)001:6020	gang la log zhen log dbang gis //	602	gang la log zhen log dbang gis 
BO_NK088_(su)001:6021	zhen pa la sogs pa log pa'i shes bya gang rung la mngon par chags pa'i dbang gis rgyun log pa'i shes rab kyis de nyid lta ba'i log mthong mchog tu gtsor bzung nas byed pas ma nor ba'i sgo rnams la 'jug pa'i sems bral te /	602	zhen ba la sogs ba log ba shes byed gang rung la mngon ba chags ba dbang gis rgyun log ba shes rab kyis de nyid lta ba log mthong mchog tu gtsor bzung nas byed ba ma nor ba sgo rnams la jug ba sems bral te 
BO_NK088_(su)001:6022	ma rig pa'i lta ba las mi 'gyur ba'o //	602	ma rig ba lta ba las mi gyur ba 
BO_NK088_(su)001:6023	de yang ci lta bu zhe na //	602	de yang ci lta bu zhe na 
BO_NK088_(su)001:6024	zhes pa la sogs pa de'i tshul 'dzin pa'i dus der phyin ci log la mngon par zhen pa dang ldan pa'i thar pa nag po'o //	602	zhes ba la sogs ba de tshul dzin ba dus der phyin ci log la mngon ba zhen ba dang ldan ba thar ba nag po 
BO_NK088_(su)001:6025	des na bshad pa'i dus dang 'chad pa rnams bskal pa kun dga' lta bur rigs so //	602	des na chad ba dus dang chad ba rnams bskal ba kun dga lta bur rigs so 
BO_NK088_(su)001:6026	gang 'dir bcing pa lngas bcings nas //	602	gang dir ching ba lngas ching nas 
BO_NK088_(su)001:6027	zhes pa dag nag po de nyon mongs lnga'i zhags pas bsdams pas che ba'i nga rgyal gyi sa la gnas te /	602	zhes ba dag nag po de nyon mongs lnga zhags ba sdom ba che ba nga rgyal gyi sa la gnas te 
BO_NK088_(su)001:6028	bsam pa'i shes rab tsam yang mi bsten pas ma rig pas non pa ni glang po lta bur byung ngo //	602	bsam ba shes rab tsam yang mi sten ba ma rig ba non ba ni glang po lta bur byung ngo 
BO_NK088_(su)001:6029	de'i tshul ni bskal pa de la log pa'i sde nag po rang gcig pu ste /	602	de tshul ni bskal ba de la log ba sde nag po rang gcig pu ste 
BO_NK088_(su)001:6030	nga las btsan pa dang che ba med par nga rgyal bas gzhan la log chos ston pa'o //	603	nga las btsan ba dang che ba med ba nga rgyal ba gzhan la log chos ston ba 
BO_NK088_(su)001:6031	gang du dmus long lam zhugs pa //	603	gang du dmus long lam jug ba 
BO_NK088_(su)001:6032	zhes pa la sogs pa /	603	zhes ba la sogs ba 
BO_NK088_(su)001:6033	dper ma lto nas long ba zhig lam du song na yid kyis dpags nas gom pa 'dor yang g.yang sar lhung ba ltar /	603	dper ma lto nas long ba jig lam du gro na yid kyis dpog nas gom ba dor yang g.yang sar lhung ba ltar 
BO_NK088_(su)001:6034	gsang ba'i don ma rtogs par ngan dpyod kyis spyod pa mchog tu byed pa 'byung ba'i tshul ni /	603	gsang ba don ma rtogs ba ngan dpyod kyis spyod ba mchog tu byed ba byung ba tshul ni 
BO_NK088_(su)001:6035	dus gang du de nyid du ma rig pas mun bsdams pa'i zin pa'i lta ba pa dge 'dun phal chen sde'o //	603	dus gang du de nyid du ma rig ba mun sdom ba zin ba lta ba ba dge dun phal chen sde 
BO_NK088_(su)001:6036	de las kyang nub kyi ri bo'i sde dang / shar gyi ri bo'i sde dang / gangs rir gnas pa'i sde dang / rtag par smra ba'i sde dang / 'jig rten 'das pa'i sde dang lnga ste /	603	de las kyang nub kyi ri bo sde dang char gyi ri bo sde dang gangs rir gnas ba sde dang rtag ba smra ba sde dang jig rten da ba sde dang lnga ste 
BO_NK088_(su)001:6037	phyogs ltos dpyod pa gsang ba chen po'i zhar las byung ba barlanga po'i brtul zhugs spyod pa ste /	603	phyogs ltos dpyod ba gsang ba chen po zhar las byung ba barlanga po brtul jug spyod ba ste 
BO_NK088_(su)001:6038	gzhi tshul khrims dang brtul zhugs mchog tu 'dzin pa las gyes pa'i sde lnga'o //	603	gzhi tshul khrims dang brtul jug mchog tu dzin ba las gyes ba sde lnga 
BO_NK088_(su)001:6039	lung med rnal 'byor bsgom pa dang // zhes pa dag nges pa'i lung med par ting nge 'dzin byed pa dang / shed ma bye bar gzhan la sgrogs pa'i log spyod rtsa hral can log pa'i brtul zhugs gtsor byed pa byung ba'i tshul ni /	603	lung med rnal byor bsgom ba dang zhes ba dag nges ba lung med ba ting nge dzin byed ba dang shed ma bye ba gzhan la sgrogs ba log spyod rtsa hral can log ba brtul jug gtsor byed ba byung ba tshul ni 
BO_NK088_(su)001:6040	dus der yang lung dang rig par ma brtags par byung rgyal du smra ba ni nang ris thams cad yod par smra ba'i sde dang / dge 'dun phal che ba'i sde dang / gnas brtan pa'i sde dang / legs dpogs pa'i sde dag go //	604	dus der yang lung dang rig ba ma rtog ba byung rgyal du smra ba ni nang ris thams cad yod ba smra ba sde dang dge dun phal che ba sde dang gnas brtan ba sde dang legs dpogs ba sde dag go 
BO_NK088_(su)001:6041	de yang / gang du shes pa yod smra ltar //	604	de yang gang du shes ba yod smra ltar 
BO_NK088_(su)001:6042	de bzhin med par lta ba dang // 'di gang 'di las gyur lta ba //	604	de bzhin med ba lta ba dang di gang di las gyur lta ba 
BO_NK088_(su)001:6043	gang du yod min med min lta //	604	gang du yod min med min lta 
BO_NK088_(su)001:6044	bdag shi 'di tshe mya ngan 'das //	604	bdag chi di tshe mya ngan da 
BO_NK088_(su)001:6045	zhes so // don med 'dug la brtson pa dang // zhes pa la sogs pa rtag tu dgon pa gdeng med par yal bar 'dug pa la grims pa dang / gser dngul dang 'jim pa la sogs pa'i brnyan ma la de nyid du zhen pas /	604	zhes so don med dug la brtson ba dang zhes ba la sogs ba rtag tu dgon ba gdeng med ba yal ba dug ba la grim ba dang gser dngul dang jim ba la sogs ba rnyan ma la de nyid du zhen ba 
