segmentnr	original	stemmed
BO_K10_D0162_H0163:221a-0	@221a / /rgya gar skad du /	gar skad du 
BO_K10_D0162_H0163:221a-1	a'arya shr'i ba su pa ri pritstsh'a n'a ma mah'a ya na s'u tra /	aarya shr ba su ba ri pritstsha na ma maha ya na su tra 
BO_K10_D0162_H0163:221a-2	bod skad du /	bod skad du 
BO_K10_D0162_H0163:221a-3	'phags pa dpal dbyig gis zhus pa zhes bya ba theg po chen po'i mdo /	phag ba dpal dbyig gis zhus ba zhes byed ba theg po chen po mdo 
BO_K10_D0162_H0163:221a-4	sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	sangs rgya dang byang chub sems dpa thams cad la phyag tshal lo 
BO_K10_D0162_H0163:221a-5	'di skad bdag gis thos pa dus gcig na /	di skad bdag gis thos ba dus gcig na 
BO_K10_D0162_H0163:221a-6	bcom ldan 'das w'a ra na s'i na drang srong smra ba'i ri dvags kyi nags na byang chub sems dpa'i dge 'dun dang / nyan thos kyi dge 'dun chen po dang thabs gcig tu bzhugs te /	joms ldan da wa ra na s na dren srong smra ba ri dvags kyi nags na byang chub sems dpa dge dun dang nyan thos kyi dge dun chen po dang thabs gcig tu bzhugs te 
BO_K10_D0162_H0163:221a-7	de nas tshong dpon gyi bu dpal dbyig ces bya ba wa ra na s'i'i grong khyer chen po nas byung nas /	de nas tshong dpon gyi bu dpal dbyig ces byed ba wa ra na s grong khyer chen po nas byung nas 
BO_K10_D0162_H0163:221a-8	bcom ldan 'das ga la ba der song ste phyin nas /	joms ldan da ga la ba der gro ste phyin nas 
BO_K10_D0162_H0163:221a-9	bcom ldan 'das kyi zhabs la mgo bos phyag btsal te lan gsum bskor ba byas nas phyogs gcig tu 'dug go /	joms ldan da kyi zhabs la mgo bod phyag btsal te lan gsum skor ba byed nas phyogs gcig tu dug go 
