segmentnr	original	folio	stemmed
BO_NK079_(dzu)003:2000	zhes bstod do //	200	zhes bstod do 
BO_NK079_(dzu)003:2001	nyid kyi thugs kar zhugs nas mi snang bar gyur to //	200	nyid kyi thugs kar jug nas mi snang ba gyur to 
BO_NK079_(dzu)003:2002	mnyam las spros te 'byung ba'i las //	200	mnyam las spros te byung ba las 
BO_NK079_(dzu)003:2003	skyes bu gang zhig rig pa des //	200	skye bu gang jig rig ba des 
BO_NK079_(dzu)003:2004	gang zhig ji skad brjod pa'i sgra /	200	gang jig ji skad rjod ba sgra 
BO_NK079_(dzu)003:2005	thams cad tan tra zhes pa ni //	200	thams cad tan tra zhes ba ni 
BO_NK079_(dzu)003:2006	'og min bla med gnas mchog tu //	200	g min bla med gnas mchog tu 
BO_NK079_(dzu)003:2007	mgon po bdag nyid chen po yis //	200	mgon po bdag nyid chen po yis 
BO_NK079_(dzu)003:2008	rdo rje 'khor lo bskor ba na //	200	rdo rje khor lo skor ba na 
BO_NK079_(dzu)003:2009	sngags kyi dbang po bkram pas gsungs //	200	sngags kyi dbang po grem ba gsungs 
BO_NK079_(dzu)003:2010	de las brten te mgon po yis //	201	de las rten te mgon po yis 
BO_NK079_(dzu)003:2011	sku gsung thugs kyi gsang ba rnams //	201	sku gsung thugs kyi gsang ba rnams 
BO_NK079_(dzu)003:2012	rnal 'byor bsgrub pa rtogs bya'i phyir //	201	rnal byor sgrub ba rtogs byed phyir 
BO_NK079_(dzu)003:2013	ma nor tsam du bshad pa yin //	201	ma nor tsam du chad ba yin 
BO_NK079_(dzu)003:2014	dngos grub mchog brnyes ya mtshan chen po yis //	201	dngos grub mchog brnyes ya mtshan chen po yis 
BO_NK079_(dzu)003:2015	'jig rten ma gyur pad+ma rgyal po las //	201	jig rten ma gyur pad+ma rgyal po las 
BO_NK079_(dzu)003:2016	de bzhin gshegs pa'i man ngag gsang chen rnams //	201	de bzhin gshegs ba man ngag gsang chen rnams 
BO_NK079_(dzu)003:2017	klong nas bkrol mdzad de la phyag 'tshal lo //	201	klong nas grol mdzad de la phyag tshal lo 
BO_NK079_(dzu)003:2018	'phags pa thabs kyi zhags pa pad+mo'i 'phreng ba las /	201	phag ba thabs kyi zhags ba pad+mo phreng ba las 
BO_NK079_(dzu)003:2019	rtog pa'i rgyal po don bsdus pa'i le'u ste bzhi bcu rtsa gnyis pa'o ///	201	rtogs ba rgyal po don sdud ba leu ste bzhi chu rtsa gnyis ba 
BO_NK079_(dzu)003:2020	/ 'phags pa thabs kyi zhags pa pad+mo'i 'phreng gi 'grel pa rdzogs so ////bkra shis ////rgya nag pe cin bstan 'gyur las zhal bshus pa dge'o //	202	phag ba thabs kyi zhags ba pad+mo phreng gi grel ba rdzogs so shis nag pe cin ston gyur las zhal bshus ba dge 
