segmentnr	original	folio	stemmed
BO_NK033_(gi)001:6000	ya ra m+aa /	600	ya ra m+aa 
BO_NK033_(gi)001:6001	trum sha khi mu /	600	trum sha khi mu 
BO_NK033_(gi)001:6002	la da la d+ha la dz+wa /	600	la da la d+ha la dz+wa 
BO_NK033_(gi)001:6003	g.yog mo gsum gyi srog sngags dang bsad sngags bri'o //	600	g.yog mo gsum gyi srog sngags dang bsad sngags bri 
BO_NK033_(gi)001:6004	de nas 'khor lo de sngar gyi ling ga de'i snying khar gzhug /	600	de nas khor lo de sngar gyi ling ga de snying khar jug 
BO_NK033_(gi)001:6005	de nas rang nyid yi dam mkha' 'gro ma khros pa'i gzugs kyis drag po'i ting nge 'dzin du byas la /	600	de nas rang nyid yi dam mkha gro ma khro ba gzugs kyis drag po ting nge dzin du byed la 
BO_NK033_(gi)001:6006	lcags kyu'i phyag rgya bcas la /	600	lcags kyu phyag rgya cha la 
BO_NK033_(gi)001:6007	ang+ku sha dzah sa gang na 'dug pa de dbang du bsdus /	600	ang+ku sha dzah sa gang na dug ba de dbang du sdud 
BO_NK033_(gi)001:6008	dzahs dgug / h+aum gis ling ga la dgra bo de tsho bstim /	600	dzahs gugs h+aum gis ling ga la dgra bo de tsho stim 
BO_NK033_(gi)001:6009	bam gyis lcags sgrog gis bsdams //	600	bam gyis lcags sgrog gis sdom 
BO_NK033_(gi)001:6010	hohni mkha' 'gro ma rnams so //	601	hohni mkha gro ma rnams so 
BO_NK033_(gi)001:6011	de gsod pa la dga' bar bsam mo //	601	de gsod ba la dga ba bsam mo 
BO_NK033_(gi)001:6012	sdang ba'i dgra bo la gnod pa skyel te d+aa ki ma rnams kyis gsod pas sdang ba'o //	601	sdang ba dgra bo la gnod ba skyel te d+aa ki ma rnams kyis gsod ba sdang ba 
BO_NK033_(gi)001:6013	rmug par bya ba ni /	601	rmug ba byed ba ni 
BO_NK033_(gi)001:6014	ling+ga'i mgo la dug chu byug /	601	ling+ga mgo la dug chu byug 
BO_NK033_(gi)001:6015	rengs par bya ba ni lte ba la skyer pa'i tsher ma gzer /	601	rengs ba byed ba ni lte ba la skyer ba tsher ma gzer 
BO_NK033_(gi)001:6016	phur bus gdab pa ni /	601	phur bud gdab ba ni 
BO_NK033_(gi)001:6017	snying la seng ldeng gi phur pa gdab /	601	snying la seng ldeng gi phur ba gdab 
BO_NK033_(gi)001:6018	gla ba'i tsher ma gzer /	601	gla ba tsher ma gzer 
BO_NK033_(gi)001:6019	ngag phrog pa ni lce la btsan dug dang dug sna byug /	601	ngag phrog ba ni lce la btsan dug dang dug sna byug 
BO_NK033_(gi)001:6020	rmongs par bya ba ni /	602	rmongs ba byed ba ni 
BO_NK033_(gi)001:6021	snying la khyi dang ba glang gi khrag byug /	602	snying la khyi dang ba glang gi khrag byug 
BO_NK033_(gi)001:6022	zha bar bya ba ni /	602	ja ba byed ba ni 
BO_NK033_(gi)001:6023	yan lag la mdze pho'i khrag byug /	602	yan lag la mdze pho khrag byug 
BO_NK033_(gi)001:6024	'on par bya ba ni /	602	n ba byed ba ni 
BO_NK033_(gi)001:6025	rna ba la lkug pa'i klad pa byug /	602	rna ba la lkugs ba klad ba byug 
BO_NK033_(gi)001:6026	longs spyod nyams par bya ba ni /	602	longs spyod nyams ba byed ba ni 
BO_NK033_(gi)001:6027	phung sri phag pa dang / gtor byed bya'i khrag ling ga la byug /	602	phung sri phag ba dang thor byed byed khrag ling ga la byug 
BO_NK033_(gi)001:6028	de tsho thun yang brdeg go //	602	de tsho thun yang brdeg go 
BO_NK033_(gi)001:6029	de nas ling+ga de lha dang bral ba'i thabs 'di tsho byed pa gal che'o //	602	de nas ling+ga de lha dang bral ba thabs di tsho byed ba gal che 
BO_NK033_(gi)001:6030	gu gul nag po /	603	gu gul nag po 
BO_NK033_(gi)001:6031	khyi lud de gnyis kyi du ba ling+ga la bdug la kho rang gi 'go ba'i lha lnga sngon du phral lo //	603	khyi lud de gnyis kyi du ba ling+ga la bdug la kho rang gi go ba lha lnga sngon du phral lo 
BO_NK033_(gi)001:6032	de nas rang nyid skra bshig la he ru kas rang bsrung ba bya'o //	603	de nas rang nyid skra jig la he ru kas rang bsrung ba byed 
BO_NK033_(gi)001:6033	de nas mkha' 'gro ma gtso mo dang g.yog mo 'bod pas spyan drangs /	603	de nas mkha gro ma gtso mo dang g.yog mo bod ba spyan drangs 
BO_NK033_(gi)001:6034	srog snying gis bsad pa'i dus la bab par dgra bsad pa'i rtags thon par bgrangs /	603	srog snying gis bsad ba dus la bab ba dgra bsad ba rtags thon ba bgrong 
BO_NK033_(gi)001:6035	zhun chen gyi mar me nub gsum /	603	zhun chen gyi mar me nub gsum 
BO_NK033_(gi)001:6036	'bru'i mar me nub gsum /	603	bru mar me nub gsum 
BO_NK033_(gi)001:6037	rtsi'i mar me nub gsum btang ngo //	603	rtsi mar me nub gsum gtong ngo 
BO_NK033_(gi)001:6038	nub dgu po des 'grub par bshad do //	603	nub dgu po des grub ba chad do 
BO_NK033_(gi)001:6039	gtor ma drag tu btang la dmod bcol bya'o //	603	thor ma drag tu gtong la dmod chol byed 
BO_NK033_(gi)001:6040	nang rtags byung nas dgra la 'gror ma btub na /	604	nang rtags byung nas dgra la gror ma thub na 
BO_NK033_(gi)001:6041	gtor ma 'phral la mi btang bar /	604	thor ma phral la mi gtong ba 
BO_NK033_(gi)001:6042	dgra shi ba dang / gtor ma byin gyi byas la gtang rag tu khas blangs /	604	dgra chi ba dang thor ma byin gyi byed la gtong rag tu khas blangs 
BO_NK033_(gi)001:6043	thun mtshams su las bcol zhing bstab pa bya ba ni /	604	thun mtshams su las chol zhing stob ba byed ba ni 
BO_NK033_(gi)001:6044	a phyi chen mo mthu mo che //	604	a phyi chen mo mthu mo che 
BO_NK033_(gi)001:6045	nad dang rims kyi bdag mo ste //	604	nad dang rims kyi bdag mo ste 
BO_NK033_(gi)001:6046	dam tshig gsang ba'i tshul bstan pa //	604	dam tshig gsang ba tshul ston ba 
BO_NK033_(gi)001:6047	dbang phyug nyi shu rtsa brgyad gtso mo ste //	604	dbang phyug nyi shu rtsa brgyad gtso mo ste 
BO_NK033_(gi)001:6048	bdud dang srin po g.yog mo srog bdag da khol la //	604	bdud dang srin po g.yog mo srog bdag da khol la 
BO_NK033_(gi)001:6049	dgra bo bdag la brnag pa 'di la rtags phyungs shig /	604	dgra bo bdag la brnag ba di la rtags phyungs shig 
BO_NK033_(gi)001:6050	dam tshig tshul bzhin skyongs la ni //	605	dam tshig tshul bzhin skyongs la ni 
BO_NK033_(gi)001:6051	bcol ba'i phrin las 'grub par mdzod //	605	chol ba phrin las grub ba mdzod 
BO_NK033_(gi)001:6052	d+aa ma ru dkrol /	605	d+aa ma ru khrol 
BO_NK033_(gi)001:6053	mi rkang gling bu 'bud /	605	mi rkang gling bu bud 
BO_NK033_(gi)001:6054	thod rnga brdungs /	605	thod rnga rdung 
BO_NK033_(gi)001:6055	hasta'i g.yab mo brdab /	605	hasta g.yab mo brdab 
BO_NK033_(gi)001:6056	mi'i lag pa /	605	mi lag ba 
BO_NK033_(gi)001:6057	snyan brgyud kyi srung mar khas blangs nas /	605	snyan brgyud kyi srung mar khas blangs nas 
BO_NK033_(gi)001:6058	rang dam rang gis bcas pa yin pas /	605	rang dam rang gis cha ba yin ba 
BO_NK033_(gi)001:6059	dam tshig nyams na khyed rang tshig par 'gyur ro //	605	dam tshig nyams na khyed rang tshig ba gyur ro 
BO_NK033_(gi)001:6060	bdag chos la gnas su mi ster ba /	606	bdag chos la gnas su mi ster ba 
BO_NK033_(gi)001:6061	bstan pa skyong du mi ster ba /	606	ston ba skyong du mi ster ba 
BO_NK033_(gi)001:6062	'di tshar chod cig byas la /	606	di tshar chod cig byed la 
BO_NK033_(gi)001:6063	thun mtshams su bstab pa drag tu bya'o //	606	thun mtshams su stob ba drag tu byed 
BO_NK033_(gi)001:6064	de ru mkha' 'gro ma rnams kyis /	606	de ru mkha gro ma rnams kyis 
BO_NK033_(gi)001:6065	brnag pa'i dgra bo gang na 'dug pa bkug nas /	606	brnag ba dgra bo gang na dug ba gugs nas 
BO_NK033_(gi)001:6066	mgo dang rkang lag la sogs pa nas tshur la /	606	mgo dang rkang lag la sogs ba nas tshur la 
BO_NK033_(gi)001:6067	sngar bskyed pa bzhin du sha zos khrag 'thung bar bsam mo //	606	sngar skyed ba bzhin du sha zos khrag thung ba bsam mo 
BO_NK033_(gi)001:6068	de nas rang nyid mkha' 'gro 'bar ba'i gdong can la sogs pa gong bzhin du khro mo ru bskyed la /	606	de nas rang nyid mkha gro bar ba gdong can la sogs ba gong bzhin du khro mo ru skyed la 
BO_NK033_(gi)001:6069	mda' dang phur bus brdeg cing thang phrom gyi thun gyi brab pa ni /	606	mda dang phur bud brdeg cing thang phrom gyi thun gyi brab ba ni 
BO_NK033_(gi)001:6070	rang nyid mda' gzhu bzung ba ni /	607	rang nyid mda gzhu bzung ba ni 
BO_NK033_(gi)001:6071	'od ma'i gzhu dang skyer pa'i mda' la /	607	d ma gzhu dang skyer ba mda la 
BO_NK033_(gi)001:6072	d+ha du ra'i khu ba byug la /	607	d+ha du ra khu ba byug la 
BO_NK033_(gi)001:6073	sngags 'dis bsnun no //	607	sngags dis snun no 
BO_NK033_(gi)001:6074	mda' rgyag go //	607	mda rgyag go 
BO_NK033_(gi)001:6075	dz+wa la / d+ha la /	607	dz+wa la d+ha la 
BO_NK033_(gi)001:6076	da la / mu khi /	607	da la mu khi 
BO_NK033_(gi)001:6077	sha trum / m+aa ra ya /	607	sha trum m+aa ra ya 
BO_NK033_(gi)001:6078	m+aa ra ya /	607	m+aa ra ya 
BO_NK033_(gi)001:6079	tshin d+ha tshin d+ha /	607	tshin d+ha tshin d+ha 
BO_NK033_(gi)001:6080	b+hin d+ha b+hin d+ha /	608	b+hin d+ha b+hin d+ha 
BO_NK033_(gi)001:6081	hri da yas ma s+ya /	608	hri da yas ma s+ya 
BO_NK033_(gi)001:6082	h+aum h+aum h+aum /	608	h+aum h+aum h+aum 
BO_NK033_(gi)001:6083	phata phata phata /	608	phata phata phata 
BO_NK033_(gi)001:6084	gu ru g+h+rih+na dz+ny+aa /	608	gu ru g+h+rih+na dz+ny+aa 
BO_NK033_(gi)001:6085	a ma ri ya dz+ny+aa /	608	a ma ri ya dz+ny+aa 
BO_NK033_(gi)001:6086	sngags 'di tsho brgya rtsa brgyad dam nyi shu rtsa gcig la /	608	sngags di tsho brgya rtsa brgyad dam nyi shu rtsa gcig la 
BO_NK033_(gi)001:6087	ling ga'i snying kha ru mda' re rgyag go //	608	ling ga snying kha ru mda re rgyag go 
BO_NK033_(gi)001:6088	srog rbad rbad bcad par bsam mo //	608	srog rbod rbod gcod ba bsam mo 
BO_NK033_(gi)001:6089	snying kha ru seng ldeng gi phur pa lan nyi shu rtsa gcig tu sngar bzhin du brdeg go //	608	snying kha ru seng ldeng gi phur ba lan nyi shu rtsa gcig tu sngar bzhin du brdeg go 
BO_NK033_(gi)001:6090	dug thun dang / khrag thun /	609	dug thun dang khrag thun 
BO_NK033_(gi)001:6091	lcags phye / zangs phye'i thun gyis brab /	609	lcags byed zangs byed thun gyis brab 
BO_NK033_(gi)001:6092	gri thun gyis dum bur gtub bo //	609	gri thun gyis dum bur thub bo 
BO_NK033_(gi)001:6093	khros pa'i sems kyis bsad sngags dang bcas par bsreg par bya'o //	609	khro ba sems kyis bsad sngags dang cha ba bsreg ba byed 
BO_NK033_(gi)001:6094	myos pa dang / rmugs pa dang / rengs pa dang / gsod pa dang / shi ba la sogs pa sngar bzhin du gsal bar bsgom par bya'o //	609	myos ba dang rmugs ba dang rengs ba dang gsod ba dang chi ba la sogs ba sngar bzhin du gsal ba bsgom ba byed 
BO_NK033_(gi)001:6095	de nas phyi rtags su lung ba 'ja' dang 'od kyis khengs pa'am /	609	de nas phyi rtags su lung ba ja dang d kyis kheng ba 
BO_NK033_(gi)001:6096	sgra chen po 'brug dang thog rgyab pa 'dra ba 'ong ngo //	609	sgra chen po brug dang thogs rgyab ba dra ba ng ngo 
BO_NK033_(gi)001:6097	nang rtags me mched pa dgra'i phyogs su song nas dgra'i grong khyer mes tshig pa'am /	609	nang rtags me mched ba dgra phyogs su gro nas dgra grong khyer mes tshig ba 
BO_NK033_(gi)001:6098	ri'am grong mes stong pa'am /	609	ri grong mes stong ba 
BO_NK033_(gi)001:6099	nang du mar me'i 'od dam me 'bar ba'am /	609	nang du mar me d dam me bar ba 
BO_NK033_(gi)001:6100	dgra bo'i bla tshe bkug nas srog chags bsad nas /	610	dgra bo bla tshe gugs nas srog chags bsad nas 
BO_NK033_(gi)001:6101	sha khrag za ba 'ong ba yin no //	610	sha khrag za ba ng ba yin no 
BO_NK033_(gi)001:6102	rtags rdzogs nas bsad las zin pa dang / las gzhug sbyin sreg bya ba ni /	610	rtags rdzogs nas bsad las zin ba dang las jug sbyin sreg byed ba ni 
BO_NK033_(gi)001:6103	sbyin sreg byed pa'i dus su /	610	sbyin sreg byed ba dus su 
BO_NK033_(gi)001:6104	nya dang dus bzhi'i dus su /	610	nya dang dus bzhi dus su 
BO_NK033_(gi)001:6105	zhag gsum gsum na lan re byed pa de /	610	zhag gsum gsum na lan re byed ba de 
BO_NK033_(gi)001:6106	thebs zlog rtsis la dus bzang po la gtad la lan gsum du bya'o //	610	thebs zlog rtsis la dus bzang po la gtod la lan gsum du byed 
BO_NK033_(gi)001:6107	sbyin sreg byed pa'i 'dug sa de nas spos la dur khrod du bsreg khung byas la sbyin sreg bya'o //	610	sbyin sreg byed ba dug sa de nas spros la dur khrod du bsreg khung byed la sbyin sreg byed 
BO_NK033_(gi)001:6108	yang nang rtags bzang na gnas de nyid du sbyin sreg bya ba ni /	610	yang nang rtags bzang na gnas de nyid du sbyin sreg byed ba ni 
BO_NK033_(gi)001:6109	dang por dal gru gsum du /	610	dang por dal gru gsum du 
BO_NK033_(gi)001:6110	thod pa 'o mas bkang ba'am /	611	thod ba mang mas geng ba 
BO_NK033_(gi)001:6111	shing tsher ma can nam /	611	shing tsher ma can nam 
BO_NK033_(gi)001:6112	til mar ram /	611	til mar ram 
BO_NK033_(gi)001:6113	mar khus me sbar la /	611	mar khus me sbor la 
BO_NK033_(gi)001:6114	mkha' 'gro ma gtso mo gsum dz+wa d+ha da gsum las /	611	mkha gro ma gtso mo gsum dz+wa d+ha da gsum las 
BO_NK033_(gi)001:6115	brub khung nang du me lha bskyed pa ni /	611	brub khung nang du me lha skyed ba ni 
BO_NK033_(gi)001:6116	zhal gcig spyan gsum sku mdog dmar /	611	zhal gcig spyan gsum sku mdog dmar 
BO_NK033_(gi)001:6117	phyag bzhi zhabs gnyis brkyang bskum la /	611	phyag bzhi zhabs gnyis rkyong skum la 
BO_NK033_(gi)001:6118	phyag bzhi mda' gzhu dang / gri gug thod pa mi'i rgyu ma dang klad khrag gis bkang ba /	611	phyag bzhi mda gzhu dang gri gug thod ba mi rgyu ma dang klad khrag gis geng ba 
BO_NK033_(gi)001:6119	sbrul dang stag gi pags pas brgyan pa /	611	sbrul dang stag gi pags ba rgyan ba 
BO_NK033_(gi)001:6120	mi ro'i steng na gnas pa /	612	mi ro steng na gnas ba 
BO_NK033_(gi)001:6121	mi mgo'i do shal /	612	mi mgo do shal 
BO_NK033_(gi)001:6122	kha nas me 'bar bas dgra bsreg cing khrag dang zhag gi khu ba zhal du gsol ba /	612	kha nas me bar ba dgra bsreg cing khrag dang zhag gi khu ba zhal du gsol ba 
BO_NK033_(gi)001:6123	gro snying rgyu mar bcas pa thod par dkrug cing zhal du gsol ba gsum bskyed do //	612	gro snying rgyu mar cha ba thod ba dkrug cing zhal du gsol ba gsum skyed do 
BO_NK033_(gi)001:6124	g.yog mo gsum ni /	612	g.yog mo gsum ni 
BO_NK033_(gi)001:6125	shar zur du bya rog gdong can /	612	char zur du byed rog gdong can 
BO_NK033_(gi)001:6126	lho nub tu lce spyang gdong can /	612	lho nub tu lce spyang gdong can 
BO_NK033_(gi)001:6127	nub byang du khyi'i gdong can /	612	nub byang du khyi gdong can 
BO_NK033_(gi)001:6128	yi ge kem dzam d+ha gsum las sku mdog nag mo /	612	yi ge kem dzam d+ha gsum las sku mdog nag mo 
BO_NK033_(gi)001:6129	ser mo / dud kha gsum /	612	ser mo dud kha gsum 
BO_NK033_(gi)001:6130	brub khung gi zur gsum nas dgra bo'i mgo dang rtse'u chung mtshan ma gsum las za 'drad byed cing klad khrag 'thung zhing khu ba 'jibs par bsam mo //	613	brub khung gi zur gsum nas dgra bo mgo dang rtseu chung mtshan ma gsum las za drad byed cing klad khrag thung zhing khu ba jib ba bsam mo 
BO_NK033_(gi)001:6131	lha mo dpon g.yog tsho sngags kyi 'bod /	613	lha mo dpon g.yog tsho sngags kyi bod 
BO_NK033_(gi)001:6132	bstim / mchod /	613	stim mchod 
BO_NK033_(gi)001:6133	bsad las byas nas dagra'am gzugs brnyan de la mda' rgyag /	613	bsad las byed nas dagra gzugs rnyan de la mda rgyag 
BO_NK033_(gi)001:6134	phur pas brdung /	613	phur ba rdung 
BO_NK033_(gi)001:6135	thun gyi brab pa'i lhag ma de gri gug gam /	613	thun gyi brab ba lhag ma de gri gug gam 
BO_NK033_(gi)001:6136	mi bsad pa'i gris dum bur gtubs la /	613	mi bsad ba gris dum bur gtub la 
BO_NK033_(gi)001:6137	rang nyid he ru kar bskyed la /	613	rang nyid he ru kar skyed la 
BO_NK033_(gi)001:6138	rang bsrung ba'i sngags 'di bgrang ngo //	613	rang bsrung ba sngags di bgrong ngo 
BO_NK033_(gi)001:6139	ru lu ru lu h+aum b+h+yo h+aum /	613	ru lu ru lu h+aum b+h+yo h+aum 
BO_NK033_(gi)001:6140	tsit+ti b+h+ya d+hu ma ne phre ya ya s+w+aa h+aa /	614	tsit+ti b+h+ya d+hu ma ne phre ya ya s+w+aa h+aa 
BO_NK033_(gi)001:6141	de nas dpal chen bsgoms la thal chen tshom bu /	614	de nas dpal chen sgom la thal chen tshom bu 
BO_NK033_(gi)001:6142	rak+ta'i thig le /	614	rak+ta thig le 
BO_NK033_(gi)001:6143	zhag gi zo ris byas te rang la bsrung bar bya'o //	614	zhag gi zo ris byed te rang la bsrung ba byed 
BO_NK033_(gi)001:6144	po'i thugs ka nas mchod pa'i lha mo bton la /	614	po thugs ka nas mchod ba lha mo don la 
BO_NK033_(gi)001:6145	gtor ma byin gyis brlabs la /	614	thor ma byin gyis brlabs la 
BO_NK033_(gi)001:6146	'dod yon gyis dpal chen po nyid la mchod par bya'o //	614	dod yon gyis dpal chen po nyid la mchod ba byed 
BO_NK033_(gi)001:6147	bsgral ba'i zhing bcu yang gsol bar bsam /	614	bsgral ba zhing chu yang gsol ba bsam 
BO_NK033_(gi)001:6148	de nas gdug pa can tshar bcad pa'i phyir //	614	de nas gdug ba can tshar gcod ba phyir 
BO_NK033_(gi)001:6149	rang nyid zhe sdang rdo rjer bskyed la /	614	rang nyid zhe sdang rdo rjer skyed la 
BO_NK033_(gi)001:6150	lha mo dpon g.yog tsho yi dam dpal gyi thugs ka nas 'od lcags kyu lta bus sprin nag po 'dus pa'i gseb nas spyan drangs la /	615	lha mo dpon g.yog tsho yi dam dpal gyi thugs ka nas d lcags kyu lta bud sprin nag po du ba gseb nas spyan drangs la 
BO_NK033_(gi)001:6151	me lha thab tu bskyed pa'i tsho la bstim pa ni /	615	me lha thab tu skyed ba tsho la stim ba ni 
BO_NK033_(gi)001:6152	dz+wa la ha na /	615	dz+wa la ha na 
BO_NK033_(gi)001:6153	d+ha ha na /	615	d+ha ha na 
BO_NK033_(gi)001:6154	da ha na /	615	da ha na 
BO_NK033_(gi)001:6155	he dzam si sh+r+ai he ru ka dzahd+ha ra sa na pa ke ro na /	615	he dzam si sh+r+ai he ru ka dzahd+ha ra sa na ba ke ro na 
BO_NK033_(gi)001:6156	g+h+ri h+na a gad tsa /	615	g+h+ri h+na a gad tsa 
BO_NK033_(gi)001:6157	a gad tsa s+w+aa h+aa /	615	a gad tsa s+w+aa h+aa 
