segmentnr	original	folio	stemmed
BO_TZ31_KI-029:0	phur pa'i gsol 'debs byin rlabs char rgyun zhes bya ba bzhugs so //	0	phur ba gsol debs byin rlabs char rgyun zhes byed ba bzhugs so 
BO_TZ31_KI-029:1	chos dbyings klong yangs gdal khyab zhing khams na //	0	chos dbyings klong yangs gdal khyab zhing khams na 
BO_TZ31_KI-029:2	dpal ldan kun tu bzang po la gsol ba 'debs //	0	dpal ldan kun tu bzang po la gsol ba debs 
BO_TZ31_KI-029:3	ka dag chos sku thob par byin gyis rlobs //	0	ka dag chos sku thob ba byin gyis rlobs 
BO_TZ31_KI-029:4	ston pa rdo rje sems dpa' la gsol ba 'debs //	0	ston ba rdo rje sems dpa la gsol ba debs 
BO_TZ31_KI-029:5	lhun grub longs sku thob par byin gyis rlobs //	0	lhun grub longs sku thob ba byin gyis rlobs 
BO_TZ31_KI-029:6	gsang bdag phyag na rdo rje la gsol ba 'debs //	0	gsang bdag phyag na rdo rje la gsol ba debs 
BO_TZ31_KI-029:7	gang 'dul sprul sku thob par byin gyis rlobs //	0	gang dul sprul sku thob ba byin gyis rlobs 
BO_TZ31_KI-029:8	dge slong dri med grags pa la gsol ba 'debs //	0	dge slong dri med grags ba la gsol ba debs 
BO_TZ31_KI-029:9	tshhe 'dir rig 'dzin 'grub par byin gyis rlobs //	0	tshhe dir rig dzin grub ba byin gyis rlobs 
BO_TZ31_KI-029:10	chos rgyal in+d+ra bo d+hi la gsol ba 'debs //	1	chos rgyal in+d+ra bo d+hi la gsol ba debs 
BO_TZ31_KI-029:11	bstan pa'i bka' chen babs par byin gyis rlobs //	1	ston ba bka chen bab ba byin gyis rlobs 
BO_TZ31_KI-029:12	rig 'dzin ro langs bde ba la gsol ba 'debs //	1	rig dzin ro ldang bde ba la gsol ba debs 
BO_TZ31_KI-029:13	tshhe gcig sangs rgyas thob par byin gyis rlobs //	1	tshhe gcig sangs rgya thob ba byin gyis rlobs 
BO_TZ31_KI-029:14	d+ha na samskr-ita la gsol ba 'debs //	1	d+ha na samskr-ita la gsol ba debs 
BO_TZ31_KI-029:15	gsang sngags zab don rtogs par byin gyis rlobs //	1	gsang sngags zab don rtogs ba byin gyis rlobs 
BO_TZ31_KI-029:16	o rgyan pad+ma 'byung gnas la gsol ba 'debs //	1	o rgyan pad+ma byung gnas la gsol ba debs 
BO_TZ31_KI-029:17	'gro don phyogs med 'byung bar byin gyis rlobs //	1	gro don phyogs med byung ba byin gyis rlobs 
BO_TZ31_KI-029:18	mkha' 'gro ye shes mtshho rgyal la gsol ba 'debs //	1	mkha gro ye shes mtshho rgyal la gsol ba debs 
BO_TZ31_KI-029:19	smon lam las 'phro thob par byin gyis rlobs //	1	smon lam las phro thob ba byin gyis rlobs 
BO_TZ31_KI-029:20	thugs sras rje 'bangs grogs lnga la gsol ba 'debs //	2	thugs sras rje bang grogs lnga la gsol ba debs 
BO_TZ31_KI-029:21	'ja' lus rdo rjer grol bar byin gyis rlobs //	2	ja lus rdo rjer grol ba byin gyis rlobs 
BO_TZ31_KI-029:22	gu ru rat+na gling pa la gsol ba 'debs //	2	gu ru rat+na gling ba la gsol ba debs 
BO_TZ31_KI-029:23	rigs drug skye sgo chod par byin gyis rlobs //	2	rigs drug skye sgo chod ba byin gyis rlobs 
BO_TZ31_KI-029:24	drin chen rtsha ba'i bla ma la gsol ba 'debs //	2	drin chen rtsha ba bla ma la gsol ba debs 
BO_TZ31_KI-029:25	gnas lugs rang zhal mthong bar byin gyis rlobs //	2	gnas lugs rang zhal mthong ba byin gyis rlobs 
BO_TZ31_KI-029:26	yi dam phur pa'i lha tshhogs la gsol ba 'debs //	2	yi dam phur ba lha tshhogs la gsol ba debs 
BO_TZ31_KI-029:27	dngos grub rnam gnyis 'byung bar byin gyis rlobs //	2	dngos grub rnam gnyis byung ba byin gyis rlobs 
BO_TZ31_KI-029:28	chos skyong phur srung tshhogs la gsol ba 'debs //	2	chos skyong phur srung tshhogs la gsol ba debs 
BO_TZ31_KI-029:29	phyi nang bar chad med par byin gyis rlobs //	2	phyi nang ba chad med ba byin gyis rlobs 
BO_TZ31_KI-029:30	bka' brgyud bla mas byin gyis brlab tu gsol //	3	bka brgyud bla mas byin gyis brlab tu gsol 
BO_TZ31_KI-029:31	yi dam lha yis dngos grub bstshal du gsol //	3	yi dam lha yis dngos grub bstshal du gsol 
BO_TZ31_KI-029:32	chos skyong srung mas bar chad bsal du gsol //	3	chos skyong srung mas ba chad bsal du gsol 
BO_TZ31_KI-029:33	sgrub pa mtha' ru 'khyol bar byin gyis rlobs //	3	sgrub ba mtha ru khyol ba byin gyis rlobs 
BO_TZ31_KI-029:34	sku gsum mngon du 'gyur bar byin gyis rlobs //	3	sku gsum mngon du gyur ba byin gyis rlobs 
BO_TZ31_KI-029:35	don gnyis mtha' ru phyin par byin gyis rlobs //	3	don gnyis mtha ru phyin ba byin gyis rlobs 
BO_TZ31_KI-029:36	zhes phur pa'i gsol 'debs 'di ni sras mchog tshhe dbang grags pas mdzad pa'o //	3	zhes phur ba gsol debs di ni sras mchog tshhe dbang grags ba mdzad ba 
BO_TZ31_KI-029:37	sarba mang+ga lam/// /	3	sarba mang+ga 
