segmentnr	original	stemmed
BO_K03_D0009-3_H0010-3:363b-2	ji ltar tshul khrims kyi pha rol tu phyin pa dang / bzod pa'i pha rol tu phyin pa dang / brtson 'grus kyi pha rol tu phyin pa dang / bsam gtan gyi pha rol tu phyin pa dang / shes rab kyi pha rol tu phyin pa la bslab par bgyi /	ji ltar tshul khrims kyi pha rol tu phyin ba dang bzod ba pha rol tu phyin ba dang brtson grus kyi pha rol tu phyin ba dang bsam gtan gyi pha rol tu phyin ba dang shes rab kyi pha rol tu phyin ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:363b-3	ji ltar nang stong pa nyid la bslab par bgyi /	ji ltar nang stong ba nyid la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:363b-4	ji ltar dngos po med pa'i ngo bo nyid stong pa nyid kyi bar la bslab par bgyi /	ji ltar dngos po med ba ngo bo nyid stong ba nyid kyi ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:363b-5	ji ltar dran pa nye bar bzhag pa bzhi la bslab par bgyi /	ji ltar dran ba nye ba jog ba bzhi la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:363b-6	ji ltar yang dag par spong ba bzhi dang / rdzu 'phrul gyi rkang pa bzhi dang / dbang po lnga dang / stobs lnga dang / byang chub kyi yan lag bdun dang / 'phags pa'i lam yan lag brgyad pa la bslab par bgyi /	ji ltar yang dag ba spong ba bzhi dang rdzu phrul gyi rkang ba bzhi dang dbang po lnga dang stobs lnga dang byang chub kyi yan lag bdun dang phag ba lam yan lag brgyad ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:363b-7	ji ltar 'phags pa'i bden pa bzhi dang / bsam gtan bzhi dang / tshad med pa bzhi dang / gzugs med pa'i snyoms par 'jug pa bzhi dang / rnam par thar pa brgyad dang / mthar gyis gnas pa'i snyoms par 'jug pa dgu dang / stong pa nyid dang /	ji ltar phag ba bden ba bzhi dang bsam gtan bzhi dang tshad med ba bzhi dang gzugs med ba snyom ba jug ba bzhi dang rnam ba thar ba brgyad dang mthar gyis gnas ba snyom ba jug ba dgu dang stong ba nyid dang 
BO_K03_D0009-3_H0010-3:363b-8	mtshan ma med pa dang / smon pa med pa dang / mngon par shes pa drug dang / ting nge 'dzin thams cad dang / gzungs kyi sgo thams cad la bslab par bgyi /	mtshan ma med ba dang smon ba med ba dang mngon ba shes ba drug dang ting nge dzin thams cad dang gzungs kyi sgo thams cad la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364a-0	ji ltar de bzhin gshegs pa'i stobs bcu dang / mi 'jigs pa bzhi dang / so so yang dag par rig pa bzhi dang / byams pa chen po dang / @364a *//	ji ltar de bzhin gshegs ba stobs chu dang mi jigs ba bzhi dang so so yang dag ba rig ba bzhi dang byams ba chen po dang 
BO_K03_D0009-3_H0010-3:364a-1	snying rje chen po dang / dga' ba chen po dang / btang snyoms chen po dang / sangs rgyas kyi chos ma 'dres pa bco brgyad la bslab par bgyi /	snying rje chen po dang dga ba chen po dang gtong snyom chen po dang sangs rgya kyi chos ma dre ba chos brgyad la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364a-2	ji ltar mi chen po'i mtshan sum cu rtsa gnyis dang / dpe byad bzang po brgyad cu yongs su grub par bgyi ba la bslab par bgyi /	ji ltar mi chen po mtshan sum cu rtsa gnyis dang dpe byad bzang po brgyad cu yongs su grub ba bgyid ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364a-3	ji ltar rgyal rigs che zhing mtho ba'i rigs su skye bar bgyi ba la bslab par bgyi /	ji ltar rgyal rigs che zhing mtho ba rigs su skye ba bgyid ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364a-4	ji ltar bram ze che zhing mtho ba'i rigs dang / khyim bdag che zhing mtho ba'i rigs su skye bar bgyi ba la bslab par bgyi /	ji ltar bram ze che zhing mtho ba rigs dang khyim bdag che zhing mtho ba rigs su skye ba bgyid ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364a-5	ji ltar rgyal chen bzhi'i ris kyi lhar skye bar bgyi ba dang / sum cu rtsa gsum dang / mtshe ma dang / dga' ldan dang / 'phrul dga' dang / gzhan 'phrul dbang byed dang / tshangs ris dang / tshangs lha nye phan dang; tshangs pa kun 'khor dang /	ji ltar rgyal chen bzhi ris kyi lhar skye ba bgyid ba dang sum cu rtsa gsum dang mtshe ma dang dga ldan dang phrul dga dang gzhan phrul dbang byed dang tshangs ris dang tshangs lha nye phan dang; tshangs ba kun khor dang 
BO_K03_D0009-3_H0010-3:364a-6	tshangs chen dang / snang ba dang / chung snang dang / tshad med snang ba dang / kun snang dang ba dang / dge ba dang / chung dge dang / tshad med dge ba dang; dge rgyas dang / che ba dang / chung che dang /	tshangs chen dang snang ba dang chung snang dang tshad med snang ba dang kun snang dang ba dang dge ba dang chung dge dang tshad med dge ba dang; dge rgya dang che ba dang chung che dang 
BO_K03_D0009-3_H0010-3:364a-7	tshad med che ba dang / 'bras bu che ba'i lhar skye bar bgyi ba la bslab par bgyi /	tshad med che ba dang bras bu che ba lhar skye ba bgyid ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364a-8	ji ltar 'du shes med pa'i sems can du skye bar bgyi ba'i slad du bslab par bgyi /	ji ltar du shes med ba sems can du skye ba bgyid ba slad du bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364a-9	ji ltar gnas gtsang ma'i ris kyi lhar skye bar bgyi ba la bslab cing der yang mi skye bar bgyi /	ji ltar gnas gtsang ma ris kyi lhar skye ba bgyid ba la bslab cing der yang mi skye ba bgyid 
BO_K03_D0009-3_H0010-3:364b-0	ji ltar nam mkha' mtha' yas skye mched dang / @364b rnam shes mtha' yas skye mched dang / cung zad med pa'i skye mched dang / 'du shes med 'du shes med min skye mched kyi lhar skye bar bgyi ba la bslab cing der yang mi skye bar bgyi /	ji ltar nam mkha mtha yas skye mched dang rnam shes mtha yas skye mched dang cung zad med ba skye mched dang du shes med du shes med min skye mched kyi lhar skye ba bgyid ba la bslab cing der yang mi skye ba bgyid 
BO_K03_D0009-3_H0010-3:364b-1	ji ltar sems dang po bskyed pa la bslab par bgyi /	ji ltar sems dang po skyed ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364b-2	ji ltar sems bskyed pa gnyis pa dang / gsum pa dang / bzhi pa dang / lnga pa dang / drug pa dang / bdun pa dang / brgyad pa dang / dgu pa dang / sems bskyed pa bcu pa la bslab par bgyi /	ji ltar sems skyed ba gnyis ba dang gsum ba dang bzhi ba dang lnga ba dang drug ba dang bdun ba dang brgyad ba dang dgu ba dang sems skyed ba chu ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364b-3	ji ltar nyan thos kyi sa dang / rang sangs rgyas kyi sa la bslab par bgyi /	ji ltar nyan thos kyi sa dang rang sangs rgya kyi sa la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364b-4	ji ltar byang chub sems dpa'i skyon ma mchis pa dang / sems can yongs su smin par bgyi ba dang / sangs rgyas kyi zhing yongs su dag par bgyi ba la bslab par bgyi /	ji ltar byang chub sems dpa skyon ma mchis ba dang sems can yongs su smin ba bgyid ba dang sangs rgya kyi zhing yongs su dag ba bgyid ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364b-5	ji ltar byang chub kyi lam la bslabs shing /	ji ltar byang chub kyi lam la bslabs shing 
BO_K03_D0009-3_H0010-3:364b-6	chos thams cad rnam pa thams cad du 'tshal bar bgyi ba'i byang chub kyi lam la bslab par bgyi /	chos thams cad rnam ba thams cad du tshal ba bgyid ba byang chub kyi lam la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364b-7	bcom ldan 'das /	joms ldan da 
BO_K03_D0009-3_H0010-3:364b-8	gal te byang chub sems dpa' sems dpa' chen po shes rab kyi pha rol tu phyin pa la spyod pas /	gal te byang chub sems dpa sems dpa chen po shes rab kyi pha rol tu phyin ba la spyod ba 
BO_K03_D0009-3_H0010-3:364b-9	gzugs la bslab par bgyi /	gzugs la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364b-10	tshor ba dang / 'du shes dang / 'du byed dang / rnam par shes pa la bslab par bgyi /	tshor ba dang du shes dang du byed dang rnam ba shes ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364b-11	skye mched dang / khams dang / rten cing 'brel par 'byung ba la bslab par bgyi /	skye mched dang khams dang rten cing brel ba byung ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:364b-12	sbyin pa'i pha rol tu phyin pa la bslab par bgyi /	sbyin ba pha rol tu phyin ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-0	tshul khrims kyi pha rol tu phyin pa dang / bzod pa'i pha rol tu phyin pa dang / brtson 'grus kyi pha rol tu phyin pa dang / @365a *//	tshul khrims kyi pha rol tu phyin ba dang bzod ba pha rol tu phyin ba dang brtson grus kyi pha rol tu phyin ba dang 
BO_K03_D0009-3_H0010-3:365a-1	bsam gtan gyi pha rol tu phyin pa dang / shes rab kyi pha rol tu phyin pa la bslab par bgyi /	bsam gtan gyi pha rol tu phyin ba dang shes rab kyi pha rol tu phyin ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-2	nang stong pa nyid la bslab par bgyi /	nang stong ba nyid la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-3	dngos po med pa'i ngo bo nyid stong pa nyid kyi bar la bslab par bgyi /	dngos po med ba ngo bo nyid stong ba nyid kyi ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-4	byang chub kyi phyogs kyi chos sum cu rtsa bdun la bslab par bgyi /	byang chub kyi phyogs kyi chos sum cu rtsa bdun la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-5	'phags pa'i bden pa rnams dang / bsam gtan rnams dang / tshad med pa rnams dang / gzugs med pa'i snyoms par 'jug pa rnams dang / rnam par thar pa brgyad dang / mthar gyis gnas pa'i snyoms par 'jug pa dgu dang / stong ba nyid dang /	phag ba bden ba rnams dang bsam gtan rnams dang tshad med ba rnams dang gzugs med ba snyom ba jug ba rnams dang rnam ba thar ba brgyad dang mthar gyis gnas ba snyom ba jug ba dgu dang stong ba nyid dang 
BO_K03_D0009-3_H0010-3:365a-6	mtshan ma med pa dang / smon pa med pa dang / mngon par shes pa rnams dang / ting nge 'dzin rnams dang / gzungs kyi sgo rnams la bslab par bgyi /	mtshan ma med ba dang smon ba med ba dang mngon ba shes ba rnams dang ting nge dzin rnams dang gzungs kyi sgo rnams la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-7	de bzhin gshegs pa'i stobs rnams dang / mi 'jigs pa rnams dang / so so yang dag par rig pa rnams dang / byams pa chen po dang / snying rje chen po dang / sangs rgyas kyi chos ma 'dres pa rnams la bslab par bgyi /	de bzhin gshegs ba stobs rnams dang mi jigs ba rnams dang so so yang dag ba rig ba rnams dang byams ba chen po dang snying rje chen po dang sangs rgya kyi chos ma dre ba rnams la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-8	rgyun du zhugs pa'i 'bras bu dang / lan gcig phyir 'ong ba'i 'bras bu dang / phyir mi 'ong ba'i 'bras bu la bslab par bgyi /	rgyun du jug ba bras bu dang lan gcig phyir ng ba bras bu dang phyir mi ng ba bras bu la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-9	dgra bcom pa nyid dang / rang byang chub la bslab par bgyi /	dgra joms ba nyid dang rang byang chub la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-10	rnam pa thams cad mkhyen pa nyid kyi bar la bslab par bgyi /	rnam ba thams cad mkhyen ba nyid kyi ba la bslab ba bgyid 
BO_K03_D0009-3_H0010-3:365a-11	bcom ldan 'das /	joms ldan da 
BO_K03_D0009-3_H0010-3:365b-0	de'i slad du byang chub sems @365b dpa' sems dpa' chen po phyin ci log la spyod pa'am /	de slad du byang chub sems dpa sems dpa chen po phyin ci log la spyod ba 
BO_K03_D0009-3_H0010-3:365b-1	mi spro ba spros par bgyid par mi 'gyur ba lags grang /	mi spro ba spros ba bgyid ba mi gyur ba lags grang 
BO_K03_D0009-3_H0010-3:365b-2	bcom ldan 'das /	joms ldan da 
BO_K03_D0009-3_H0010-3:365b-3	de ci'i slad du zhe na /	de ci slad du zhe na 
BO_K03_D0009-3_H0010-3:365b-4	chos kyi dbyings la ni rnam par rtog pa de dag ma mchis te /	chos kyi dbyings la ni rnam ba rtogs ba de dag ma mchis te 
BO_K03_D0009-3_H0010-3:365b-5	gzugs kyang chos kyi dbyings ma lags /	gzugs kyang chos kyi dbyings ma lags 
BO_K03_D0009-3_H0010-3:365b-6	gzugs las gud na'ang chos kyi dbyings ma mchis te /	gzugs las gud na chos kyi dbyings ma mchis te 
BO_K03_D0009-3_H0010-3:365b-7	gzugs nyid kyang chos kyi dbyings so //	gzugs nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:365b-8	chos kyi dbyings nyid kyang gzugs so //	chos kyi dbyings nyid kyang gzugs so 
BO_K03_D0009-3_H0010-3:365b-9	tshor ba dang / 'du shes dang / 'du byed dang / rnam par shes pa'ang chos kyi dbyings ma lags /	tshor ba dang du shes dang du byed dang rnam ba shes ba chos kyi dbyings ma lags 
BO_K03_D0009-3_H0010-3:365b-10	rnam par shes pa las gud na'ang chos kyi dbyings ma mchis te /	rnam ba shes ba las gud na chos kyi dbyings ma mchis te 
BO_K03_D0009-3_H0010-3:365b-11	rnam par shes pa nyid kyang chos kyi dbyings so //	rnam ba shes ba nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:365b-12	chos kyi dbyings nyid kyang rnam par shes pa'o //	chos kyi dbyings nyid kyang rnam ba shes ba 
BO_K03_D0009-3_H0010-3:365b-13	skye mched dang / khams dang / rten cing 'brel par 'byung ba'ang chos kyi dbyings ma lags /	skye mched dang khams dang rten cing brel ba byung ba chos kyi dbyings ma lags 
BO_K03_D0009-3_H0010-3:365b-14	rten cing 'brel par 'byung ba las gud na'ang chos kyi dbyings ma mchis te /	rten cing brel ba byung ba las gud na chos kyi dbyings ma mchis te 
BO_K03_D0009-3_H0010-3:365b-15	rten cing 'brel par 'byung ba nyid kyang chos kyi dbyings so //	rten cing brel ba byung ba nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:365b-16	chos kyi dbyings nyid kyang rten cing 'brel par 'byung ba'o //	chos kyi dbyings nyid kyang rten cing brel ba byung ba 
BO_K03_D0009-3_H0010-3:365b-17	pha rol tu phyin pa rnams dang / stong pa nyid thams cad dang / byang chub kyi phyogs kyi chos sum cu rtsa bdun yang chos kyi dbyings ma lags /	pha rol tu phyin ba rnams dang stong ba nyid thams cad dang byang chub kyi phyogs kyi chos sum cu rtsa bdun yang chos kyi dbyings ma lags 
BO_K03_D0009-3_H0010-3:365b-18	byang chub kyi phyogs kyi chos sum cu rtsa bdun las gud na'ang chos kyi dbyings ma mchis te /	byang chub kyi phyogs kyi chos sum cu rtsa bdun las gud na chos kyi dbyings ma mchis te 
BO_K03_D0009-3_H0010-3:365b-19	byang chub kyi phyogs kyi chos nyid kyang chos kyi dbyings so //	byang chub kyi phyogs kyi chos nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:366a-0	chos kyi dbyings nyid kyang byang chub @366a *//	chos kyi dbyings nyid kyang byang chub 
BO_K03_D0009-3_H0010-3:366a-1	kyi phyogs kyi chos rnams so //	kyi phyogs kyi chos rnams so 
BO_K03_D0009-3_H0010-3:366a-2	'phags pa'i bden pa rnams dang / bsam gtan rnams dang / tshad med pa rnams dang / gzugs med pa'i snyoms par rnams dang / rnam par thar pa rnams dang / mthar gyis gnas pa'i snyoms par 'jug pa rnams dang / stong pa nyid dang /	phag ba bden ba rnams dang bsam gtan rnams dang tshad med ba rnams dang gzugs med ba snyom ba rnams dang rnam ba thar ba rnams dang mthar gyis gnas ba snyom ba jug ba rnams dang stong ba nyid dang 
BO_K03_D0009-3_H0010-3:366a-3	mtshan ma med pa dang / smon pa med pa dang / mngon par shes pa rnams dang / ting nge 'dzin rnams dang / gzungs kyi sgo rnams kyang chos kyi dbyings ma lags /	mtshan ma med ba dang smon ba med ba dang mngon ba shes ba rnams dang ting nge dzin rnams dang gzungs kyi sgo rnams kyang chos kyi dbyings ma lags 
BO_K03_D0009-3_H0010-3:366a-4	gzungs kyi sgo rnams las gud na'ang chos kyi dbyings ma mchis te /	gzungs kyi sgo rnams las gud na chos kyi dbyings ma mchis te 
BO_K03_D0009-3_H0010-3:366a-5	gzungs kyi sgo nyid kyang chos kyi dbyings so //	gzungs kyi sgo nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:366a-6	chos kyi dbyings nyid kyang gzungs kyi sgo rnams so //	chos kyi dbyings nyid kyang gzungs kyi sgo rnams so 
BO_K03_D0009-3_H0010-3:366a-7	de bzhin gshegs pa'i stobs rnams dang / mi 'jigs pa rnams dang / so so yang dag par rig pa rnams dang / byams pa chen po dang / snying rje chen po dang / sangs rgyas kyi chos ma 'dres pa rnams kyang chos kyi dbyings ma lags /	de bzhin gshegs ba stobs rnams dang mi jigs ba rnams dang so so yang dag ba rig ba rnams dang byams ba chen po dang snying rje chen po dang sangs rgya kyi chos ma dre ba rnams kyang chos kyi dbyings ma lags 
BO_K03_D0009-3_H0010-3:366a-8	sangs rgyas kyi chos ma 'dres pa rnams las gud na'ang chos kyi dbyings ma mchis te /	sangs rgya kyi chos ma dre ba rnams las gud na chos kyi dbyings ma mchis te 
BO_K03_D0009-3_H0010-3:366a-9	sangs rgyas kyi chos ma 'dres pa nyid kyang chos kyi dbyings so //	sangs rgya kyi chos ma dre ba nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:366a-10	chos kyi dbyings nyid kyang sangs rgyas kyi chos ma 'dres pa rnams so //	chos kyi dbyings nyid kyang sangs rgya kyi chos ma dre ba rnams so 
BO_K03_D0009-3_H0010-3:366b-0	rgyun du zhugs pa'i 'bras bu dang / lan gcig phyir 'ong ba'i 'bras bu dang / phyir mi 'ong ba'i 'bras bu dang / dgra bcom pa nyid dang / rang @366b byang chub kyang chos kyi dbyings ma lags /	rgyun du jug ba bras bu dang lan gcig phyir ng ba bras bu dang phyir mi ng ba bras bu dang dgra joms ba nyid dang rang byang chub kyang chos kyi dbyings ma lags 
BO_K03_D0009-3_H0010-3:366b-1	rang byang chub las gud na'ang chos kyi dbyings ma mchis te /	rang byang chub las gud na chos kyi dbyings ma mchis te 
BO_K03_D0009-3_H0010-3:366b-2	rang byang chub nyid kyang chos kyi dbyings so //	rang byang chub nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:366b-3	chos kyi dbyings nyid kyang rang byang chub bo //	chos kyi dbyings nyid kyang rang byang chub bo 
BO_K03_D0009-3_H0010-3:366b-4	rnam pa thams cad mkhyen pa nyid kyi bar yang chos kyi dbyings ma lags /	rnam ba thams cad mkhyen ba nyid kyi ba yang chos kyi dbyings ma lags 
BO_K03_D0009-3_H0010-3:366b-5	rnam pa thams cad mkhyen pa nyid las gud na'ang chos kyi dbyings ma mchis te /	rnam ba thams cad mkhyen ba nyid las gud na chos kyi dbyings ma mchis te 
BO_K03_D0009-3_H0010-3:366b-6	rnam pa thams cad mkhyen pa nyid kyang chos kyi dbyings so //	rnam ba thams cad mkhyen ba nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:366b-7	chos kyi dbyings nyid kyang rnam pa thams cad mkhyen pa nyid do //	chos kyi dbyings nyid kyang rnam ba thams cad mkhyen ba nyid do 
BO_K03_D0009-3_H0010-3:366b-8	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K03_D0009-3_H0010-3:366b-9	rab 'byor / de de bzhin no //	rab byor de de bzhin no 
BO_K03_D0009-3_H0010-3:366b-10	de de bzhin te /	de de bzhin te 
BO_K03_D0009-3_H0010-3:366b-11	ji skad du smras pa de de bzhin no //	ji skad du smras ba de de bzhin no 
BO_K03_D0009-3_H0010-3:366b-12	gzugs nyid kyang chos kyi dbyings so //	gzugs nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:366b-13	chos kyi dbyings nyid kyang gzugs so //	chos kyi dbyings nyid kyang gzugs so 
BO_K03_D0009-3_H0010-3:366b-14	tshor ba dang / 'du shes dang / 'du byed dang / rnam par shes pa nyid kyang chos kyi dbyings so //	tshor ba dang du shes dang du byed dang rnam ba shes ba nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:366b-15	chos kyi dbyings nyid kyang rnam par shes pa'o //	chos kyi dbyings nyid kyang rnam ba shes ba 
BO_K03_D0009-3_H0010-3:366b-16	skye mched dang / khams dang / rten cing 'brel par 'byung ba nyid kyang chos kyi dbyings so //	skye mched dang khams dang rten cing brel ba byung ba nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:366b-17	chos kyi dbyings nyid kyang rten cing 'brel par 'byung ba'o //	chos kyi dbyings nyid kyang rten cing brel ba byung ba 
BO_K03_D0009-3_H0010-3:366b-18	pha rol tu phyin pa rnams dang / stong pa nyid thams cad dang / byang chub kyi phyogs kyi chos sum cu rtsa bdun nyid kyang chos kyi dbyings so //	pha rol tu phyin ba rnams dang stong ba nyid thams cad dang byang chub kyi phyogs kyi chos sum cu rtsa bdun nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:366b-19	chos kyi dbyings nyid kyang byang chub kyi phyogs kyi chos rnams so //	chos kyi dbyings nyid kyang byang chub kyi phyogs kyi chos rnams so 
BO_K03_D0009-3_H0010-3:367a-0	'phags pa'i bden pa dang / bsam gtan dang / tshad med pa dang / gzugs med pa'i snyoms par @367a *//	phag ba bden ba dang bsam gtan dang tshad med ba dang gzugs med ba snyom ba 
BO_K03_D0009-3_H0010-3:367a-1	'jug pa dang / rnam par thar pa dang / mthar gyis gnas pa'i snyoms par 'jug pa dang / stong pa nyid dang / mtshan ma med pa dang / smon pa med pa dang / mngon par shes pa dang / ting nge 'dzin dang / gzungs kyi sgo nyid kyang chos kyi dbyings so //	jug ba dang rnam ba thar ba dang mthar gyis gnas ba snyom ba jug ba dang stong ba nyid dang mtshan ma med ba dang smon ba med ba dang mngon ba shes ba dang ting nge dzin dang gzungs kyi sgo nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:367a-2	chos kyi dbyings nyid kyang gzungs kyi sgo rnams so //	chos kyi dbyings nyid kyang gzungs kyi sgo rnams so 
BO_K03_D0009-3_H0010-3:367a-3	de bzhin gshegs pa'i stobs dang / mi 'jigs pa dang / so so yang dag par rig pa dang / byams pa chen po dang / snying rje chen po dang / sangs rgyas kyi chos ma 'dres pa nyid kyang chos kyi dbyings so //	de bzhin gshegs ba stobs dang mi jigs ba dang so so yang dag ba rig ba dang byams ba chen po dang snying rje chen po dang sangs rgya kyi chos ma dre ba nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:367a-4	chos kyi dbyings nyid kyang sangs rgyas kyi chos ma 'dres pa rnams so //	chos kyi dbyings nyid kyang sangs rgya kyi chos ma dre ba rnams so 
BO_K03_D0009-3_H0010-3:367a-5	rgyun du zhugs pa'i 'bras bu dang / lan gcig phyir 'ong ba'i 'bras bu dang / phyir mi 'ong ba'i 'bras bu dang / dgra bcom pa nyid dang / rang byang chub nyid kyang chos kyi dbyings so //	rgyun du jug ba bras bu dang lan gcig phyir ng ba bras bu dang phyir mi ng ba bras bu dang dgra joms ba nyid dang rang byang chub nyid kyang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:367a-6	chos kyi dbyings nyid kyang rang byang chub bo //	chos kyi dbyings nyid kyang rang byang chub bo 
BO_K03_D0009-3_H0010-3:367a-7	rnam pa thams cad mkhyen pa nyid kyi bar yang chos kyi dbyings so //	rnam ba thams cad mkhyen ba nyid kyi ba yang chos kyi dbyings so 
BO_K03_D0009-3_H0010-3:367a-8	chos kyi dbyings nyid kyang rnam pa thams cad mkhyen pa nyid do //	chos kyi dbyings nyid kyang rnam ba thams cad mkhyen ba nyid do 
