segmentnr	original	stemmed
BO_K12_D0760=D0965_H0699:375b-0	de @375b nas bcom ldan 'das kyis tshangs pa dang / khyab 'jug dang / dbang phyug dang / rgyal po chen po bzhi la bka' stsal pa /	de nas joms ldan da kyis tshangs ba dang khyab jug dang dbang phyug dang rgyal po chen po bzhi la bka stsal ba 
BO_K12_D0760=D0965_H0699:375b-1	rigs kyi bu rnams /	rigs kyi bu rnams 
BO_K12_D0760=D0965_H0699:375b-2	ngas sems can thams cad kyi don dang / 'phags pa thams cad kyi bden pas byin gyis brlabs kyi /	ngas sems can thams cad kyi don dang phag ba thams cad kyi bden ba byin gyis brlabs kyi 
BO_K12_D0760=D0965_H0699:375b-3	khyed kyis smros shig ces bka' stsal pa dang / de nas tshangs pa dang / khyab 'jug dang / dbang phyug dang / rgyal po chen po bzhis gzungs sngags 'di smras te /	khyed kyis smros shig ces bka stsal ba dang de nas tshangs ba dang khyab jug dang dbang phyug dang rgyal po chen po bzhis gzungs sngags di smras te 
BO_K12_D0760=D0965_H0699:375b-4	dkon mchog gsum la phyag 'tshal lo //	dkon(d) mchog gsum la phyag tshal lo 
BO_K12_D0760=D0965_H0699:375b-5	bcom ldan 'das sh'akya thub pa la phyag 'tshal lo //	joms ldan da shakya thub ba la phyag tshal lo 
BO_K12_D0760=D0965_H0699:375b-6	de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas thams cad la phyag 'tshal lo //	de bzhin gshegs ba dgra joms ba yang dag ba rdzogs ba sangs rgya thams cad la phyag tshal lo 
BO_K12_D0760=D0965_H0699:375b-7	rdo rje 'dzin drag po la phyag 'tshal lo //	rdo rje dzin drag po la phyag tshal lo 
BO_K12_D0760=D0965_H0699:375b-8	pha rol zil gyis gnon pa'i mthu bo che rnams la phyag 'tshal lo //	pha rol zil gyis gnon ba mthu bo che rnams la phyag tshal lo 
BO_K12_D0760=D0965_H0699:375b-9	'jig rten gsum gyi gtso po la phyag 'tshal lo //	jig rten gsum gyi gtso po la phyag tshal lo 
BO_K12_D0760=D0965_H0699:375b-10	rgyal po chen po bzhi la phyag 'tshal lo //	rgyal po chen po bzhi la phyag tshal lo 
BO_K12_D0760=D0965_H0699:375b-11	rdo rje gnam lcags 'bar ba ma rungs pa drag tu rgod pa la phyag 'tshal lo //	rdo rje gnam lcags bar ba ma rungs ba drag tu rgod ba la phyag tshal lo 
BO_K12_D0760=D0965_H0699:375b-12	ma tha ma tha /	ma tha ma tha 
BO_K12_D0760=D0965_H0699:375b-13	pra ma tha pra ma tha /	pra ma tha pra ma tha 
BO_K12_D0760=D0965_H0699:375b-14	dza la ti /	dza la ti 
BO_K12_D0760=D0965_H0699:375b-15	bi kr'i da /	bi kr da 
BO_K12_D0760=D0965_H0699:375b-16	badzra dza ya dza ya /	badzra dza ya dza ya 
BO_K12_D0760=D0965_H0699:375b-17	mah'a ba la bhyo ra b'i ra ba ra kra ma kro dha ra dza /	maha ba la bhyo ra b ra ba ra kra ma kro dha ra dza 
BO_K12_D0760=D0965_H0699:375b-18	pra ma bha pu pu ma /	pra ma bha pu pu ma 
BO_K12_D0760=D0965_H0699:375b-19	pra ma sva re /	pra ma sva re 
BO_K12_D0760=D0965_H0699:375b-20	bho bho n'a ga de bi de /	bho bho na ga de bi de 
BO_K12_D0760=D0965_H0699:375b-21	byi sa ra ma dha /	byi sa ra ma dha 
BO_K12_D0760=D0965_H0699:375b-22	pra ma dha na dhe na /	pra ma dha na dhe na 
BO_K12_D0760=D0965_H0699:375b-23	m'u ra dh'a n'am/	mu ra dha 
BO_K12_D0760=D0965_H0699:375b-24	spho ta y'am/ h'um h'um/	spho ta hum 
BO_K12_D0760=D0965_H0699:375b-25	phat phat/ bha ra bha ra /	phat bha ra bha ra 
BO_K12_D0760=D0965_H0699:375b-26	barna tsakra / h'a dha ni bho pa na n'a gendra /	barna tsakra ha dha ni bho ba na na gendra 
BO_K12_D0760=D0965_H0699:375b-27	ma ti kra ma tha brna tsakra na /	ma ti kra ma tha brna tsakra na 
BO_K12_D0760=D0965_H0699:375b-28	shi ri tsanta ma ni h'um ti h'um ti li h'um h'um phat phat mu du mu du mu gyantu /	chi ri tsanta ma ni hum ti hum ti li hum hum phat phat mu du mu du mu gyantu 
BO_K12_D0760=D0965_H0699:376a-0	sarba @376a *// dusht'an spho ta ya /	sarba dushtan spho ta ya 
BO_K12_D0760=D0965_H0699:376a-1	hri da ya /	hri da ya 
BO_K12_D0760=D0965_H0699:376a-2	ma he shva ra dzva li ta /	ma he shva ra dzva li ta 
BO_K12_D0760=D0965_H0699:376a-3	tri sh'u la dha ra dha ra /	tri shu la dha ra dha ra 
BO_K12_D0760=D0965_H0699:376a-4	ha na ha na /	ha na ha na 
BO_K12_D0760=D0965_H0699:376a-5	h'um h'um phat phat/	hum hum phat 
BO_K12_D0760=D0965_H0699:376a-6	mu tsi mu tsi /	mu tsi mu tsi 
BO_K12_D0760=D0965_H0699:376a-7	du di ba bha ba bha /	du di ba bha ba bha 
BO_K12_D0760=D0965_H0699:376a-8	ksha ne ksha ne tsa tur n'an mah'a ra dza n'i /	ksha ne ksha ne tsa tur nan maha ra dza n 
BO_K12_D0760=D0965_H0699:376a-9	dzva li ta shakti /	dzva li ta shakti 
BO_K12_D0760=D0965_H0699:376a-10	dha ra dha ra /	dha ra dha ra 
BO_K12_D0760=D0965_H0699:376a-11	h'um phat/ sphu ra phu ra /	hum sphu ra phu ra 
BO_K12_D0760=D0965_H0699:376a-12	bi sphu ra bi sphur bi sphu ra /	bi sphu ra bi sphur bi sphu ra 
BO_K12_D0760=D0965_H0699:376a-13	tsa ra rba tsa ra rba tsa ra rba /	tsa ra rba tsa ra rba tsa ra rba 
BO_K12_D0760=D0965_H0699:376a-14	n'a sha ya dusht'an n'a ga hri da ya /	na sha ya dushtan na ga hri da ya 
BO_K12_D0760=D0965_H0699:376a-15	spho ta ya /	spho ta ya 
BO_K12_D0760=D0965_H0699:376a-16	h'um h'um phat phat/	hum hum phat 
BO_K12_D0760=D0965_H0699:376a-17	dushta a'a sh'a ni; bhud ta ma ga shi b'irya dzva la /	dushta aa sha ni; bhud ta ma ga chi brya dzva la 
BO_K12_D0760=D0965_H0699:376a-18	bhasmim ku ru h'um h'um phat phat sv'ah'a /	bhasmim ku ru hum hum phat phat svaha 
BO_K12_D0760=D0965_H0699:376a-19	sa ma ya ma nu sma ra /	sa ma ya ma nu sma ra 
BO_K12_D0760=D0965_H0699:376a-20	bho n'a g'a dhi pa ti pi tsintu /	bho na ga dhi ba ti pi tsintu 
BO_K12_D0760=D0965_H0699:376a-21	bi bho ya /	bi bho ya 
BO_K12_D0760=D0965_H0699:376a-22	bho bho tu ti tu ti tu /	bho bho tu ti tu ti tu 
BO_K12_D0760=D0965_H0699:376a-23	h'um h'um phat phat sv'ah'a /	hum hum phat phat svaha 
BO_K12_D0760=D0965_H0699:376a-24	badzra a'a sh'a ni n'a sha ya h'um h'um phat phat sv'ah'a /	badzra aa sha ni na sha ya hum hum phat phat svaha 
BO_K12_D0760=D0965_H0699:376a-25	sarba n'a ga hri da y'a ni /	sarba na ga hri da ya ni 
BO_K12_D0760=D0965_H0699:376a-26	bi spho ta k'a ya h'um phat sv'ah'a /	bi spho ta ka ya hum phat svaha 
BO_K12_D0760=D0965_H0699:376a-27	buddha bi lo ka ti ya sv'ah'a /	buddha bi lo ka ti ya svaha 
BO_K12_D0760=D0965_H0699:376a-28	brahm'a ya sv'ah'a /	brahma ya svaha 
BO_K12_D0760=D0965_H0699:376a-29	bishnu mu ru ya sv'ah'a /	bishnu mu ru ya svaha 
BO_K12_D0760=D0965_H0699:376a-30	ma he shva ra dzva li dzva li ta tri sh'u l'a ya sv'ah'a /	ma he shva ra dzva li dzva li ta tri shu la ya svaha 
BO_K12_D0760=D0965_H0699:376a-31	tsa tur ma h'a r'a dza sa ma dha r'a ya sv'ah'a /	tsa tur ma ha ra dza sa ma dha ra ya svaha 
BO_K12_D0760=D0965_H0699:376a-32	pi tsa ga ti ya phat sv'ah'a /	pi tsa ga ti ya phat svaha 
BO_K12_D0760=D0965_H0699:376a-33	aom di ri di ri sv'ah'a /	aom di ri di ri svaha 
BO_K12_D0760=D0965_H0699:376a-34	dzva li ta p'a ka tr'a ya sv'ah'a /	dzva li ta pa ka tra ya svaha 
BO_K12_D0760=D0965_H0699:376a-35	dzu ti dzu ti sv'ah'a /	dzu ti dzu ti svaha 
BO_K12_D0760=D0965_H0699:376a-36	phat phat/ rdo rje 'bar ba gnam lcags mchu zhes bya ba'i gzungs sngags 'di thos ma thag tu klu ma rungs pa thams cad lus rul nas dri mi zhim pa mnam bar 'gyur ro //	phat rdo rje bar ba gnam lcags mchu zhes byed ba gzungs sngags di thos ma thag tu klu ma rungs ba thams cad lus rul nas dri mi zhim ba mnam ba gyur ro 
BO_K12_D0760=D0965_H0699:376a-37	lus so sor zhig cing 'pho bar gyur nas bcom ldan 'das kyi zhabs la gtugs te 'di skad ces gsol to //	lus so sor jig cing pho ba gyur nas joms ldan da kyi zhabs la gtugs te di skad ces gsol to 
BO_K12_D0760=D0965_H0699:376a-38	bcom ldan 'das kyis bskyab tu gsol /	joms ldan da kyis bskyab tu gsol 
BO_K12_D0760=D0965_H0699:376a-39	lha dang / 'jig rten du bcas pa thams cad kyis smad par gyur /	lha dang jig rten du cha ba thams cad kyis smad ba gyur 
BO_K12_D0760=D0965_H0699:376a-40	bdag cag ni /	bdag cag ni 
BO_K12_D0760=D0965_H0699:376b-0	@376b ma rungs par gyur to //	ma rungs ba gyur to 
BO_K12_D0760=D0965_H0699:376b-1	bcom ldan 'das kyis bskyab tu gsol /	joms ldan da kyis bskyab tu gsol 
BO_K12_D0760=D0965_H0699:376b-2	lha dang / 'jig rten du bcas pa thams cad kyis smad par gyur /	lha dang jig rten du cha ba thams cad kyis smad ba gyur 
BO_K12_D0760=D0965_H0699:376b-3	bdag cag ni /	bdag cag ni 
BO_K12_D0760=D0965_H0699:376b-4	ma rungs par gyur to //	ma rungs ba gyur to 
BO_K12_D0760=D0965_H0699:376b-5	bcom ldan 'das; slan chad 'dzam bu'i gling du sems can rnams la gnod par mi bgyid /	joms ldan das; slan chad dzam bu gling du sems can rnams la gnod ba mi bgyid 
BO_K12_D0760=D0965_H0699:376b-6	'gum par mi bgyid /	gum ba mi bgyid 
BO_K12_D0760=D0965_H0699:376b-7	chung du na mig kyang lta bar mi bgyid na /	chung du na mig kyang lta ba mi bgyid na 
BO_K12_D0760=D0965_H0699:376b-8	skabs lta ba lta ci smos /	skabs lta ba lta ci smos 
BO_K12_D0760=D0965_H0699:376b-9	rgya mtsho klu'i rgyal po dang / klu'i rgyal po gdugs lta bu dang / klu'i rgyal po mthu che ba dang / mdangs che ba dang / ma rungs pa la sogs te /	rgya mtsho klu rgyal po dang klu rgyal po gdugs lta bu dang klu rgyal po mthu che ba dang mdangs che ba dang ma rungs ba la sogs te 
BO_K12_D0760=D0965_H0699:376b-10	klu bye ba khrag khrig brgya stong gis bcom ldan 'das kyi zhabs la mgo bos gtugs te phyag 'tshal nas klu thams cad kyis dus phyi ma'i tshe 'dzam bu'i gling gi sems can thams cad la gnod par mi bgyid /	klu bye ba khrag khrig brgya stong gis joms ldan da kyi zhabs la mgo bod gtugs te phyag tshal nas klu thams cad kyis dus phyi ma tshe dzam bu gling gi sems can thams cad la gnod ba mi bgyid 
BO_K12_D0760=D0965_H0699:376b-11	me tog dang / 'bras bu dang / lo tog dang / lo ma dang / yal ga thams cad srung bar bgyid /	me tog dang bras bu dang lo tog dang lo ma dang yal ga thams cad srung ba bgyid 
BO_K12_D0760=D0965_H0699:376b-12	rlung dang / ser ba thams cad dgag par bgyid /	rlung dang ser ba thams cad gog ba bgyid 
BO_K12_D0760=D0965_H0699:376b-13	dus dus su char dbab par bgyid par rang gi bro'i tshig gi yi dam dang / de bzhin gshegs pa'i dam tshig rjes su bsrung bar bgyi'o //	dus dus su char bebs ba bgyid ba rang gi bro tshig gi yi dam dang de bzhin gshegs ba dam tshig rjes su bsrung ba bgyid 
BO_K12_D0760=D0965_H0699:376b-14	sems can thams cad kyi re ba yongs su skong ba dang / yid la bsam pa yongs su rdzogs par bgyid /	sems can thams cad kyi re ba yongs su skong ba dang yid la bsam ba yongs su rdzogs ba bgyid 
BO_K12_D0760=D0965_H0699:376b-15	gnod par mi bgyid do //	gnod ba mi bgyid do 
BO_K12_D0760=D0965_H0699:376b-16	bcom ldan 'das /	joms ldan da 
BO_K12_D0760=D0965_H0699:376b-17	yon tan gyi khyad par 'di dag las 'gal bar bgyid na /	yon tan gyi khyad ba di dag las gal ba bgyid na 
BO_K12_D0760=D0965_H0699:376b-18	bdag cag byang chub tu mngon par rdzogs par 'tshang rgya bar ma gyur cig /	bdag cag byang chub tu mngon ba rdzogs ba tshang rgya ba ma gyur cig 
BO_K12_D0760=D0965_H0699:376b-19	bro'i tshig kyang 'di lags te /	bro tshig kyang di lags te 
BO_K12_D0760=D0965_H0699:377a-0	@377a *// tadya th'a /	tadya tha 
BO_K12_D0760=D0965_H0699:377a-1	aom ta gi tsa gi /	aom ta gi tsa gi 
BO_K12_D0760=D0965_H0699:377a-2	ghu li ghu li /	ghu li ghu li 
BO_K12_D0760=D0965_H0699:377a-3	mu li sha sha /	mu li sha sha 
BO_K12_D0760=D0965_H0699:377a-4	gu gu / sh'i t'i /	gu gu sh t 
BO_K12_D0760=D0965_H0699:377a-5	b'i ra ma ti /	b ra ma ti 
BO_K12_D0760=D0965_H0699:377a-6	hu yu hu yu sv'ah'a /	hu yu hu yu svaha 
BO_K12_D0760=D0965_H0699:377a-7	char che ba'am /	char che ba 
BO_K12_D0760=D0965_H0699:377a-8	char mi 'bab pa'am /	char mi bab ba 
BO_K12_D0760=D0965_H0699:377a-9	dus ma yin par char 'bab pa'am /	dus ma yin ba char bab ba 
BO_K12_D0760=D0965_H0699:377a-10	rlung dang / sprin dang / ser ba dang / grang ba'i rlung dang / gnam lcags lhung ba'i tshe rig 'dzin gyis bro tshig 'di khang thog gam /	rlung dang sprin dang ser ba dang grang ba rlung dang gnam lcags lhung ba tshe rig dzin gyis bro tshig di khang thogs gam 
BO_K12_D0760=D0965_H0699:377a-11	sa mthon po'am /	sa mthon po 
BO_K12_D0760=D0965_H0699:377a-12	ri'i steng du yang rung /	ri steng du yang rung 
BO_K12_D0760=D0965_H0699:377a-13	kha shar phyogs su bltas te lan bdun skad chen por bzlas /	kha char phyogs su lta te lan bdun skad chen por bzlas 
BO_K12_D0760=D0965_H0699:377a-14	yungs kar la lan bdun bzlas te byen du gtor na /	yungs kar la lan bdun bzlas te byen du thor na 
BO_K12_D0760=D0965_H0699:377a-15	gtor ma thag tu klu thams cad dum bur 'gyur zhing /	thor ma thag tu klu thams cad dum bur gyur zhing 
BO_K12_D0760=D0965_H0699:377a-16	nan tan byas pas myur du char 'debs so //	nan tan byed ba myur du char debs so 
BO_K12_D0760=D0965_H0699:377a-17	gzungs 'di nyid kyis dril bu la lan nyi shu rtsa gcig bzlas te yungs kar la lan nyi shu rtsa gcig bzlas nas nan tur drag por byas te phyogs bzhir gtor na mtshams bcad par 'gyur /	gzungs di nyid kyis dril bu la lan nyi shu rtsa gcig bzlas te yungs kar la lan nyi shu rtsa gcig bzlas nas nan tur drag por byed te phyogs bzhir thor na mtshams gcod ba gyur 
BO_K12_D0760=D0965_H0699:377a-18	rdo rje gnam lcags mchu lan brgyad du bzlas pas klu dgug par bya /	rdo rje gnam lcags mchu lan brgyad du bzlas ba klu gugs ba byed 
BO_K12_D0760=D0965_H0699:377a-19	lan gcig dran pas rlung dang ser ba slar bzlog par bya'o //	lan gcig dran ba rlung dang ser ba slar bzlog ba byed 
BO_K12_D0760=D0965_H0699:377a-20	gnam lags lhung na yang chur 'gyur ro //	gnam lags lhung na yang chur(d) gyur ro 
BO_K12_D0760=D0965_H0699:377a-21	rdo rje bskor na /	rdo rje skor na 
BO_K12_D0760=D0965_H0699:377a-22	phyogs gang du bskor ba der ser ba 'byol lo //	phyogs gang du skor ba der ser ba byol lo 
BO_K12_D0760=D0965_H0699:377a-23	nang par sngar sa dben par 'dug ste sngags 'di lan sum cu rtsa gnyis bzlas na /	nang ba sngar sa dben ba dug ste sngags di lan sum cu rtsa gnyis bzlas na 
BO_K12_D0760=D0965_H0699:377a-24	rlung dang / sprin dang / ser ba yang 'gag par 'gyur ro //	rlung dang sprin dang ser ba yang gag ba gyur ro 
BO_K12_D0760=D0965_H0699:377b-0	klus gnod pa mi byed cing phyis kyang mi @377b tshugs so //	klus gnod ba mi byed cing byid kyang mi tshugs so 
BO_K12_D0760=D0965_H0699:377b-1	yungs kar la bsngags te phyogs bzhir gtor na /	yungs kar la bsngags te phyogs bzhir thor na 
BO_K12_D0760=D0965_H0699:377b-2	lo gcig gi bar du mtshams bcad de /	lo gcig gi ba du mtshams gcod de 
BO_K12_D0760=D0965_H0699:377b-3	rlung dang / sprin dang / ser ba yang mi g-yo'o //	rlung dang sprin dang ser ba yang mi g-yo 
BO_K12_D0760=D0965_H0699:377b-4	ngag nyan cing kun tu srung pa dang / las byed par 'gyur ro //	ngag nyan cing kun tu srung ba dang las byed ba gyur ro 
BO_K12_D0760=D0965_H0699:377b-5	sngags nyi shu rtsa gcig bzlas te dril bu dkrol na /	sngags nyi shu rtsa gcig bzlas te dril bu khrol na 
BO_K12_D0760=D0965_H0699:377b-6	klad pa 'gas shing sa la ltung bar 'gyur te /	klad ba gas shing sa la ltung ba gyur te 
BO_K12_D0760=D0965_H0699:377b-7	gnod pa byed pa sel lo //	gnod ba byed ba sel lo 
BO_K12_D0760=D0965_H0699:377b-8	mchod pa tshul bzhin bsngags par byas te skad gsal bar bklags te phyogs bzhi steng 'og tu yungs kar gtor na /	mchod ba tshul bzhin bsngags ba byed te skad gsal ba bklags te phyogs bzhi steng g tu yungs kar thor na 
BO_K12_D0760=D0965_H0699:377b-9	ser ba dang / rlung dang / klus gnod par byed pa bcings par 'gyur /	ser ba dang rlung dang klus gnod ba byed ba ching ba gyur 
BO_K12_D0760=D0965_H0699:377b-10	ltas ngan pa dang / mi dge ba dang / bkra mi shis pa dang / gza' dang / 'byung po dang / sha za dang / gnod sbyin dang / srin po yang phyir bskrad par 'gyur /	ltas ngan ba dang mi dge ba dang bkra mi shis ba dang gza dang byung po dang sha za dang gnod sbyin dang srin po yang phyir skrod ba gyur 
BO_K12_D0760=D0965_H0699:377b-11	dpag tshad khor khor yug tu mtshams bcad par 'gyur /	dpog tshad khor khor yug tu mtshams gcod ba gyur 
BO_K12_D0760=D0965_H0699:377b-12	nad dang / gnod par sems pa dang / las kyi rgol ba'i dgra bgegs thams cad bzlog par 'gyur ro //	nad dang gnod ba sems ba dang las kyi rgol ba dgra bgegs thams cad bzlog ba gyur ro 
BO_K12_D0760=D0965_H0699:377b-13	lo tog dang / 'bras bu dang / khu ba rgyas pa dang / smin pa dang / che bar 'gyur /	lo tog dang bras bu dang khu ba rgya ba dang smin ba dang che ba gyur 
BO_K12_D0760=D0965_H0699:377b-14	'byung po dang / gnod pa thams cad kyis mi tshugs par 'gyur ro //	byung po dang gnod ba thams cad kyis mi tshugs ba gyur ro 
BO_K12_D0760=D0965_H0699:377b-15	rdo rje gnam lcags mchu zhes bya ba'i gzungs rdzogs so ////	rdo rje gnam lcags mchu zhes byed ba gzungs rdzogs so 
