segmentnr	original	stemmed
BO_K03_D0009-3_H0010-3:421b-10	tshur gshegs / tshul khrims srungs shig /	tshur gshegs tshul khrims srungs shig 
BO_K03_D0009-3_H0010-3:421b-11	tshul khrims des kyang rlom sems su ma byed cig /	tshul khrims des kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:421b-12	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:421b-13	de bzhin du bzod pa la 'dems te /	de bzhin du bzod ba la dems te 
BO_K03_D0009-3_H0010-3:421b-14	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:421b-15	tshur gshegs / bzod pa sgoms shig /	tshur gshegs bzod ba sgoms shig 
BO_K03_D0009-3_H0010-3:421b-16	bzod pa des kyang rlom sems su ma byed cig /	bzod ba des kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:421b-17	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:421b-18	de bzhin du brtson 'grus la 'dems te /	de bzhin du brtson grus la dems te 
BO_K03_D0009-3_H0010-3:421b-19	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:421b-20	tshur gshegs / brtson 'grus rtsoms shig /	tshur gshegs brtson grus rtsoms shig 
BO_K03_D0009-3_H0010-3:421b-21	brtson 'grus des kyang rlom sems su ma byed cig /	brtson grus des kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:421b-22	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:421b-23	de bzhin du ting nge 'dzin la 'dems te /	de bzhin du ting nge dzin la dems te 
BO_K03_D0009-3_H0010-3:421b-24	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:421b-25	tshur gshegs / ting nge 'dzin la mnyam par gzhog cig /	tshur gshegs ting nge dzin la mnyam ba gzhog cig 
BO_K03_D0009-3_H0010-3:421b-26	ting nge 'dzin des kyang rlom sems su ma byed cig /	ting nge dzin des kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:421b-27	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:421b-28	de bzhin du shes rab la 'dems te /	de bzhin du shes rab la dems te 
BO_K03_D0009-3_H0010-3:421b-29	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:421b-30	tshur gshegs / shes rab sgoms shig /	tshur gshegs shes rab sgoms shig 
BO_K03_D0009-3_H0010-3:421b-31	shes rab des kyang rlom sems su ma byed cig /	shes rab des kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:422a-0	de la snying po gang yang med @422a *//	de la snying po gang yang med 
BO_K03_D0009-3_H0010-3:422a-1	do; ;de bzhin du stong pa nyid thams cad la 'dems te /	do; ;de bzhin du stong ba nyid thams cad la dems te 
BO_K03_D0009-3_H0010-3:422a-2	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:422a-3	tshur gshegs / stong pa nyid sgoms shig /	tshur gshegs stong ba nyid sgoms shig 
BO_K03_D0009-3_H0010-3:422a-4	stong pa nyid des kyang rlom sems su ma byed cig /	stong ba nyid des kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:422a-5	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:422a-6	de bzhin du byang chub kyi phyogs kyi chos sum cu rtsa bdun la 'dems te /	de bzhin du byang chub kyi phyogs kyi chos sum cu rtsa bdun la dems te 
BO_K03_D0009-3_H0010-3:422a-7	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:422a-8	tshur gshegs / byang chub kyi phyogs kyi chos rnams sgoms shig /	tshur gshegs byang chub kyi phyogs kyi chos rnams sgoms shig 
BO_K03_D0009-3_H0010-3:422a-9	byang chub kyi phyogs kyi chos de dag gis kyang rlom sems su ma byed cig /	byang chub kyi phyogs kyi chos de dag gis kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:422a-10	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:422a-11	de bzhin du 'phags pa'i bden pa dang / bsam gtan dang / tshad med pa dang / gzugs med pa'i snyoms par 'jug pa dang / rnam par thar pa dang / mthar gyis gnas pa'i snyoms par 'jug pa dang / stong pa nyid dang / mtshan ma med pa dang /	de bzhin du phag ba bden ba dang bsam gtan dang tshad med ba dang gzugs med ba snyom ba jug ba dang rnam ba thar ba dang mthar gyis gnas ba snyom ba jug ba dang stong ba nyid dang mtshan ma med ba dang 
BO_K03_D0009-3_H0010-3:422a-12	smon pa med pa dang / mngon par shes pa dang / ting nge 'dzin dang / gzungs kyi sgo rnams la 'dems te /	smon ba med ba dang mngon ba shes ba dang ting nge dzin dang gzungs kyi sgo rnams la dems te 
BO_K03_D0009-3_H0010-3:422a-13	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:422a-14	tshur gshegs / gzungs kyi sgo rnams sgoms shig /	tshur gshegs gzungs kyi sgo rnams sgoms shig 
BO_K03_D0009-3_H0010-3:422a-15	gzungs kyi sgo de dag gis kyang rlom sems su ma byed cig /	gzungs kyi sgo de dag gis kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:422a-16	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:422a-17	de bzhin du de bzhin gshegs pa'i stobs bcu dang / mi 'jigs pa bzhi dang / so so yang dag par rig pa bzhi dang / byams pa chen po dang / snying rje chen po dang / sangs rgyas kyi chos ma 'dres pa rnams la 'dems te /	de bzhin du de bzhin gshegs ba stobs chu dang mi jigs ba bzhi dang so so yang dag ba rig ba bzhi dang byams ba chen po dang snying rje chen po dang sangs rgya kyi chos ma dre ba rnams la dems te 
BO_K03_D0009-3_H0010-3:422a-18	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:422b-0	tshur @422b gshegs /	tshur gshegs 
BO_K03_D0009-3_H0010-3:422b-1	sangs rgyas kyi chos ma 'dres pa rnams sgoms shig /	sangs rgya kyi chos ma dre ba rnams sgoms shig 
BO_K03_D0009-3_H0010-3:422b-2	sangs rgyas kyi chos ma 'dres pa de dag gis kyang rlom sems su ma byed cig /	sangs rgya kyi chos ma dre ba de dag gis kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:422b-3	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:422b-4	de bzhin du rgyun du zhugs pa'i 'bras bu la 'dems te /	de bzhin du rgyun du jug ba bras bu la dems te 
BO_K03_D0009-3_H0010-3:422b-5	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:422b-6	tshur gshegs / rgyun du zhugs pa'i 'bras bu sgoms shig /	tshur gshegs rgyun du jug ba bras bu sgoms shig 
BO_K03_D0009-3_H0010-3:422b-7	rgyun du zhugs pa'i 'bras bu des kyang rlom sems su ma byed cig /	rgyun du jug ba bras bu des kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:422b-8	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:422b-9	de bzhin du lan gcig phyir 'ong ba'i 'bras bu dang / phyir mi 'ong ba'i 'bras bu dang / dgra bcom pa nyid dang / rang byang chub la 'dems te; kye sems can dag /	de bzhin du lan gcig phyir ng ba bras bu dang phyir mi ng ba bras bu dang dgra joms ba nyid dang rang byang chub la dems te; kye sems can dag 
BO_K03_D0009-3_H0010-3:422b-10	tshur gshegs / rang byang chub sgoms shig /	tshur gshegs rang byang chub sgoms shig 
BO_K03_D0009-3_H0010-3:422b-11	rang byang chub des kyang rlom sems su ma byed cig /	rang byang chub des kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:422b-12	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:422b-13	de bzhin du rnam pa thams cad mkhyen pa nyid kyi bar la 'dems te /	de bzhin du rnam ba thams cad mkhyen ba nyid kyi ba la dems te 
BO_K03_D0009-3_H0010-3:422b-14	kye sems can dag /	kye sems can dag 
BO_K03_D0009-3_H0010-3:422b-15	tshur gshegs / rnam pa thams cad mkhyen pa nyid sgoms shig /	tshur gshegs rnam ba thams cad mkhyen ba nyid sgoms shig 
BO_K03_D0009-3_H0010-3:422b-16	rnam pa thams cad mkhyen pa nyid des kyang rlom sems su ma byed cig /	rnam ba thams cad mkhyen ba nyid des kyang rlom sems su ma byed cig 
BO_K03_D0009-3_H0010-3:422b-17	de la snying po gang yang med do //	de la snying po gang yang med do 
BO_K03_D0009-3_H0010-3:422b-18	zhes de de ltar sems can rnams la 'dems pa dang / rjes su ston pa byed cing /	zhes de de ltar sems can rnams la dems ba dang rjes su ston ba byed cing 
BO_K03_D0009-3_H0010-3:422b-19	byang chub sems dpa'i lam la spyod kyang gang la'ang mngon par zhen pa med do //	byang chub sems dpa lam la spyod kyang gang la mngon ba zhen ba med do 
BO_K03_D0009-3_H0010-3:422b-20	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K03_D0009-3_H0010-3:422b-21	chos thams cad ni mngon par zhen pa med pa ste /	chos thams cad ni mngon ba zhen ba med ba ste 
BO_K03_D0009-3_H0010-3:423a-0	de ni 'di ltar de dag la stong pa nyid kyi ngo bo nyid kyi phyir gang gis mngon par zhen par bya ba'i ngo @423a *//	de ni di ltar de dag la stong ba nyid kyi ngo bo nyid kyi phyir gang gis mngon ba zhen ba byed ba ngo 
BO_K03_D0009-3_H0010-3:423a-1	bo nyid med do //	bo nyid med do 
BO_K03_D0009-3_H0010-3:423a-2	rab 'byor / de ltar byang chub sems dpa' sems dpa' chen po byang chub kyi lam la spyod kyang gang la'ang mi gnas te /	rab byor de ltar byang chub sems dpa sems dpa chen po byang chub kyi lam la spyod kyang gang la mi gnas te 
BO_K03_D0009-3_H0010-3:423a-3	de gnas pa med pa'i tshul gyis sbyin pa'i pha rol tu phyin pa la spyod kyang de la mi gnas so //	de gnas ba med ba tshul gyis sbyin ba pha rol tu phyin ba la spyod kyang de la mi gnas so 
BO_K03_D0009-3_H0010-3:423a-4	tshul khrims kyi pha rol tu phyin pa dang / bzod pa'i pha rol tu phyin pa dang / brtson 'grus kyi pha rol tu phyin pa dang / bsam gtan gyi pha rol tu phyin pa dang / shes rab kyi pha rol tu phyin pa la spyod kyang de la mi gnas so //	tshul khrims kyi pha rol tu phyin ba dang bzod ba pha rol tu phyin ba dang brtson grus kyi pha rol tu phyin ba dang bsam gtan gyi pha rol tu phyin ba dang shes rab kyi pha rol tu phyin ba la spyod kyang de la mi gnas so 
BO_K03_D0009-3_H0010-3:423a-5	de bsam gtan dang po la snyoms par 'jug kyang de la mi gnas te /	de bsam gtan dang po la snyom ba jug kyang de la mi gnas te 
BO_K03_D0009-3_H0010-3:423a-6	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K03_D0009-3_H0010-3:423a-7	de ni 'di ltar bsam gtan dang po ni bsam gtan gyi rang bzhin gyis stong ngo //	de ni di ltar bsam gtan dang po ni bsam gtan gyi rang bzhin gyis stong ngo 
BO_K03_D0009-3_H0010-3:423a-8	gang mnyam par gzhog pa de'ang rang bzhin gyis stong ngo //	gang mnyam ba gzhog ba de rang bzhin gyis stong ngo 
BO_K03_D0009-3_H0010-3:423a-9	rnam pa gang gis mnyam par bzhag pa'i rnam pa de dag kyang rang bzhin gyis stong ngo //	rnam ba gang gis mnyam ba jog ba rnam ba de dag kyang rang bzhin gyis stong ngo 
BO_K03_D0009-3_H0010-3:423a-10	de bsam gtan gnyis pa dang / bsam gtan gsum pa dang / bsam gtan bzhi pa la snyoms par 'jug /	de bsam gtan gnyis ba dang bsam gtan gsum ba dang bsam gtan bzhi ba la snyom ba jug 
BO_K03_D0009-3_H0010-3:423a-11	byams pa dang / snying rje dang / dga' ba dang / btang snyoms la snyoms par 'jug /	byams ba dang snying rje dang dga ba dang gtong snyom la snyom ba jug 
BO_K03_D0009-3_H0010-3:423a-12	nam mkha' mtha' yas skye mched dang / rnam shes mtha' yas skye mched dang / cung zad med pa'i skye mched dang / 'du shes med 'du shes med min skye mched la snyoms par 'jug /	nam mkha mtha yas skye mched dang rnam shes mtha yas skye mched dang cung zad med ba skye mched dang du shes med du shes med min skye mched la snyom ba jug 
BO_K03_D0009-3_H0010-3:423b-0	rnam par thar pa brgyad dang / mthar gyis gnas pa'i snyoms par 'jug pa dgu dang / byang @423b chub kyi phyogs kyi chos sum cu rtsa bdun dang / 'phags pa'i bden pa dang / stong pa nyid dang / mtshan ma med pa dang / smon pa med pa dang /	rnam ba thar ba brgyad dang mthar gyis gnas ba snyom ba jug ba dgu dang byang chub kyi phyogs kyi chos sum cu rtsa bdun dang phag ba bden ba dang stong ba nyid dang mtshan ma med ba dang smon ba med ba dang 
BO_K03_D0009-3_H0010-3:423b-1	mngon par shes pa la snyoms par 'jug kyang de la mi gnas te /	mngon ba shes ba la snyom ba jug kyang de la mi gnas te 
BO_K03_D0009-3_H0010-3:423b-2	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K03_D0009-3_H0010-3:423b-3	de ni 'di ltar mngon par shes pa rnams ni /	de ni di ltar mngon ba shes ba rnams ni 
BO_K03_D0009-3_H0010-3:423b-4	mngon par shes pa rnams kyi rang bzhin gyis stong ngo //	mngon ba shes ba rnams kyi rang bzhin gyis stong ngo 
BO_K03_D0009-3_H0010-3:423b-5	gang mnyam par gzhog pa de'ang rang bzhin gyis stong ngo //	gang mnyam ba gzhog ba de rang bzhin gyis stong ngo 
BO_K03_D0009-3_H0010-3:423b-6	rnam pa gang gis mnyam par bzhag pa'i rnam pa de dag kyang rang bzhin gyis stong ngo //	rnam ba gang gis mnyam ba jog ba rnam ba de dag kyang rang bzhin gyis stong ngo 
BO_K03_D0009-3_H0010-3:423b-7	de rgyun du zhugs pa'i 'bras bu 'thob kyang de la mi gnas so //	de rgyun du jug ba bras bu thob kyang de la mi gnas so 
BO_K03_D0009-3_H0010-3:423b-8	lan gcig phyir 'ong ba'i 'bras bu dang / phyir mi 'ong pa'i 'bras bu dang / dgra bcom pa nyid 'thob kyang de la mi gnas so //	lan gcig phyir ng ba bras bu dang phyir mi ng ba bras bu dang dgra joms ba nyid thob kyang de la mi gnas so 
BO_K03_D0009-3_H0010-3:423b-9	de rang byang chub 'thob kyang de la mi gnas so //	de rang byang chub thob kyang de la mi gnas so 
BO_K03_D0009-3_H0010-3:423b-10	gsol pa / de ci'i slad du mi gnas /	gsol ba de ci slad du mi gnas 
BO_K03_D0009-3_H0010-3:423b-11	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K03_D0009-3_H0010-3:423b-12	rnam pa gnyis kyi phyir mi gnas te /	rnam ba gnyis kyi phyir mi gnas te 
BO_K03_D0009-3_H0010-3:423b-13	gnyis gang zhe na /	gnyis gang zhe na 
BO_K03_D0009-3_H0010-3:423b-14	ngo bo nyid dang / ngo bo nyid med pa ste /	ngo bo nyid dang ngo bo nyid med ba ste 
BO_K03_D0009-3_H0010-3:423b-15	de gnyis kyi phyir gang la gnas pa'am /	de gnyis kyi phyir gang la gnas ba 
BO_K03_D0009-3_H0010-3:423b-16	gang gis gnas pa'am /	gang gis gnas ba 
BO_K03_D0009-3_H0010-3:423b-17	gang gnas par 'gyur ba de lta bu'i 'bras bu de dag la med do //	gang gnas ba gyur ba de lta bu bras bu de dag la med do 
BO_K03_D0009-3_H0010-3:423b-18	de tsam gyis dga' bar yang mi 'dzin te /	de tsam gyis dga ba yang mi dzin te 
BO_K03_D0009-3_H0010-3:423b-19	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K03_D0009-3_H0010-3:423b-20	'di ltar de 'di snyam du bdag gis rgyun du zhugs pa'i 'bras bu thob par mi bya ba ma yin te /	di ltar de di snyam du bdag gis rgyun du jug ba bras bu thob ba mi byed ba ma yin te 
BO_K03_D0009-3_H0010-3:423b-21	de la gnas par mi bya'o //	de la gnas ba mi byed 
BO_K03_D0009-3_H0010-3:424a-0	bdag gis lan gcig phyir 'ong ba'i 'bras bu dang / phyir mi 'ong ba'i 'bras bu dang / dgra bcom pa nyid @424a *//	bdag gis lan gcig phyir ng ba bras bu dang phyir mi ng ba bras bu dang dgra joms ba nyid 
BO_K03_D0009-3_H0010-3:424a-1	thob par mi bya ba ma yin te /	thob ba mi byed ba ma yin te 
BO_K03_D0009-3_H0010-3:424a-2	de dag la gnas par mi bya'o //	de dag la gnas ba mi byed 
BO_K03_D0009-3_H0010-3:424a-3	bdag gis rang sangs rgyas kyi sa'i bar du thob bar mi bya ba ma yin te /	bdag gis rang sangs rgya kyi sa ba du thob ba mi byed ba ma yin te 
BO_K03_D0009-3_H0010-3:424a-4	de la gnas par mi bya'o /	de la gnas ba mi byed 
BO_K03_D0009-3_H0010-3:424a-5	bla na med pa yang dag par rdzogs pa'i byang chub kyi bar du mngon par rdzogs par 'tshang rgya bar bya'o //	bla na med ba yang dag ba rdzogs ba byang chub kyi ba du mngon ba rdzogs ba tshang rgya ba byed 
BO_K03_D0009-3_H0010-3:424a-6	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K03_D0009-3_H0010-3:424a-7	bdag gis ni sems dang po bskyed pa nas nye bar bzung ste /	bdag gis ni sems dang po skyed ba nas nye ba bzung ste 
BO_K03_D0009-3_H0010-3:424a-8	bla na med pa yang dag par rdzogs pa'i byang chub tu sems bskyed pa ma gtogs par /	bla na med ba yang dag ba rdzogs ba byang chub tu sems skyed ba ma gtogs ba 
BO_K03_D0009-3_H0010-3:424a-9	sems gzhan gang yang ma bskyed do //	sems gzhan gang yang ma skyed do 
BO_K03_D0009-3_H0010-3:424a-10	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K03_D0009-3_H0010-3:424a-11	bdag gis ni sa dang po nas nye bar bzung ste /	bdag gis ni sa dang po nas nye ba bzung ste 
BO_K03_D0009-3_H0010-3:424a-12	bla na med pa yang dag par rdzogs pa'i byang chub tu sems bskyed pa ma gtogs par /	bla na med ba yang dag ba rdzogs ba byang chub tu sems skyed ba ma gtogs ba 
BO_K03_D0009-3_H0010-3:424a-13	sems gzhan gang yang ma bskyed do //	sems gzhan gang yang ma skyed do 
BO_K03_D0009-3_H0010-3:424a-14	bdag gis ni sa bcu pa'i bar nas nye bar bzung ste /	bdag gis ni sa chu ba ba nas nye ba bzung ste 
BO_K03_D0009-3_H0010-3:424a-15	bla na med pa yang dag par rdzogs pa'i byang chub tu sems bskyed pa ma gtogs par /	bla na med ba yang dag ba rdzogs ba byang chub tu sems skyed ba ma gtogs ba 
BO_K03_D0009-3_H0010-3:424a-16	sems gzhan gang yang ma bskyed do //	sems gzhan gang yang ma skyed do 
BO_K03_D0009-3_H0010-3:424a-17	byang chub sems dpa'i skyon med par zhugs nas /	byang chub sems dpa skyon med ba jug nas 
BO_K03_D0009-3_H0010-3:424a-18	bla na med pa yang dag par rdzogs pa'i byang chub tu sems bskyed pa ma gtogs par /	bla na med ba yang dag ba rdzogs ba byang chub tu sems skyed ba ma gtogs ba 
BO_K03_D0009-3_H0010-3:424a-19	sems gzhan gang yang ma bskyed do snyam ste /	sems gzhan gang yang ma skyed do snyam ste 
BO_K03_D0009-3_H0010-3:424a-20	rab 'byor / byang chub sems dpa' sems dpa' chen po ni sems g-yeng ba med par lus sam /	rab byor byang chub sems dpa sems dpa chen po ni sems g-yeng ba med ba lus sam 
BO_K03_D0009-3_H0010-3:424a-21	ngag gam / yid kyis las gang spyod kyang rung ste /	ngag gam yid kyis las gang spyod kyang rung ste 
BO_K03_D0009-3_H0010-3:424a-22	byang chub kyi sems kyis mi spyod pa med de /	byang chub kyi sems kyis mi spyod ba med de 
BO_K03_D0009-3_H0010-3:424b-0	byang @424b chub sems dpa' sems dpa' chen po de ni byang chub kyi sems la gnas nas /	byang chub sems dpa sems dpa chen po de ni byang chub kyi sems la gnas nas 
BO_K03_D0009-3_H0010-3:424b-1	yid g-yeng ba med par yang byang chub kyi lam sgrub bo //	yid g-yeng ba med ba yang byang chub kyi lam sgrub bo 
BO_K03_D0009-3_H0010-3:424b-2	gsol pa / bcom ldan 'das /	gsol ba joms ldan da 
BO_K03_D0009-3_H0010-3:424b-3	gal te chos thams cad ma skyes pa lags na /	gal te chos thams cad ma skye ba lags na 
BO_K03_D0009-3_H0010-3:424b-4	byang chub sems dpa' sems dpa' chen pos /	byang chub sems dpa sems dpa chen pos 
BO_K03_D0009-3_H0010-3:424b-5	byang chub kyi lam ji ltar bsgrub par bgyi /	byang chub kyi lam ji ltar sgrub ba bgyid 
BO_K03_D0009-3_H0010-3:424b-6	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K03_D0009-3_H0010-3:424b-7	rab 'byor / de de bzhin no //	rab byor de de bzhin no 
BO_K03_D0009-3_H0010-3:424b-8	de de bzhin te /	de de bzhin te 
BO_K03_D0009-3_H0010-3:424b-9	chos thams cad ni ma skyes pa ste /	chos thams cad ni ma skye ba ste 
BO_K03_D0009-3_H0010-3:424b-10	de ji lta bu zhes byas na /	de ji lta bu zhes byed na 
BO_K03_D0009-3_H0010-3:424b-11	gang mngon par 'du mi byed pa de dag ni chos thams cad ma skyes pa'o //	gang mngon ba du mi byed ba de dag ni chos thams cad ma skye ba 
BO_K03_D0009-3_H0010-3:424b-12	gsol pa; bcom ldan 'das /	gsol pa; joms ldan da 
BO_K03_D0009-3_H0010-3:424b-13	'o na de bzhin gshegs pa rnams byung yang rung /	mang na de bzhin gshegs ba rnams byung yang rung 
BO_K03_D0009-3_H0010-3:424b-14	de bzhin gshegs pa rnams ma byung yang rung ste /	de bzhin gshegs ba rnams ma byung yang rung ste 
BO_K03_D0009-3_H0010-3:424b-15	chos rnams kyi chos nyid de bzhin gshegs pa ma lags sam /	chos rnams kyi chos nyid de bzhin gshegs ba ma lags sam 
BO_K03_D0009-3_H0010-3:424b-16	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K03_D0009-3_H0010-3:424b-17	rab 'byor / de de bzhin no //	rab byor de de bzhin no 
BO_K03_D0009-3_H0010-3:424b-18	de de bzhin te /	de de bzhin te 
BO_K03_D0009-3_H0010-3:424b-19	de bzhin gshegs pa rnams byung yang rung /	de bzhin gshegs ba rnams byung yang rung 
BO_K03_D0009-3_H0010-3:424b-20	de bzhin gshegs pa rnams ma byung yang rung ste /	de bzhin gshegs ba rnams ma byung yang rung ste 
BO_K03_D0009-3_H0010-3:424b-21	chos rnams kyi gnas nyid ni de bzhin du gnas so //	chos rnams kyi gnas nyid ni de bzhin du gnas so 
BO_K03_D0009-3_H0010-3:424b-22	de la'ang gang chos kyi gnas nyid de lta bu mi shes pa de dag gi don du byang chub sems dpa' sems dpa' chen po byang chub kyi lam bskyed de /	de la gang chos kyi gnas nyid de lta bu mi shes ba de dag gi don du byang chub sems dpa sems dpa chen po byang chub kyi lam skyed de 
BO_K03_D0009-3_H0010-3:424b-23	lam des sems can rnams 'khor ba las yongs su thar bar byed do //	lam des sems can rnams khor ba las yongs su thar ba byed do 
BO_K03_D0009-3_H0010-3:424b-24	gsol pa / bcom ldan 'das /	gsol ba joms ldan da 
BO_K03_D0009-3_H0010-3:425a-0	ci lags / skyes par gyur pa'i lam gyis @425a *//	ci lags skye ba gyur ba lam gyis 
BO_K03_D0009-3_H0010-3:425a-1	byang chub thob par 'gyur ba lags sam /	byang chub thob ba gyur ba lags sam 
BO_K03_D0009-3_H0010-3:425a-2	bcom ldan 'das kyis bka' stsal pa /	joms ldan da kyis bka stsal ba 
BO_K03_D0009-3_H0010-3:425a-3	ma yin no //	ma yin no 
BO_K03_D0009-3_H0010-3:425a-4	gsol pa / bcom ldan 'das /	gsol ba joms ldan da 
BO_K03_D0009-3_H0010-3:425a-5	'o na ma skyes pa'i lam gyis byang chub thob par 'gyur ba lags sam /	mang na ma skye ba lam gyis byang chub thob ba gyur ba lags sam 
