segmentnr	original	folio	stemmed
BO_TZ18_TSHA-024:0	'jam dpal nag po thugs kyi yang zhun gyi bla ma brgyud pa'i gsol 'debs bzhugs so //	0	jam dpal nag po thugs kyi yang zhun gyi bla ma brgyud ba gsol debs bzhugs so 
BO_TZ18_TSHA-024:1	om ahhu~m/ kun bzang 'jam dpal pad+ma thod phreng rtshal //	0	om kun bzang jam dpal pad+ma thod phreng rtshal 
BO_TZ18_TSHA-024:2	mnga' bdag yab sras ye shes mtshho rgyal ma //	0	mnga bdag yab sras ye shes mtshho rgyal ma 
BO_TZ18_TSHA-024:3	zab gter mnga' bdag o rgyan sangs rgyas gling //	0	zab gter mnga bdag o rgyan sangs rgya gling 
BO_TZ18_TSHA-024:4	rang sras bdun rgyud   ye shes rdo rje /	0	rang sras bdun brgyud ye shes rdo rje 
BO_TZ18_TSHA-024:5	sangs rgyas blo gros /	0	sangs rgya blo gros 
BO_TZ18_TSHA-024:6	bsod nams lhun grub /	0	bsod nams lhun grub 
BO_TZ18_TSHA-024:7	chos kyi rgyal mtshhan /	0	chos kyi rgyal mtshhan 
BO_TZ18_TSHA-024:8	karma bzang po /	0	karma bzang po 
BO_TZ18_TSHA-024:9	karma sngags 'chang /	0	karma sngags chang 
BO_TZ18_TSHA-024:10	rig 'dzin snying po'i bar   bde chen dar rgyas dang / bka' drin mtshhungs med bde chen rab gsal zhabs //	1	rig dzin snying po ba bde chen dar rgya dang bka drin mtshhungs med bde chen rab gsal zhabs 
BO_TZ18_TSHA-024:11	rtsha ba'i bla ma dran chog 'khor lo'i mgon //	1	rtsha ba bla ma dran chog khor lo mgon 
BO_TZ18_TSHA-024:12	'jam dpal yang zhun smin grol brgyud pa yi //	1	jam dpal yang zhun smin grol brgyud ba yi 
BO_TZ18_TSHA-024:13	bla ma rnams dang yi dam lhag pa'i lhar //	1	bla ma rnams dang yi dam lhag ba lhar 
BO_TZ18_TSHA-024:14	rtshe gcig gsol ba btab pa'i mthu stobs kyis //	1	rtshe gcig gsol ba debs ba mthu stobs kyis 
BO_TZ18_TSHA-024:15	las bzhi lhun grub grub pa che brgyad thob /	1	las bzhi lhun grub grub ba che brgyad thob 
BO_TZ18_TSHA-024:16	khyad par tshhe dbang phyag rgya che mchog grub //	1	khyad ba tshhe dbang phyag rgya che mchog grub 
BO_TZ18_TSHA-024:17	'jam dpal go 'phang tshhe 'dir thob byin rlobs //	1	jam dpal go phen tshhe dir thob byin rlobs 
BO_TZ18_TSHA-024:18	zhes 'jam dpal nag po thugs kyi yang zhun gyi bla ma brgyud pa'i gsol 'debs 'di yang rig pa 'dzin pa tshhe dbang nor bus sbyar ba'o //	1	zhes jam dpal nag po thugs kyi yang zhun gyi bla ma brgyud ba gsol debs di yang rig ba dzin ba tshhe dbang nor bud sbyor ba 
BO_TZ18_TSHA-024:19	sarba mang+ga lam/// /	1	sarba mang+ga 
