segmentnr	original	folio	stemmed
BO_T02_D3661a:265a-0	@265a # // rgya gar skad du /	265a	rgya gar skad du 
BO_T02_D3661a:265a-1	m'a r'i tsyee de b'i s'a dha nam /	265a	ma r tsyee de b sa dha nam 
BO_T02_D3661a:265a-2	bod skad du /	265a	bod skad du 
BO_T02_D3661a:265a-3	lha mo 'od zer can gyi sgrub thabs /	265a	lha mo d zer can gyi sgrub thabs 
BO_T02_D3661a:265b-0	@265b lha mo 'od zer can la phyag 'tshal lo //	265b	lha mo d zer can la phyag tshal lo 
BO_T02_D3661a:265b-1	de la dang por nyi ma'i dkyil 'khor bsams la /	265b	de la dang por nyi ma dkyil khor bsams la 
BO_T02_D3661a:265b-2	de'i steng du sa bon lnga pa'i lnga pa la /	265b	de steng du sa bon lnga ba lnga ba la 
BO_T02_D3661a:265b-3	dang po'i gnyis pa rdzogs par byas la /	265b	dang po gnyis ba rdzogs ba byed la 
BO_T02_D3661a:265b-4	zla ba phyed pa dang thig les brgyan par bsam /	265b	zla ba phyed ba dang thig les rgyan ba bsam 
BO_T02_D3661a:265b-5	de las byung ba'i lha mo 'od zer can sku mdog dmar ba /	265b	de las byung ba lha mo d zer can sku mdog dmar ba 
BO_T02_D3661a:265b-6	zhal drug pa /	265b	zhal drug ba 
BO_T02_D3661a:265b-7	zhal dang po dmar ba /	265b	zhal dang po dmar ba 
BO_T02_D3661a:265b-8	gnyis pa nag pa /	265b	gnyis ba nag ba 
BO_T02_D3661a:265b-9	gsum pa ljang gu /	265b	gsum ba ljang gu 
BO_T02_D3661a:265b-10	bzhi pa ser ba /	265b	bzhi ba ser ba 
BO_T02_D3661a:265b-11	lnga pa dkar ba /	265b	lnga ba dkar ba 
BO_T02_D3661a:265b-12	steng gi dbu phag gdong nag po /	265b	steng gi dbu phag gdong nag po 
BO_T02_D3661a:265b-13	aa shva ka dang / mchod rten gyis brgyan pa /	265b	aa shva ka dang mchod rten gyis rgyan ba 
BO_T02_D3661a:265b-14	gsus khyim che ba /	265b	gsus khyim che ba 
BO_T02_D3661a:265b-15	thod pa'i phreng ba can /	265b	thod ba phreng ba can 
BO_T02_D3661a:265b-16	dbu skra dmar ser gyen du brdzes pa /	265b	dbu skra dmar ser gyen du brdzes ba 
BO_T02_D3661a:265b-17	sbrul gyi zhags pa dang stag lpags kyi sham thabs can /	265b	sbrul gyi zhags ba dang stag lpags kyi sham thabs can 
BO_T02_D3661a:265b-18	bgegs rnams ltung bar mdzad pa /	265b	bgegs rnams ltung ba mdzad ba 
BO_T02_D3661a:265b-19	kha dog sna tshogs pa'i shing rta la g-yon brkyang bas bzhugs pa /	265b	kha dog sna tshogs ba shing rta la g-yon rkyong ba bzhugs ba 
BO_T02_D3661a:265b-20	phyag g-yas pa na ral gri dang / rdo rje dang / gtun shing dang / mda' dang rdo rje rtse gcig pa dang / dgra sta bsdams pa /	265b	phyag g-yas ba na ral gri dang rdo rje dang gtun shing dang mda dang rdo rje rtse gcig ba dang dgra sta sdom ba 
BO_T02_D3661a:265b-21	g-yon pa sdigs mdzub zhags pa dang bcas pa dang / thod pa dang aa shva ka'i yal ga dang / tshangs pa'i mgo bo dang / gzhu dang / tri sh'u la bsnams pa'o //	265b	g-yon ba sdigs mdzub zhags ba dang cha ba dang thod ba dang aa shva ka yal ga dang tshangs ba mgo bo dang gzhu dang tri shu la snom ba 
BO_T02_D3661a:265b-22	spyan gsum par bsam zhing /	265b	spyan gsum ba bsam zhing 
BO_T02_D3661a:265b-23	mdun du shing zlum po'i dbus su lag pa gnyis sdigs mdzub bsgreng bar bsams la /	265b	mdun du shing zlum po dbus su lag ba gnyis sdigs mdzub sgreng ba bsams la 
BO_T02_D3661a:265b-24	bdag nyid bcom ldan 'das ma yum 'od zer can yin no zhes pa'i nga rgyal bskyed par bya'o //	265b	bdag nyid joms ldan da ma yum d zer can yin no zhes ba nga rgyal skyed ba byed 
BO_T02_D3661a:265b-25	de nas phyag rgya bcing bar bya ste /	265b	de nas phyag rgya ching ba byed ste 
BO_T02_D3661a:265b-26	rdo rje thal mo kha sbyar la /	265b	rdo rje thal mo kha sbyor la 
BO_T02_D3661a:265b-27	gung mo gnyis gshibs la myu gur byas te /	265b	gung mo gnyis gshibs la myu gur byed te 
BO_T02_D3661a:265b-28	mthe bong gnyis skyil mo krung du bsnol mdzub mo gnyis rtse mor dgug par bya'o //	265b	mthe bong gnyis skyil mo krung du snol mdzub mo gnyis rtse mor gugs ba byed 
BO_T02_D3661a:265b-29	de nas bzlas pa'i sngags ni /	265b	de nas bzlas ba sngags ni 
BO_T02_D3661a:265b-30	aom m'a r'i tsyee m'am h'um h'um phat phat sv'a h'a /	265b	aom ma r tsyee m hum hum phat phat sva ha 
BO_T02_D3661a:265b-31	lha mo 'od zer can gyi sgrub thabs rdzogs so//	265b	lha mo d zer can gyi sgrub thabs rdzogs 
