segmentnr	original	folio	stemmed
BO_TZ_DZOGCHEN-DESUM-KARCHAK:0	gter mdzod / ah)	0	gter mdzod ah) 
BO_TZ_DZOGCHEN-DESUM-KARCHAK:1	pa la / sprul pa'i gter chen o rgyan mchog gyur bde chen zhig po gling pa'i bka' bab chos mdzod chen po bdun du bzhugs pa las /	0	ba la sprul ba gter chen o rgyan mchog gyur bde chen jig po gling ba bka bab chos mdzod chen po bdun du bzhugs ba las 
BO_TZ_DZOGCHEN-DESUM-KARCHAK:2	zab mo sa yi gter la yang gter kha so brgyad du bzhugs pa'i gter kha dgu pa 'dzom nang pad+ma shel phug gi gnam khung nas spyan drangs pa'i sde gsum klong dgu'i man ngag lo chen bai ro tsha na'i snying thig	0	zab mo sa yi gter la yang gter kha so brgyad du bzhugs ba gter kha dgu ba dzom nang pad+ma shel bugs gi gnam khung nas spyan drangs ba sde gsum klong dgu man ngag lo chen bai ro tsha na snying thig 
BO_TZ_DZOGCHEN-DESUM-KARCHAK:3	/rdzogs chen sde gsum skor la /	0	chen sde gsum skor la 
BO_TZ_DZOGCHEN-DESUM-KARCHAK:4	'dir dbang skur sogs kyi skabs 'jug pa bde phyir rtsha ba'i gter gzhung dang / yan lag rdo rje'i rig 'dzin rnams kyis zhal skong zhus pa'i yig cha rnams skabs so sor mnyam bsres 'ba' sam lugs su byas yod pa yin zhing /	0	dir dbang skur sogs kyi skabs jug ba bde phyir rtsha ba gter gzhung dang yan lag rdo rje rig dzin rnams kyis zhal skong zhus ba yig cha rnams skabs so sor mnyam bsres ba sam lugs su byed yod ba yin zhing 
BO_TZ_DZOGCHEN-DESUM-KARCHAK:5	gter gzhung dngos ni dum dum gyi khrigs mang ba sems klong man ngag sde'i go rim tsham las gzhan dmigs bsal go rim gsungs pa ma mjal bas kyang ngo //	0	gter gzhung dngos ni dum dum gyi khrigs mang ba sems klong man ngag sde go rim tsham las gzhan dmigs bsal go rim gsungs ba ma mjal ba kyang ngo 
BO_TZ_DZOGCHEN-DESUM-KARCHAK:6	zab gter bzhes gnas dbang gi gnas mchog pad+ma shel phug gi dkar chag ldeb /	0	zab gter bzhes gnas dbang gi gnas mchog pad+ma shel bugs gi dkar chag ldeb 
BO_TZ_DZOGCHEN-DESUM-KARCHAK:7	3mdo byang rab tu gsal ba ldeb /	0	3mdo byang rab tu gsal ba ldeb 
BO_TZ_DZOGCHEN-DESUM-KARCHAK:8	6lo rgyus snying gi ti ka ldeb /	0	6lo rgyus snying gi ti ka ldeb 
BO_TZ_DZOGCHEN-DESUM-KARCHAK:9	5lung bstan gces pa'i lde'u mig ldeb /	0	5lung ston gces ba ldeu mig ldeb 
