segmentnr	original	folio	stemmed
BO_TZ39_TI-032:0	gter gsar tshhe ring ma'i gtor ma 'bul ba'i 'dod gsol bzhugs /	0	gter gsar tshhe ring ma thor ma bul ba dod gsol bzhugs 
BO_TZ39_TI-032:1	hrih 'od gsal dbyings las bde chen ye shes mdangs //	0	hrih d gsal dbyings las bde chen ye shes mdangs 
BO_TZ39_TI-032:2	zhing skyong lha sman rgyal mo mched lnga dang // rigs kyi tshhom bu 'bum sde 'khor bcas kyis //	0	zhing skyong lha sman rgyal mo mched lnga dang rigs kyi tshhom bu bum sde khor cha kyis 
BO_TZ39_TI-032:3	gtor ma gser skyems phud mchod dgyes bzhes la //	0	thor ma gser skyem bud mchod dgyes bzhes la 
BO_TZ39_TI-032:4	rgyal ba'i bstan srungs bla ma'i sku tshhe srings //	0	rgyal ba ston srungs bla ma sku tshhe srings 
BO_TZ39_TI-032:5	'dus pa'i sde rgyas 'phags pa'i nor gyis phyug	0	du ba sde rgya phag ba nor gyis phyug 
BO_TZ39_TI-032:6	/rnal 'byor tshhe dbang 'byor pa snyan grags spel //	0	byor tshhe dbang byor ba snyan grags spel 
BO_TZ39_TI-032:7	bde stong ye shes skyed pa'i grogs mdzod cig	0	bde stong ye shes skyed ba grogs mdzod cig 
BO_TZ39_TI-032:8	/gzhi byes nyin dang mtshhan mo dus rtag tu //	0	byes nyin dang mtshhan mo dus rtag tu 
BO_TZ39_TI-032:9	bdag 'khor yon bdag byams pa'i thugs kyis skyongs //	0	bdag khor yon bdag byams ba thugs kyis skyongs 
BO_TZ39_TI-032:10	'jigs dang bar chad 'tshhe ba kun las skyobs //	1	jigs dang ba chad tshhe ba kun las skyobs 
BO_TZ39_TI-032:11	bkra shis dge legs dbyar mtshho ltar rgyas mdzod //	1	bkra shis dge legs dbyar mtshho ltar rgya mdzod 
BO_TZ39_TI-032:12	rgyal khams kun tu nad mug mtshhon 'khrugs zhi //	1	rgyal khams kun tu nad mug mtshhon khrugs zhi 
BO_TZ39_TI-032:13	lo phyugs legs shing dge ba'i chos spyod 'phel //	1	lo phyugs legs shing dge ba chos spyod phel 
BO_TZ39_TI-032:14	skye dgu'i mos snang dam pa'i chos la sgyur //	1	skye dgu mos snang dam ba chos la sgyur 
BO_TZ39_TI-032:15	dag pa mkha' spyod gnas su bsu skyel mdzod //	1	dag ba mkha spyod gnas su bsu skyel mdzod 
BO_TZ39_TI-032:16	thugs dam ma bsnyel brtshe gdung ma chung bar //	1	thugs dam ma snyel brtshe gdung ma chung ba 
BO_TZ39_TI-032:17	mdor na 'jig rten 'jig rten 'das pa yi //	1	mdor na jig rten jig rten da ba yi 
BO_TZ39_TI-032:18	las dang dngos grub ji ltar bsam pa'i don //	1	las dang dngos grub ji ltar bsam ba don 
BO_TZ39_TI-032:19	thogs med myur du 'grub pa'i phrin las mdzod //	1	thogs med myur du grub ba phrin las mdzod 
BO_TZ39_TI-032:20	ces pa'ang kun mkhyen 'jam dbyangs bla ma'i bka' bzhin pad+ma gar gyi dbang phyug rtshal gyis bris pa dge legs 'phel ///	2	ces ba kun mkhyen jam dbyangs bla ma bka bzhin pad+ma gar gyi dbang phyug rtshal gyis bri ba dge legs phel 
