segmentnr	original	folio	stemmed
BO_TZ43_PI-023:0	sde brgyad bcos thabs gnubs sangs rgyas ye shes kyis mdzad pa bzhugs so //	0	sde brgyad chos thabs gnubs sangs rgya ye shes kyis mdzad ba bzhugs so 
BO_TZ43_PI-023:1	bla ma dam pa rnams la phyag 'tshhal lo //	0	bla ma dam ba rnams la phyag tshhal lo 
BO_TZ43_PI-023:2	gnas gtshang mar ri rab lha bshos /	0	gnas gtshang mar ri rab lha bshos 
BO_TZ43_PI-023:3	so so'i bshos bu /	0	so so bshos bu 
BO_TZ43_PI-023:4	'o phud / me tog sna tshhogs /	0	mang bud me tog sna tshhogs 
BO_TZ43_PI-023:5	rtshi sman / mngar gsum /	0	rtshi sman mngar gsum 
BO_TZ43_PI-023:6	sha sna / sman sna /	0	sha sna sman sna 
BO_TZ43_PI-023:7	'bru sna / dar sna /	0	bru sna dar sna 
BO_TZ43_PI-023:8	zas sna gang 'byor bshams la /	0	zas sna gang byor bshams la 
BO_TZ43_PI-023:9	skyabs 'gro sems bskyed dang ldan pas rang nyid yi dam gang byed bsgom la /	0	skyob gro sems skyed dang ldan ba rang nyid yi dam gang byed bsgom la 
BO_TZ43_PI-023:10	rdzas rnams sngags drug phyag drug gi byin gyis brlabs nas ting nge 'dzin gyis 'di skad do //	1	rdzas rnams sngags drug phyag drug gi byin gyis brlabs nas ting nge dzin gyis di skad do 
BO_TZ43_PI-023:11	hu~m/ sku gsum brgyud gsum bla ma dang // yi dam zhi khro'i lha tshhogs dang // skyabs gnas dkon mchog gsum po dang // mkha' 'gro nor lha chos srung sogs //	1	sku gsum brgyud gsum bla ma dang yi dam zhi khro lha tshhogs dang skyob gnas dkon(d) mchog gsum po dang mkha gro nor lha chos srung sogs 
BO_TZ43_PI-023:12	mchod yul gong ma thams cad la //	1	mchod yul gong ma thams cad la 
BO_TZ43_PI-023:13	mchod pa dam pa 'di 'bul lo //	1	mchod ba dam ba di bul lo 
BO_TZ43_PI-023:14	gser skyems gtshang ma 'di bzhes la //	1	gser skyem gtshang ma di bzhes la 
BO_TZ43_PI-023:15	bdag gi 'dod don bsgrub tu gsol //	1	bdag gi dod don sgrub tu gsol 
BO_TZ43_PI-023:16	lha yi dbang po brgya byin dang // lha min dbang po thags bzang ris //	1	lha yi dbang po brgya byin dang lha min dbang po thags bzang ris 
BO_TZ43_PI-023:17	mi 'am ci ljon rta mgo can //	1	mi mang ci ljon rta mgo can 
BO_TZ43_PI-023:18	gnod sbyin gang ba bzang po dang // mkha' lding gser mig 'khyil ba dang // srin po lang ka mgrin bcu dang // chos skyong ma ha ka la dang // dri za zur phud lnga pa sogs //	1	gnod sbyin gang ba bzang po dang mkha lding gser mig khyil ba dang srin po lang ka mgrin chu dang chos skyong ma ha ka la dang dri za zur bud lnga ba sogs 
BO_TZ43_PI-023:19	phyi yi sde brgyad 'khor bcas la //	1	phyi yi sde brgyad khor cha la 
BO_TZ43_PI-023:20	mchod pa dam pa 'di 'bul lo //	2	mchod ba dam ba di bul lo 
BO_TZ43_PI-023:21	gser skyems gtshang ma 'di bzhes la //	2	gser skyem gtshang ma di bzhes la 
BO_TZ43_PI-023:22	bdag gi 'dod don bsgrub tu gsol //	2	bdag gi dod don sgrub tu gsol 
BO_TZ43_PI-023:23	yab gcig bdud rje nag po dang // btshan rgyal yam shud dmar po dang // yul lha phya sangs klu sras dang // srog bdag rgyal po snying 'byin dang // chos skyong gnod sbyin dmar po dang // lha mo 'jigs pa'i glog 'byin dang // dge bsnyen rdo rje legs pa dang //	2	yab gcig bdud rje nag po dang btshan rgyal yam shud dmar po dang yul lha phya sangs klu sras dang srog bdag rgyal po snying byin dang chos skyong gnod sbyin dmar po dang lha mo jigs ba glog byin dang dge snyen rdo rje legs ba dang 
BO_TZ43_PI-023:24	dkar mo nyi zla thod phreng sogs //	2	dkar mo nyi zla thod phreng sogs 
BO_TZ43_PI-023:25	nang gi sde brgyad 'khor bcas la //	2	nang gi sde brgyad khor cha la 
BO_TZ43_PI-023:26	mchod pa dam pa 'di 'bul lo //	2	mchod ba dam ba di bul lo 
BO_TZ43_PI-023:27	gser skyems gtshang ma 'di bzhes la //	2	gser skyem gtshang ma di bzhes la 
BO_TZ43_PI-023:28	bdag gi 'dod don bsgrub tu gsol //	2	bdag gi dod don sgrub tu gsol 
BO_TZ43_PI-023:29	bdud po kha thun rak+sha dang // gshin rje gshed po dmar nag dang // klu bdud na ga ra dza dang // gnod sbyin shan pa gri thogs dang // ma mo srid pa khrom 'debs dang // btshan po yam shud srog len dang // bdud po re te 'go yag dang //	2	bdud po kha thun rak+sha dang gshin rje gshed po dmar nag dang klu bdud na ga ra dza dang gnod sbyin shan ba gri thogs dang ma mo srid ba khrom debs dang btshan po yam shud srog len dang bdud po re te go yag dang 
BO_TZ43_PI-023:30	srog bdag dung gi thor tshhugs sogs //	3	srog bdag dung gi thor tshhugs sogs 
BO_TZ43_PI-023:31	gsang ba'i sde brgyad 'khor bcas la //	3	gsang ba sde brgyad khor cha la 
BO_TZ43_PI-023:32	mchod pa dam pa 'di 'bul lo //	3	mchod ba dam ba di bul lo 
BO_TZ43_PI-023:33	gser skyems gtshang ma 'di bzhes la //	3	gser skyem gtshang ma di bzhes la 
BO_TZ43_PI-023:34	bdag gi 'dod don bsgrub tu gsol //	3	bdag gi dod don sgrub tu gsol 
BO_TZ43_PI-023:35	gza' mchog rgyal po ra hu la //	3	gza mchog rgyal po ra hu la 
BO_TZ43_PI-023:36	dkar mchog khram shing kha 'thor dang // bdud mchog ma nu rak+sha dang // btshan mchog gri btshan 'thum po dang // ma mchog ce spyang mdung 'dzin dang // klu mchog klu rgyal dung skyong dang // mgon mchog nag po lte dkar dang // rgyal mchog li byin ha ra sogs //	3	dkar mchog khram shing kha thor dang bdud mchog ma nu rak+sha dang btshan mchog gri btshan thum po dang ma mchog ce spyang mdung dzin dang klu mchog klu rgyal dung skyong dang mgon mchog nag po lte dkar dang rgyal mchog li byin ha ra sogs 
