segmentnr	original	folio	stemmed
BO_T17_MW1PD95844_1560:0	ga_@#/_/mi 'khrugs pa'i sgrub thabs bzhugs/	0	khrugs ba sgrub thabs 
BO_T17_MW1PD95844_1560:1	@##/_/bcom ldan 'das mi bskyod pa la phyag 'tshhal lo/_/sgrub po	1	ldan da mi skyod ba la phyag tshhal po 
BO_T17_MW1PD95844_1560:2	dam tshhig ldan pa yis/_/dgon pa'am grong mtha' la sogs par/_/khrus byas	2	dam tshhig ldan ba ba grong mtha la sogs byed 
BO_T17_MW1PD95844_1560:3	gtshang mar byas pa yis/_/las byas bde ba'i stan la 'dug_/rang lhar	3	gtshang mar byed ba byed bde ba stan la lhar 
BO_T17_MW1PD95844_1560:4	gsal ba'i thugs ka ru/_/pad+ma zla ba'i steng du hum/_/de las 'od zer 'phros	4	gsal ba thugs ka zla ba steng du las d zer phro 
BO_T17_MW1PD95844_1560:5	pa yis/_/bla ma dang ni mi bskyod pa/_/spyan drangs mdun du bzhugs pa la/_/	5	ba ma dang ni mi skyod drangs mdun du bzhugs ba 
BO_T17_MW1PD95844_1560:6	bdun po rnam par dag pa bya/_/tshhad med bzhi dang ldan par ni/_/chos	6	bdun po rnam ba dag ba med bzhi dang ldan ba 
BO_T17_MW1PD95844_1560:7	rnams thams cad dngos med par/_/sems kyis bsgom par byas nas ni/_/	7	rnams thams cad dngos med kyis bsgom ba byed nas 
BO_T17_MW1PD95844_1560:8	a las zla ba'i dkyil 'khor bsam/_/rang gi sa bon de dbus su/_/bsams	8	a las zla ba dkyil khor gi sa bon de dbus 
BO_T17_MW1PD95844_1560:9	nas dam tshhig phyag rgya bca'/_/de nas rang gi sa bon dang /_/phyag mtshhan	9	nas dam tshhig phyag rgya nas rang gi sa bon dang mtshhan 
BO_T17_MW1PD95844_1560:10	phyag rgya de byin brlab/_/de rnams gyur pas mi 'khrugs pa/_/zhal gcig phyag	10	phyag rgya de byin rnams gyur ba mi khrugs gcig phyag 
BO_T17_MW1PD95844_1560:11	gnyis sku mdog sngo/_/g.yon pa pang gzhag rdo rje dang /_/g.yas pas sa	11	gnyis sku mdog ba pang jog rdo rje dang ba sa 
BO_T17_MW1PD95844_1560:12	gnon tshhul can bsgom/_/ltag 'og rim pa ji bzhin du/_/sangs rgyas rnams	12	gnon tshhul can g rim ba ji bzhin rgya rnams 
BO_T17_MW1PD95844_1560:13	kyis dbang bskur ro/_/rang nyid rang lhar bsgoms la ni/_/mi 'khrugs	13	kyis dbang skur nyid rang lhar sgom la khrugs 
BO_T17_MW1PD95844_1560:14	mdun nam spyi bor bsam/_/rang lus mi 'khrugs bsgoms la bstim/_/	14	mdun nam spyi bor lus mi khrugs sgom la 
BO_T17_MW1PD95844_1560:15	thugs ka'i pad zla'i hum las ni/_/dbus su mi bskyod pa nyid bsgom/_/phyogs	15	thugs ka pad zla hum las su mi skyod ba nyid 
BO_T17_MW1PD95844_1560:16	bzhir sangs rgyas bzhi bsgom bya/_/mchod dang bstod pa bzlas pa bya/_/sgra	16	bzhir sangs rgya bzhi bsgom dang bstod ba bzlas ba 
BO_T17_MW1PD95844_1560:17	dang sems dang gzhi la gzhol/_/yan lag bzhi dang dmigs pa gsum/_/	17	dang sems dang gzhi la lag bzhi dang dmigs ba 
BO_T17_MW1PD95844_1560:18	gzhan dang rang don bsnyen pa ni/_/grangs dang dus dang mtshhan ma'o/_/	18	gzhan dang rang don snyen ba dang dus dang mtshhan 
BO_T17_MW1PD95844_1560:19	dngos grub bzlas pa'i rim pa ni/_/ngag dang shib bu rdo rje bzlas/_/yid de	19	dngos grub bzlas ba rim ba dang shib bu rdo rje de 
BO_T17_MW1PD95844_1560:20	brjod dang bcas pa bzhi/_/me dang sgra dang sgra mthar gsum/_/thun gsum	20	rjod dang cha ba dang sgra dang sgra mthar gsum 
BO_T17_MW1PD95844_1560:21	dag tu bzlas par bya/_/gnyis ni mchod bstod gtor ma sbyin/_/de ltar thun	21	dag tu bzlas ba ni mchod bstod thor ma ltar thun 
BO_T17_MW1PD95844_1560:22	gsum sbyor ba yis/_/bsnyen pa sngon du rab song bas/_/gang 'dod dngos	22	gsum sbyor ba ba sngon du rab gro dod dngos 
BO_T17_MW1PD95844_1560:23	grub bsgrub _pa'i phyir/_/de ni las la sbyar bar bya/_/pad+mo'i 'od la char chu	23	grub sgrub _pa ni las la sbyor ba d la char chu 
BO_T17_MW1PD95844_1560:24	yis/_/kha zum 'od kyis 'byed pa 'am/_/nyi ma me shel me 'byung bzhin/_/	24	zum d kyis byed ba ma me shel me byung 
BO_T17_MW1PD95844_1560:25	mi yi lus la dngos grub ster/_/bdag gi dge ba'i las rnams 'di dag gis/_/	25	mi yi lus la dngos grub gi dge ba las rnams di dag 
BO_T17_MW1PD95844_1560:26	'jig rten du ni myur du sangs rgyas shog_/'gro la phan phyir chos rnams ston	26	jig rten du ni myur du sangs rgya la phan phyir chos rnams ston 
BO_T17_MW1PD95844_1560:27	byed cing /_/sems can sdug bsngal gzir las sgrol bar shog_/bcom ldan	27	byed cing can sdug sngal gzir las sgrol ba ldan 
BO_T17_MW1PD95844_1560:28	'das mi 'khrugs pa'i sgrub pa'i thabs rdzogs so//_//	28	da mi khrugs ba sgrub ba thabs rdzogs 
BO_T17_MW1PD95844_1560:29	sa	29	sa 
BO_T17_MW1PD95844_1560:30	mi 'khrugs pa'i sgrub thabs bzhugs/	30	mi khrugs ba sgrub thabs 
BO_T17_MW1PD95844_1560:31	kyi_nga_sa te mar gyi dab	31	kyi_nga_sa te mar gyi dab 
BO_T17_MW1PD95844_1560:32	nga  'bag 'ad/_'a	32	nga bag 
BO_T17_MW1PD95844_1560:33	/de nas /	33	nas 
