segmentnr	original	stemmed
BO_K06_D0011-2_H0013-2:63b-11	rab 'byor / 'di ltar mig ni mig gis stong pa nas de bzhin du sbyar te /	rab byor di ltar mig ni mig gis stong ba nas de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:63b-12	mig gi 'dus te reg pa'i rkyen gyis tshor ba'i bar du stong pa dang / de bzhin du yid kyi 'dus te reg pa'i rkyen gyis tshor ba'i bar ni yid kyi 'dus te reg pa'i rkyen gyis tshor bas stong pa'i phyir ro //	mig gi du te reg ba rkyen gyis tshor ba ba du stong ba dang de bzhin du yid kyi du te reg ba rkyen gyis tshor ba ba ni yid kyi du te reg ba rkyen gyis tshor ba stong ba phyir ro 
BO_K06_D0011-2_H0013-2:63b-13	rab 'byor / de bzhin du mtshan nyid med pa'i chos rnams la nges par 'byung bar 'dod pa gang yin pa de ni rmi lam la nges par 'byung bar 'dod du zad do //	rab byor de bzhin du mtshan nyid med ba chos rnams la nges ba byung ba dod ba gang yin ba de ni rmi lam la nges ba byung ba dod du zad do 
BO_K06_D0011-2_H0013-2:64a-0	de bzhin du mtshan nyid med pa'i chos rnams la @64a *//	de bzhin du mtshan nyid med ba chos rnams la 
BO_K06_D0011-2_H0013-2:64a-1	nges par 'byung bar 'dod pa gang yin pa de ni sgyu ma dang / smig rgyu dang / brag ca dang / mig yor dang / de bzhin gshegs pa'i sprul pa la nges par 'byung bar 'dod du zad do //	nges ba byung ba dod ba gang yin ba de ni sgyu ma dang smig rgyu dang brag ca dang mig yor dang de bzhin gshegs ba sprul ba la nges ba byung ba dod du zad do 
BO_K06_D0011-2_H0013-2:64a-2	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:64a-3	rab 'byor / 'di ltar rmi lam gyi ngo bo nyid ni khams gsum nas nges par 'byung ba ma yin zhing /	rab byor di ltar rmi lam gyi ngo bo nyid ni khams gsum nas nges ba byung ba ma yin zhing 
BO_K06_D0011-2_H0013-2:64a-4	rnam pa thams cad mkhyen pa nyid la'ang gnas pa ma yin pa'i phyir ro //	rnam ba thams cad mkhyen ba nyid la gnas ba ma yin ba phyir ro 
BO_K06_D0011-2_H0013-2:64a-5	de bzhin du sgyu ma'i ngo bo nyid dang / smig rgyu dang / brag ca dang / mig yor dang / de bzhin gshegs pa'i sprul pa'i ngo bo nyid ni khams gsum nas nges par 'byung ba ma yin zhing /	de bzhin du sgyu ma ngo bo nyid dang smig rgyu dang brag ca dang mig yor dang de bzhin gshegs ba sprul ba ngo bo nyid ni khams gsum nas nges ba byung ba ma yin zhing 
BO_K06_D0011-2_H0013-2:64a-6	rnam pa thams cad mkhyen pa nyid la'ang gnas pa ma yin pa'i phyir ro //	rnam ba thams cad mkhyen ba nyid la gnas ba ma yin ba phyir ro 
BO_K06_D0011-2_H0013-2:64a-7	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:64a-8	rab 'byor / 'di ltar rmi lam gyi ngo bo nyid ni rmi lam gyi ngo bo nyid kyis stong zhing /	rab byor di ltar rmi lam gyi ngo bo nyid ni rmi lam gyi ngo bo nyid kyis stong zhing 
BO_K06_D0011-2_H0013-2:64a-9	de bzhin du sbyar te /	de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:64a-10	sgyu ma'i ngo bo nyid dang / smig rgyu dang / brag ca dang / mig yor dang / de bzhin gshegs pa'i sprul pa'i ngo bo nyid kyi bar ni /	sgyu ma ngo bo nyid dang smig rgyu dang brag ca dang mig yor dang de bzhin gshegs ba sprul ba ngo bo nyid kyi ba ni 
BO_K06_D0011-2_H0013-2:64a-11	de bzhin gshegs pa'i sprul pa'i ngo bo nyid kyi bar gyis stong pa'i phyir ro //	de bzhin gshegs ba sprul ba ngo bo nyid kyi ba gyis stong ba phyir ro 
BO_K06_D0011-2_H0013-2:64a-12	rab 'byor / de bzhin du mtshan nyid med pa'i chos rnams la nges par 'byung par 'dod pa gang yin pa de ni sbyin pa'i pha rol tu phyin pa la nges par 'byung bar 'dod du zad do //	rab byor de bzhin du mtshan nyid med ba chos rnams la nges ba byung ba dod ba gang yin ba de ni sbyin ba pha rol tu phyin ba la nges ba byung ba dod du zad do 
BO_K06_D0011-2_H0013-2:64b-0	rab 'byor / de bzhin du gang mtshan nyid med pa'i chos rnams la nges par @64b 'byung bar 'dod pa gang yin pa de ni tshul khrims kyi pha rol tu phyin pa dang / bzod pa'i pha rol tu phyin pa dang / brtson 'grus kyi pha rol tu phyin pa dang /	rab byor de bzhin du gang mtshan nyid med ba chos rnams la nges ba byung ba dod ba gang yin ba de ni tshul khrims kyi pha rol tu phyin ba dang bzod ba pha rol tu phyin ba dang brtson grus kyi pha rol tu phyin ba dang 
BO_K06_D0011-2_H0013-2:64b-1	bsam gtan gyi pha rol tu phyin pa dang / shes rab kyi pha rol tu phyin pa la nges par 'byung bar 'dod du zad do //	bsam gtan gyi pha rol tu phyin ba dang shes rab kyi pha rol tu phyin ba la nges ba byung ba dod du zad do 
BO_K06_D0011-2_H0013-2:64b-2	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:64b-3	rab 'byor / 'di ltar sbyin pa'i pha rol tu phyin pa'i ngo bo nyid ni khams gsum nas nges par 'byung ba ma yin zhing /	rab byor di ltar sbyin ba pha rol tu phyin ba ngo bo nyid ni khams gsum nas nges ba byung ba ma yin zhing 
BO_K06_D0011-2_H0013-2:64b-4	rnam pa thams cad mkhyen pa nyid la'ang gnas pa ma yin pa'i phyir ro //	rnam ba thams cad mkhyen ba nyid la gnas ba ma yin ba phyir ro 
BO_K06_D0011-2_H0013-2:64b-5	rab 'byor / de bzhin du tshul khrims kyi pha rol tu phyin pa dang / bzod pa'i pha rol tu phyin pa dang / brtson 'grus kyi pha rol tu phyin pa dang / bsam gtan gyi pha rol tu phyin pa dang / shes rab kyi pha rol tu phyin pa'i ngo bo nyid ni khams gsum nas nges par 'byung ba ma yin zhing /	rab byor de bzhin du tshul khrims kyi pha rol tu phyin ba dang bzod ba pha rol tu phyin ba dang brtson grus kyi pha rol tu phyin ba dang bsam gtan gyi pha rol tu phyin ba dang shes rab kyi pha rol tu phyin ba ngo bo nyid ni khams gsum nas nges ba byung ba ma yin zhing 
BO_K06_D0011-2_H0013-2:64b-6	rnam pa thams cad mkhyen pa nyid la'ang gnas pa ma yin pa'i phyir ro //	rnam ba thams cad mkhyen ba nyid la gnas ba ma yin ba phyir ro 
BO_K06_D0011-2_H0013-2:64b-7	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:64b-8	rab 'byor / 'di ltar sbyin pa'i pha rol tu phyin pa'i ngo bo nyid ni sbyin pa'i pha rol tu phyin pa'i ngo bo nyid kyis stong zhing /	rab byor di ltar sbyin ba pha rol tu phyin ba ngo bo nyid ni sbyin ba pha rol tu phyin ba ngo bo nyid kyis stong zhing 
BO_K06_D0011-2_H0013-2:64b-9	rab 'byor / de bzhin du tshul khrims kyi pha rol tu phyin pa'i ngo bo nyid dang / bzod pa'i pha rol tu phyin pa dang / brtson 'grus kyi pha rol tu phyin pa dang / bsam gtan gyi pha rol tu phyin pa dang / shes rab kyi pha rol tu phyin pa'i ngo bo nyid ni shes rab kyi pha rol tu phyin pa'i ngo bo nyid kyis stong pa'i phyir ro //	rab byor de bzhin du tshul khrims kyi pha rol tu phyin ba ngo bo nyid dang bzod ba pha rol tu phyin ba dang brtson grus kyi pha rol tu phyin ba dang bsam gtan gyi pha rol tu phyin ba dang shes rab kyi pha rol tu phyin ba ngo bo nyid ni shes rab kyi pha rol tu phyin ba ngo bo nyid kyis stong ba phyir ro 
BO_K06_D0011-2_H0013-2:65a-0	rab 'byor / @65a *//	rab byor 
BO_K06_D0011-2_H0013-2:65a-1	de bzhin du mtshan nyid med pa'i chos rnams la nges par 'byung bar 'dod pa gang yin pa de ni nang stong pa nyid la nges par 'byung bar 'dod du zad do //	de bzhin du mtshan nyid med ba chos rnams la nges ba byung ba dod ba gang yin ba de ni nang stong ba nyid la nges ba byung ba dod du zad do 
BO_K06_D0011-2_H0013-2:65a-2	de bzhin du sbyar te /	de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:65a-3	mtshan nyid med pa'i chos rnams la nges par 'byung bar 'dod pa gang yin pa de ni dngos po med pa'i ngo bo nyid stong pa nyid kyi bar dag la nges par 'byung bar 'dod du zad do //	mtshan nyid med ba chos rnams la nges ba byung ba dod ba gang yin ba de ni dngos po med ba ngo bo nyid stong ba nyid kyi ba dag la nges ba byung ba dod du zad do 
BO_K06_D0011-2_H0013-2:65a-4	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:65a-5	rab 'byor / 'di ltar nang stong pa nyid kyi ngo bo nyid ni khams gsum nas nges par 'byung ba ma yin zhing /	rab byor di ltar nang stong ba nyid kyi ngo bo nyid ni khams gsum nas nges ba byung ba ma yin zhing 
BO_K06_D0011-2_H0013-2:65a-6	rnam pa thams cad mkhyen pa nyid la'ang gnas pa ma yin /	rnam ba thams cad mkhyen ba nyid la gnas ba ma yin 
BO_K06_D0011-2_H0013-2:65a-7	de bzhin du sbyar te /	de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:65a-8	dngos po med pa'i ngo bo nyid stong pa nyid kyi bar ni khams gsum nas nges par 'byung ba ma yin zhing /	dngos po med ba ngo bo nyid stong ba nyid kyi ba ni khams gsum nas nges ba byung ba ma yin zhing 
BO_K06_D0011-2_H0013-2:65a-9	rnam pa thams cad mkhyen pa nyid la'ang gnas pa ma yin pa'i phyir ro //	rnam ba thams cad mkhyen ba nyid la gnas ba ma yin ba phyir ro 
BO_K06_D0011-2_H0013-2:65a-10	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:65a-11	rab 'byor / 'di ltar nang stong pa nyid ni nang stong pa nyid kyi ngo bo nyid kyis stong zhing /	rab byor di ltar nang stong ba nyid ni nang stong ba nyid kyi ngo bo nyid kyis stong zhing 
BO_K06_D0011-2_H0013-2:65a-12	de ltar de bzhin du sbyar te /	de ltar de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:65a-13	dngos po med pa'i ngo bo nyid stong pa nyid kyi bar ni dngos po med pa'i ngo bo nyid stong pa nyid kyis stong pa'i phyir ro //	dngos po med ba ngo bo nyid stong ba nyid kyi ba ni dngos po med ba ngo bo nyid stong ba nyid kyis stong ba phyir ro 
BO_K06_D0011-2_H0013-2:65a-14	de bzhin du mtshan nyid med pa'i chos rnams la nges par 'byung bar 'dod pa gang yin pa de ni /	de bzhin du mtshan nyid med ba chos rnams la nges ba byung ba dod ba gang yin ba de ni 
BO_K06_D0011-2_H0013-2:65a-15	dran pa nye bar bzhag pa rnams la nges par 'byung bar 'dod du zad do //	dran ba nye ba jog ba rnams la nges ba byung ba dod du zad do 
BO_K06_D0011-2_H0013-2:65a-16	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:65b-0	rab 'byor / 'di ltar dran pa nye bar bzhag pa rnams kyi ngo bo nyid ni @65b khams gsum nas nges par 'byung ba ma yin zhing /	rab byor di ltar dran ba nye ba jog ba rnams kyi ngo bo nyid ni khams gsum nas nges ba byung ba ma yin zhing 
BO_K06_D0011-2_H0013-2:65b-1	rnam pa thams cad mkhyen pa nyid la'ang gnas pa ma yin pa'i phyir ro //	rnam ba thams cad mkhyen ba nyid la gnas ba ma yin ba phyir ro 
BO_K06_D0011-2_H0013-2:65b-2	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:65b-3	rab 'byor / 'di ltar dran pa nye bar bzhag pa rnams kyi ngo bo nyid ni dran pa nye bar bzhag pa'i ngo bo nyid kyis stong pa'i phyir ro //	rab byor di ltar dran ba nye ba jog ba rnams kyi ngo bo nyid ni dran ba nye ba jog ba ngo bo nyid kyis stong ba phyir ro 
BO_K06_D0011-2_H0013-2:65b-4	de bzhin du mtshan nyid med pa'i chos rnams la nges par 'byung bar 'dod pa gang yin pa de ni yang dag par spong ba rnams dang / rdzu 'phrul gyi rkang pa rnams dang / dbang po rnams dang / stobs rnams dang / byang chub kyi yan lag rnams dang /	de bzhin du mtshan nyid med ba chos rnams la nges ba byung ba dod ba gang yin ba de ni yang dag ba spong ba rnams dang rdzu phrul gyi rkang ba rnams dang dbang po rnams dang stobs rnams dang byang chub kyi yan lag rnams dang 
BO_K06_D0011-2_H0013-2:65b-5	'phags pa'i lam yan lag brgyad pa la nges par 'byung bar 'dod du zad do //	phag ba lam yan lag brgyad ba la nges ba byung ba dod du zad do 
BO_K06_D0011-2_H0013-2:65b-6	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:65b-7	'di ltar de bzhin du sbyar te /	di ltar de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:65b-8	'phags pa'i lam yan lag brgyad pa'i bar gyi ngo bo nyid gang yin pa de ni khams gsum nas nges par 'byung ba ma yin zhing /	phag ba lam yan lag brgyad ba ba gyi ngo bo nyid gang yin ba de ni khams gsum nas nges ba byung ba ma yin zhing 
BO_K06_D0011-2_H0013-2:65b-9	rnam pa thams cad mkhyen pa nyid la'ang gnas pa ma yin pa'i phyir ro //	rnam ba thams cad mkhyen ba nyid la gnas ba ma yin ba phyir ro 
BO_K06_D0011-2_H0013-2:65b-10	de ci'i phyir zhe na /	de ci phyir zhe na 
BO_K06_D0011-2_H0013-2:65b-11	'di ltar de bzhin du sbyar te /	di ltar de bzhin du sbyor te 
BO_K06_D0011-2_H0013-2:65b-12	'phags pa'i lam yan lag brgyad pa'i bar gyi ngo bo nyid ni /	phag ba lam yan lag brgyad ba ba gyi ngo bo nyid ni 
BO_K06_D0011-2_H0013-2:65b-13	'phags pa'i lam yan lag brgyad pa'i ngo bo nyid kyis stong pa'i phyir ro //	phag ba lam yan lag brgyad ba ngo bo nyid kyis stong ba phyir ro 
BO_K06_D0011-2_H0013-2:65b-14	de bzhin du sbyar te /	de bzhin du sbyor te 
