segmentnr	original	folio	stemmed
BO_NK042_(ni)001:4000	nyes skyon las grub gdon rnams ngo ma shes //	400	nyes skyon las grub don rnams ngo ma shes 
BO_NK042_(ni)001:4001	rang brlag gzhan la gnod sems 'tshe ma dor //	400	rang brlag gzhan la gnod sems tshe ma dor 
BO_NK042_(ni)001:4002	sdig sdug la 'dzud bshes grogs ma bskrad par //	400	sdig sdug la dzud bshes grogs ma skrod ba 
BO_NK042_(ni)001:4003	rmongs par bying ba'i bsam sbyor kun spong shog /	400	rmongs ba bying ba bsam sbyor kun spong shog 
BO_NK042_(ni)001:4004	rin chen rnam pa gsum gyi char gtogs kun //	400	rin chen rnam ba gsum gyi char gtogs kun 
BO_NK042_(ni)001:4005	lhar bcas 'gro ba'i bkur sti'i zhing mchog gyur //	400	lhar cha gro ba bkur sti zhing mchog gyur 
BO_NK042_(ni)001:4006	yon tan dpal las grub pa'i chen po rnams //	400	yon tan dpal las grub ba chen po rnams 
BO_NK042_(ni)001:4007	yongs kyi gtsug tu mtho la cher gus shog /	400	yongs kyi gtsug tu mtho la cher gus shog 
BO_NK042_(ni)001:4008	mchog gsum kho na dran pa'i dga' skyes yid //	400	mchog gsum kho na dran ba dga skye yid 
BO_NK042_(ni)001:4009	gzhan la 'jug thabs bral nas ci spyod rdzas //	400	gzhan la jug thabs bral nas ci spyod rdzas 
BO_NK042_(ni)001:4010	yang yang 'bul brtson ngag gi rig byed sgra //	401	yang yang bul brtson ngag gi rig byed sgra 
BO_NK042_(ni)001:4011	skyabs 'gror rgyun 'byin gcig pus dga' 'byung shog /	401	skyob gror rgyun byin gcig pus dga byung shog 
BO_NK042_(ni)001:4012	srog ni bsrung ched bdog kun gtong ba yi //	401	srog ni bsrung ched bdog kun gtong ba yi 
BO_NK042_(ni)001:4013	'khur chen bzod pa'i snying stobs la gnas bzhin //	401	khur chen bzod ba snying stobs la gnas bzhin 
BO_NK042_(ni)001:4014	'tsho phyir dam bca' ldog par nus min pa'i //	401	tsho phyir dam chos ldog ba nus min ba 
BO_NK042_(ni)001:4015	skyabs sdom blangs sems brtan po rtag 'char shog /	401	skyob sdom blangs sems brtan po rtag char shog 
BO_NK042_(ni)001:4016	srid gsum 'gro rgyud ma bkrus par dag cing //	401	srid gsum gro brgyud ma khrud ba dag cing 
