segmentnr	original	folio	stemmed
BO_TZ28_SA-009:0	@#// grwa mngon dbang phyug 'bar gyi gter byon phyag rdor gtum chung dmar po'i sgrub thabs sgom lung dang bcas pa bzhugs so //	0	grwa mngon dbang phyug bar gyi gter byon phyag rdar thum chung dmar po sgrub thabs sgom lung dang cha ba bzhugs so 
BO_TZ28_SA-009:1	om swasti / sku lus du ma'i 'phrul pa 'chang //	0	om swasti sku lus du ma phrul ba chang 
BO_TZ28_SA-009:2	yan lag drug cu'i gsang ba can //	0	yan lag drug cu gsang ba can 
BO_TZ28_SA-009:3	ma rungs thams cad mthar mdzad pa //	0	ma rungs thams cad mthar mdzad ba 
BO_TZ28_SA-009:4	phyag na rdo rjes bdag skyongs shig	0	phyag na rdo rjes bdag skyongs shig 
BO_TZ28_SA-009:5	/skyabs sems sngon du 'gro bas /	0	sems sngon du gro ba 
BO_TZ28_SA-009:6	stong par bsgom /	0	stong ba bsgom 
BO_TZ28_SA-009:7	stong pa'i ngang las pad+ma dang zla ba la rang sems hu~m dmar po yongs su gyur pa las /	0	stong ba ngang las pad+ma dang zla ba la rang sems hu~m dmar po yongs su gyur ba las 
BO_TZ28_SA-009:8	rang nyid phyag na rdo rje sku mdog dmar po /	0	rang nyid phyag na rdo rje sku mdog dmar po 
BO_TZ28_SA-009:9	g.yas rdo rje nag po rtshe lnga pa 'phyar ba /	0	g.yas rdo rje nag po rtshe lnga ba phyor ba 
BO_TZ28_SA-009:10	g.yon thugs kar zhags pa 'dzin pa /	1	g.yon thugs kar zhags ba dzin ba 
BO_TZ28_SA-009:11	stag sham dang / dar gyi sham thabs can /	1	stag sham dang dar gyi sham thabs can 
BO_TZ28_SA-009:12	rin po che dang sbrul gyis brgyan pa /	1	rin po che dang sbrul gyis rgyan ba 
BO_TZ28_SA-009:13	mi bskyod pas dbu brgyan cing /	1	mi skyod ba dbu rgyan cing 
BO_TZ28_SA-009:14	khro bo'i rgyan dang cha lugs yongs su rdzogs pa /	1	khro bo rgyan dang cha lugs yongs su rdzogs ba 
BO_TZ28_SA-009:15	me dpung 'bar ba'i dbus na bzhugs pa /	1	me dpung bar ba dbus na bzhugs ba 
BO_TZ28_SA-009:16	snying gar rang 'dra'i ye shes sems dpa' nag po /	1	snying gar rang dra ye shes sems dpa nag po 
BO_TZ28_SA-009:17	de'i thugs kar ting nge 'dzin sems dpa'/	1	de thugs kar ting nge dzin sems 
BO_TZ28_SA-009:18	rdo rje'i lte bar hu~m/	1	rdo rje lte ba 
BO_TZ28_SA-009:19	de las 'od zer 'phros /	1	de las d zer phro 
BO_TZ28_SA-009:20	gsang bdag mthing ga'i lha tshhogs badzra sa ma dzah	2	gsang bdag mthing ga lha tshhogs badzra sa ma dzah 
BO_TZ28_SA-009:21	dzahhu~m bam hoh gnyis su med par thim pas /	2	dzahhu~m bam hoh gnyis su med ba thim ba 
BO_TZ28_SA-009:22	rang nyid sku mdog dmar mthing du gyur /	2	rang nyid sku mdog dmar mthing du gyur 
