segmentnr	original	folio	stemmed
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2000	rang 'dra'i yum 'khyud mtshhan dper 'bar :	200	rang dra yum khyud mtshhan dper bar 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2001	longs spyod yongs rdzogs rigs brgya'i bdag :	200	longs spyod yongs rdzogs rigs brgya bdag 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2002	zab gsal gnyis med sku ru bzhengs :	200	zab gsal gnyis med sku ru bzhengs 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2003	om badzra satwa hu~m:	200	om badzra satwa hu~m: 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2004	yab yum snyoms zhugs bde ba che'i :	200	yab yum snyom jug bde ba che 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2005	rang gzugs 'od kyi thig ler 'khyil :	200	rang gzugs d kyi thig ler khyil 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2006	de las 'bras bu'i he ru ka :	200	de las bras bu he ru ka 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2007	dpal chen badzra ku ma ra :	200	dpal chen badzra ku ma ra 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2008	g.yas dkar g.yon dmar dbus mthing zhal :	200	g.yas dkar g.yon dmar dbus mthing zhal 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2009	bzhad gshe rngam pa'i nyams dang ldan :	200	bzhad gshe rngam ba nyams dang ldan 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2010	mthing nag sku la dpal chas dang : dur khrod drag po'i chas kyis brjid :	201	mthing nag sku la dpal cha dang dur khrod drag po cha kyis brjid 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2011	phyag drug g.yas kyi dang po gnyis :	201	phyag drug g.yas kyi dang po gnyis 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2012	gser gyi rdo rje rtshe dgu lnga :	201	gser gyi rdo rje rtshe dgu lnga 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2013	g.yon gnyis me phung kha t+wam 'khrol :	201	g.yon gnyis me phung kha t+wam khrol 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2014	tha mas ri rab phur bu 'dril :	201	tha mas ri rab phur bu dril 
BO_TZ_TSASUM-OSEL-NYINGTHIG-P1-C:2015	khams gsum rdo rje gsum du rdzogs :	201	khams gsum rdo rje gsum du rdzogs 
